pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge,Contrast,Time,Stress,Numerator,Denominator,N_num,N_den,RankStatistic,sig,LeadingEdgeSize,LeadingEdgeHeadFrac
HALLMARK_GLYCOLYSIS,0.12101167315175097,0.22521616947686987,-0.2682728954638794,-1.1835330872997192,621,175,EGLN3;ANGPTL4;STC1;IGFBP3;VEGFA;CLDN9;GLRX;PPFIA4;VLDLR;ISG20;VCAN;UGP2;PLOD2;LCT;IRS2;B4GALT1;TPST1;IER3;TGFBI;TGFA;GMPPB;SRD5A3;NSDHL;MET;EXT1;ZNF292;GAL3ST1;GPR87;PKM;TPBG;PPP2CB;QSOX1;PFKP;BPNT1;ARTN;DSC2;KDELR3;GLCE;STMN1;CAPN5;DEPDC1;B3GNT3;EGFR;PKP2;ALDOA;SDC1;GNE;AGRN;PC;CITED2;GFPT1;G6PD,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.6474004323709178,52,0.25
HALLMARK_HEDGEHOG_SIGNALING,0.026386748844375963,0.05893040575243965,-0.5093336824992657,-1.5573766250902727,136,24,VEGFA;VLDLR;CDK5R1;HEY1;ETS2;RASA1;DPYSL2;TLE3;ADGRG1;NRP2;PML;OPHN1;AMOT,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,1.2296605686547422,13,0.3076923076923077
HALLMARK_HEME_METABOLISM,0.32195216049382713,0.47935099451303154,-0.24177583865900856,-1.0577938019372697,1668,162,OSBP2;KEL;PPP2R5B;PDZK1IP1;ALDH1L1;SYNJ1;BPGM;SLC2A1;DAAM1;YPEL5;MOSPD1;BNIP3L;KDM7A;SDCBP;ADD1;NFE2;NEK7;RIOK3;UCP2;VEZF1;BCAM;GCLM;ATG4A;KLF3;MBOAT2;KAT2B;AQP3;OPTN;PICALM;TNS1;SMOX;IGSF3;LMO2;SLC11A2;C3;LRP10,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.31934636725780746,36,0.3055555555555556
HALLMARK_HYPOXIA,1.9376089905057158e-4,8.795421130014702e-4,-0.4528578708569916,-1.9980589014785377,0,174,TGM2;F3;NDRG1;SERPINE1;ANGPTL4;TMEM45A;ERRFI1;STC1;IGFBP3;VEGFA;WSB1;CSRP2;GLRX;HS3ST1;PPFIA4;VLDLR;MAFF;PIM1;ISG20;NFIL3;FOS;HMOX1;UGP2;ADM;GCNT2;PPP1R15A;BHLHE40;LOX;PDGFB;CCN5;SLC2A1;IRS2;INHA;KLF6;IER3;BNIP3L;CCNG2;KLF7;PLAC8;EDN2;KLHL24;TGFBI;CP;CCN2;ALDOC;EXT1;ZNF292;PNRC1;TES;CAV1;NAGK,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,3.055743361429609,51,0.11764705882352941
HALLMARK_IL2_STAT5_SIGNALING,0.01941934243414728,0.044865377347857505,-0.31955175120577356,-1.3837503260393933,100,150,TGM2;NDRG1;MYC;PHLDA1;IL1RL1;ETV4;CSF1;SPRED2;IKZF2;MAFF;ST3GAL4;PIM1;NFIL3;IL4R;MUC1;BHLHE40;TNFRSF21;SLC39A8;ITGA6;PLEC;EMP1;KLF6;DHRS3;SPRY4;IFNGR1;NFKBIZ;BMP2;ITGAV;SOCS1;AHR;BCL2L1;PTGER2;BMPR2;LTB;SERPINC1;GABARAPL1;NCOA3;SNX14;LIF;WLS;PLAGL1;PLSCR1;SWAP70,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,1.3480886751903192,43,0.2558139534883721
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.006430241621200311,0.017233047544816835,-0.44030561397916984,-1.6404373140768693,32,62,IL1B;CXCL1;CSF1;OSMR;PIM1;TNFRSF12A;IL4R;HMOX1;CXCL11;CXCL3;TNFRSF21;LEPR;IFNGR1;IFNGR2;SOCS1;STAM2;LTB;IL1R1;STAT2;MYD88;CBL;STAT3;SOCS3;IL6ST,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,1.7636379137962146,24,0.08333333333333333
HALLMARK_INFLAMMATORY_RESPONSE,1.9275250578257516e-4,8.795421130014702e-4,-0.5165027233880078,-2.199128942321359,0,135,IL1B;F3;CXCL8;SERPINE1;CCL20;MYC;CCL22;IL15;CX3CL1;CSF1;ITGA5;EREG;OSMR;IRAK2;INHBA;AXL;HAS2;SCN1B;IL4R;LDLR;ADM;CXCL11;TLR3;ROS1;CCL5;PTAFR;MMP14;ICAM1;FPR1;TNFAIP6;TAPBP;GNA15;KLF6;ITGB8;EMP3;IL7R;PDE4B;IFNGR2;AHR;RHOG;BEST1;HBEGF;P2RY2;PTGER2;CD70;MET;TPBG;IL1R1;LIF;SLC31A2;IL18;TNFSF9;SLC11A2;NOD2;SCARF1;RNF144B;HIF1A;PTPRE;CSF3;IRF7;PSEN1;CD82;OPRK1;TLR1;IL1A;NFKBIA;ABCA1;ACVR2A;GNAI3,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,3.055743361429609,69,0.15942028985507245
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.00875690081857986,0.021730087216475947,-0.3833455870574938,-1.538273391178684,45,91,IL15;SAMD9L;IFI35;CSF1;ISG20;IL4R;IFIT3;SAMD9;CXCL11;NCOA7;TMEM140;HELZ2;EPSTI1;UBA7;LPAR6;DHX58;TDRD7;IRF2;IFI27;PARP9;TRIM5;STAT2;PLSCR1;C1S;DDX60;IRF7;IFIT2;B2M;CASP1;OAS1,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,1.6629385305796953,30,0.06666666666666667
HALLMARK_INTERFERON_GAMMA_RESPONSE,1.9275250578257516e-4,8.795421130014702e-4,-0.41385078546253096,-1.8144858228291323,0,164,EIF4E3;ST3GAL5;IL15;SAMD9L;CFB;IFI35;CFH;CIITA;HLA-DMA;SSPN;PIM1;ISG20;IL4R;IFIT3;UPP1;CXCL11;STAT4;CCL5;C1R;AUTS2;ICAM1;FPR1;BPGM;PTGS2;TNFAIP6;TAPBP;GBP6;IL18BP;PDE4B;APOL6;SPPL2A;KLRK1;HELZ2;EPSTI1;DHX58;SOCS1;MVP;TDRD7;IRF2;NCOA3;OAS3;TNFAIP2;IFI27;NOD1;STAT2;ARID5B;MYD88;PLSCR1;PFKP;CASP4;C1S;CASP7;DDX60;HIF1A;STAT3;SOCS3;ITGB7;RIPK1;IRF7;IFIT2;B2M;CASP1;SOD2,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,3.055743361429609,63,0.15873015873015872
HALLMARK_KRAS_SIGNALING_DN,0.03534581581964081,0.07639256967470755,-0.3315165661215793,-1.3623841523874978,184,109,SLC6A14;SYNPO;TAS2R4;CCNA1;GPR3;RIBC2;UPK3B;ZC2HC1C;KLK7;SERPINB2;CALML5;TGFB2;EGF;SPRR3;SKIL;TG;THRB;AKR1B10;KRT13;KMT2D;EDN2;COPZ2;CLDN16;CCDC106;CAMK1D;DLK2;GDNF;VPS50;SPHK2;FGGY;SNN;LYPD3;NR4A2;SHOX2;SLC29A3,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,1.1169488810342947,35,0.05714285714285714
HALLMARK_KRAS_SIGNALING_UP,1.923076923076923e-4,8.795421130014702e-4,-0.4140724388288905,-1.7880699351524074,0,147,IL1B;ANGPTL4;CCL20;DUSP6;WNT7A;PPBP;IGFBP3;CFB;ETV1;PLAU;CFH;ETV4;GLRX;MALL;EREG;PECAM1;INHBA;PIGR;HKDC1;ITGB2;TFPI;SCN1B;ALDH1A3;CTSS;SPRY2;PPP1R15A;BPGM;MTMR10;PTGS2;EMP1;HDAC9;PLAT;IL7R;STRN;SCG5;BMP2;GFPT2;MAFB;HBEGF;LAT2;VWA5A;ETV5;KLF4;PRDM1;FCER1G,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,3.055743361429609,45,0.1111111111111111
HALLMARK_MITOTIC_SPINDLE,5.807200929152149e-4,0.0021615692347399665,-0.3548711614755614,-1.5903728020894063,2,198,SYNPO;PLEKHG2;FLNA;PALLD;FGD6;RHOF;ARHGAP27;NCK1;PDLIM5;ARHGAP29;PXN;RASAL2;LATS1;NEDD9;CDC42;CYTH2;ARHGEF2;NEK2;KIFAP3;KLC1;RASA1;DST;CCDC88A;WASF2;CSNK1D;BUB1;PLK1;ANLN;DLGAP5;WASL;SASS6;CLIP2;TUBA4A;RANBP9;FLNB;KIF23;ECT2;DLG1;MARK4;KNTC1;HDAC6;SMC4;BRCA2;RICTOR;EZR;PAFAH1B1;CDC42EP2;MARCKS;RACGAP1;ARHGEF11;GSN;RASA2;ACTN4;CEP72;NDC80;ARFGEF1;VCL;KIF22;TUBGCP6;TLK1;HOOK3;FBXO5;MYO1E;CLASP1;ITSN1;CLIP1;OPHN1;SSH2;CAPZB;CNTROB;SORBS2;CENPE;KIF1B;NUSAP1;AURKA;TOP2A;MYO9B;ARHGDIA;ARF6;AKAP13;TSC1;ABR;KIF5B;FGD4;ROCK1;KIF4A;ARL8A;TPX2;NF1;RABGAP1;CCNB2;MID1,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,2.665230849520116,92,0.29347826086956524
HALLMARK_MTORC1_SIGNALING,0.4645745090489026,0.6059107214029494,-0.222564049880593,-0.9939843612393303,2412,191,EGLN3;STC1;GLRX;VLDLR;RIT1;ITGB2;NFIL3;STARD4;CORO1A;HMGCS1;NUPR1;LDLR;PLOD2;PPP1R15A;BHLHE40;SLC2A1;SC5D;SQLE;EBP;IDI1;HMGCR;EDEM1;TES;BUB1;CALR;PLK1;ATP6V1D;TUBA4A;DAPP1;ACTR3;BCAT1;RRM2;ACSL3;RAB1A;CYP51A1;ADD3;PSMC2;SYTL2;ALDOA;DHCR24;SKAP2;GSK3B;G6PD;SERPINH1;INSIG1;CYB5B;CCNF,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.21759136272884808,47,0.3617021276595745
HALLMARK_MYC_TARGETS_V1,2.0729684908789387e-4,8.795421130014702e-4,0.4651556127970324,2.0838346822372706,0,195,NOP16;MCM6;ODC1;RSL1D1;NOLC1;PPM1G;NOP56;CTPS1;NME1;IMPDH2;FBL;MRPL23;XPOT;NCBP2;NHP2;APEX1;EIF3J;CDK4;CAD;EIF4E;EXOSC7;DUT;TUFM;CNBP;CLNS1A;PRPF31;TXNL4A;SERBP1;SSB;PWP1;CCT2;SNRPD1;RAN;C1QBP;PRPS2;EIF3D;RPL18;HSPD1;POLE3;RPL14;EIF4A1;SNRPA1;RACK1;POLD2;TCP1;EIF3B;SSBP1;LSM7;VDAC1;HNRNPA1;CBX3;TFDP1;STARD7;SMARCC1;RANBP1;HDDC2;CCT7;XPO1;CCT5;MCM2;RPS3;RPS10;RPL6;UBA2;G3BP1;SRSF7;HSP90AB1;DDX18;CCT4;RUVBL2;EIF1AX;PHB2;CSTF2;NDUFAB1;CCT3;SRM;FAM120A;RPS6;CUL1;RPL22;NPM1;SNRPD2;DDX21;TRIM28;HSPE1;NCBP1;XRCC6;EEF1B2;RPLP0;ACP1;COX5A;EIF2S2;HPRT1;NAP1L1;PSMC4;HNRNPU;PCBP1;RAD23B;ABCE1;PRDX4;RPL34;HNRNPA2B1,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,3.055743361429609,102,0.6372549019607843
HALLMARK_MYC_TARGETS_V2,4.1160732661041366e-4,0.0016222171107586891,0.5418143365094644,1.9979962989012554,1,57,DUSP2;NOP16;SORD;UNG;HK2;NOC4L;NOLC1;NOP56;SLC29A2;RRP12;MRTO4;PES1;MYBBP1A;EXOSC5;CDK4;NIP7;IMP4;LAS1L;TBRG4;HSPD1;GRWD1;PPAN;WDR43;NOP2;DCTPP1;MPHOSPH10;CBX3;FARSA,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,2.7898910220764725,28,0.2857142857142857
HALLMARK_NOTCH_SIGNALING,0.5437306501547987,0.6505348850066341,-0.29695364712235944,-0.940660685560435,2809,28,WNT5A;HES1;ST3GAL6;PPARD;DTX2;MAML2,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.1867294093873218,6,0
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.13966480446927373,0.2529065378227389,0.25763757180300517,1.158230721307173,674,200,SLC25A20;NDUFS6;ISCA1;HSD17B10;ACADSB;TIMM13;MRPL11;ETFB;ATP5F1D;POLR2F;GRPEL1;AFG3L2;NDUFB2;IDH3B;UQCRQ;NDUFC1;LDHB;MRPL34;NDUFB7;FXN;NQO2;VDAC1;TIMM50;PMPCA;ATP6V1F;TIMM9;HSPA9;IMMT;SURF1;ATP5ME;CYB5A;AIFM1;MRPS30;NDUFV2;PDK4;COX17;BDH2;OXA1L;NDUFC2;NDUFS3;ECI1;ATP5PF;PHB2;NDUFAB1;FH;BAX;NDUFV1;ECHS1;MFN2;TOMM22;TIMM17A;CPT1A;UQCR11;ATP5MC2;MRPS22;COX5A;COX5B;LRPPRC;SUPV3L1;COX11;UQCRC2;ABCB7;MRPS11;NDUFA7;HADHB;MRPL15;ETFDH;PDHA1;CYC1;IDH2;ATP6V0B;HTRA2;ECH1;ATP5PO;ACADM;OAT;ETFA;ISCU;NDUFA3;DLST;BCKDHA;SDHB;UQCRB;ACADVL;SLC25A4;NDUFS7;ATP5F1C;SUCLG1;NDUFB4;MTRF1;NDUFS2;OPA1;UQCRH;NDUFS4;MDH2;COX15;NDUFS8;NDUFB8;PDHB,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.5970399436740241,99,0.23232323232323232
HALLMARK_P53_PATHWAY,0.28648440508278783,0.45572986967008167,-0.23984381142444763,-1.0711568100231803,1487,191,NDRG1;KRT17;EPHA2;TP63;FOS;ALOX15B;HMOX1;UPP1;S100A10;NUPR1;PPP1R15A;ANKRA2;TAX1BP3;KIF13B;ITGB4;CLCA2;CDK5R1;F2R;PVT1;APAF1;IER3;SAT1;CSRNP2;RNF19B;INHBB;BMP2;SFN;DGKA;SOCS1;TGFA;HBEGF;NHLH2;VWA5A;GM2A;ZFP36L1;GPX2;KLF4,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.34129250574327596,37,0.16216216216216217
HALLMARK_PANCREAS_BETA_CELLS,0.8622828784119106,0.962783364712005,0.26053549136631704,0.7026366703039784,4169,15,PAK3;SRPRB;DPP4;SPCS1;ISL1,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.016471422215241283,5,0
HALLMARK_PEROXISOME,0.07871235721703011,0.15510964510414757,0.32268464028323174,1.2859267999346164,378,87,SLC27A2;FABP6;HSD3B7;PEX5;ABCC5;ECI2;SLC25A19;CLN6;CTPS1;TSPO;ITGB1BP1;HRAS;CNBP;HSD11B2;MLYCD;PEX11A;ALDH1A1;EPHX2;SLC23A2;CLN8;NUDT19;SMARCC1,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.8093611958339098,22,0.18181818181818182
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.8728345707214925,0.962783364712005,-0.20036154616388496,-0.8040025644878458,4584,91,RIT1;SLC2A1;NCK1;RALB;SFN;CLTC;CALR;SMAD2;NOD1;STAT2;MYD88;DAPP1;ACTR3;CSNK2B;PIKFYVE;RPS6KA3;RAC1;RIPK1;EGFR;CAB39L;CDK2;CFL1;GSK3B;CAB39;MKNK1;TNFRSF1A;PPP1CA;TSC2;ARHGDIA;ACTR2;PFN1;NFKBIB;YWHAB;CDKN1B;CDKN1A,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.016471422215241283,35,0.45714285714285713
HALLMARK_PROTEIN_SECRETION,0.007843887507174288,0.02021309473002605,-0.37834963644016306,-1.5255656700171492,40,95,SSPN;ARFGAP3;SCRN1;CAV2;CD63;CLTC;DST;VAMP4;GBF1;DOP1A;STX7;VAMP3;RAB2A;RPS6KA3;RAB5A;KRT18;RAB22A;EGFR;RAB14;ABCA1;ADAM10;ARFGEF1;SNAP23;AP2B1;NAPA;AP1G1;KIF1B;LAMP2;TSG101;ATP7A;VPS4B;CLN5;STX12;VPS45;NAPG;TMED10;COPB1;YIPF6;AP3B1;STAM;IGF2R;ANP32E;GOLGA4;PAM;MON2;COPE;SEC22B;GNAS;VAMP7;ARF1;ARCN1;SGMS1;TMX1;CLCN3;RER1;SCAMP1;GALC;CLTA;ATP6V1H;COPB2;LMAN1;ARFGEF2,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,1.6943671886480065,62,0.43548387096774194
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.9053037608486018,0.962783364712005,-0.20576591838908811,-0.7268653751231955,4693,46,GLRX;LSP1;CDKN2D;GCLM;PFKP;LAMTOR5;MGST1;MSRA;SOD2;PDLIM1;FES;G6PD;SBNO2;TXN;EGLN2,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.016471422215241283,15,0.4
HALLMARK_TGF_BETA_SIGNALING,1.9227071716977504e-4,8.795421130014702e-4,-0.527266018980359,-1.9173505912301958,0,53,THBS1;SERPINE1;PMEPA1;PPP1R15A;SLC20A1;SMAD3;SKIL;ACVR1;NCOR2;IFNGR2;ID1;BMP2;CDK9;BMPR2;SMURF1;SMAD6;LTBP2;RAB31;KLF10;BCAR3;RHOA;ID3;XIAP,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,3.055743361429609,23,0.21739130434782608
HALLMARK_TNFA_SIGNALING_VIA_NFKB,1.927153594141453e-4,8.795421130014702e-4,-0.46821669445953545,-2.0798204151596082,0,183,IL1B;F3;SERPINE1;DUSP4;CCL20;CXCL1;MYC;PHLDA1;IL23A;SERPINB8;VEGFA;AREG;TNC;PMEPA1;PLAU;PTX3;CSF1;CLCF1;PLPP3;INHBA;MAFF;CXCL2;KYNU;FOSL1;HES1;NFIL3;SERPINB2;FOS;LDLR;CXCL11;PPP1R15A;BHLHE40;BCL3;CCL5;TRIP10;CXCL3;SMAD3;ICAM1;PTGS2;IRS2;TNFAIP6;PDLIM5;B4GALT1;KLF6;IER3;SAT1;REL;IL7R;ZC3H12A;PDE4B;IFNGR2;B4GALT5;RNF19B;BMP2;GFPT2;HBEGF;ETS2;LITAF;NFAT5;LAMB3;TNFAIP8;PNRC1;KLF4;TNFAIP2;TNIP1;LIF;IL18;TNFSF9;PLK2;SNN;KLF10;NR4A2;PTPRE;NFKBIE;SOCS3;IL6ST;MARCKS;NFE2L2;IFIT2;BIRC2;SOD2;FOSL2;IL1A;NFKBIA;EHD1;ABCA1;TANK;KDM6B;CCN1;TIPARP,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,3.055743361429609,90,0.2222222222222222
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0025151959756864388,0.008024672874809114,0.3892804634251449,1.6008018153397163,11,107,TSPYL2;DDX10;STC2;EIF4EBP1;ATF3;PDIA5;NOLC1;NOP56;IFIT1;SLC1A4;FKBP14;XPOT;EXOSC5;NHP2;SRPRB;NOP14;EIF4E;ALDH18A1;PSAT1;MTHFD2;GEMIN4;IMP3;EIF4A1;CHAC1;EXOSC4;SPCS1;SERP1;CEBPG;EDC4;RPS14;POP4;KHSRP;FUS;HSPA9;EXOSC2;NFYA;YIF1A;CKS1B;EXOSC9;ARFGAP1;DKC1;TATDN2;EIF4A3;SLC30A5;SEC31A;ASNS;LSM4;SDAD1;ATF4;NPM1,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,2.0955726625443942,50,0.24
HALLMARK_UV_RESPONSE_DN,1.9275250578257516e-4,8.795421130014702e-4,-0.4173350254867254,-1.761547791071748,0,128,F3;SERPINE1;MYC;DLC1;VLDLR;DAB2;PLPP3;TFPI;HAS2;LDLR;BHLHE40;SMAD3;GCNT1;PIAS3;PDLIM5;INPP4B;FHL2;TGFBR2;NEK7;ID1;RBPMS;SLC22A18;PIK3CD;FBLN5;RUNX1;IRS1;FYN;SCHIP1;SNAI2;MET;CAV1;PRKCE;APBB2;PTPN21;DLG1;NIPBL;MGLL;AKT3;ATP2B4;ATXN1;SYNE1;CAP2;ADD3;RASA2;ACVR2A;ERBB2;CCN1;CITED2;PRKAR2B;PTGFR;INSIG1;COL1A1,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,3.055743361429609,52,0.2692307692307692
HALLMARK_UV_RESPONSE_UP,0.19547154133776484,0.33581008383667293,0.2663591742524794,1.1349469323148733,940,135,SLC6A8;ATF3;SIGMAR1;NKX2-5;POLG2;SULT1A1;TFRC;CYP1A1;SPR;MRPL23;C4BPB;CLCN2;COL2A1;TYRO3;ARRB2;FKBP4;NR4A1;EPCAM;PPIF;NPTXR;PPT1;MAPK8IP2;POLR2H;TST;E2F5;UROD;GRPEL1;PPAT,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.4739062668374271,28,0.10714285714285714
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.5186697782963827,0.631834093561048,-0.29229455391646747,-0.9610488690506195,2666,33,MYC;DKK1;PPARD;NCOR2;HEY1;HDAC11,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.19939694341038308,6,0.3333333333333333
HALLMARK_XENOBIOTIC_METABOLISM,0.04092219020172911,0.08308444677320759,-0.30071469503419257,-1.3058377833510373,212,153,SERPINE1;XDH;EPHA2;LCAT;CES1;CFB;KYNU;AOX1;HMOX1;UPP1;GCNT2;TGFB2;PPARD;SERTAD1;PDLIM5;SLC46A3;TPST1;CYP2J2;FBLN1;VNN1;AKR1C2;SLC12A4;DDAH2;ETS2;AKR1C3;PTGES;GABARAPL1;ACOX1;IL1R1;HGFAC;CYP4F2;PINK1;SMOX;PTS;NPC1,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,1.0804802675848784,35,0.14285714285714285
PID_MYC_ACTIV_PATHWAY,0.1200671704450042,0.22521616947686987,0.32119473359984435,1.2409496801548923,571,74,HMGA1;KAT2A;TAF4B;RIOX2;ODC1;TFRC;RUVBL1;NME1;NDUFAF2;CDK4;PMAIP1;CAD;EIF4E;NCL;RCC1;PTMA;HSPD1;EIF4A1;MAX;RPL11;GPAM;UBTF;NME2;POLR3D;DDX18;RUVBL2;CDCA7;PEG10;TERT;SUPT3H;BAX;NPM1,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.6474004323709178,32,0.46875
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,0.8989821394276934,0.962783364712005,-0.21289772756954126,-0.7203613180450766,4680,37,ORC6;CLSPN;MCM5;MCM10;RFC4;CDK2;CHEK1;RFC3;ORC3;CDC7;RPA3;CDC25C,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.016471422215241283,12,0
REACTOME_CELL_CYCLE_CHECKPOINTS,0.36358325219084714,0.5075016228497241,-0.2250256002753608,-1.0309418773438914,1866,241,CCNA1;PPP2R5B;CENPU;CENPI;SKA2;CDCA8;ORC6;KNL1;CENPK;SGO1;CLSPN;NUF2;SFN;GTSE1;SGO2;AURKB;MCM5;YWHAZ;BUB1;PLK1;CENPM;MCM10;NSL1;CENPC;ZNF385A;PPP2CB;CENPO;ANAPC10;TAOK1;PCBP4;KNTC1;PMF1;BUB1B;PAFAH1B1;SPC25;RFC4;CDK2;NSD2;KAT5;PSMC2;TP53BP1;PSMD11;NDC80;DYNLL1;CHEK1;CDC20;ZWILCH;SKA1;DNA2;MDM2;BARD1;CLASP1;NDEL1;RFC3;BRCA1;PPP2R5E;CLIP1;RMI2;MDC1;PPP2R5C;KIF2A;NDE1;KIF18A;DYNC1I2;SPDL1;BRIP1;EXO1;CENPE;CENPN;ORC3;CENPL;ITGB3BP;PSMC6,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.29456256465897945,73,0.136986301369863
REACTOME_GLUCOSE_METABOLISM,0.5091666666666667,0.6317438271604938,0.25396656091915937,0.9677613008374295,2443,69,GNPDA1;G6PC3;HK2;NUP210;ENO3;SLC37A4;NDC1,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.19945899292721267,7,0.14285714285714285
REACTOME_MITOCHONDRIAL_TRANSLATION,2.1003990758244065e-4,8.795421130014702e-4,0.604314977257135,2.42786987666857,0,93,MRPL4;MRPS23;MRPS17;MRPS26;MRPS25;MRPS6;MRPL36;MRPL55;GFM1;MTFMT;MRPL2;MTIF2;MRPL23;MRPL24;MRPS34;MRPS2;MRPL57;PTCD3;MRPL3;MRPL21;MRPL52;TUFM;MRPL11;MRPL50;GADD45GIP1;MRPL46;MRPL16;MRPS35;MRPL34;MRPL54;MRPS18A;MRPS5;TSFM;MRPL17;MRPL37;MRPL41;MRPL58;MRPL45;MRPL48;MRPL33;MRPL32;MRPL39;AURKAIP1;MRPS27;MRPS30;MRPL14;MRPL18;MRPS7;OXA1L;DAP3;MRPL10;MRPL20;CHCHD1;MRPL38;MTIF3;MRPL22;MRPL27;MRPL12;MRPL1;MRPS31;MRPS16;MRPS21;MRPS22,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,3.055743361429609,63,0.047619047619047616
REACTOME_MRNA_SPLICING,0.0018629683295383979,0.006328715365239295,0.3380139076050912,1.5285274987349642,8,210,RNF113A;PRPF19;SNRPF;POLR2J;PHF5A;GCFC2;LSM5;POLR2D;SF3A3;NCBP2;NKAP;SNU13;PNN;PRPF4;POLR2H;GPATCH1;PPIL1;YBX1;PRPF31;TXNL4A;C9orf78;PDCD7;SF3B5;POLR2F;SNRPD1;POLR2L;RBM17;POLR2G;SNRPA1;PRPF18;PRKRIP1;LSM7;CTNNBL1;HTATSF1;PQBP1;CACTIN;ZRSR2;HNRNPA1;SNRNP70;ZCRB1;DHX35;SNRNP35;FAM50A;IK;SNRPE;CCDC12;USP39;FUS;ALYREF;CWC27;ZNF830;SRSF7;SNRPB;WDR70;SART1;LUC7L3;SRSF11;CHERP;EIF4A3;MFAP1;GTF2F1;RBM10;PPP1R8;RBM25;PRPF40A;LSM4;SRSF5;PPIE;SNRPD2;NCBP1;SAP18;PTBP1;DHX9;HNRNPF;HSPA8;PRPF6;HNRNPU;PCBP1;EFTUD2;PRCC;HNRNPA2B1;SRSF8;RBMX;SNRPC;RBM42;DDX46;MAGOH;POLR2I;ZMAT2;RNPC3;UPF3B;HNRNPM;UBL5;HNRNPH1,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,2.19868443633457,94,0.2127659574468085
