gene,NRI,rank_early,rank_late,delta_rank
MST1,1,0.6155082362394536,0.556735349824944,-0.05877288641450962
MST1R,1,0.39264191011880845,0.23635424438959995,-0.1562876657292085
MSTN,1,0.91568616196981,0.8311427423520633,-0.0845434196177467
MSTO1,1,0.3634850484991104,0.35659760087241005,-0.006887447626700349
MSX2,1,0.5897377030362165,0.6860471790162429,0.09630947598002637
MT-ATP6,0.33333333333333337,9.183263502267118e-4,0.0010331171440050508,1.1479079377833899e-4
MT-ATP8,1,0.0216380646272169,0.02020317970498766,-0.0014348849222292383
MT-CO1,0.26086956521739135,1.1479079377833897e-4,1.7218619066750846e-4,5.739539688916948e-5
MT-CO2,0.18181818181818177,4.591631751133559e-4,5.165585720025254e-4,5.7395396889169494e-5
MT-CO3,0.26086956521739135,3.443723813350169e-4,4.017677782241864e-4,5.7395396889169494e-5
MT-CYB,0.26086956521739135,6.313493657808644e-4,7.461401595592034e-4,1.1479079377833899e-4
MT-ND1,0.46153846153846156,0.0015496757160075763,0.0016644665097859152,1.1479079377833888e-4
MT-ND2,0.33333333333333337,8.609309533375424e-4,0.0011479079377833897,2.869769844458473e-4
MT-ND3,0.8571428571428572,0.006370889054697813,0.007805773976927051,0.0014348849222292374
MT-ND4,0.26086956521739135,5.739539688916948e-4,4.591631751133559e-4,-1.1479079377833893e-4
MT-ND4L,0.8571428571428572,0.0055673534982494405,0.005969121276473627,4.017677782241864e-4
MT-ND5,0.4,0.0010905125408942203,0.0012053033346725592,1.1479079377833888e-4
MT-ND6,1,0.04195603512598289,0.1002697583653791,0.05831372323939621
MT1E,1,0.27756413935602364,0.38500832233254895,0.1074441829765253
MT1F,1,0.7059633817367847,0.7744934856224531,0.06853010388566838
MT1X,1,0.4898697124490616,0.6185501922745795,0.12868047982551795
MT2A,1,0.308155885897951,0.40584285140331744,0.09768696550536643
MTA1,1,0.1201859610859209,0.07840211215060552,-0.04178384893531538
MTA2,1,0.07048154737990013,0.07702462262526545,0.006543075245365321
MTA3,1,0.3685932388222465,0.2969063881076738,-0.0716868507145727
MTBP,1,0.6167709349710153,0.5577110715720599,-0.059059863398955414
MTCH1,1,0.07363829420880445,0.0961372897893589,0.022498995580554446
MTCH2,1,0.1345348103082133,0.20381105435344085,0.06927624404522756
MTCL1,1,0.5966251506629169,0.5215519715318832,-0.07507317913103373
MTCP1,1,0.6986741663318602,0.7048728691958905,0.006198702864030348
MTDH,0.9743589743589743,0.040750731791310335,0.041152499569534526,4.0176777822419074e-4
MTERF1,1,0.47695574814899844,0.5061126097686965,0.029156861619698105
MTERF2,1,0.5235608104230041,0.4721919302071974,-0.051368880215806656
MTERF3,1,0.5253400677265684,0.5353842621821729,0.01004419445560456
MTERF4,1,0.38661539344544565,0.31383803018997875,-0.07277736325546691
MTF1,1,0.3477013143545888,0.32726855306204444,-0.020432761292544344
MTF2,1,0.5014635826206738,0.3968317740917178,-0.10463180852895598
MTFMT,1,0.4098605291855593,0.4647879240084945,0.05492739482293518
MTFP1,1,0.5167881535900821,0.5357860299603971,0.018997876370315026
MTFR1,1,0.29426619985077196,0.3702003099351432,0.07593411008437123
MTFR1L,1,0.3336968375136314,0.3392641910118808,0.005567353498249439
MTFR2,1,0.6402456522986857,0.6335877862595419,-0.006657866039143756
MTG1,1,0.3681914710440223,0.26528152442174135,-0.10290994662228092
MTG2,1,0.3805314813751937,0.3772025483556219,-0.0033289330195718225
MTHFD1,1,0.06181484244963554,0.06439763530964816,0.002582792860012624
MTHFD1L,1,0.2125925500774838,0.17235837685817598,-0.040234173219307806
MTHFD2,1,0.09355449692934627,0.13786374332778512,0.04430924639843885
MTHFD2L,1,0.4166331860184813,0.4825231016472479,0.06588991562876656
MTHFR,1,0.3940767950410377,0.3375997245020949,-0.0564770705389428
MTHFS,0.9743589743589743,0.47862021465878435,0.5212075991505482,0.0425873844917638
MTHFSD,1,0.502898467542903,0.46140159559203353,-0.041496871950869485
MTIF2,1,0.1864202490960225,0.19502955862939791,0.008609309533375409
MTIF3,1,0.4095161568042243,0.4531366584399931,0.043620501635768805
MTLN,1,0.47368421052631576,0.5630488434827526,0.08936463295643687
MTM1,1,0.4775870975147793,0.47827584227744935,6.887447626700571e-4
MTMR1,1,0.2674051541066407,0.3009240658899156,0.03351891178327493
MTMR10,1,0.4377546920736957,0.44492911668484186,0.007174424611146146
MTMR11,1,0.625782012282615,0.5738391780979165,-0.05194283418469847
MTMR12,1,0.34993973483326635,0.3403547035527751,-0.009585031280491263
MTMR14,1,0.46696894909028297,0.4309246398438845,-0.036044309246398454
MTMR2,1,0.1538770590598634,0.2349767548642599,0.0810996958043965
MTMR3,1,0.28881363714630087,0.16242897319634966,-0.1263846639499512
MTMR4,1,0.16001836652700455,0.15732078287321358,-0.002697583653790969
MTMR6,1,0.2212018596108592,0.28089307237559547,0.05969121276473627
MTMR8,0.9743589743589743,0.7525110486139012,0.7443035068587499,-0.00820754175515126
MTMR9,0.9743589743589743,0.3779486885151811,0.40756471330999255,0.029616024794811457
MTO1,1,0.3474717327670321,0.348447454514148,9.757217471159096e-4
MTOR,1,0.22206279056419675,0.16340469494346554,-0.05865809562073121
MTPAP,1,0.26442059346840385,0.2827297250760489,0.018309131607645024
MTPN,1,0.04981920449979912,0.0793778338977214,0.02955862939792229
MTR,1,0.16059232049589622,0.11668484187568157,-0.04390747862021466
MTRES1,1,0.4732250473512024,0.5380244504390748,0.06479940308787235
MTREX,1,0.16053492509900705,0.12839350284107215,-0.0321414222579349
MTRF1,1,0.5338919818630545,0.4933708316593009,-0.04052115020375363
MTRF1L,1,0.2924869425472077,0.345749870860357,0.05326292831314933
MTRNR2L12,1,0.893014980198588,0.9477701888308557,0.05475520863226768
MTRR,1,0.24502094931986454,0.2833610744418298,0.038340125121965246
MTSS1,1,0.6640073466108019,0.694886070137175,0.03087872352637311
MTSS2,1,0.12426103426505195,0.13264076221087068,0.008379727945818732
MTURN,1,0.2020317970498766,0.24140503931584686,0.039373242265970276
MTUS1,1,0.17017735177638754,0.09935143201515238,-0.07082591976123516
MTUS2,1,0.8699420306491419,0.9544854502668886,0.0845434196177467
MTX1,1,0.40676117775354415,0.45887619812891006,0.05211502037536592
MTX2,1,0.40716294553176835,0.4415427882683809,0.03437984273661254
MTX3,1,0.2650519428341847,0.34724215117947543,0.08219020834529073
MUC1,0.9473684210526316,0.009642426677380474,0.008207541755151237,-0.0014348849222292365
MUC15,1,0.7964185272341158,0.9148826264133616,0.11846409917924583
MUC16,1,0.002353211272455949,8.035355564483728e-4,-0.001549675716007576
MUC19,1,0.878780921770074,0.756528726396143,-0.12225219537393106
MUC2,1,0.8119726797910808,0.7791425127704759,-0.03283016702060493
MUC20,1,0.4096309475980026,0.42294667967628996,0.013315732078287346
MUC21,1,0.4003328933019572,0.49147678356195834,0.09114389026000114
MUC5AC,1,0.363025885323997,0.5037593984962406,0.14073351317224364
MUC5B,0.9743589743589743,0.008781495724042932,0.0054525627044711015,-0.0033289330195718303
MUCL3,0.9743589743589743,0.6467887275440509,0.6688859553463812,0.022097227802330255
MUL1,1,0.44837284049819204,0.5200022958158755,0.0716294553176835
MUS81,1,0.4682316478218447,0.3476439189576996,-0.1205877288641451
MUSTN1,1,0.8419904723641164,0.8144980772542042,-0.027492395109912193
MUTYH,1,0.6242897319634966,0.5718877346036848,-0.05240199735981177
MVB12A,1,0.37840785169029445,0.4373529242954715,0.05894507260517706
MVB12B,1,0.6240601503759399,0.5772829019112667,-0.04677724846467313
MVD,0.9473684210526316,0.09544854502668886,0.16615967399414566,0.07071112896745681
MVK,1,0.2958158755667795,0.30195718303392066,0.006141307467141144
MVP,1,0.03811054353440854,0.03977501004419445,0.0016644665097859113
MX1,1,0.7734029730815588,0.7444182976525283,-0.028984675429030493
MX2,1,0.7895310796074155,0.7557825862365838,-0.033748493370831745
MXD1,1,0.3101073293921828,0.3504562934052689,0.04034896401308613
MXD3,1,0.6391551397577915,0.5633932158640877,-0.07576192389370373
MXD4,0.9743589743589743,0.09475980026401883,0.08758537565287264,-0.007174424611146188
MXI1,1,0.24634104344831545,0.27779372094358035,0.0314526774952649
MXRA7,0.9743589743589743,0.3104517017735178,0.44343683636572345,0.13298513459220568
MXRA8,1,0.9426619985077197,0.9708431383803019,0.028181139872582195
MYADM,1,0.1301727601446364,0.20059691212764735,0.07042415198301094
MYB,1,0.5879010503357631,0.5206910405785456,-0.06721000975721747
MYBBP1A,1,0.06164265625896803,0.043964874017103826,-0.017677782241864205
MYBL1,1,0.6211903805314813,0.6106870229007634,-0.010503357630717969
MYBL2,1,0.31699477701888307,0.2815818171382655,-0.035412959880617545
MYBPC1,0.9743589743589743,0.675601216782414,0.7088905469781324,0.033289330195718336
MYC,1,0.050565344659358316,0.08322332548929576,0.03265798082993744
MYCBP,1,0.29277391953165355,0.4318429661941112,0.13906904666245767
MYCBP2,1,0.10801813694541698,0.05090971704069334,-0.057108419904723644
MYCBP2-AS1,1,0.9504103770877576,0.9768696550536647,0.02645927796590719
MYCBPAP,1,0.9679733685358434,0.9557481489984503,-0.012225219537393084
MYCER-ER,0.9473684210526316,0.007231820008035355,0.004993399529357746,-0.0022384204786776093
MYCL,1,0.6778396372610916,0.7127934339665959,0.03495379670550425
MYD88,1,0.11370028123744476,0.20943580324857947,0.09573552201113471
MYDGF,1,0.1731045170177352,0.27044711014176664,0.09734259312403146
MYEOV,1,0.5610400045916317,0.49893818515755034,-0.062101819434081384
MYH10,1,0.17086609653905757,0.14968719508695402,-0.02117890145210355
MYH14,1,0.2050163576881134,0.18929001894048098,-0.015726338747632435
MYH15,1,0.8878493944785628,0.8802158066923033,-0.007633587786259555
MYH3,1,0.7730586007002238,0.7648510589450727,-0.008207541755151149
MYH7B,1,0.9571256385237904,0.884864833840326,-0.07226080468346441
MYH9,0.9743589743589743,0.008724100327153763,0.005280376513803593,-0.0034437238133501694
MYL12A,1,0.055386557998048556,0.08402686104574413,0.02864030304769557
MYL12B,1,0.028812489238363083,0.044022269413992995,0.015209780175629913
MYL5,1,0.644435516271595,0.622051311484819,-0.022384204786776052
MYL6,1,0.024335648281007864,0.032026631464156574,0.00769098318314871
MYL6B,1,0.4025139183837456,0.4964701830913161,0.09395626470757046
MYL9,1,0.8147850542386501,0.8531825747575045,0.03839752051885437
MYLIP,1,0.5372783102795156,0.5735522011134707,0.03627389083395516
MYLK,1,0.7960167594558917,0.7468862997187625,-0.04913045973712915
MYLK-AS1,1,0.6188945646559146,0.5697067095218964,-0.049187855134018243
MYLK2,1,0.9718762555243069,0.8690810996958044,-0.10279515582850252
MYLK3,1,0.9716466739367503,0.9229753773747346,-0.04867129656201574
MYLK4,1,0.7011421683980945,0.689490902829593,-0.01165126556850149
MYLPF,1,0.7859151696033978,0.8922688400390288,0.10635367043563104
MYNN,1,0.47953854100901105,0.47075704528496815,-0.00878149572404291
MYO10,1,0.1570912012856569,0.08362509326751995,-0.07346610801813695
MYO15A,1,0.8072088618492796,0.8949090282959307,0.08770016644665102
MYO15B,1,0.7343741031969236,0.6800780577397693,-0.054296045457154385
MYO16,1,0.9745164437812087,0.9558055443953395,-0.01871089938586923
MYO18A,1,0.06606210181943409,0.022154623199219424,-0.043907478620214664
MYO19,1,0.16541353383458646,0.0740974573839178,-0.09131607645066865
MYO1A,1,0.992882970785743,0.9846180336337026,-0.008264937152040353
MYO1B,1,0.16191241462434713,0.15410664064742008,-0.007805773976927055
MYO1C,1,0.03380588876772083,0.03564254146817425,0.0018366527004534186
MYO1D,1,0.053320323710038454,0.08500258279286001,0.03168225908282155
MYO1E,0.9743589743589743,0.18309131607645066,0.1295988061757447,-0.05349250990070595
MYO1F,1,0.9098892268840039,0.9428915800952764,0.03300235321127254
MYO1G,1,0.7374160592320496,0.7625552430695058,0.02513918383745628
MYO5A,1,0.28301670206049473,0.3032772771623716,0.020260575101876843
MYO5B,1,0.045170177351776385,0.044481432589106355,-6.887447626700294e-4
MYO5C,0.9743589743589743,0.05527176720427022,0.02927165241347644,-0.02600011479079378
MYO6,1,0.08339551167996327,0.058084141651839526,-0.025311370028123746
MYO7A,1,0.8136945416977558,0.7826436319807152,-0.03105090971704061
MYO9A,1,0.21397003960282385,0.10245078344716754,-0.1115192561556563
MYO9B,1,0.17953280146932216,0.08161625437639901,-0.09791654709292315
MYOF,1,0.016242897319634967,0.01555415255696493,-6.887447626700363e-4
MYOM1,1,0.79682029501234,0.7437295528898582,-0.05309074212248177
MYOM3,1,0.9940882741204156,0.9419158583481605,-0.052172415772255065
MYORG,1,0.217069391034839,0.2637318487057338,0.0466624576708948
MYOSLID,0.9743589743589743,0.9979911611088791,0.9845032428399242,-0.013487918268954902
MYPN,0.9743589743589743,0.49331343626241175,0.515066291683407,0.021752855420995254
MYPOP,1,0.5513975779142513,0.5706250358721231,0.01922745795787184
MYRF,1,0.8128910061413075,0.8179991964644435,0.00510819032313603
MYRFL,1,0.8569706709521896,0.7851116340469494,-0.0718590369052402
MYSM1,1,0.23801871089938587,0.1572633874763244,-0.08075532342306146
MYZAP,1,0.5887045858922114,0.609883487344315,0.02117890145210355
MZB1,1,0.9520174482006543,0.9047236411639786,-0.04729380703667563
MZF1,1,0.39453595821615106,0.23979796820295013,-0.15473799001320093
MZF1-AS1,1,0.6764621477357516,0.6735349824944039,-0.002927165241347729
MZT1,1,0.34115823910922344,0.4627790851173736,0.12162084600815015
MZT2A,1,0.2492682086896631,0.2889284279400792,0.03966021925041613
MZT2B,1,0.06933363944211675,0.12345749870860356,0.054123859266486815
Mcherry,1,0.6719853067783964,0.4972163232508753,-0.17476898352752113
N4BP1,1,0.29535671239166617,0.247546346782988,-0.04781036560867816
N4BP2,1,0.5199449004189864,0.45755610400045915,-0.06238879641852729
N4BP2L1,1,0.7630718016415083,0.7628422200539516,-2.2958158755670421e-4
N4BP2L2,1,0.17591689146530448,0.0810996958043965,-0.09481719566090799
N4BP2L2-IT2,1,0.6042587384491763,0.5690179647592263,-0.035240773689950045
N4BP3,1,0.5705102450783447,0.5341215634506112,-0.036388681627733455
N6AMT1,1,0.4534810308213281,0.47184755782586235,0.018366527004534228
NAA10,0.9743589743589743,0.1907249038627102,0.2076565459450152,0.016931642082304993
NAA15,1,0.1179475406072433,0.10491878551340182,-0.01302875509384148
NAA16,1,0.4708718360787465,0.39287149170636515,-0.07800034437238135
NAA20,1,0.17844228892842795,0.23899443264650175,0.0605521437180738
NAA25,1,0.19083969465648856,0.14756356540205476,-0.043276129254433804
NAA30,1,0.2768753945933536,0.3329506973540722,0.05607530276071859
NAA35,1,0.288526660161855,0.2926591287378752,0.004132468576020176
NAA38,1,0.25925500774837856,0.3652643058026746,0.10600929805429604
NAA40,1,0.5142053607300694,0.42656258968030764,-0.08764277104976176
NAA50,0.9473684210526316,0.03185444527348907,0.0481547379900132,0.016300292716524133
NAA60,1,0.28818228778052,0.2802617230098146,-0.007920564770705407
NAA80,1,0.5627044711014176,0.5162141996211904,-0.04649027148022722
NAAA,1,0.4462492108132928,0.5130000573953969,0.06675084658210412
NAALADL2,1,0.3924123285312518,0.4490041898639729,0.056591861332721094
NAB1,1,0.12931182919129885,0.148998450324284,0.019686621132985138
NAB2,1,0.507604890087815,0.5473225047351202,0.03971761464730528
NABP1,1,0.15697641049187855,0.1307467141135281,-0.02622969637835046
NABP2,1,0.36974114676002984,0.4610572232106985,0.09131607645066864
NACA,0.9473684210526316,0.009929403661826321,0.013028755093841474,0.003099351432015153
NACAD,1,0.7725420421282213,0.9628077828158181,0.19026574068759683
NACC1,1,0.07145726912701601,0.0867244446995351,0.015267175572519082
NACC2,1,0.18854387878092177,0.2420937840785169,0.053549905297595124
NADK,1,0.24008494518739598,0.2482924869425472,0.008207541755151232
NADK2,1,0.2458818802732021,0.3227917121046892,0.07690983183148711
NADSYN1,1,0.14096309475980026,0.07099810595190266,-0.0699649888078976
NAE1,1,0.2486942547207714,0.27607185903690523,0.02737760431613384
NAF1,1,0.4006772656832922,0.43264650175055963,0.031969236067267426
NAGA,1,0.37163519485737245,0.40773689950066005,0.0361017046432876
NAGK,1,0.4332204557194513,0.3702577053320324,-0.06296275038741889
NAGLU,1,0.38259771566320383,0.38558227630144065,0.0029845606382368217
NAGPA,1,0.520117086609654,0.510302473741606,-0.009814612868047967
NAGPA-AS1,0.9743589743589743,0.9774436090225563,0.9632669459909315,-0.014176663031624792
NAGS,1,0.7001664466509786,0.693221603627389,-0.006944843023589553
NAIF1,1,0.6032830167020605,0.595993801297136,-0.007289215404924554
NAIP,1,0.6201572633874763,0.46358262067382194,-0.1565746427136544
NALCN,1,0.481547379900132,0.5167307581931929,0.035183378293060896
NALT1,1,0.7775928370544682,0.7180164150835103,-0.059576421970957916
NAMPT,0.9743589743589743,0.03489640130861505,0.03064914193881651,-0.004247259369798542
NANOS1,1,0.608505997818975,0.6987889571256385,0.09028295930666352
NANP,1,0.48527808069792805,0.5523732996613672,0.06709521896343912
NANS,1,0.1522125925500775,0.2101245480112495,0.057911955461172004
NAP1L1,0.9743589743589743,0.012569591918728118,0.017333409860529187,0.0047638179418010695
NAP1L4,1,0.08724100327153762,0.07897606611949722,-0.008264937152040408
NAP1L5,1,0.6190667508465821,0.6783561958330941,0.05928944498651201
NAPA,0.9743589743589743,0.1965792343454055,0.23537852264248407,0.03879928829707857
NAPA-AS1,1,0.6998220742696436,0.7345462893875911,0.03472421511794754
NAPB,1,0.5113929862825002,0.5033002353211272,-0.008092750961372963
NAPEPLD,1,0.5472077139413419,0.5141479653331803,-0.03305974860816163
NAPG,1,0.32175859496068415,0.3735866383516042,0.051828043390920064
NAPRT,1,0.15341789588475005,0.08603569993686506,-0.06738219594788498
NAPSA,1,0.9181541640360443,0.7834471675371635,-0.13470699649888085
NARF,1,0.3062618378006084,0.31808528955977733,0.011823451759168935
NARF-IT1,1,0.9210239338805027,0.8475004304654766,-0.07352350341502611
NARS,0.9743589743589743,0.03707742639040349,0.05504218561671354,0.01796475922631005
NARS2,1,0.410090110773116,0.4147391379211387,0.0046490271480226775
NASP,1,0.26895482982264823,0.18125466337599724,-0.08770016644665099
NAT1,1,0.5464615737817827,0.6215347529128163,0.07507317913103362
NAT10,1,0.16036273890833955,0.11083051139298629,-0.04953222751535326
NAT14,0.9743589743589743,0.5337771910692762,0.5356138437697296,0.0018366527004534117
NAT2,0.9743589743589743,0.9048958273546461,0.9770992366412213,0.0722034092865752
NAT9,1,0.4037192217184182,0.37800608391207025,-0.02571313780634793
NATD1,1,0.5365895655168456,0.5785456006428285,0.04195603512598289
NAV1,1,0.2357228950238191,0.1382655111060093,-0.09745738391780981
NAV2,1,0.35590885610974,0.18986397290937268,-0.1660448832003673
NAV3,1,0.7172128795270619,0.7065373357056765,-0.01067554382138547
NAXD,1,0.3914366067841359,0.38041669058141536,-0.011019916202720526
NAXE,1,0.230270332319348,0.3142971933650921,0.08402686104574411
NBAS,1,0.21752855420995237,0.17867187051598463,-0.03885668369396775
NBDY,1,0.3873041382081157,0.5045055386557998,0.11720140044768412
NBEA,1,0.5845147219193021,0.511679963266946,-0.07283475865235611
NBEAL1,1,0.19106927624404524,0.10072892154049246,-0.09034035470355278
NBEAL2,1,0.04465361877977386,0.014291453825403203,-0.03036216495437066
NBL1,1,0.08000918326350227,0.10336910979739425,0.023359926533891975
NBN,1,0.1717270274923951,0.2016300292716524,0.02990300177925731
NBPF1,1,0.4992251621419962,0.3326063249727372,-0.16661883716925902
NBPF10,1,0.4417149744590484,0.20559031165700511,-0.23612466280204328
NBPF11,1,0.5336050048786087,0.37083165930092404,-0.1627733455776847
NBPF12,1,0.49073064340239914,0.277678930149802,-0.21305171325259714
NBPF14,1,0.2684956666475349,0.11364288584055558,-0.15485278080697928
NBPF15,1,0.25598347012569594,0.09183263502267118,-0.16415083510302475
NBPF19,1,0.444297767319061,0.20507375308500259,-0.23922401423405842
NBPF20,1,0.5313665843999311,0.417551512368708,-0.1138150720312231
NBPF26,1,0.3331802789416289,0.15938701716122367,-0.17379326178040522
NBPF3,1,0.6533318027894163,0.6454686334156001,-0.007863169373816148
NBPF9,1,0.33329506973540723,0.17792573035642542,-0.1553693393789818
NBR1,1,0.07587671468748207,0.0664064742007691,-0.009470240486712966
NBR2,1,0.5805544395339494,0.5646559145956495,-0.015898524938299907
NCAPD2,1,0.09872008264937152,0.07932043850083223,-0.019399644148539286
NCAPD3,1,0.29713596969523043,0.2332548929575848,-0.06388107673764562
NCAPG,1,0.42392240142340587,0.3013258336681398,-0.12259656775526606
NCAPG2,1,0.3401251219652184,0.305113929862825,-0.035011192102393396
NCAPH,1,0.5147793146989611,0.4332204557194513,-0.08155885897950982
NCAPH2,1,0.4228892842794008,0.3987832175859496,-0.024106066693451222
NCBP1,1,0.1589852493829995,0.16374906732480055,0.004763817941801057
NCBP2,1,0.10021236296848993,0.16116627446478793,0.060953911496298
NCBP2AS2,1,0.43941915858348163,0.5392871491706365,0.09986799058715484
NCBP3,1,0.24576708947942374,0.18808471560580842,-0.05768237387361533
NCCRP1,1,0.06870229007633588,0.18796992481203006,0.11926763473569418
NCDN,1,0.27997474602536876,0.3187166389255582,0.03874189290018942
NCEH1,1,0.35734374103196925,0.39401939964414856,0.03667565861217931
NCF1,1,0.9004763817941801,0.9497216323250876,0.04924525053090745
NCF2,1,0.6338173678470986,0.6121219078229926,-0.02169546002410605
NCF4,1,0.9101188084715606,0.9137347184755783,0.0036159100040177306
NCK1,1,0.29076508064053264,0.26912701601331573,-0.021638064627216902
NCK1-DT,1,0.6772082878953108,0.6455834242093784,-0.031624863685932425
NCK2,1,0.27957297824714455,0.3066636055788326,0.027090627331688044
NCKAP1,1,0.03702003099351432,0.03811054353440854,0.0010905125408942201
NCKAP5L,1,0.4822935200596912,0.3640016070711129,-0.11829191298857833
NCKIPSD,1,0.37542329105205763,0.34483154451013026,-0.030591746541927367
NCL,0.9743589743589743,0.0066004706422544916,0.00562474889513861,-9.757217471158819e-4
NCLN,1,0.09688342994891809,0.08052574183550479,-0.016357688113413302
NCOA1,1,0.4759226310049934,0.4470527463697411,-0.028869884635252252
NCOA2,1,0.3060322562130517,0.1666762325661482,-0.1393560236469035
NCOA3,1,0.128680479825518,0.05837111863628537,-0.07030936118923263
NCOA4,1,0.027148022728577168,0.04367789703265798,0.016529874304080813
NCOA5,1,0.3125179360615279,0.3386902370429892,0.026172300981461283
NCOA6,1,0.22981116914423463,0.11943982092636171,-0.11037134821787292
NCOA7,1,0.06795614991677668,0.04654766687711646,-0.02140848303966022
NCOR1,1,0.0963094759800264,0.0387418929001894,-0.057567583079837
NCOR2,1,0.03988980083797279,0.023646903518337828,-0.016242897319634964
NCR3LG1,1,0.34816047752970214,0.29357745508810196,-0.05458302244160018
NCS1,1,0.23922401423405842,0.3261780405211502,0.08695402628709176
NCSTN,1,0.13218159903575732,0.15456580382253343,0.022384204786776107
NDC1,1,0.129024852206853,0.1544510130287551,0.025426160821902105
NDC80,1,0.577684669689491,0.48338403260058543,-0.09430063708890551
NDE1,1,0.4638695976582678,0.39585605234460197,-0.06801354531366582
NDEL1,1,0.31647821844688057,0.24312690122252195,-0.07335131722435861
NDFIP1,1,0.06985019801411926,0.11077311599609711,0.04092291798197785
NDFIP2,1,0.1565172473167652,0.21138724674281123,0.054869999426046034
NDOR1,1,0.5088675888193767,0.4413706020777134,-0.06749698674166327
NDRG1,1,0.1070424151983011,0.17241577225506513,0.06537335705676403
NDRG2,1,0.8997876370315101,0.9558629397922287,0.05607530276071859
NDRG3,1,0.19020834529070768,0.332204557194513,0.1419962119038053
NDST1,1,0.15720599207943523,0.12179303219881765,-0.03541295988061757
NDST2,1,0.46851862480629053,0.4541697755839982,-0.014348849222292348
NDUFA1,1,0.18297652528267233,0.33777191069276247,0.15479538541009014
NDUFA10,1,0.09384147391379212,0.10486139011651266,0.01101991620272054
NDUFA11,1,0.1728749354301785,0.23583768581759743,0.06296275038741891
NDUFA12,1,0.27320208919244676,0.3937324226597027,0.12053033346725595
NDUFA13,1,0.08695402628709177,0.1384376972966768,0.05148367100958502
NDUFA2,1,0.28318888825116223,0.4279400792056477,0.14475119095448546
NDUFA3,1,0.31900361591000403,0.39740572806060953,0.0784021121506055
NDUFA4,1,0.08810193422487517,0.18894564655914595,0.10084371233427078
NDUFA4L2,1,0.9490328875624175,0.9023130344946335,-0.046719853067784034
NDUFA5,1,0.21643804166905814,0.3390346094243242,0.12259656775526603
NDUFA6,1,0.21833208976640073,0.36830626183780063,0.1499741720713999
NDUFA6-DT,1,0.6822016874246686,0.648797566435172,-0.03340412098949663
NDUFA7,1,0.2848533547609482,0.39080525741835503,0.10595190265740684
NDUFA8,1,0.3340986052918556,0.44986512081731045,0.11576651552545486
NDUFA9,1,0.16162543763990128,0.24863685932388221,0.08701142168398093
NDUFAB1,1,0.1918728118004936,0.3023015554152557,0.11042874361476213
NDUFAF1,1,0.4701256959191873,0.5612121907822992,0.09108649486311193
NDUFAF2,1,0.4825231016472479,0.5829650462032945,0.1004419445560466
NDUFAF3,1,0.3682488664409114,0.45319405383688227,0.08494518739597084
NDUFAF4,1,0.35453136658439993,0.5016357688113413,0.14710440222694138
NDUFAF5,1,0.5021523273833438,0.4906158526086208,-0.011536474774723027
NDUFAF6,1,0.5251678815359008,0.5231016472478908,-0.002066234288010005
NDUFAF7,1,0.4719623486196407,0.4622625265453711,-0.009699822074269615
NDUFAF8,1,0.5226998794696666,0.555357860299604,0.03265798082993743
NDUFB1,1,0.29191298857831605,0.40635940997532,0.11444642139700395
NDUFB10,1,0.12494977902772197,0.20536073006944844,0.08041095104172646
NDUFB11,1,0.15324570969408252,0.27630144062446194,0.12305573093037941
NDUFB2,1,0.19365206910405786,0.29862825001434884,0.10497618091029098
NDUFB2-AS1,1,0.7538885381392413,0.763990127991735,0.010101589852493764
NDUFB3,1,0.2744073925271193,0.41887160649715893,0.1444642139700396
NDUFB4,1,0.1132411180623314,0.19612007117029215,0.08287895310796074
NDUFB5,1,0.12856568903173965,0.27721976697468864,0.148654077942949
NDUFB6,1,0.29828387763301384,0.44458474430350686,0.14630086667049302
NDUFB7,1,0.19858807323652644,0.29352005969121275,0.09493198645468631
NDUFB8,1,0.13097629570108477,0.2088044538827986,0.07782815818171385
NDUFB9,1,0.10193422487516501,0.16644665097859151,0.0645124261034265
NDUFC1,1,0.2748665557022327,0.3945933536130402,0.11972679791080754
NDUFC2,1,0.1361992768179992,0.22585088675888193,0.08965160994088273
NDUFS1,0.9743589743589743,0.042243012110428746,0.05033576307180164,0.008092750961372894
NDUFS2,1,0.12477759283705447,0.16030534351145037,0.0355277506743959
NDUFS3,1,0.20495896229122423,0.30258853239970157,0.09762957010847734
NDUFS4,1,0.2654537106124089,0.39912758996728465,0.13367387935487574
NDUFS5,1,0.17930321988176548,0.29524192159788787,0.11593870171612239
NDUFS6,1,0.20226137863743326,0.32204557194513,0.11978419330769674
NDUFS7,1,0.2285484704126729,0.2963898295356712,0.06784135912299832
NDUFS8,1,0.1747689835275211,0.2408310853469552,0.06606210181943409
NDUFV1,1,0.046605062274005626,0.057051024507834475,0.010445962233828848
NDUFV2,1,0.08052574183550479,0.12397405728060609,0.043448315445101304
NDUFV2-AS1,1,0.769040922917982,0.8045686735923779,0.03552775067439595
NDUFV3,1,0.23405842851403316,0.24278252884118692,0.008724100327153761
NEAT1,1,0.008035355564483728,0.0010905125408942203,-0.006944843023589508
NEB,1,0.8503702003099352,0.8121448659817483,-0.038225334328186866
NEBL,1,0.0665786603914366,0.11375767663433392,0.04717901624289732
NEBL-AS1,1,0.884520461458991,0.9467944670837399,0.06227400562474894
NECAB3,1,0.44722493256040863,0.4162314182402571,-0.030993514320151516
NECAP1,1,0.3969465648854962,0.39757791425127703,6.313493657808533e-4
NECAP2,1,0.44028008953681913,0.4479136773230787,0.007633587786259555
