gene,cluster,module_membership,lfc_sur,pc_loading,NRI,rank_early,rank_late,delta_rank
MESP2,M3,0.7874364714435977,-0.024733283812811813,-1.0305201546718382e-4,1,0.8516902944383861,0.8764277104976181,0.024737416059232076
MEST,M5,0.4174625408897017,-0.41449623962502,-0.006178040046333108,1,0.18142684956666474,0.24060150375939848,0.05917465419273374
MESTIT1,M3,0.8358901827818748,-0.14669221453312176,-0.002924930827232501,1,0.7857429834127303,0.8237387361533605,0.03799575274063016
MET,M6,0.22980520912691538,-0.14382430383107625,-0.002560293629868465,1,0.041209894966423695,0.03547035527750674,-0.005739539688916953
METAP1,M5,0.25778969489982684,-0.20846506965359168,-0.0037999824268863396,1,0.17752396257820122,0.19985077196808815,0.02232680938988693
METAP1D,M4,0.027132832485183722,0.4583291306626176,0.009466068060299974,1,0.5328588647190495,0.4899271078459508,-0.04293175687309875
METAP2,M5,0.9340386640229641,-0.5568232303980913,-0.008572678517662653,1,0.0831659300924066,0.12253917235837686,0.03937324226597026
METRN,M5,0.06468211851265959,-0.7249426704099449,-0.008170002183159143,1,0.1478505423865006,0.24731676519543133,0.09946622280893072
METRNL,M2,0.3341340701992216,-0.3048874808887554,-0.004316383150398735,1,0.28605865809562075,0.3401251219652184,0.054066463869597625
METTL1,M4,0.543672380054559,0.03645331543725128,0.0034474268161242766,0.9743589743589743,0.5309074212248178,0.5422143144119842,0.011306893187166378
METTL14,M4,0.3492512626384874,0.011834730033180918,0.0017117363453166355,1,0.3811054353440854,0.38609883487344315,0.004993399529357734
METTL14-DT,M3,0.28979750443865515,0.1509560095614706,5.322634496641874e-4,1,0.839809447282328,0.835447397118751,-0.004362050163576936
METTL15,M2,0.436239941433474,-0.34167496363465233,-0.004299341080866614,0.9743589743589743,0.3961430293290478,0.4584170349537967,0.062274005624748885
METTL16,M6,0.41082267835950226,0.1456213073997663,0.004469488976788309,1,0.3082706766917293,0.28450898237961314,-0.023761694312116166
METTL17,M6,0.3147699612948188,0.2582129088143663,0.004261623719609229,1,0.3282442748091603,0.2873787522240716,-0.04086552258508869
METTL18,M3,0.005544013252794855,-0.3954265839557527,-0.0047518097067448094,1,0.6032256213051713,0.6457556104000459,0.0425299890948746
METTL21A,M4,0.8058296895514476,0.011074451348967784,9.041209709512632e-4,1,0.4836710095850313,0.4968719508695403,0.013200941284508994
METTL22,M1,0.5023137132803605,0.8830399575221559,0.012910517255466209,1,0.5535786029960397,0.45945015209780177,-0.0941284508982379
METTL23,M4,0.7378541554606843,-0.06474761165206644,5.597015378613898e-4,1,0.5197727142283189,0.5422717098088733,0.02249899558055435
METTL25,M4,0.3622271666854191,0.025171535224752795,0.00217683891466054,0.9743589743589743,0.6277908511737359,0.6392125351546806,0.011421683980944675
METTL26,M6,0.02082950823337737,-0.1492016068532802,-0.002577539430890219,1,0.29466796762899616,0.3214716179762383,0.026803650347242136
METTL27,M7,0.7120359889681329,0.624300937962829,0.006697993798534288,1,0.8681627733455777,0.7883257762727429,-0.07983699707283476
METTL2A,M2,0.30458470953024364,-0.27193572981064484,-0.0020080672241797677,1,0.37215175342937495,0.42311886586695746,0.05096711243758251
METTL2B,M6,0.3310367500840069,-0.07709251054274091,7.949975604210133e-4,1,0.28674740285829076,0.30029271652413475,0.013545313665843994
METTL3,M1,0.45863879315364764,0.4245976984189799,0.006936454744394296,1,0.32910520576249785,0.25948458933593527,-0.06962061642656259
METTL4,M4,0.3130100487239694,0.4457832253299294,0.006698004141116797,1,0.5358434253572864,0.49520748435975437,-0.04063594099753198
METTL5,M6,0.020062333553834466,-0.05743185581255794,-0.0017489460069002062,0.9743589743589743,0.3269815760775986,0.3412156345061126,0.014234058428513996
METTL6,M4,0.6143700819062958,-0.09682321144955353,-6.624543800732084e-4,1,0.5445101302875509,0.5706824312690122,0.026172300981461283
METTL7A,M5,0.5856666273075428,-0.9497983460890786,-0.013333469726184847,1,0.021810250817884406,0.040635940997532,0.01882569017964759
METTL8,M1,0.07501672126619896,0.3087532830841173,0.006931813145366933,1,0.29334787350054525,0.24215117947540607,-0.05119669402513918
METTL9,M2,0.004604311027102459,-0.829053912252526,-0.013222995886720847,1,0.14176663031624864,0.2560408655225851,0.11427423520633645
MEX3A,M4,0.28632083412628695,0.5354662421442251,0.0055470754262725965,1,0.5748722952419216,0.5345233312288354,-0.040348964013086186
MEX3B,M3,0.7763495527399866,-0.03360078757939622,-0.002831994747482767,1,0.7875796361131837,0.8094472823279573,0.02186764621477355
MEX3C,M5,0.7742637823368987,-0.28457831600986694,-0.007479890164620194,1,0.15984618033633702,0.19129885783160192,0.0314526774952649
MEX3D,M2,0.5795300074199397,-0.5243534386341597,-0.008879230389539946,1,0.28072088618492796,0.37295528898582336,0.0922344028008954
MFAP1,M2,0.6510184295975232,-0.29821684859847153,-0.004697090967499445,1,0.35585146071285084,0.41209894966423694,0.05624748895138609
MFAP3,M2,0.7305694347537732,-0.5148411430934647,-0.00731311315714348,1,0.30987774780462607,0.39838144980772544,0.08850370200309937
MFAP3L,M2,0.1293729091858734,-0.5218023248852637,-0.006125759052446018,1,0.6002410606669345,0.6527578488205246,0.052516788153590066
MFF,M5,0.17615942024846487,-0.17908869321709098,-0.0035587194424802067,1,0.220111347069965,0.24616885725764795,0.02605751018768296
MFGE8,M4,0.3430350477293619,-6.84602312363225e-4,-0.002867484139705535,1,0.417551512368708,0.42805486999942605,0.010503357630718024
MFHAS1,M4,0.03460667507056847,0.1295036845243871,0.0043625090519013345,1,0.36555128278712046,0.349480571658153,-0.016070711128967463
MFN1,M6,0.42255641726752513,-0.13615512530204832,-8.504350280499815e-4,1,0.20237616943121162,0.21787292659128737,0.015496757160075758
MFN2,M6,0.08725964570000444,-0.2247625421452497,-0.0019327983487922773,1,0.1692590254261608,0.1935372783102795,0.024278252884118695
MFNG,M7,0.3910338337520147,0.7835642415243402,0.01122119709031463,1,0.6808241978993285,0.6372610916604489,-0.0435631062388796
MFSD1,M5,0.889649894134319,-0.5442453707110531,-0.008617868118099536,1,0.09958101360270906,0.14687482063938473,0.04729380703667567
MFSD10,M6,0.8756732888038311,0.0527141633466357,2.536264786489981e-4,1,0.1640360443092464,0.14509556333582047,-0.018940480973425933
MFSD11,M4,0.5538392262814895,0.1821915579664548,0.0024643333202868786,1,0.4367789703265798,0.4219709579291741,-0.014808012397405701
MFSD12,M6,0.1978820771203429,-0.2966138472511126,-9.765972180207712e-4,1,0.13424783332376744,0.15967399414566952,0.025426160821902077
MFSD13A,M4,0.17453520222254493,-0.2561596848511396,-0.0035058282610561367,1,0.5579980485565058,0.5947311025655743,0.036733054009068455
MFSD14A,M5,0.32580809167240254,-0.3548166546928613,-0.0048010218492852705,1,0.20249096022498997,0.25391723583768583,0.05142627561269586
MFSD14B,M5,0.23047689298426843,-0.2944359745480405,-0.003497812646764071,0.9743589743589743,0.20122826149342823,0.24352866900074613,0.042300407507317894
MFSD14C,M1,0.600532348740225,0.9759488271527843,0.015191578721498449,1,0.35877862595419846,0.19726797910807553,-0.16151064684612293
MFSD2A,M4,0.609471514226265,-0.09122181976159993,-7.318090079624839e-4,1,0.5703954542845664,0.5923204958962291,0.021925041611662754
MFSD2B,M3,0.23526715277229304,0.0837689994954447,0.0020050396410430335,1,0.8864719049532227,0.8876772082878953,0.0012053033346726139
MFSD3,M5,0.13063113868727783,-0.2683511974584025,-0.0022583904850626817,1,0.18050852321643804,0.21460138896860473,0.03409286575216669
MFSD4A,M7,0.4899714024976247,0.5718360979537236,0.004717043004848965,1,0.7215749296906389,0.6898926706078172,-0.03168225908282163
MFSD4B,M1,0.15295051450488817,0.3576319045711518,0.005326925051063403,1,0.3836308328072089,0.32979395052516786,-0.05383688228204103
MFSD5,M2,0.81191465674965,-0.5668742950615506,-0.007262025374791888,1,0.37398840612982837,0.46909257877518223,0.09510417264535387
MFSD6,M6,0.23417146380788878,-0.17178211236489282,-0.002639266947322326,1,0.11725879584457327,0.12230959077082018,0.00505079492624691
MFSD8,M4,0.4727808116255332,0.2830294994858882,0.006002273116016792,1,0.4750043046547667,0.44969293462664295,-0.025311370028123725
MFSD9,M4,0.5584520193404066,-0.08482870089013161,-5.368985003155143e-4,1,0.4754060724329909,0.5020949319864547,0.02668885955346384
MGA,M1,0.6376146714865322,0.8450552294187368,0.016198005834396963,1,0.32876083338116285,0.19038053148137518,-0.13838030189978767
MGAM,M7,0.8649217939350347,0.35997831719487206,0.006398316199923306,1,0.8733283590656029,0.8285025540951616,-0.04482580497044131
MGAM2,M7,0.5212724568812694,0.19624490279691287,0.0041573349354174834,1,0.9253859840440797,0.8970900533777191,-0.028295930666360603
MGARP,M3,0.7956455114272596,-0.03289498153817849,-0.002833197436561493,1,0.9038627102106411,0.9296332434138782,0.025770533203237078
MGAT1,M5,0.6780473796910952,-0.4515831786463558,-0.0051420399315320175,1,0.13103369109797394,0.17959019686621133,0.04855650576823739
MGAT2,M2,0.6303775048707756,-0.47527631260958003,-0.0060617423435989455,1,0.28755093841473917,0.3719221718418183,0.08437123342707914
MGAT4A,M2,6.262755577086665e-4,-0.19011456969982987,-0.003823258164429195,1,0.5026114905584572,0.539459335361304,0.03684784480284675
MGAT4B,M6,0.4014171259860846,-0.16507310113358287,-0.0012551294007187807,1,0.04792515640245652,0.042243012110428746,-0.005682144292027777
MGAT5,M6,0.4280053872451477,0.16867218810128115,0.006055674917042646,1,0.27337427538311426,0.2453079263043104,-0.02806634907880387
MGAT5B,M7,0.10515677904274101,0.374653052313934,0.006885460190410889,0.9743589743589743,0.6797910807553235,0.6676232566148195,-0.012167824140503991
MGLL,M2,0.30986162489575564,-0.3315466303487824,-0.0032825424565044964,0.9743589743589743,0.4312690122252195,0.49038627102106414,0.05911725879584462
MGME1,M6,0.06376375116147981,0.3056866476337099,0.0020044293780485485,1,0.38242552947253633,0.33805888767720826,-0.044366641795328066
MGMT,M2,0.6491224737882764,-0.5658067306654022,-0.005860407439573846,1,0.4888939907019457,0.5698215003156747,0.08092750961372897
MGP,M2,0.1767649243745657,-1.2141906493916093,-0.015476750998928441,1,0.17746656718131207,0.3734144521609367,0.19594788497962465
MGRN1,M6,0.890742733554367,0.07513794227844173,0.0012125127208921067,1,0.15582850255409517,0.13235378522642485,-0.023474717327670314
MGST1,M5,0.506710631176037,-0.930670890895227,-0.015186244143971623,1,0.016185501922745794,0.02674625495035298,0.010560753027607186
MGST2,M2,0.5002698919348894,-0.5192844261305911,-0.009399513024840694,1,0.2664868277564139,0.3566549962692992,0.09016816851288528
MGST3,M2,0.1404934530129156,-0.9698878347226447,-0.015002447853757985,1,0.16288813637146302,0.30861504907306436,0.14572691270160135
MHENCR,M4,0.1777879872298217,0.031132851382114524,-8.931816028090991e-5,0.9743589743589743,0.6554554324743156,0.6688285599494921,0.013373127475176494
MIA,M2,0.07514531158414517,-0.4373927784077889,-0.00822619639739526,1,0.6202720541812546,0.6656144177236986,0.04534236354244392
MIA2,M6,0.6240626621468137,0.23328425843311607,0.0037796038037123027,1,0.19520174482006544,0.15117947540607243,-0.04402226941399301
MIA3,M6,0.8516695090461683,0.14258325039782527,0.0021256018679882823,1,0.1758594960684153,0.1450381679389313,-0.030821328129484016
MIAT,M7,0.70143369565400715,0.49759659260347977,0.006924773935474549,1,0.7550938414739138,0.724329908741319,-0.030763932732594812
MIATNB,M7,0.3855275960623432,0.9247350834448778,0.014573182733574467,1,0.7271422831888883,0.6700338632841646,-0.057108419904723706
MIB1,M5,0.2231431539178783,-0.2733836162422918,-0.00510567014439255,0.9743589743589743,0.08580611834930839,0.09453021867646215,0.008724100327153761
MIB2,M4,0.2459371412358181,0.27695836595555967,0.003754829040138312,1,0.4173793261780405,0.382999483441428,-0.03437984273661254
MICA,M4,0.36355814646972395,0.33996234272714787,0.003798335589609293,1,0.44693795557596283,0.40957355220111347,-0.037364403374849364
MICAL1,M1,0.5294282921074811,0.9422079576607203,0.010439085962809945,1,0.5531768352178156,0.45003730700797795,-0.10313952820983763
MICAL2,M6,0.4506820963059669,0.13397056872677382,0.00441065489718797,0.9743589743589743,0.25162141996211906,0.22642484072777364,-0.02519657923434543
MICAL3,M1,0.42187867079684804,1.4088386704051743,0.023074340925470418,1,0.2536876542501291,0.06939103483900591,-0.1842966194111232
MICALL1,M6,0.6506277407700614,0.11511578287524493,0.0014806442638770519,1,0.06347930895942146,0.045514549733111406,-0.01796475922631005
MICALL2,M1,0.5169627374047399,0.4502305704890084,0.00709323023109412,1,0.3342707914825231,0.26178040521150203,-0.07249038627102106
MICB,M2,0.4072361963647917,-0.3113197558313896,-0.009231352138208105,0.9743589743589743,0.5101302875509384,0.5606956322102967,0.05056534465935836
MICOS10,M2,0.4976418783915799,-0.8027283462338151,-0.012433327032506167,1,0.3706020777133674,0.4987086035699937,0.1281065258566263
MICOS13,M2,0.7015758111761288,-0.541468045570408,-0.00836654620276429,1,0.3128049130459737,0.4065315961659875,0.09372668312001381
MICU1,M2,0.6645954535666834,-0.490351492882537,-0.006991055635014984,1,0.2921425701658727,0.3785226424840728,0.08638007231820011
MICU2,M2,0.7654781685411636,-0.4623819224969008,-0.006689222586041818,1,0.3165356138437697,0.3966595879010503,0.08012397405728061
MID1,M1,0.5439565756790332,0.5021597931235728,0.00838094487360511,1,0.437180738104804,0.36997072834758654,-0.06721000975721747
MID1IP1,M5,0.7207454562462359,-0.4022774749963567,-0.005467457335864665,1,0.115135166159674,0.14865407794294896,0.03351891178327497
MID2,M4,0.5474707180245217,0.0836918874228072,0.0017261676960868568,0.9743589743589743,0.5547839063307123,0.562819261895196,0.00803535556448376
MIDN,M5,0.664360747350013,-0.6189467884403896,-0.011780983106674203,1,0.09108649486311197,0.14308672444469953,0.05200022958158755
MIEF1,M5,0.6494001138182977,-0.5250143301199977,-0.00681072873730881,1,0.13212420363886818,0.19250416116627447,0.0603799575274063
MIEF2,M4,0.3179272342556244,0.40165154925644764,0.007026877599061981,1,0.5625322849107501,0.5340641680537221,-0.028468116857027992
MIEN1,M2,0.7818854201730754,-0.35981596150484485,-0.0075719647598196235,1,0.33702577053320326,0.4029156861619698,0.06588991562876656
MIER1,M5,0.18077138531816883,-0.18243510863482904,-0.003619043303895706,1,0.20455719451300006,0.2278023302531137,0.023245135740113637
MIER2,M1,0.3956902612447313,0.5348560706396679,0.008831461590112367,1,0.48596682546059805,0.4224875165011766,-0.06347930895942144
MIER3,M4,0.24369373317438026,-0.10925297068197182,-0.0012913874360384022,1,0.3750789186707226,0.3990127991735063,0.023933880502783667
MIF,M5,0.2942443785574226,-0.8450258051581976,-0.014400534647159806,0.9473684210526316,0.012856568903173965,0.018538713195201745,0.0056821442920277805
MIF-AS1,M3,0.8257357607274799,-0.15881465637619652,-0.0033569552735601537,1,0.7902198243700855,0.8317740917178442,0.04155426734775869
MIF4GD,M4,0.11866316038667835,-0.21312167862387543,-0.004900464578088741,1,0.579062159214831,0.6099982781380934,0.030936118923262423
MIGA1,M4,0.16954187797273845,-0.016167272091374585,-0.0010146633771945914,1,0.3564828100786317,0.3666417953280147,0.010158985249383023
MIGA2,M1,0.8012203848059343,0.5588252776390199,0.010664781177524365,1,0.4211674223727257,0.3389198186305458,-0.08224760374217988
MIIP,M4,0.14919220371449626,0.4867787831278152,0.007644048982505195,1,0.599380129713597,0.5734948057165815,-0.025885323997015486
MILR1,M3,0.3809651302398912,-0.43317399872449336,-0.00633011277407396,1,0.6863341560006887,0.7373586638351605,0.051024507834471766
MINAR1,M7,0.26054335256410266,0.6471981741075217,0.011582870849964736,1,0.6470757045284968,0.6130976295701085,-0.03397807495838834
MINCR,M2,0.5621613890863646,-0.38720445527736835,-0.006547867815927899,1,0.5057682373873615,0.5655742409458762,0.05980600355851462
MINDY1,M1,0.18604493906977737,0.5485152966461104,0.0052333137085629955,1,0.4748321184640992,0.40790908569132756,-0.06692303277277162
MINDY2,M4,0.007998310615669246,0.04974130729152826,-0.0018881850734615133,0.9743589743589743,0.3508006657866039,0.3474717327670321,-0.0033289330195718225
MINDY3,M4,0.840211070720667,0.12187481615565332,0.001643560779855124,1,0.4840153819663663,0.4805716581530161,-0.0034437238133501746
MINDY4,M1,0.4389822862620847,1.1336508062850115,0.017859294723508067,1,0.5738391780979165,0.4533088446306606,-0.12053033346725589
MINK1,M6,0.3047132938819831,0.5650620943862172,0.007893734504982186,1,0.0865522585088676,0.04092291798197784,-0.04562934052688975
MINPP1,M2,0.819307244536787,-0.5676024853046453,-0.007209162441476594,1,0.3824829248694255,0.4768409573552201,0.09435803248579461
MIOS,M6,0.14869674460324733,0.10095388386212711,0.0018822648290300248,1,0.3436262411754577,0.3307122768753946,-0.012913964300063085
MIP,M3,0.3197221958425588,0.025855342868099207,5.368947197063948e-4,0.9743589743589743,0.9554037766171153,0.9643574585318258,0.008953681914710465
MIPEP,M2,0.6682208341425457,-0.5102084734514332,-0.005747292227796369,1,0.2991448085863514,0.38644320725477815,0.08729839866842676
MIPOL1,M1,0.6843022531573157,0.8595065206117933,0.015057948125358742,1,0.4756356540205475,0.3574011364288584,-0.11823451759168913
MIR100HG,M2,0.6046283666993962,-0.7027242776188185,-0.010363205319911062,1,0.3634276531022212,0.4785628192618952,0.11513516615967401
MIR137HG,M7,0.911193634363143,0.48572004678344793,0.005122172644248192,1,0.8217872926591288,0.7748952534006772,-0.046892039258451534
MIR17HG,M2,0.4462380079832504,-0.8454935999669573,-0.01345993201913536,1,0.3652643058026746,0.5006600470642254,0.1353957412615508
MIR181A1HG,M1,0.0027477962958212254,0.9331591988753276,0.013644866744560977,0.9743589743589743,0.6222234976754865,0.5578258623658383,-0.06439763530964815
MIR181A2HG,M7,0.1643699135207739,0.18203653952258314,0.0015246749799361318,1,0.8922114446421398,0.8733283590656029,-0.01888308557653684
MIR1915HG,M4,0.19349207849833194,-0.18795675142784685,-0.0019292967306855627,1,0.6260689892670608,0.6537909659645297,0.027721976697468897
MIR193BHG,M7,0.2719255692195578,0.65617377213335,0.011478360801903838,1,0.6508064053262929,0.617000516558572,-0.03380588876772084
MIR194-2HG,M7,0.069925489880303,0.23682758067402254,-2.926753691135785e-4,1,0.8756815703380589,0.8495092693565977,-0.026172300981461283
MIR200CHG,M3,0.028928505920380654,0.005619146862355429,-1.286571703345522e-4,1,0.6905240199735981,0.7049876599896688,0.0144636400160707
MIR205HG,M1,0.3870839315298168,1.601380353542817,0.01964898837718592,1,0.3539000172186191,0.10618148424496356,-0.24771853297365554
MIR210HG,M7,0.3037174777237661,0.33583718947148,0.006285168975715698,1,0.7065947311025655,0.6943121161682833,-0.012282614934282288
MIR222HG,M6,0.009836501139501519,0.17961084301664343,-0.0010352161210963385,1,0.3698559375538082,0.34557768466968947,-0.024278252884118723
MIR22HG,M2,0.581296811057916,-0.7372600314138236,-0.011544906348732387,1,0.4021121506055214,0.5177064799403088,0.11559432933478742
MIR29B2CHG,M1,0.27567797780013326,1.9249262432430658,0.028782598597915498,1,0.489008781495724,0.19158583481604774,-0.2974229466796763
MIR3142HG,M7,0.39293587511735917,0.8980083876082521,0.014748714949354275,1,0.7355794065315961,0.6776674510704241,-0.057911955461172004
MIR3150BHG,M7,0.06170304704970242,0.09966533053542292,0.002962820823025385,1,0.9591344774149113,0.9498364231188658,-0.009298054296045466
MIR31HG,M4,0.20613445856671886,0.07988089386906339,3.8821425707564474e-4,0.9743589743589743,0.6600470642254491,0.6691729323308271,0.009125868105377966
MIR34AHG,M1,0.1915661081738571,0.7721092612063813,0.006579525615627543,1,0.5605808414165184,0.4840727773632555,-0.07650806405326294
MIR378D2HG,M3,0.8795409189445801,-0.018459092075135075,-0.0022020991065091586,1,0.8201228261493428,0.8432531710956781,0.023130344946335257
MIR3936HG,M1,0.28957618758119297,1.0779305419800869,0.013245870945148655,1,0.6063249727371864,0.514721919302072,-0.09160305343511443
MIR4435-2HG,M1,0.6696128770404306,0.5794889743819756,0.009741459551219921,1,0.4501520978017563,0.3741605923204959,-0.07599150548126038
MIR4453HG,M4,0.2708287915941189,-0.12231383481584768,-0.0010536244357379082,0.9743589743589743,0.6102852551225392,0.6313493657808644,0.021064110658325252
MIR4458HG,M2,0.5723069229842377,-0.43845209550410047,-0.00798120499393145,1,0.519830109625208,0.5816449520748436,0.06181484244963553
MIR497HG,M7,0.26266401679486606,0.1693293452384026,0.0022248283793726894,1,0.9430063708890547,0.9184985364173793,-0.02450783447167537
MIR503HG,M7,0.3603984129814951,0.23733919701863915,0.003642338739730754,1,0.7552086322676921,0.7455662055903116,-0.009642426677380467
MIR600HG,M7,0.1551674219629645,0.6372464918303749,0.01083199976348939,1,0.6144751190954485,0.5768237387361533,-0.03765138035929516
MIR646HG,M7,0.06834696103747773,1.0841928775204357,0.016810621396975586,1,0.6676806520117087,0.6008724100327154,-0.06680824197899327
MIR663AHG,M3,0.756618684251687,-0.21970113693033877,-0.0031635797673460176,1,0.8312001377489525,0.8922114446421398,0.061011306893187234
MIR762HG,M3,0.2367578205987455,-0.21964604918833963,-0.003950212418228713,1,0.6647534867703611,0.6950582563278425,0.030304769557481404
MIR9-3HG,M3,0.3577814845698354,0.13819602976755085,-0.0011004648212096524,1,0.995580554439534,0.990529759513287,-0.005050794926246938
MIR924HG,M7,0.34834893318305105,0.9313221880154279,0.01410202223544791,1,0.7002238420478678,0.6452390518280434,-0.054984790219824387
MIR99AHG,M7,0.3538150255504212,0.5719405403767697,0.01055289413002104,0.9743589743589743,0.7157779946048327,0.6847844802846812,-0.030993514320151516
MIRLET7BHG,M1,0.3505509866248616,1.5974112517913834,0.02735585764183227,1,0.35935257992309017,0.11019916202720542,-0.24915341789588474
MIS12,M2,0.6085689942133092,-0.33065455471019867,-0.005254193952150106,1,0.4626068989267061,0.521494576134994,0.05888767720828786
MIS18A,M4,0.007140001314708488,-0.22641330522117187,-0.0045905359325105095,1,0.551340182517362,0.5884750043046547,0.03713482178729266
MIS18BP1,M1,0.722888950274013,0.7719551009784258,0.011835136649741639,1,0.3071801641508351,0.17913103369109798,-0.12804913045973712
MISP,M6,0.7736844380586687,0.14085189514490182,0.0028518672564710047,1,0.12420363886816277,0.09401366010445962,-0.03018997876370315
MISP3,M3,0.011962413218655432,-0.07845866493056164,-0.0014414911966687206,1,0.6690007461401596,0.688802158066923,0.019801411926763435
MITD1,M4,0.6035764721363823,0.33066922520987774,0.004348667045185378,1,0.5266601618550192,0.500832233254893,-0.02582792860012617
MITF,M4,0.6403509698562095,0.2512765343613683,0.004171106108142143,1,0.4875165011766056,0.46714113528095047,-0.02037536589565514
MKI67,M6,0.13299103629661868,0.8834322180079521,0.013213072828473383,1,0.03231360844860242,0.009757217471158814,-0.022556390977443608
MKKS,M4,0.15850592823468612,-0.1203179075189702,-0.0021142956496674075,1,0.4136486253802445,0.4438959995408368,0.03024737416059231
MKLN1,M6,0.10071358961371824,0.3340963976650748,0.006303506468905379,1,0.22711358549044366,0.16839809447282328,-0.058715491017620386
MKLN1-AS,M3,0.2502641852398708,0.041793353342384876,-0.0027694693842350237,1,0.6999942604603111,0.7127360385697067,0.012741778109395585
MKNK1,M1,0.634187505670332,0.6854220774058426,0.010019468204489866,0.9743589743589743,0.42243012110428746,0.3194627790851174,-0.10296734201917007
MKNK2,M5,0.24449675816603933,-0.2619202784479526,-0.006632696470272936,0.9743589743589743,0.028353326063249727,0.02582792860012627,-0.002525397463123455
MKRN1,M5,0.8613150450641233,-0.376192780616341,-0.006907703964799085,1,0.11909544854502668,0.15192561556563164,0.032830167020604956
MKRN2,M4,0.656040314216972,0.16791658884026006,0.002160130686242451,1,0.4488893990701946,0.4391321815990358,-0.009757217471158819
MKRN2OS,M3,0.5713519382492358,-0.20444236997197063,-0.004489647078126375,1,0.7278310279515583,0.7604890087814957,0.03265798082993743
MKS1,M4,0.4210675846586467,0.39879448743601387,0.005917011463036452,1,0.5291855593181427,0.4943465534064168,-0.034839005911725895
MLEC,M5,0.4425896265876288,-0.7656027668599563,-0.010680955559603538,0.9743589743589743,0.019399644148539286,0.027721976697468863,0.008322332548929577
MLF1,M2,0.6123557481667443,-0.6393519188333423,-0.010828405705917001,1,0.5048499110371348,0.5878436549388739,0.08299374390173908
MLF2,M5,0.40712451585909726,-0.36333897633168455,-0.007260661796931764,0.9743589743589743,0.06296275038741893,0.07604890087814957,0.013086150490730641
MLH1,M4,0.6639042677706068,0.09811889313137456,0.0017263733372842867,1,0.4391895769959249,0.43798427366125237,-0.0012053033346725583
MLH3,M1,0.4097601784990549,0.38660141977606344,0.007205615148298707,1,0.3539574126155082,0.29277391953165355,-0.06118349308385468
MLKL,M4,0.0018842054072405467,0.32460920940993,0.006704218551744204,1,0.4266199850771968,0.38512311312632724,-0.04149687195086954
MLLT1,M6,0.7582819764769944,-0.02107263711887164,0.0018004992788600378,1,0.09894966423692819,0.08586351374619755,-0.013086150490730641
MLLT10,M1,0.4678498285402789,1.2095909835337704,0.02134314082406713,1,0.4087126212477759,0.21374045801526717,-0.19497216323250874
MLLT11,M2,0.09023191657299445,-0.4525989696122412,-0.01281672044220088,1,0.6496584973885094,0.6969523044251851,0.04729380703667563
MLLT3,M4,0.3056763984953075,0.02336434940638199,0.0020243940596478913,0.9743589743589743,0.643746771508925,0.6548240831085347,0.011077311599609674
MLLT6,M6,0.4966516279589891,0.4591491091262334,0.006596838551818024,1,0.057108419904723644,0.027492395109912186,-0.029616024794811457
MLPH,M1,0.5707569953800473,0.6588667999995081,0.010119736494727166,1,0.2155771107157206,0.11450381679389313,-0.10107329392182748
MLST8,M6,0.1150693274706025,-0.177476212114815,-0.002193221056925456,1,0.18791252941514092,0.2092062216610228,0.021293692245881873
MLX,M6,0.20687638453819301,-0.12286520149502955,-0.0019714685756743785,1,0.25374504964701833,0.27337427538311426,0.019629225736095934
MLXIP,M6,0.09867135035833774,0.5144153238126563,0.008687203093311446,1,0.12030075187969924,0.06388107673764563,-0.05641967514205361
MLXIPL,M7,0.8703256132980148,0.4600324760364236,0.005650412163496872,1,0.8603569993686506,0.8053722091488262,-0.054984790219824387
MLYCD,M4,0.3844431284066858,-0.04233899507279659,9.583968509353269e-4,1,0.3818515755036446,0.3951673075819319,0.01331573207828729
MMAA,M4,0.1562200198775806,-0.2673922511143836,-0.004034995900405205,1,0.5772829019112667,0.6126384663949951,0.03535556448372834
MMAB,M2,0.46172627561336943,-0.39076985374785345,-0.004722522749303868,1,0.2793433966595879,0.34735694197325373,0.06801354531366582
MMACHC,M4,0.4989941996560531,-0.11727865846603258,-2.937743515463141e-4,1,0.46231992194226024,0.4928542730872984,0.030534351145038163
MMADHC,M5,0.6146512632150958,-0.6551662477143356,-0.010976786729153228,1,0.09992538598404407,0.16351948573724387,0.0635940997531998
MMD,M4,0.1649993614696229,-0.04929387394500395,-0.004038181202489171,0.9743589743589743,0.612581070998106,0.6287091775239626,0.01612810652585661
MME,M2,0.036009731016094615,-1.1006966029042449,-0.014538130787241078,1,0.10841990472364116,0.25047351202433565,0.1420536073006945
MMGT1,M2,0.27478893374635815,-0.660678105285605,-0.012231205724272139,0.9743589743589743,0.24966997646788727,0.361992768179992,0.11232279171210471
MMP10,M3,0.1944093059679618,0.10244118415092895,0.0015655650839384997,1,0.9977615795213224,0.9943178557079723,-0.003443723813350119
MMP11,M3,0.8106544300627341,-0.19148597916884125,-0.001516354966014091,1,0.8192044997991161,0.8723526373184871,0.053148137519370975
MMP13,M3,0.38080590301368866,-0.4831317734220768,-0.005571930353286837,1,0.8178844056706652,0.9335361304023417,0.11565172473167651
MMP14,M6,0.404493929496914,0.05389859223548399,-6.909448778571522e-4,0.9743589743589743,0.09011077311599609,0.07294954944613442,-0.01716122366986167
MMP15,M6,0.28832240826825006,-0.009694155194342358,-8.05329793265529e-4,1,0.3076967227228376,0.3092463984388452,0.0015496757160076147
