gene,cluster,module_membership,lfc_sur,pc_loading,NRI,baseline_value,abs_lfc_sur
AP001527.2,M3,0.17981284058668678,-0.604948293980903,-0.01042531733790135,1,2.880554535765068,0.604948293980903
RND2,M3,0.11100637444440352,-0.7668608503822272,-0.01180834266945026,1,2.480657888612896,0.7668608503822272
LEFTY1,M3,0.19150905127129136,-0.6600313195970937,-0.00959899406370259,1,2.107853910027346,0.6600313195970937
AC024940.1,M3,0.03231617163643874,-0.7389399252829412,-0.01442195199887835,1,2.080761241460724,0.7389399252829412
SPEF1,M3,0.07529235978197069,-0.7488655994998172,-0.01289644268080988,1,2.026575904327481,0.7488655994998172
AC084262.2,M3,0.06169953571142561,-0.6319432964117802,-0.01483828960646363,1,1.6808645943085523,0.6319432964117802
AC112236.2,M3,0.1868940278197545,-0.5915831770874913,-0.01025330253325314,1,1.6808645943085523,0.5915831770874913
SLC39A2,M3,0.2172129282087396,-0.7175326439361651,-0.01028278166901264,1,1.6537719257419308,0.7175326439361651
IL6,M3,0.02453715076460227,-0.8129363646666672,-0.0158717881450092,1,1.5995865886086875,0.8129363646666672
AC021097.2,M3,0.08925198735539286,-0.7582099265909177,-0.01201527907629339,1,1.2809679471563804,0.7582099265909177
SPX,M3,0.11000394234889033,-0.6641422935457229,-0.01204167591944072,1,1.2809679471563804,0.6641422935457229
AC007448.5,M3,0.3004340963787434,-0.6252341799775518,-0.01067826866008231,1,1.2267826100231374,0.6252341799775518
BAAT,M3,0.1008955175960844,-0.7333873788613507,-0.01289747192618349,1,1.2267826100231374,0.7333873788613507
ZNF843,M3,0.07899106617266238,-0.7117925478711769,-0.01334620958607717,1,0.853978631437587,0.7117925478711769
AC106739.1,M3,0.0905129672494176,-0.67573495401128,-0.01300104448655231,1,0.8268859628709654,0.67573495401128
GAL3ST1,M3,0.1557626674680428,-0.641069564009003,-0.01184174501441333,1,0.8268859628709654,0.641069564009003
GPR179,M3,0.1052402554185311,-0.6684810844054843,-0.01245959999530372,1,0.8268859628709654,0.6684810844054843
ASTL,M3,0.14229832823760136,-0.8610652710029152,-0.01425188457584963,1,0.4269893157187935,0.8610652710029152
PTGER3,M3,0.1244903606072928,-0.7053498163672796,-0.01342807152297855,1,0.4269893157187935,0.7053498163672796
LINC00370,M3,0.17018655510204062,-0.6242867795040707,-0.01197728712074979,1,0.3998966471521719,0.6242867795040707
AC090164.5,M3,0.30888506654517234,-0.6116519310488977,-0.01124751032862017,1,0,0.6116519310488977
BCAR4,M3,0.2712457183335685,-0.7047416696763218,-0.01276047854951429,1,0,0.7047416696763218
DPEP2NB,M3,0.19416929293768148,-0.7601651921806827,-0.01474999711078866,1,0,0.7601651921806827
FAM71A,M3,0.05308080386205605,-0.726016887608731,-0.01464808303691974,1,0,0.726016887608731
IDI2,M3,0.2781484332555103,-0.6818410488120934,-0.01306279291416129,1,0,0.6818410488120934
TRIM72,M3,0.22078933811527413,-0.5933723576948884,-0.01255872671211786,1,0,0.5933723576948884
MTERF2,M4,0.00369868286631402,0.5036881653205736,0.00784235530048552,1,413.6944279771074,0.5036881653205736
CLSPN,M4,0.11889889497644723,0.5476220523935833,0.00821413100526717,1,407.7978555627442,0.5476220523935833
ZBTB37,M4,0.0946231573570564,0.5456513505973941,0.00614407627679736,1,394.65545154385575,0.5456513505973941
PARP2,M4,0.02522306134641749,0.5319649013657664,0.00753413678717688,1,393.0352656680276,0.5319649013657664
CALHM2,M4,0.11761309656528408,0.5034231763053807,0.00866835223705264,1,352.1851289400257,0.5034231763053807
PLPP3,M4,0.13534827872061983,0.5491789959497062,0.00764255700260449,1,341.7412433014611,0.5491789959497062
HIST1H2BJ,M4,0.08464845219728234,0.6301977303555741,0.00716780740021695,1,333.65261928208736,0.6301977303555741
DDX59,M4,0.20180027199682785,0.5458811050721124,0.00701071293444595,1,332.5848189914001,0.5458811050721124
C1orf112,M4,0.14537795453795066,0.5182644321297349,0.00819068279873073,1,330.049975765654,0.5182644321297349
PTCHD4,M4,0.089228543175848593,0.495941514048706,0.00768757769253319,1,329.8939131356014,0.495941514048706
CCDC138,M4,0.1129309875827892,0.4982829437542194,0.00914292735847726,1,325.5492353540608,0.4982829437542194
ARHGEF35,M4,0.26997879831412974,0.5000855166566254,0.0059562143126087,1,315.5691068379889,0.5000855166566254
ZNF714,M4,0.1926004028280559,0.509396099325583,0.00760388801990884,1,313.0375752367298,0.509396099325583
TFB1M,M4,0.10952075688192252,0.5114194683768591,0.0087690014495878,1,312.428767302511,0.5114194683768591
ERMAP,M4,0.08601449237531666,0.5800336190411226,0.00794242522292511,1,311.0109993324023,0.5800336190411226
MAPRE3,M4,0.2623363211369524,0.49786121751332857,0.00458838051272342,1,294.50037274354963,0.49786121751332857
PKN3,M4,0.14830128654649,0.5173916719175473,0.00768247028459765,1,293.44263952627335,0.5173916719175473
ARNTL,M4,0.06574439537770782,0.5903820181812778,0.0078758350087736,1,291.5179409148652,0.5903820181812778
UPF3B,M4,0.0863284159654627,0.5159138794869396,0.00883341862211396,1,288.68507833488627,0.5159138794869396
XRCC2,M4,0.10059984192705929,0.5360104167328377,0.0087736858379666,1,282.8968765947895,0.5360104167328377
KANSL1L,M4,0.13718543295448848,0.568969331795679,0.00718613544910568,1,282.7679066333035,0.568969331795679
HEG1,M4,0.16408974646520236,0.5656647675322084,0.00596873312945062,1,282.7408139647369,0.5656647675322084
EFCAB7,M4,0.05741567967609384,0.5423057084404288,0.00844514488774699,1,279.25772733915903,0.5423057084404288
ZNF680,M4,0.110571487139833,0.5535118826628098,0.00800176470707684,1,276.8854401248126,0.5535118826628098
ZNF860,M4,0.00453542536929474,0.6578970294514415,0.00809185202929961,1,273.10321500182386,0.6578970294514415
SGO1,M4,0.10050330307949495,0.5259135333324121,0.00747000801705256,0.97435897435897445,272.24923637038626,0.5259135333324121
AC078846.1,M4,0.3366388357801122,0.5080885700139834,0.00450438030401166,1,271.6661844246149,0.5080885700139834
ZNF234,M4,0.00873006993589631,0.5387285657695813,0.00773563544597375,1,270.4806003890307,0.5387285657695813
ICAM1,M4,0.12419590338007902,0.5847085990347587,0.00642066957259661,0.97435897435897445,268.8257093201108,0.5847085990347587
ARMCX5,M4,0.15983034598558754,0.5276301819743114,0.00745512028078681,1,268.54068302026667,0.5276301819743114
SENP7,M4,0.2426402212000428,0.493131785341296,0.00652061190512473,1,268.38573324169766,0.493131785341296
ASB3,M4,0.155706569569953,0.5062916242531852,0.00800435375518212,1,267.8102806493339,0.5062916242531852
XYLB,M4,0.0888539968341332,0.5496248432251294,0.00836176997382418,1,267.6737113344403,0.5496248432251294
ZNF493,M4,0.00816666715423819,0.5949380399706374,0.0078270052226722,1,266.42744858037577,0.5949380399706374
HACE1,M4,0.1833545455899418,0.5437201454450467,0.0073821081430393,1,266.0405386959179,0.5437201454450467
EXO1,M4,0.15860489048110693,0.4954474910209239,0.00768401413067963,1,262.33309819728186,0.4954474910209239
PTPRE,M4,0.14324304531775522,0.5443012383672112,0.00612304751970444,1,245.17874094417738,0.5443012383672112
DEF6,M4,0.08733401762523707,0.5986441952565951,0.00739665358516012,1,245.15164827561074,0.5986441952565951
RASGEF1B,M4,0.02928481649773895,0.5941775257889903,0.00824016677621907,1,243.99965028994035,0.5941775257889903
P3H1,M4,0.0970856231685796,0.5113774874833918,0.00689387060684856,1,241.25455909700838,0.5113774874833918
ZSCAN9,M4,0.09717702665214378,0.5719688543524128,0.00814205235699554,1,241.21336052256942,0.5719688543524128
ZNF112,M4,0.02639668222862401,0.5187591593287886,0.00918720087442936,1,240.89586102429513,0.5187591593287886
NAA80,M4,0.10489272633920488,0.5549218983604227,0.00824845203364504,1,239.8694321968066,0.5549218983604227
GPANK1,M4,0.1919883028077306,0.4998451522419831,0.00735161282079913,1,236.0894887339439,0.4998451522419831
FAM214B,M4,0.2351203623891439,0.5947789607450442,0.0053433744732162,1,234.64596477538782,0.5947789607450442
E2F7,M4,0.18326504616108183,0.5504237421477622,0.0052768705632436,1,233.84617148108345,0.5504237421477622
PLEKHS1,M4,0.3668271540315339,0.5340937889012523,0.00449742993615765,1,232.48392552822722,0.5340937889012523
SLC35E3,M4,0.0960804368311976,0.5692113940516634,0.00821169471476512,1,225.88943711247896,0.5692113940516634
MEX3A,M4,0.28632083412628695,0.5354662421442251,0.00554707542627259,1,223.4358718924327,0.5354662421442251
DUSP10,M4,0.3370072214844141,0.5781442004946262,0.00379029448970687,1,222.60898592956173,0.5781442004946262
CHROMR,M4,0.02244539229086306,0.6042047270069366,0.00761807240629845,1,215.57340229222234,0.6042047270069366
ANKRD39,M4,0.06390790004429092,0.5844683062389864,0.00839594099617728,1,213.753973270566,0.5844683062389864
FANCE,M4,0.09358959153096293,0.4985319925627163,0.00795228155045581,0.97435897435897445,213.27589970222868,0.4985319925627163
MAP3K8,M4,0.29705243606889986,0.5128427725031983,0.00578730676249353,1,212.10330242933878,0.5128427725031983
DENND2C,M4,0.141943748472942,0.5505722133456397,0.00729003728725113,1,211.3100025163816,0.5505722133456397
TLR4,M4,0.5111005204640314,0.5133693731149442,0.00130432506617985,1,210.61208651499658,0.5133693731149442
GRHL3,M4,0.2954615523040506,0.5569449036577954,0.00518561110814719,1,208.42295459926936,0.5569449036577954
NEK3,M4,0.10786615985586012,0.532506915341826,0.00805833198664474,1,199.252424383336,0.532506915341826
FAM198B-AS1,M4,0.16923474328677535,0.6142473747868511,0.00616043830756084,1,196.41956180335706,0.6142473747868511
NPHP4,M4,0.02163435374587408,0.5279312237940665,0.00937704132947977,1,195.02372980058703,0.5279312237940665
LCA5,M4,0.00888528349017159,0.5929964671057384,0.00663768092139825,0.97435897435897445,194.59674048486823,0.5929964671057384
STPG1,M4,0.1297337622727882,0.5485392782073282,0.00694590136290509,1,193.08492528330657,0.5485392782073282
MYEOV,M4,0.10013197202017932,0.6682334576050692,0.00595976478441675,1,191.3769680204314,0.6682334576050692
N4BP2L2-IT2,M4,0.1980499391181343,0.5812921077320281,0.00575559145611671,1,188.3609501418332,0.5812921077320281
ZNF212,M4,0.05604869998551132,0.5171442471630767,0.0085618595311166,1,188.3338574732666,0.5171442471630767
LIPH,M4,0.2434345166320833,0.6545578801512058,0.00392489887297204,1,187.69662019036198,0.6545578801512058
ZNF577,M4,0.3413607954996515,0.4988348497566139,0.00534915299345754,1,187.10946634045587,0.4988348497566139
TRPT1,M4,0.2686762494538968,0.4971923720979179,0.00623166574786284,1,186.99870418897697,0.4971923720979179
NEIL3,M4,0.08560361067997646,0.5442668797493875,0.00772335700701259,1,186.49043686755832,0.5442668797493875
ALKBH6,M4,0.14597339572483037,0.5699274088664419,0.00683588661421317,1,181.25058188014114,0.5699274088664419
PRR3,M4,0.06791368776954021,0.5307324953350436,0.00771691227853275,0.97435897435897445,178.9736785773669,0.5307324953350436
SHFL,M4,0.133215962025807,0.5786504765709308,0.00681067611769566,1,178.79052327874774,0.5786504765709308
KIN,M4,0.0901239954737022,0.5314839259641406,0.00726782062868546,0.97435897435897445,177.80757468582416,0.5314839259641406
PARP3,M4,0.3181572765866115,0.5051441771090186,0.00556900256422775,1,177.7739886359104,0.5051441771090186
HSPBAP1,M4,0.04201139449279179,0.5310136068162548,0.00821092622521337,1,167.77007907575893,0.5310136068162548
THTPA,M4,0.06394515616260854,0.5433743609688095,0.00827757814003228,1,165.99109880261227,0.5433743609688095
SRPX2,M4,0.5169884199846273,0.5147723729330034,0.00259228246294208,1,157.95581819557384,0.5147723729330034
FAM72B,M4,0.15203421514006454,0.5104204286735623,0.00610163682283574,1,157.55505735830593,0.5104204286735623
ZNF213-AS1,M4,0.34928316502002676,0.5333675521618026,0.00457176545656442,1,156.1394902584322,0.5333675521618026
EIF3J-DT,M4,0.16708325187471085,0.5483137605992203,0.0064416437144773,1,145.74867081382288,0.5483137605992203
PAXIP1-AS2,M4,0.1712978815613404,0.5549299599202486,0.0051722921374749,1,141.94902780783758,0.5549299599202486
PHLDB3,M4,0.21514405311390572,0.5819324553955836,0.00427283561306887,0.97435897435897445,138.5646370709561,0.5819324553955836
ATAT1,M4,0.17061134849063964,0.5888114357964884,0.00622262090413514,1,137.208884499447,0.5888114357964884
IFI44,M4,0.20487619872280083,0.5274213082909007,0.0061167351384379,1,133.23051731514477,0.5274213082909007
ZNF695,M4,0.05489180407320004,0.5047733458816932,0.00706325637632465,1,132.05792004225486,0.5047733458816932
AC016831.1,M4,0.05458805052945048,0.7318136166096467,0.00580850484930064,1,126.27124547170901,0.7318136166096467
ZNF852,M4,0.06437734366350212,0.5433282078686137,0.00670692821266285,1,125.47641838920092,0.5433282078686137
LTB4R2,M4,0.19399935031047588,0.578720391678833,0.0062617443032225,1,124.4566034813947,0.578720391678833
DNM1,M4,0.03565291607660814,0.494855417948183,0.00807909116122485,0.97435897435897445,122.48099979782221,0.494855417948183
FAM229A,M4,0.1851392767902421,0.651612502511548,0.00501211967069198,1,115.73044875202137,0.651612502511548
CDH24,M4,0.1673591713369461,0.6239429924209201,0.00580546373985972,1,113.71036622904104,0.6239429924209201
AC005332.5,M4,0.0203253958197036,0.5257208413107719,0.00677328503398758,1,106.688888497574,0.5257208413107719
SAMD9L,M4,0.36519858926008186,0.5041166727397117,0.00166850834426229,1,96.10192699165117,0.5041166727397117
TMEM9B-AS1,M4,0.07923671107345653,0.6031123944932872,0.00559305934798385,1,88.90378734291208,0.6031123944932872
AC008443.1,M4,0.1981075254724074,0.5033303640733138,0.00524848706046555,1,88.84960200577885,0.5033303640733138
AC105285.1,M4,0.06803877981642459,0.5161899100588405,0.00523640615678112,1,84.66098685429077,0.5161899100588405
AL133367.1,M4,0.04617951636000972,0.5125579310796411,0.00497265446503657,1,70.82066683401733,0.5125579310796411
ARID3A,M4,0.06406210509770416,0.5266112736587862,0.0045384345062033,1,62.870425846759986,0.5266112736587862
CBR3-AS1,M4,0.2518314862865163,0.516737181506266,0.00297904804206836,1,59.610573951062214,0.516737181506266
BTBD19,M4,0.4316220164535526,0.5022546639337913,-6.617085647949842e-4,1,19.899448446036413,0.5022546639337913
EEF1A1,M5,0.00471465440708185,-1.1263625771968222,-0.01755086012929965,0.26086956521739135,362011.86297289084,1.1263625771968222
FTH1,M5,0.00352993634645792,-1.0545275034326913,-0.0163230335211358,0.18181818181818177,169060.57431667735,1.0545275034326913
RPS2,M5,0.00761181015972611,-1.034932684084625,-0.01556439587791621,0.4615384615384616,76360.75796075282,1.034932684084625
SCD,M5,0.02519930349791732,-1.226653259111968,-0.01558683033512311,0.7096774193548387,62642.250751167885,1.226653259111968
RPL4,M5,0.00608016126684607,-0.983131945215586,-0.01543297319939003,0.4,58074.974463677994,0.983131945215586
KRT5,M5,0.04118532611039216,-1.1726965517380368,-0.01442755306077305,0.7878787878787878,50431.3976182967,1.1726965517380368
ACTB,M5,0.01199480531235541,-1.0211791094599647,-0.0156644174403956,0.5714285714285714,49593.64973271369,1.0211791094599647
CD24,M5,0.06984783344473666,-1.0754595274123488,-0.01761091431871274,0.8235294117647058,47548.56948980142,1.0754595274123488
RPL15,M5,0.04968207873314434,-1.0253729643103444,-0.01715699771384318,0.7878787878787878,39805.27550154178,1.0253729643103444
RPS3A,M5,0.04844550204647868,-1.0177741238825178,-0.01671132254222586,0.7878787878787878,39309.445300602965,1.0177741238825178
ANXA2,M5,0.0171629692159565,-0.9739855816262324,-0.01406360041038478,0.6666666666666667,38569.21151910979,0.9739855816262324
RPSA,M5,0.03383220250325181,-1.036710478982739,-0.0157450916170248,0.75,34902.446119390865,1.036710478982739
RPL7,M5,0.14105284306552843,-1.0484873088481963,-0.01764657131222546,0.8888888888888888,33262.67746238286,1.0484873088481963
ACTG1,M5,0.03535500002965852,-1.0667210029316223,-0.01637781704961379,0.75,32579.090383046016,1.0667210029316223
ALDOA,M5,0.1932152712156819,-1.0762006781906557,-0.01541865927038456,0.9189189189189187,28403.71583823231,1.0762006781906557
HSPB1,M5,0.4088630339874112,-1.138175412356718,-0.01522407184610751,0.97435897435897445,26965.167933017,1.138175412356718
RPL5,M5,0.19670499163613075,-0.9955062734303066,-0.01603080823022623,0.9189189189189187,26912.70333018618,0.9955062734303066
SERPINA3,M5,0.2692212113820158,-1.0637224705113084,-0.01212831698040139,0.9473684210526316,25980.3890689553,1.0637224705113084
KRT6A,M5,0.04752502619378551,-0.9741519112075174,-0.01213627487956486,0.8235294117647058,25512.37080016955,0.9741519112075174
YWHAZ,M5,0.13148237128773244,-1.0177840899807329,-0.01568098979744533,0.8888888888888888,25510.263981538024,1.0177840899807329
RARRES1,M5,0.10797771814466496,-0.9828264170626682,-0.01250575720428695,0.8888888888888888,24324.334644194707,0.9828264170626682
RPL9,M5,0.2940669792217745,-1.0186450742821052,-0.0166869801505746,0.9473684210526316,23948.74570470811,1.0186450742821052
