gene,baseline_mean,region
ENSG00000167513_CDT1,9.879495942,mid
ENSG00000163875_MEAF6,9.878618605,mid
ENSG00000117266_CDK18,9.878597695,mid
ENSG00000164294_GPX8,9.878531369,mid
ENSG00000101019_UQCC1,9.877878521,mid
ENSG00000133142_TCEAL4,9.877093193,mid
ENSG00000174485_DENND4A,9.877056213,mid
ENSG00000101413_RPRD1B,9.876696769,mid
ENSG00000042429_MED17,9.876171885,mid
ENSG00000125845_BMP2,9.875825992,mid
ENSG00000061938_TNK2,9.875794709,mid
ENSG00000104142_VPS18,9.87577401,mid
ENSG00000163635_ATXN7,9.875640676,mid
ENSG00000187091_PLCD1,9.875278498,mid
ENSG00000132286_TIMM10B,9.875239477,mid
ENSG00000060069_CTDP1,9.875127742,mid
ENSG00000100387_RBX1,9.874661949,mid
ENSG00000077238_IL4R,9.874021053,mid
ENSG00000104907_TRMT1,9.873702544,mid
ENSG00000162437_RAVER2,9.873437824,mid
ENSG00000172888_ZNF621,9.873242704,mid
ENSG00000142599_RERE,9.87260761,mid
ENSG00000151233_GXYLT1,9.871939163,mid
ENSG00000166004_CEP295,9.871795172,mid
ENSG00000168438_CDC40,9.871657126,mid
ENSG00000128039_SRD5A3,9.871352393,mid
ENSG00000003393_ALS2,9.871198445,mid
ENSG00000160190_SLC37A1,9.870683684,mid
ENSG00000154582_ELOC,9.869954443,mid
ENSG00000109390_NDUFC1,9.868954148,mid
ENSG00000131370_SH3BP5,9.868801035,mid
ENSG00000119523_ALG2,9.868757258,mid
ENSG00000155975_VPS37A,9.868630746,mid
ENSG00000273802_HIST1H2BG,9.868441631,mid
ENSG00000132432_SEC61G,9.868331845,mid
ENSG00000128708_HAT1,9.868324111,mid
ENSG00000126005_MMP24OS,9.868313576,mid
ENSG00000196730_DAPK1,9.868308171,mid
ENSG00000072506_HSD17B10,9.868143792,mid
ENSG00000179271_GADD45GIP1,9.868056706,mid
ENSG00000081803_CADPS2,9.868020692,mid
ENSG00000160094_ZNF362,9.867773361,mid
ENSG00000119906_SLF2,9.867755121,mid
ENSG00000103152_MPG,9.866771274,mid
ENSG00000169919_GUSB,9.866034833,mid
ENSG00000143702_CEP170,9.865949211,mid
ENSG00000111731_C2CD5,9.865618973,mid
ENSG00000101057_MYBL2,9.864792933,mid
ENSG00000197579_TOPORS,9.86477682,mid
ENSG00000165097_KDM1B,9.864758632,mid
ENSG00000187957_DNER,9.864480559,mid
ENSG00000128274_A4GALT,9.864388101,mid
ENSG00000114480_GBE1,9.862748021,mid
ENSG00000168014_C2CD3,9.862039946,mid
ENSG00000151748_SAV1,9.861011618,mid
ENSG00000187257_RSBN1L,9.859897867,mid
ENSG00000105518_TMEM205,9.859832922,mid
ENSG00000171720_HDAC3,9.859514745,mid
ENSG00000165983_PTER,9.859345514,mid
ENSG00000172301_COPRS,9.858769627,mid
ENSG00000187607_ZNF286A,9.858594263,mid
ENSG00000182154_MRPL41,9.857749223,mid
ENSG00000143158_MPC2,9.857281393,mid
ENSG00000070444_MNT,9.85700744,mid
ENSG00000112685_EXOC2,9.856954527,mid
ENSG00000118707_TGIF2,9.85669944,mid
ENSG00000171055_FEZ2,9.856629325,mid
ENSG00000166532_RIMKLB,9.854673074,mid
ENSG00000135002_RFK,9.854388375,mid
ENSG00000125821_DTD1,9.853961454,mid
ENSG00000149932_TMEM219,9.85393921,mid
ENSG00000182585_EPGN,9.853193627,mid
ENSG00000182903_ZNF721,9.853131684,mid
ENSG00000092140_G2E3,9.852663503,mid
LYT2,9.85204774,mid
ENSG00000168994_PXDC1,9.852015899,mid
ENSG00000166902_MRPL16,9.851592214,mid
ENSG00000117472_TSPAN1,9.851546226,mid
ENSG00000117408_IPO13,9.851514464,mid
ENSG00000168883_USP39,9.851485877,mid
ENSG00000127954_STEAP4,9.850623278,mid
ENSG00000137574_TGS1,9.850169787,mid
ENSG00000145819_ARHGAP26,9.849671384,mid
ENSG00000178467_P4HTM,9.849377794,mid
ENSG00000055950_MRPL43,9.849052919,mid
ENSG00000230937_MIR205HG,9.849051797,mid
ENSG00000111647_UHRF1BP1L,9.848358067,mid
ENSG00000125875_TBC1D20,9.848233686,mid
ENSG00000111652_COPS7A,9.848020549,mid
ENSG00000272888_LINC01578,9.847481603,mid
ENSG00000073169_SELENOO,9.84741949,mid
ENSG00000101546_RBFA,9.846893589,mid
ENSG00000177192_PUS1,9.846553698,mid
ENSG00000134153_EMC7,9.84653323,mid
ENSG00000146409_SLC18B1,9.84604871,mid
ENSG00000152256_PDK1,9.845706557,mid
ENSG00000014164_ZC3H3,9.845272382,mid
ENSG00000119684_MLH3,9.845215746,mid
ENSG00000134077_THUMPD3,9.845184784,mid
ENSG00000186687_LYRM7,9.844589641,mid
ENSG00000168411_RFWD3,9.84449946,mid
ENSG00000137996_RTCA,9.844478006,mid
ENSG00000114520_SNX4,9.844084138,mid
ENSG00000168282_MGAT2,9.843809668,mid
ENSG00000072840_EVC,9.843231345,mid
ENSG00000136950_ARPC5L,9.842976587,mid
ENSG00000169155_ZBTB43,9.842879316,mid
ENSG00000060688_SNRNP40,9.842742973,mid
ENSG00000179981_TSHZ1,9.842287371,mid
ENSG00000166123_GPT2,9.841620375,mid
ENSG00000086504_MRPL28,9.840948523,mid
ENSG00000099385_BCL7C,9.840508942,mid
ENSG00000169641_LUZP1,9.840373524,mid
ENSG00000171813_PWWP2B,9.840059924,mid
ENSG00000112242_E2F3,9.839366973,mid
ENSG00000216490_IFI30,9.838888598,mid
ENSG00000196372_ASB13,9.838675036,mid
ENSG00000170160_CCDC144A,9.838260381,mid
ENSG00000144659_SLC25A38,9.838169508,mid
ENSG00000100083_GGA1,9.838098019,mid
ENSG00000102805_CLN5,9.838006958,mid
ENSG00000108433_GOSR2,9.837786401,mid
ENSG00000175602_CCDC85B,9.837576509,mid
ENSG00000145919_BOD1,9.837069568,mid
ENSG00000163235_TGFA,9.836857549,mid
ENSG00000188522_FAM83G,9.836631818,mid
ENSG00000261371_PECAM1,9.836048539,mid
ENSG00000164902_PHAX,9.835797172,mid
ENSG00000131966_ACTR10,9.83545577,mid
ENSG00000119446_RBM18,9.835056375,mid
ENSG00000104723_TUSC3,9.834496369,mid
ENSG00000168916_ZNF608,9.834469512,mid
ENSG00000169957_ZNF768,9.834077804,mid
ENSG00000137642_SORL1,9.833734452,mid
ENSG00000171453_POLR1C,9.833576073,mid
ENSG00000164338_UTP15,9.833461187,mid
ENSG00000196199_MPHOSPH8,9.833232991,mid
ENSG00000130511_SSBP4,9.832531572,mid
ENSG00000225484_NUTM2B-AS1,9.832320513,mid
ENSG00000095066_HOOK2,9.832165283,mid
ENSG00000196542_SPTSSB,9.8320556,mid
ENSG00000140525_FANCI,9.831880624,mid
ENSG00000136560_TANK,9.831516541,mid
ENSG00000048471_SNX29,9.831213764,mid
ENSG00000178896_EXOSC4,9.830890349,mid
ENSG00000075945_KIFAP3,9.830298896,mid
ENSG00000272886_DCP1A,9.829710082,mid
ENSG00000147383_NSDHL,9.828707726,mid
ENSG00000187240_DYNC2H1,9.828503582,mid
ENSG00000148300_REXO4,9.828433483,mid
ENSG00000129055_ANAPC13,9.82825408,mid
ENSG00000101347_SAMHD1,9.828211731,mid
ENSG00000130560_UBAC1,9.827868212,mid
ENSG00000150961_SEC24D,9.827854699,mid
ENSG00000135521_LTV1,9.827578581,mid
ENSG00000185950_IRS2,9.827079635,mid
ENSG00000188739_RBM34,9.826632943,mid
ENSG00000134058_CDK7,9.826364313,mid
ENSG00000105963_ADAP1,9.826264212,mid
ENSG00000175130_MARCKSL1,9.825414966,mid
ENSG00000152484_USP12,9.825352802,mid
ENSG00000107560_RAB11FIP2,9.824350138,mid
ENSG00000130881_LRP3,9.824155824,mid
ENSG00000123728_RAP2C,9.823918622,mid
ENSG00000136783_NIPSNAP3A,9.822174047,mid
ENSG00000175756_AURKAIP1,9.821637294,mid
ENSG00000100523_DDHD1,9.821496041,mid
ENSG00000214717_ZBED1,9.821495696,mid
ENSG00000273136_NBPF26,9.82063029,mid
ENSG00000149577_SIDT2,9.820543925,mid
ENSG00000198839_ZNF277,9.820266899,mid
ENSG00000112033_PPARD,9.820153935,mid
ENSG00000163870_TPRA1,9.819856267,mid
ENSG00000104884_ERCC2,9.819795666,mid
ENSG00000134815_DHX34,9.819325934,mid
ENSG00000124383_MPHOSPH10,9.819153843,mid
ENSG00000183527_PSMG1,9.818610825,mid
ENSG00000113068_PFDN1,9.818166722,mid
ENSG00000118965_WDR35,9.817876361,mid
ENSG00000121864_ZNF639,9.817731395,mid
ENSG00000134291_TMEM106C,9.817573619,mid
ENSG00000040633_PHF23,9.817190266,mid
ENSG00000177383_MAGEF1,9.817141254,mid
ENSG00000242247_ARFGAP3,9.817107996,mid
ENSG00000244005_NFS1,9.81682871,mid
ENSG00000171421_MRPL36,9.81677265,mid
ENSG00000164251_F2RL1,9.816410745,mid
ENSG00000168303_MPLKIP,9.816307834,mid
ENSG00000178974_FBXO34,9.816211023,mid
ENSG00000119953_SMNDC1,9.815863927,mid
ENSG00000135763_URB2,9.815598761,mid
ENSG00000267855_NDUFA7,9.815385665,mid
ENSG00000198142_SOWAHC,9.815382547,mid
ENSG00000143437_ARNT,9.815050672,mid
ENSG00000113812_ACTR8,9.814260153,mid
ENSG00000083290_ULK2,9.814162377,mid
ENSG00000172331_BPGM,9.813531816,mid
ENSG00000162702_ZNF281,9.813519111,mid
ENSG00000115109_EPB41L5,9.812637478,mid
ENSG00000164332_UBLCP1,9.81256479,mid
ENSG00000164576_SAP30L,9.812477967,mid
ENSG00000131941_RHPN2,9.812136674,mid
ENSG00000101040_ZMYND8,9.812119506,mid
ENSG00000123268_ATF1,9.812099394,mid
ENSG00000214046_SMIM7,9.812014289,mid
ENSG00000204310_AGPAT1,9.811851073,mid
ENSG00000215251_FASTKD5,9.811632885,mid
ENSG00000147804_SLC39A4,9.811625557,mid
ENSG00000096080_MRPS18A,9.811412196,mid
ENSG00000126001_CEP250,9.811048383,mid
ENSG00000106392_C1GALT1,9.81088859,mid
ENSG00000171853_TRAPPC12,9.810868758,mid
ENSG00000244187_TMEM141,9.810548914,mid
ENSG00000134463_ECHDC3,9.810241283,mid
ENSG00000172765_TMCC1,9.809758495,mid
ENSG00000234678_ELF3-AS1,9.809718526,mid
ENSG00000122641_INHBA,9.809631163,mid
ENSG00000144228_SPOPL,9.80947535,mid
ENSG00000090447_TFAP4,9.808909123,mid
ENSG00000003147_ICA1,9.807206528,mid
ENSG00000094880_CDC23,9.806862117,mid
ENSG00000134758_RNF138,9.805951485,mid
ENSG00000204386_NEU1,9.805910047,mid
ENSG00000198721_ECI2,9.805668202,mid
ENSG00000105135_ILVBL,9.805635961,mid
ENSG00000001167_NFYA,9.805627626,mid
ENSG00000079313_REXO1,9.80546501,mid
ENSG00000116704_SLC35D1,9.805220966,mid
ENSG00000174669_SLC29A2,9.803796718,mid
ENSG00000049245_VAMP3,9.803603386,mid
ENSG00000140284_SLC27A2,9.803405258,mid
ENSG00000246705_H2AFJ,9.802550958,mid
ENSG00000170855_TRIAP1,9.802115955,mid
ENSG00000164631_ZNF12,9.801449059,mid
ENSG00000176155_CCDC57,9.801365117,mid
ENSG00000051108_HERPUD1,9.801277593,mid
ENSG00000111711_GOLT1B,9.801083922,mid
ENSG00000148737_TCF7L2,9.800831062,mid
ENSG00000079616_KIF22,9.79909174,mid
ENSG00000129691_ASH2L,9.798959001,mid
ENSG00000196705_ZNF431,9.798906352,mid
ENSG00000119969_HELLS,9.798637405,mid
ENSG00000100578_KIAA0586,9.798522116,mid
ENSG00000143772_ITPKB,9.798482481,mid
ENSG00000079215_SLC1A3,9.798195849,mid
ENSG00000100416_TRMU,9.798153268,mid
ENSG00000122783_CYREN,9.79814533,mid
ENSG00000101407_TTI1,9.797677626,mid
ENSG00000108854_SMURF2,9.796230592,mid
ENSG00000116095_PLEKHA3,9.796184862,mid
ENSG00000127980_PEX1,9.795992365,mid
ENSG00000117758_STX12,9.79599039,mid
ENSG00000109118_PHF12,9.794377764,mid
ENSG00000244879_GABPB1-AS1,9.794315197,mid
ENSG00000182108_DEXI,9.794310057,mid
ENSG00000136159_NUDT15,9.794259783,mid
ENSG00000140598_EFL1,9.79387378,mid
ENSG00000169682_SPNS1,9.793459715,mid
ENSG00000094914_AAAS,9.793297656,mid
ENSG00000141524_TMC6,9.793267182,mid
ENSG00000176715_ACSF3,9.792593594,mid
ENSG00000159256_MORC3,9.792336669,mid
ENSG00000176055_MBLAC2,9.79129783,mid
ENSG00000121486_TRMT1L,9.790743895,mid
ENSG00000129566_TEP1,9.789324714,mid
ENSG00000241258_CRCP,9.788736244,mid
ENSG00000103148_NPRL3,9.787916355,mid
ENSG00000164086_DUSP7,9.78781058,mid
ENSG00000142892_PIGK,9.787695981,mid
ENSG00000133393_FOPNL,9.78686996,mid
ENSG00000186767_SPIN4,9.786556666,mid
ENSG00000144455_SUMF1,9.786303989,mid
ENSG00000165724_ZMYND19,9.78609302,mid
ENSG00000183853_KIRREL1,9.785906809,mid
ENSG00000170584_NUDCD2,9.785780878,mid
ENSG00000021574_SPAST,9.785721539,mid
ENSG00000131148_EMC8,9.785626633,mid
ENSG00000095059_DHPS,9.785570899,mid
ENSG00000136827_TOR1A,9.785486646,mid
ENSG00000130254_SAFB2,9.785244454,mid
ENSG00000232677_LINC00665,9.784637501,mid
ENSG00000151092_NGLY1,9.784466654,mid
ENSG00000171148_TADA3,9.784370923,mid
ENSG00000107077_KDM4C,9.784166941,mid
ENSG00000198837_DENND4B,9.784010301,mid
ENSG00000132359_RAP1GAP2,9.783631358,mid
ENSG00000160949_TONSL,9.783503795,mid
ENSG00000170448_NFXL1,9.783360201,mid
ENSG00000167674_HDGFL2,9.783256983,mid
ENSG00000129473_BCL2L2,9.783108526,mid
ENSG00000151135_TMEM263,9.783059072,mid
ENSG00000152078_TLCD4,9.78281567,mid
ENSG00000137161_CNPY3,9.782536228,mid
ENSG00000163220_S100A9,9.78239077,mid
ENSG00000188690_UROS,9.781125805,mid
ENSG00000148468_FAM171A1,9.780424784,mid
ENSG00000196792_STRN3,9.779543775,mid
ENSG00000137944_KYAT3,9.779475229,mid
ENSG00000115486_GGCX,9.778584858,mid
ENSG00000138641_HERC3,9.778238165,mid
ENSG00000131876_SNRPA1,9.778013533,mid
ENSG00000119725_ZNF410,9.777482218,mid
ENSG00000236287_ZBED5,9.777466599,mid
ENSG00000175634_RPS6KB2,9.777292138,mid
ENSG00000275895_U2AF1L5,9.777168752,mid
ENSG00000147130_ZMYM3,9.777032541,mid
ENSG00000149308_NPAT,9.776225258,mid
ENSG00000141696_P3H4,9.776188458,mid
ENSG00000138750_NUP54,9.775627676,mid
ENSG00000105185_PDCD5,9.775596999,mid
ENSG00000064886_CHI3L2,9.775455971,mid
ENSG00000128534_LSM8,9.773502751,mid
ENSG00000147316_MCPH1,9.772705804,mid
ENSG00000082781_ITGB5,9.772685733,mid
ENSG00000203879_GDI1,9.772631424,mid
ENSG00000169679_BUB1,9.772038119,mid
ENSG00000047578_KIAA0556,9.771751634,mid
ENSG00000173638_SLC19A1,9.771679609,mid
ENSG00000187134_AKR1C1,9.771495357,mid
ENSG00000174606_ANGEL2,9.771470631,mid
ENSG00000126749_EMG1,9.770956525,mid
ENSG00000162069_BICDL2,9.770388587,mid
ENSG00000115649_CNPPD1,9.77027194,mid
ENSG00000133195_SLC39A11,9.769824152,mid
ENSG00000121067_SPOP,9.769573273,mid
ENSG00000127328_RAB3IP,9.769379043,mid
ENSG00000110274_CEP164,9.769042292,mid
ENSG00000148908_RGS10,9.76891602,mid
ENSG00000117475_BLZF1,9.767891206,mid
ENSG00000144635_DYNC1LI1,9.766595027,mid
ENSG00000106780_MEGF9,9.766215524,mid
ENSG00000126814_TRMT5,9.765875237,mid
ENSG00000049239_H6PD,9.76580691,mid
ENSG00000184207_PGP,9.76528999,mid
ENSG00000164654_MIOS,9.764735858,mid
ENSG00000172977_KAT5,9.764423686,mid
ENSG00000163214_DHX57,9.763510257,mid
ENSG00000100726_TELO2,9.763163616,mid
ENSG00000133315_MACROD1,9.762137101,mid
ENSG00000141569_TRIM65,9.761876354,mid
ENSG00000115840_SLC25A12,9.761250777,mid
ENSG00000126767_ELK1,9.760461145,mid
ENSG00000114744_COMMD2,9.760278087,mid
ENSG00000277075_HIST1H2AE,9.760184582,mid
ENSG00000038210_PI4K2B,9.760069937,mid
ENSG00000137337_MDC1,9.759608638,mid
ENSG00000107897_ACBD5,9.759403619,mid
ENSG00000113240_CLK4,9.759090555,mid
ENSG00000145779_TNFAIP8,9.758922602,mid
ENSG00000140450_ARRDC4,9.75798417,mid
ENSG00000158467_AHCYL2,9.756709523,mid
ENSG00000037749_MFAP3,9.755897839,mid
ENSG00000183336_BOLA2,9.755697093,mid
ENSG00000137100_DCTN3,9.755508443,mid
ENSG00000100296_THOC5,9.755243069,mid
ENSG00000134265_NAPG,9.755203474,mid
ENSG00000158623_COPG2,9.755008691,mid
ENSG00000107758_PPP3CB,9.754885685,mid
ENSG00000181649_PHLDA2,9.754719498,mid
ENSG00000012174_MBTPS2,9.754661815,mid
ENSG00000000419_DPM1,9.754200585,mid
ENSG00000037757_MRI1,9.753944146,mid
ENSG00000099899_TRMT2A,9.753820068,mid
ENSG00000114098_ARMC8,9.753791867,mid
ENSG00000120318_ARAP3,9.753037131,mid
ENSG00000185085_INTS5,9.752481022,mid
ENSG00000179151_EDC3,9.751908841,mid
ENSG00000168286_THAP11,9.751892413,mid
ENSG00000070190_DAPP1,9.75151303,mid
ENSG00000185344_ATP6V0A2,9.751481363,mid
ENSG00000165264_NDUFB6,9.751252845,mid
ENSG00000135775_COG2,9.751086252,mid
ENSG00000163904_SENP2,9.750835777,mid
ENSG00000142623_PADI1,9.750661598,mid
ENSG00000007545_CRAMP1,9.749601965,mid
ENSG00000128944_KNSTRN,9.749540273,mid
ENSG00000104886_PLEKHJ1,9.749461335,mid
ENSG00000108669_CYTH1,9.749205794,mid
ENSG00000050130_JKAMP,9.748591184,mid
ENSG00000117877_CD3EAP,9.748457103,mid
ENSG00000131043_AAR2,9.748404312,mid
ENSG00000198707_CEP290,9.748270764,mid
ENSG00000173085_COQ2,9.747452634,mid
ENSG00000020129_NCDN,9.747246986,mid
ENSG00000204560_DHX16,9.746938047,mid
ENSG00000130803_ZNF317,9.746655982,mid
ENSG00000198718_TOGARAM1,9.746610995,mid
ENSG00000153066_TXNDC11,9.746390973,mid
ENSG00000108592_FTSJ3,9.745676095,mid
ENSG00000118600_RXYLT1,9.745637211,mid
ENSG00000172062_SMN1,9.744278695,mid
ENSG00000012061_ERCC1,9.743943386,mid
ENSG00000125037_EMC3,9.743369932,mid
ENSG00000124181_PLCG1,9.743069095,mid
ENSG00000053372_MRTO4,9.742915364,mid
ENSG00000149657_LSM14B,9.74278954,mid
ENSG00000100744_GSKIP,9.742691371,mid
ENSG00000013503_POLR3B,9.742568718,mid
ENSG00000180488_MIGA1,9.742425024,mid
ENSG00000068323_TFE3,9.741393886,mid
ENSG00000122966_CIT,9.740666483,mid
ENSG00000184307_ZDHHC23,9.740325598,mid
ENSG00000028116_VRK2,9.740154306,mid
ENSG00000024526_DEPDC1,9.740056097,mid
ENSG00000256269_HMBS,9.739532048,mid
ENSG00000162775_RBM15,9.739054912,mid
ENSG00000225470_JPX,9.738987149,mid
ENSG00000107960_STN1,9.737722715,mid
ENSG00000144840_RABL3,9.736515655,mid
ENSG00000005175_RPAP3,9.736336928,mid
ENSG00000140403_DNAJA4,9.736044644,mid
ENSG00000136807_CDK9,9.735667835,mid
ENSG00000112651_MRPL2,9.735641449,mid
ENSG00000113504_SLC12A7,9.735484918,mid
ENSG00000105127_AKAP8,9.734903788,mid
ENSG00000120616_EPC1,9.733952664,mid
ENSG00000153879_CEBPG,9.733729662,mid
ENSG00000104343_UBE2W,9.733591477,mid
ENSG00000175137_SH3BP5L,9.733180604,mid
ENSG00000173960_UBXN2A,9.73252722,mid
ENSG00000140750_ARHGAP17,9.732362857,mid
ENSG00000144827_ABHD10,9.732085531,mid
ENSG00000183648_NDUFB1,9.732062781,mid
ENSG00000146828_SLC12A9,9.731969844,mid
ENSG00000162408_NOL9,9.731874394,mid
ENSG00000170365_SMAD1,9.731711821,mid
ENSG00000177303_CASKIN2,9.731055977,mid
ENSG00000139168_ZCRB1,9.731039914,mid
ENSG00000186001_LRCH3,9.730963339,mid
ENSG00000109193_SULT1E1,9.730884746,mid
ENSG00000105793_GTPBP10,9.730720613,mid
ENSG00000125447_GGA3,9.73069794,mid
ENSG00000172986_GXYLT2,9.730193045,mid
ENSG00000167775_CD320,9.728930698,mid
ENSG00000004975_DVL2,9.728781431,mid
ENSG00000228300_FAM174C,9.728655769,mid
ENSG00000058056_USP13,9.72833711,mid
ENSG00000198728_LDB1,9.727877127,mid
ENSG00000163947_ARHGEF3,9.727288605,mid
ENSG00000166575_TMEM135,9.726226532,mid
ENSG00000078237_TIGAR,9.726124697,mid
ENSG00000100258_LMF2,9.725322986,mid
ENSG00000106305_AIMP2,9.72530721,mid
ENSG00000136891_TEX10,9.725183935,mid
ENSG00000183605_SFXN4,9.724941204,mid
ENSG00000146918_NCAPG2,9.724900975,mid
ENSG00000167395_ZNF646,9.724891866,mid
ENSG00000111961_SASH1,9.724578754,mid
ENSG00000138835_RGS3,9.724538943,mid
ENSG00000160256_FAM207A,9.724008184,mid
ENSG00000168496_FEN1,9.723569195,mid
ENSG00000169255_B3GALNT1,9.7235434,mid
ENSG00000204054_LINC00963,9.723491571,mid
ENSG00000178802_MPI,9.7228173,mid
ENSG00000184232_OAF,9.721859949,mid
ENSG00000103507_BCKDK,9.720698728,mid
ENSG00000167608_TMC4,9.719490613,mid
ENSG00000188735_TMEM120B,9.71839523,mid
ENSG00000123595_RAB9A,9.718358677,mid
ENSG00000137168_PPIL1,9.717843136,mid
ENSG00000095906_NUBP2,9.717529017,mid
ENSG00000160255_ITGB2,9.717427401,mid
ENSG00000167695_TLCD3A,9.716938622,mid
ENSG00000134533_RERG,9.716574387,mid
ENSG00000184564_SLITRK6,9.716313811,mid
ENSG00000157657_ZNF618,9.716188092,mid
ENSG00000085276_MECOM,9.715936974,mid
ENSG00000161526_SAP30BP,9.715812731,mid
ENSG00000174915_PTDSS2,9.715803307,mid
ENSG00000161267_BDH1,9.715473006,mid
ENSG00000174917_MICOS13,9.715003411,mid
ENSG00000164933_SLC25A32,9.714843771,mid
ENSG00000182224_CYB5D1,9.714104387,mid
ENSG00000104412_EMC2,9.713709637,mid
ENSG00000168397_ATG4B,9.712450828,mid
ENSG00000028310_BRD9,9.712347234,mid
ENSG00000159079_CFAP298,9.712255896,mid
ENSG00000184182_UBE2F,9.712042843,mid
ENSG00000125657_TNFSF9,9.711813082,mid
ENSG00000094975_SUCO,9.710877443,mid
ENSG00000001497_LAS1L,9.710800406,mid
ENSG00000162627_SNX7,9.71072594,mid
ENSG00000158805_ZNF276,9.710557399,mid
ENSG00000121716_PILRB,9.710310549,mid
ENSG00000177030_DEAF1,9.710305175,mid
ENSG00000185924_RTN4RL1,9.709578811,mid
ENSG00000157796_WDR19,9.709565239,mid
ENSG00000131013_PPIL4,9.709345702,mid
ENSG00000115935_WIPF1,9.70884107,mid
ENSG00000164187_LMBRD2,9.707908702,mid
ENSG00000161542_PRPSAP1,9.707840472,mid
ENSG00000110046_ATG2A,9.707513548,mid
ENSG00000152061_RABGAP1L,9.707000846,mid
ENSG00000133059_DSTYK,9.706711462,mid
ENSG00000092098_RNF31,9.705747519,mid
ENSG00000155393_HEATR3,9.705519992,mid
ENSG00000126088_UROD,9.704254229,mid
ENSG00000145016_RUBCN,9.704167005,mid
ENSG00000176623_RMDN1,9.703474406,mid
ENSG00000159263_SIM2,9.703232465,mid
ENSG00000198464_ZNF480,9.703207296,mid
ENSG00000166579_NDEL1,9.703112165,mid
ENSG00000168256_NKIRAS2,9.703060625,mid
ENSG00000163701_IL17RE,9.701819459,mid
ENSG00000165572_KBTBD6,9.701205064,mid
ENSG00000143889_HNRNPLL,9.700191683,mid
ENSG00000079462_PAFAH1B3,9.699998313,mid
ENSG00000047644_WWC3,9.699297709,mid
ENSG00000006530_AGK,9.698536159,mid
ENSG00000156958_GALK2,9.698347455,mid
ENSG00000082269_FAM135A,9.69805722,mid
ENSG00000164180_TMEM161B,9.697822813,mid
ENSG00000090565_RAB11FIP3,9.697735739,mid
ENSG00000141012_GALNS,9.697543017,mid
ENSG00000155850_SLC26A2,9.697026238,mid
ENSG00000060558_GNA15,9.696577505,mid
ENSG00000163866_SMIM12,9.6960304,mid
ENSG00000130165_ELOF1,9.695600287,mid
ENSG00000147324_MFHAS1,9.695028108,mid
ENSG00000155744_FAM126B,9.694502664,mid
ENSG00000064933_PMS1,9.693517339,mid
ENSG00000145375_SPATA5,9.691997474,mid
ENSG00000189057_FAM111B,9.691839935,mid
ENSG00000135632_SMYD5,9.691590218,mid
ENSG00000121210_TMEM131L,9.691129435,mid
ENSG00000113448_PDE4D,9.690819474,mid
ENSG00000164938_TP53INP1,9.690586639,mid
ENSG00000143320_CRABP2,9.690423538,mid
ENSG00000137331_IER3,9.690130202,mid
ENSG00000204604_ZNF468,9.688869863,mid
ENSG00000117691_NENF,9.688649125,mid
ENSG00000141378_PTRH2,9.688513926,mid
ENSG00000005801_ZNF195,9.688465368,mid
ENSG00000151612_ZNF827,9.68843024,mid
ENSG00000018189_RUFY3,9.688134287,mid
ENSG00000188938_FAM120AOS,9.687737178,mid
ENSG00000112031_MTRF1L,9.687483402,mid
ENSG00000007520_TSR3,9.687160073,mid
ENSG00000135392_DNAJC14,9.687061344,mid
ENSG00000130768_SMPDL3B,9.686483043,mid
ENSG00000099849_RASSF7,9.686470885,mid
ENSG00000105552_BCAT2,9.686437872,mid
ENSG00000147050_KDM6A,9.6862448,mid
ENSG00000130332_LSM7,9.686006879,mid
ENSG00000108306_FBXL20,9.68472638,mid
ENSG00000132357_CARD6,9.684673704,mid
ENSG00000181588_MEX3D,9.68439523,mid
ENSG00000182247_UBE2E2,9.684144,mid
ENSG00000160439_RDH13,9.683778877,mid
ENSG00000182175_RGMA,9.68345926,mid
ENSG00000146411_SLC2A12,9.683330552,mid
ENSG00000138942_RNF185,9.683311638,mid
ENSG00000135297_MTO1,9.683175825,mid
ENSG00000130731_METTL26,9.682802277,mid
ENSG00000112561_TFEB,9.682556145,mid
ENSG00000123297_TSFM,9.682455921,mid
ENSG00000073536_NLE1,9.681549218,mid
ENSG00000116857_TMEM9,9.681413979,mid
ENSG00000121749_TBC1D15,9.680934546,mid
ENSG00000154144_TBRG1,9.680550552,mid
ENSG00000137824_RMDN3,9.68009045,mid
ENSG00000087338_GMCL1,9.680051557,mid
ENSG00000145388_METTL14,9.677412652,mid
ENSG00000147687_TATDN1,9.677332165,mid
ENSG00000170485_NPAS2,9.677307775,mid
ENSG00000215440_NPEPL1,9.67685809,mid
ENSG00000086827_ZW10,9.676692347,mid
ENSG00000068024_HDAC4,9.675886559,mid
ENSG00000163684_RPP14,9.675815963,mid
ENSG00000135164_DMTF1,9.675295111,mid
ENSG00000106003_LFNG,9.675212432,mid
ENSG00000174744_BRMS1,9.674579604,mid
ENSG00000167797_CDK2AP2,9.674541411,mid
ENSG00000215305_VPS16,9.674398251,mid
ENSG00000226742_HSBP1L1,9.674239158,mid
ENSG00000186205_MARC1,9.674214308,mid
ENSG00000134330_IAH1,9.674023998,mid
ENSG00000004766_VPS50,9.673840145,mid
ENSG00000162813_BPNT1,9.673783769,mid
ENSG00000102034_ELF4,9.673184534,mid
ENSG00000013561_RNF14,9.673177572,mid
ENSG00000111358_GTF2H3,9.67284651,mid
ENSG00000151353_TMEM18,9.672840213,mid
