baseline_mode,baseline_label,condition_label,comparison_id,window,baseline_rank,median,q25,q75,n_genes,time_h,dox,tam,cpt_level
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7892,-6.0,-198.25,252.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7893,-6.5,-198.25,252.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7894,-6.5,-198.25,248.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7895,-8.5,-199.75,248.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7896,-6.5,-198.25,252.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7897,-6.5,-198.25,252.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7898,-6.5,-198.25,252.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7899,-6.5,-198.25,252.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7900,-6.0,-197.25,260.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7901,-6.0,-197.25,266.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7902,-4.0,-197.25,266.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7903,-2.0,-197.25,266.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7904,-2.0,-197.25,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7905,-2.0,-198.25,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7906,-2.0,-198.25,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7907,-0.5,-197.25,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7908,-0.5,-197.25,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7909,-0.5,-198.25,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7910,-2.0,-198.25,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7911,-0.5,-197.25,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7912,-0.5,-194.0,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7913,-2.0,-194.0,266.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7914,-2.0,-192.25,266.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7915,-2.0,-194.0,266.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7916,-2.0,-194.0,266.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7917,-2.0,-194.0,266.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7918,-2.0,-194.0,266.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7919,-2.0,-194.0,266.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7920,-2.0,-194.0,266.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7921,-2.0,-194.0,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7922,-2.0,-194.0,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7923,-2.0,-197.25,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7924,-2.0,-197.25,271.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7925,-0.5,-194.0,273.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7926,1.5,-192.25,273.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7927,-0.5,-194.0,273.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7928,-0.5,-194.0,271.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7929,1.5,-192.25,273.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7930,1.5,-192.25,271.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7931,1.5,-192.25,271.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7932,1.5,-192.25,271.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7933,3.0,-192.0,271.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7934,4.5,-192.0,271.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7935,3.0,-192.0,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7936,4.5,-190.5,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7937,6.0,-189.25,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7938,4.5,-190.5,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7939,6.0,-190.5,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7940,4.5,-192.0,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7941,3.0,-192.25,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7942,4.5,-192.0,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7943,4.5,-192.0,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7944,4.5,-192.0,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7945,4.5,-192.0,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7946,6.0,-190.5,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7947,6.0,-190.5,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7948,6.0,-190.5,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7949,4.5,-192.0,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7950,6.0,-190.5,271.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7951,6.0,-190.5,271.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7952,6.0,-192.0,271.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7953,6.0,-192.0,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7954,4.5,-192.0,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7955,4.5,-192.0,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7956,3.0,-192.0,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7957,3.0,-190.5,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7958,4.5,-190.5,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7959,6.0,-189.25,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7960,4.5,-190.5,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7961,3.0,-192.0,266.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7962,3.0,-192.25,266.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7963,1.5,-194.0,266.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7964,1.5,-197.25,266.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7965,1.5,-197.25,266.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7966,3.0,-194.0,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7967,1.5,-194.0,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7968,1.5,-194.0,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7969,3.0,-194.0,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7970,1.5,-197.25,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7971,1.5,-194.0,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7972,3.0,-194.0,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7973,4.5,-192.25,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7974,4.5,-192.25,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7975,3.0,-192.25,263.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7976,4.5,-192.25,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7977,6.0,-192.25,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7978,8.0,-192.0,268.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7979,6.0,-192.25,266.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7980,6.0,-192.25,263.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7981,6.0,-192.25,263.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7982,6.0,-192.0,263.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7983,4.5,-192.0,263.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7984,3.0,-192.25,263.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7985,1.5,-192.25,263.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7986,1.5,-192.25,263.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7987,1.5,-192.25,259.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7988,1.5,-192.25,258.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7989,0.0,-192.25,258.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7990,-1.0,-192.25,252.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7991,-1.0,-192.25,258.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7992,-1.5,-194.0,252.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7993,-1.5,-197.25,252.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7994,-1.5,-194.0,252.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7995,-2.0,-197.25,252.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7996,-2.0,-197.25,248.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7997,-2.0,-197.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7998,-1.5,-194.0,248.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,7999,-2.0,-197.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8000,-1.5,-194.0,248.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8001,-2.0,-194.0,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8002,-4.0,-194.0,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8003,-4.0,-194.0,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8004,-4.0,-194.0,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8005,-2.0,-194.0,248.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8006,-2.0,-194.0,248.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8007,-2.0,-197.25,248.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8008,-4.0,-197.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8009,-4.0,-197.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8010,-4.0,-197.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8011,-6.0,-198.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8012,-6.0,-198.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8013,-4.0,-197.25,248.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8014,-6.0,-198.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8015,-4.0,-198.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8016,-4.0,-198.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8017,-6.0,-200.0,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8018,-6.0,-198.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8019,-6.0,-198.25,245.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8020,-4.0,-198.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8021,-4.0,-198.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8022,-6.0,-200.0,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8023,-6.0,-198.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8024,-6.5,-200.0,245.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8025,-6.0,-200.0,245.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8026,-6.0,-200.0,245.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8027,-6.0,-198.25,245.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8028,-6.0,-198.25,244.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8029,-6.5,-200.0,244.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8030,-6.5,-200.0,244.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8031,-6.0,-198.25,245.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8032,-6.5,-198.25,244.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8033,-6.5,-198.25,244.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8034,-6.5,-198.25,244.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8035,-6.5,-198.25,244.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8036,-6.5,-198.25,244.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8037,-6.0,-197.25,245.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8038,-6.0,-197.25,244.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8039,-6.0,-194.0,244.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8040,-4.0,-192.25,245.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8041,-6.0,-192.25,245.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8042,-6.5,-194.0,245.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8043,-6.5,-194.0,245.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8044,-6.5,-194.0,244.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8045,-6.5,-194.0,244.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8046,-6.0,-192.25,244.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8047,-4.0,-192.25,244.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8048,-4.0,-192.25,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8049,-4.0,-192.25,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8050,-2.0,-192.0,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8051,-1.5,-192.0,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8052,-2.0,-192.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8053,-2.0,-192.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8054,-1.5,-192.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8055,-1.5,-194.0,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8056,-1.0,-193.25,248.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8057,-1.5,-197.25,248.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8058,-2.0,-198.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8059,-2.0,-200.0,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8060,-2.0,-200.0,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8061,-2.0,-198.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8062,-2.0,-198.25,248.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8063,-2.0,-198.25,248.0,17430,4,None_Dox,MYC,None_CPT
