gene_id,4 h Ctrl,4 h Tam,4 h D,4 h DT,4D_L_CPT,4DT_L_CPT,4D_H_CPT,4DT_H_CPT,24 h Ctrl,24 h Tam,24 h D,24 h DT,24D_L_CPT,24DT_L_CPT,24D_H_CPT,24DT_H_CPT
ENSG00000205213_LGR4,11.228697607119619,11.18311738420233,11.19563898495837,11.09214395703128,9.806401580514654,9.745530212192339,10.163908904211697,10.216764228963502,11.113045357393714,11.159443302789496,11.101265205465957,10.780815833253005,10.731783834081286,10.511710201850502,10.244004049262337,10.325726055215439
ENSG00000205220_PSMB10,9.198388697395249,9.311314966130988,9.47867091514848,9.1671397391774,9.338674705433345,9.382806980622842,9.578645181266193,9.592572949273459,9.503734255158118,9.2477316216297,8.789875130318244,8.62314438314166,9.485021508106225,9.065304034812158,8.50528702543604,8.472441616065954
ENSG00000205250_E2F4,10.316391198538472,10.44172755568487,10.410750828347084,10.727057369953407,10.916724704437335,10.98630001259739,9.666462147457121,9.862724324837906,10.185906896483417,10.31562522129515,10.406554990375673,10.948966684601494,10.596106984395533,11.077021247616472,10.787755010591775,11.251087418206112
ENSG00000205268_PDE7A,9.6857623091689,9.540039214754955,9.613454743826964,9.485281250917165,7.500670899100375,7.644161330989048,8.222142636046675,8.638119759356279,10.241389248549826,10.056773242654643,9.93971531314551,10.08479900767249,8.637599348433454,9.586779201144834,9.88015611019986,10.392666757723223
ENSG00000205269_TMEM170B,6.732319770822125,7.254802571874574,6.851176421914421,7.562599024350167,6.837359114275706,7.144651995973704,5.894980032444183,6.230804321889916,6.898347147191316,6.7152211650300115,5.978768799470734,5.647343030585679,5.304256956714099,5.797892016428752,5.241394990712173,5.057188188630323
ENSG00000205302_SNX2,10.253717078190656,10.306715984634678,9.97250194321284,10.129118943937776,9.863517077088996,10.084974990542015,10.02640678936648,10.145291794451346,10.236082396984173,10.393005472732842,10.27889451341894,9.840779080011767,10.58733319431707,10.107647256972122,9.661299985976031,9.21145094115029
ENSG00000205307_SAP25,4.529506982560638,4.708089746055384,5.297144026649076,4.151975584439207,5.740913080923134,4.938776828778336,7.067039742475684,6.672272572639708,5.352976151626741,5.196243353318376,6.241932829370845,7.268045118722821,5.935902652880526,7.118004786455371,7.635068519233618,7.947124940605705
ENSG00000205309_NT5M,5.393828349636127,5.917457675863457,5.161890270697012,5.939863960516499,5.982374664620561,6.224811833831664,5.166209963257534,5.727888095176412,5.412485880333813,5.696655915168545,5.357987638034672,5.933217902792535,5.242473888853393,5.703789450081545,5.260170239631625,5.667929489710129
ENSG00000205323_SARNP,9.339433884950784,9.248887939195082,9.213300337984368,9.24794886518994,8.923204589780546,9.092250876874315,9.465667727621126,9.467283685682224,9.124280001062004,9.183360783359614,9.073583961403793,8.652875921203748,9.064320327412794,8.615140651390718,8.504537522495863,8.295269684049707
ENSG00000205325_AC005863.1,2.4602827961187543,2.754935904141971,3.0918749302725343,2.5258232428168537,1.9506791335950693,1.377258510294456,2.401157386893124,1.9177918235949436,3.1273760411529508,2.6746870294200136,1.4260387954987146,1.8822624281189722,3.9725878796435703,3.7154358218308783,3.1160499429682225,2.151937896323741
ENSG00000205336_ADGRG1,12.138087416869872,12.016934269278778,12.230209916915452,11.602952818134465,11.650470840896151,11.046942605968315,12.055759160049591,11.689300809251865,12.266741677870408,12.057919774157146,12.311779185474851,12.415245519432382,11.741666935083634,12.127049938314315,12.172063362231563,12.511348369486631
ENSG00000205339_IPO7,13.74140680372964,13.821991999199643,13.609611125561585,13.863651399290234,13.091066605980188,13.246254558533762,13.3080630131348,13.470030710407089,13.681835001234456,13.914290159489152,13.80169942052222,13.283834749223995,13.404114299402089,12.952709197857708,12.082635146920133,11.989417925170635
ENSG00000205352_PRR13,10.782541769236216,10.56245529315718,10.651578830727908,10.547459225086245,10.716403242214808,10.514715786913914,10.991235439200707,10.775390714410463,10.626476296395257,10.449097165306931,10.378397076517697,10.074361503824349,10.925025683716015,10.338510044632429,10.018349298861807,9.721273892173063
ENSG00000205356_TECPR1,8.259156488722317,8.371947005799608,8.563403000416399,8.185660131547678,8.142429651951243,7.765779983826638,8.139201144597832,7.761112228479798,8.223614275971125,8.060684297405547,8.222751304620186,8.916292796768177,8.408177755247625,8.903621848291246,9.159212903610607,9.48186794239578
ENSG00000205403_CFI,7.627627896735362,7.769596803274748,7.540940617530189,7.397337480324731,7.946905479916312,8.183578790316755,8.701285301826179,8.777378167475947,7.553120244779185,7.90076115663055,7.217670333626831,7.0658170820221695,7.074862753764172,7.118349265224936,7.635969471814093,7.79074786635695
