gene,ensg,baseline_expr,baseline_tpm,A_expr,B_expr,lfc,rank,band,updown,p_value,fdr,expr_scale
ENSG00000182108_DEXI,ENSG00000182108,832.021382035314,832.021382035314,995.141190755581,832.021382035314,0.257996713819001,6061,mid,Neutral,,,normcounts
ENSG00000170584_NUDCD2,ENSG00000170584,831.785150971541,831.785150971541,983.83622835607,831.785150971541,0.241939489226962,6062,mid,Neutral,,,normcounts
ENSG00000135632_SMYD5,ENSG00000135632,831.335191624781,831.335191624781,863.409924256075,831.335191624781,0.0545509993857127,6063,mid,Neutral,,,normcounts
ENSG00000006712_PAF1,ENSG00000006712,831.278946706437,831.278946706437,778.197899483002,831.278946706437,-0.095077354958125,6064,mid,Neutral,,,normcounts
ENSG00000100592_DAAM1,ENSG00000100592,830.514012607979,830.514012607979,686.604552973841,830.514012607979,-0.274161478246008,6065,mid,Neutral,,,normcounts
ENSG00000026103_FAS,ENSG00000026103,830.305908014586,830.305908014586,796.379353977201,830.305908014586,-0.0601132136193598,6066,mid,Neutral,,,normcounts
ENSG00000084693_AGBL5,ENSG00000084693,830.249663096241,830.249663096241,824.712123557855,830.249663096241,-0.00964296296739597,6067,mid,Neutral,,,normcounts
ENSG00000204054_LINC00963,ENSG00000204054,830.080928341205,830.080928341205,903.816754444947,830.080928341205,0.122636674431822,6068,mid,Neutral,,,normcounts
ENSG00000103226_NOMO3,ENSG00000103226,829.948021823785,829.948021823785,834.927983447818,829.948021823785,0.00862042202553504,6069,mid,Neutral,,,normcounts
ENSG00000166848_TERF2IP,ENSG00000166848,829.906569896578,829.906569896578,784.498822334055,829.906569896578,-0.0810771517824094,6070,mid,Neutral,,,normcounts
ENSG00000139926_FRMD6,ENSG00000139926,829.715332360756,829.715332360756,697.8341341399,829.715332360756,-0.249404104668317,6071,mid,Neutral,,,normcounts
ENSG00000142867_BCL10,ENSG00000142867,829.681590223199,829.681590223199,725.578790347962,829.681590223199,-0.193176328928359,6072,mid,Neutral,,,normcounts
ENSG00000169629_RGPD8,ENSG00000169629,829.351377799764,829.351377799764,718.898560575023,829.351377799764,-0.205928333780269,6073,mid,Neutral,,,normcounts
ENSG00000158850_B4GALT3,ENSG00000158850,829.332869322735,829.332869322735,791.307459672661,829.332869322735,-0.0676294240891835,6074,mid,Neutral,,,normcounts
ENSG00000169891_REPS2,ENSG00000169891,829.096642270169,829.096642270169,833.212228606572,829.096642270169,0.0071351516590159,6075,mid,Neutral,,,normcounts
ENSG00000215271_HOMEZ,ENSG00000215271,828.551064155499,828.551064155499,830.925121046496,828.551064155499,0.00412289079424433,6076,mid,Neutral,,,normcounts
ENSG00000148339_SLC25A25,ENSG00000148339,828.359830630884,828.359830630884,830.67377262851,828.359830630884,0.00401956323801755,6077,mid,Neutral,,,normcounts
ENSG00000134533_RERG,ENSG00000134533,828.174220795862,828.174220795862,897.445468012024,828.174220795862,0.11575567722101,6078,mid,Neutral,,,normcounts
ENSG00000105879_CBLL1,ENSG00000105879,827.982987271248,827.982987271248,821.774065520691,827.982987271248,-0.0108461747373934,6079,mid,Neutral,,,normcounts
ENSG00000100395_L3MBTL2,ENSG00000100395,827.758007597868,827.758007597868,834.953989292221,827.758007597868,0.0124726340487804,6080,mid,Neutral,,,normcounts
