gene,ensg,baseline_expr,baseline_tpm,A_expr,B_expr,lfc,rank,band,updown,p_value,fdr,expr_scale
ENSG00000130347_RTN4IP1,ENSG00000130347,225.295065297173,225.295065297173,210.729618664583,225.295065297173,-0.0959820240562861,9957,mid,Neutral,,,normcounts
ENSG00000198814_GK,ENSG00000198814,225.228753332664,225.228753332664,211.884754357623,225.228753332664,-0.0877096697836342,9958,mid,Neutral,,,normcounts
ENSG00000181409_AATK,ENSG00000181409,225.109455462152,225.109455462152,216.323063167847,225.109455462152,-0.0571800370333078,9959,mid,Neutral,,,normcounts
ENSG00000256087_ZNF432,ENSG00000256087,225.102482247505,225.102482247505,203.05524656396,225.102482247505,-0.148017025776562,9960,mid,Neutral,,,normcounts
ENSG00000184831_APOO,ENSG00000184831,225.019464395041,225.019464395041,233.119404076628,225.019464395041,0.0507974912487104,9961,mid,Neutral,,,normcounts
ENSG00000185100_ADSSL1,ENSG00000185100,224.94634439671,224.94634439671,201.524076107394,224.94634439671,-0.157886789622517,9962,mid,Neutral,,,normcounts
ENSG00000256043_CTSO,ENSG00000256043,224.906974558352,224.906974558352,102.36006342035,224.906974558352,-1.12804995222455,9963,mid,Down,,,normcounts
ENSG00000123219_CENPK,ENSG00000123219,224.794484721662,224.794484721662,314.296916249373,224.794484721662,0.481700812731081,9964,mid,Up,,,normcounts
ENSG00000187626_ZKSCAN4,ENSG00000187626,224.719454153015,224.719454153015,204.582245081327,224.719454153015,-0.134815092994523,9965,mid,Neutral,,,normcounts
ENSG00000158966_CACHD1,ENSG00000158966,224.715741033737,224.715741033737,229.919440423569,224.715741033737,0.0328826012978025,9966,mid,Neutral,,,normcounts
ENSG00000142227_EMP3,ENSG00000142227,224.687618574565,224.687618574565,241.925262432166,224.687618574565,0.106185254243421,9967,mid,Neutral,,,normcounts
ENSG00000261052_SULT1A3,ENSG00000261052,224.554372830724,224.554372830724,246.726912984468,224.554372830724,0.135275355186679,9968,mid,Neutral,,,normcounts
ENSG00000113594_LIFR,ENSG00000113594,224.378271523667,224.378271523667,204.737201399622,224.378271523667,-0.13154574797977,9969,mid,Neutral,,,normcounts
ENSG00000223960_CHROMR,ENSG00000223960,224.350149064495,224.350149064495,195.931343044085,224.350149064495,-0.194475659528196,9970,mid,Neutral,,,normcounts
ENSG00000204681_GABBR1,ENSG00000204681,224.18141430946,224.18141430946,240.306605306815,224.18141430946,0.0997796498094301,9971,mid,Neutral,,,normcounts
ENSG00000280383_Z95331.1,ENSG00000280383,223.955588956701,223.955588956701,244.01933730164,223.955588956701,0.12325540272066,9972,mid,Neutral,,,normcounts
ENSG00000188283_ZNF383,ENSG00000188283,223.827069719404,223.827069719404,203.134907393239,223.827069719404,-0.139292843357569,9973,mid,Neutral,,,normcounts
ENSG00000120458_MSANTD2,ENSG00000120458,223.742702341886,223.742702341886,241.518463830963,223.742702341886,0.109820318703606,9974,mid,Neutral,,,normcounts
ENSG00000171448_ZBTB26,ENSG00000171448,223.686457423541,223.686457423541,201.922693149114,223.686457423541,-0.14698295839476,9975,mid,Neutral,,,normcounts
ENSG00000277203_F8A1,ENSG00000277203,223.651923797785,223.651923797785,281.368356166382,223.651923797785,0.329887004528842,9976,mid,Up,,,normcounts
ENSG00000176476_SGF29,ENSG00000176476,223.647087585183,223.647087585183,252.308158675682,223.647087585183,0.17323318653487,9977,mid,Neutral,,,normcounts
ENSG00000101400_SNTA1,ENSG00000101400,223.517722668506,223.517722668506,264.71935640557,223.517722668506,0.243073994284883,9978,mid,Neutral,,,normcounts
ENSG00000198746_GPATCH3,ENSG00000198746,223.517722668506,223.517722668506,210.72285998501,223.517722668506,-0.0846522835570518,9979,mid,Neutral,,,normcounts
ENSG00000108590_MED31,ENSG00000108590,223.264620535954,223.264620535954,282.306172718217,223.264620535954,0.33715999355229,9980,mid,Up,,,normcounts
ENSG00000235954_TTC28-AS1,ENSG00000235954,223.264620535954,223.264620535954,228.324616536713,223.264620535954,0.0321891851869944,9981,mid,Neutral,,,normcounts
ENSG00000175745_NR2F1,ENSG00000175745,223.157754388857,223.157754388857,265.105167528099,223.157754388857,0.247482118457011,9982,mid,Neutral,,,normcounts
ENSG00000131061_ZNF341,ENSG00000131061,222.882153486725,222.882153486725,247.522264135205,222.882153486725,0.150635573002771,9983,mid,Neutral,,,normcounts
ENSG00000262714_AC007342.5,ENSG00000262714,222.848407337959,222.848407337959,214.719702001531,222.848407337959,-0.053364107625975,9984,mid,Neutral,,,normcounts
ENSG00000119929_CUTC,ENSG00000119929,222.786312177955,222.786312177955,277.092847817841,222.786312177955,0.313444843936064,9985,mid,Neutral,,,normcounts
ENSG00000048052_HDAC9,ENSG00000048052,222.769663650035,222.769663650035,302.70216148171,222.769663650035,0.440642712290939,9986,mid,Up,,,normcounts
ENSG00000265817_FSBP,ENSG00000265817,222.689685397798,222.689685397798,168.812032827245,222.689685397798,-0.397560042085836,9987,mid,Down,,,normcounts
ENSG00000141933_TPGS1,ENSG00000141933,222.685296272518,222.685296272518,232.321102833257,222.685296272518,0.060846373022966,9988,mid,Neutral,,,normcounts
ENSG00000273045_C2orf15,ENSG00000273045,222.595474638112,222.595474638112,183.674417199604,222.595474638112,-0.27590696492391,9989,mid,Neutral,,,normcounts
ENSG00000213337_ANKRD39,ENSG00000213337,222.456885506693,222.456885506693,231.608506757721,222.456885506693,0.0579073587574737,9990,mid,Neutral,,,normcounts
ENSG00000119772_DNMT3A,ENSG00000119772,222.375949221621,222.375949221621,232.314344153684,222.375949221621,0.062801146945592,9991,mid,Neutral,,,normcounts
ENSG00000167384_ZNF180,ENSG00000167384,222.291581844103,222.291581844103,315.902056015577,222.291581844103,0.5051081575774,9992,mid,Up,,,normcounts
ENSG00000155974_GRIP1,ENSG00000155974,222.269083074523,222.269083074523,234.723120962921,222.269083074523,0.0783097831620196,9993,mid,Neutral,,,normcounts
ENSG00000166845_C18orf54,ENSG00000166845,222.044103401143,222.044103401143,266.699991414954,222.044103401143,0.263288084508017,9994,mid,Neutral,,,normcounts
ENSG00000112039_FANCE,ENSG00000112039,221.959736023626,221.959736023626,285.501512011569,221.959736023626,0.361759553368635,9995,mid,Up,,,normcounts
ENSG00000171703_TCEA2,ENSG00000171703,221.847246186936,221.847246186936,229.121139180197,221.847246186936,0.046338384100201,9996,mid,Neutral,,,normcounts
ENSG00000158186_MRAS,ENSG00000158186,221.824747417356,221.824747417356,259.110615943272,221.824747417356,0.223215810934632,9997,mid,Neutral,,,normcounts
ENSG00000101665_SMAD7,ENSG00000101665,221.791001268591,221.791001268591,277.11027809674,221.791001268591,0.319966101133432,9998,mid,Neutral,,,normcounts
ENSG00000198736_MSRB1,ENSG00000198736,221.791001268591,221.791001268591,154.748930034864,221.791001268591,-0.516468709841954,9999,mid,Down,,,normcounts
ENSG00000179111_HES7,ENSG00000179111,221.746003729432,221.746003729432,406.668076108219,221.746003729432,0.871995437219663,10000,mid,Up,,,normcounts
ENSG00000162078_ZG16B,ENSG00000162078,221.633513892742,221.633513892742,165.944000600875,221.633513892742,-0.415306534765556,10001,mid,Down,,,normcounts
ENSG00000169239_CA5B,ENSG00000169239,221.183554545983,221.183554545983,216.31986168805,221.183554545983,-0.0319320021830904,10002,mid,Neutral,,,normcounts
ENSG00000114268_PFKFB4,ENSG00000114268,221.166679465996,221.166679465996,249.518906543577,221.166679465996,0.173277029333951,10003,mid,Neutral,,,normcounts
ENSG00000107968_MAP3K8,ENSG00000107968,220.739218888816,220.739218888816,181.938127346531,220.739218888816,-0.277508173368878,10004,mid,Neutral,,,normcounts
ENSG00000239665_AL157392.3,ENSG00000239665,220.682973970471,220.682973970471,202.724195872283,220.682973970471,-0.12188063424364,10005,mid,Neutral,,,normcounts
ENSG00000182378_PLCXD1,ENSG00000182378,220.604230282546,220.604230282546,328.289064786994,220.604230282546,0.571369181143099,10006,mid,Up,,,normcounts
ENSG00000162994_CLHC1,ENSG00000162994,220.536737985015,220.536737985015,186.33394212475,220.536737985015,-0.241933646152071,10007,mid,Neutral,,,normcounts
ENSG00000155016_CYP2U1,ENSG00000155016,220.519862905029,220.519862905029,275.50300401067,220.519862905029,0.319859088454369,10008,mid,Neutral,,,normcounts
ENSG00000196981_WDR5B,ENSG00000196981,220.407373068339,220.407373068339,183.532239793432,220.407373068339,-0.262830373132283,10009,mid,Neutral,,,normcounts
ENSG00000158286_RNF207,ENSG00000158286,220.294883231649,220.294883231649,159.543361854802,220.294883231649,-0.46300707984979,10010,mid,Down,,,normcounts
ENSG00000203705_TATDN3,ENSG00000203705,220.27238446207,220.27238446207,185.940305162716,220.27238446207,-0.243245755080599,10011,mid,Neutral,,,normcounts
ENSG00000176182_MYPOP,ENSG00000176182,220.081150937455,220.081150937455,204.340007237813,220.081150937455,-0.106561287243999,10012,mid,Neutral,,,normcounts
ENSG00000175984_DENND2C,ENSG00000175984,219.91241618242,219.91241618242,181.5412889047,219.91241618242,-0.275251683111115,10013,mid,Neutral,,,normcounts
ENSG00000115598_IL1RL2,ENSG00000115598,219.816801425717,219.816801425717,339.074135272005,219.816801425717,0.622999336863969,10014,mid,Up,,,normcounts
ENSG00000132749_TESMIN,ENSG00000132749,219.681812819447,219.681812819447,224.716787122519,219.681812819447,0.0325459825234224,10015,mid,Neutral,,,normcounts
ENSG00000186088_GSAP,ENSG00000186088,219.603069131522,219.603069131522,243.516173399268,219.603069131522,0.148477032164309,10016,mid,Neutral,,,normcounts
ENSG00000128342_LIF,ENSG00000128342,219.546824213178,219.546824213178,325.496255455115,219.546824213178,0.565981459433731,10017,mid,Up,,,normcounts
ENSG00000164241_C5orf63,ENSG00000164241,219.468080525253,219.468080525253,221.514689149594,219.468080525253,0.0133307808941652,10018,mid,Neutral,,,normcounts
ENSG00000077152_UBE2T,ENSG00000077152,219.293722080625,219.293722080625,364.678468856188,219.293722080625,0.731147301539332,10019,mid,Up,,,normcounts
ENSG00000136869_TLR4,ENSG00000136869,219.186855933528,219.186855933528,291.113809673642,219.186855933528,0.407802213441308,10020,mid,Up,,,normcounts
ENSG00000165512_ZNF22,ENSG00000165512,219.186855933528,219.186855933528,236.324703529351,219.186855933528,0.108133931199593,10021,mid,Neutral,,,normcounts
ENSG00000145882_PCYOX1L,ENSG00000145882,218.658152898844,218.658152898844,207.524319211861,218.658152898844,-0.0750443997045718,10022,mid,Neutral,,,normcounts
ENSG00000164898_FMC1,ENSG00000164898,218.641277818857,218.641277818857,170.342305418936,218.641277818857,-0.358267804402398,10023,mid,Down,,,normcounts
ENSG00000122592_HOXA7,ENSG00000122592,218.635654129264,218.635654129264,239.910478304939,218.635654129264,0.133384873920816,10024,mid,Neutral,,,normcounts
ENSG00000228794_LINC01128,ENSG00000228794,218.573785521327,218.573785521327,287.507758859335,218.573785521327,0.393904293766062,10025,mid,Up,,,normcounts
ENSG00000147536_GINS4,ENSG00000147536,218.523164292575,218.523164292575,317.497947062365,218.523164292575,0.536910891010201,10026,mid,Up,,,normcounts
ENSG00000130844_ZNF331,ENSG00000130844,218.495041833402,218.495041833402,303.092952683924,218.495041833402,0.470324031343526,10027,mid,Up,,,normcounts
ENSG00000196814_MVB12B,ENSG00000196814,218.354429537539,218.354429537539,293.498753244386,218.354429537539,0.424997686703967,10028,mid,Up,,,normcounts
ENSG00000118276_B4GALT6,ENSG00000118276,218.275685849615,218.275685849615,267.505762777854,218.275685849615,0.29220720305956,10029,mid,Neutral,,,normcounts
ENSG00000182179_UBA7,ENSG00000182179,218.022583717063,218.022583717063,141.555438460592,218.022583717063,-0.619556556903722,10030,mid,Down,,,normcounts
ENSG00000138111_MFSD13A,ENSG00000138111,217.960715109125,217.960715109125,225.121451403856,217.960715109125,0.046425810794176,10031,mid,Neutral,,,normcounts
ENSG00000259070_LINC00639,ENSG00000259070,217.724484045351,217.724484045351,117.158694760826,217.724484045351,-0.888388930301025,10032,mid,Down,,,normcounts
ENSG00000174516_PELI3,ENSG00000174516,217.707612976573,217.707612976573,306.295406376826,217.707612976573,0.490622760960325,10033,mid,Up,,,normcounts
ENSG00000181523_SGSH,ENSG00000181523,217.555749290317,217.555749290317,189.928609899776,217.555749290317,-0.19496802880584,10034,mid,Neutral,,,normcounts
ENSG00000204366_ZBTB12,ENSG00000204366,217.550125600724,217.550125600724,224.327774520193,217.550125600724,0.0440609478458383,10035,mid,Neutral,,,normcounts
ENSG00000103066_PLA2G15,ENSG00000103066,217.493880682379,217.493880682379,249.519262263555,217.493880682379,0.197328660572009,10036,mid,Neutral,,,normcounts
ENSG00000179588_ZFPM1,ENSG00000179588,217.184533631481,217.184533631481,219.119785419479,217.184533631481,0.0127399899087806,10037,mid,Neutral,,,normcounts
ENSG00000175592_FOSL1,ENSG00000175592,217.156411172309,217.156411172309,988.070715213816,217.156411172309,2.18071080028774,10038,mid,Up,,,normcounts
ENSG00000164162_ANAPC10,ENSG00000164162,217.139536092322,217.139536092322,232.719719874976,217.139536092322,0.0995281943337565,10039,mid,Neutral,,,normcounts
ENSG00000127452_FBXL12,ENSG00000127452,217.049545025212,217.049545025212,202.331626070182,217.049545025212,-0.100821351650826,10040,mid,Neutral,,,normcounts
ENSG00000183671_GPR1,ENSG00000183671,217.049545025212,217.049545025212,80.7689349716545,217.049545025212,-1.4150312254414,10041,mid,Down,,,normcounts
ENSG00000158055_GRHL3,ENSG00000158055,216.908932729349,216.908932729349,175.935038482245,216.908932729349,-0.300505564469883,10042,mid,Neutral,,,normcounts
ENSG00000100490_CDKL1,ENSG00000100490,216.830189041425,216.830189041425,302.29785292035,216.830189041425,0.477531374275324,10043,mid,Up,,,normcounts
ENSG00000182134_TDRKH,ENSG00000182134,216.717699204735,216.717699204735,180.73409466189,216.717699204735,-0.260629589918828,10044,mid,Neutral,,,normcounts
ENSG00000056277_ZNF280C,ENSG00000056277,216.633331827217,216.633331827217,200.727909183888,216.633331827217,-0.109488835226091,10045,mid,Neutral,,,normcounts
ENSG00000115507_OTX1,ENSG00000115507,216.605209368045,216.605209368045,185.135245239771,216.605209368045,-0.225361834767326,10046,mid,Neutral,,,normcounts
ENSG00000175048_ZDHHC14,ENSG00000175048,216.5489644497,216.5489644497,293.503021884116,216.5489644497,0.43694228801756,10047,mid,Up,,,normcounts
ENSG00000197355_UAP1L1,ENSG00000197355,216.520841990528,216.520841990528,195.129128880961,216.520841990528,-0.149349822029704,10048,mid,Neutral,,,normcounts
ENSG00000121743_GJA3,ENSG00000121743,216.104628792533,216.104628792533,330.696418716322,216.104628792533,0.61147295026783,10049,mid,Up,,,normcounts
ENSG00000173818_ENDOV,ENSG00000173818,215.992138955844,215.992138955844,186.336076444615,215.992138955844,-0.212014023766884,10050,mid,Neutral,,,normcounts
ENSG00000198624_CCDC69,ENSG00000198624,215.890896498339,215.890896498339,128.354476766793,215.890896498339,-0.745639516016121,10051,mid,Down,,,normcounts
ENSG00000231131_LNCAROD,ENSG00000231131,215.795281741636,215.795281741636,359.483997114621,215.795281741636,0.73360185693766,10052,mid,Up,,,normcounts
ENSG00000137880_GCHFR,ENSG00000137880,215.694039284132,215.694039284132,193.138533712206,215.694039284132,-0.158572968282464,10053,mid,Neutral,,,normcounts
ENSG00000111801_BTN3A3,ENSG00000111801,215.566757699778,215.566757699778,187.805709866502,215.566757699778,-0.197909415520127,10054,mid,Neutral,,,normcounts
ENSG00000188167_TMPPE,ENSG00000188167,215.560289694616,215.560289694616,247.92754657491,215.560289694616,0.200957166677632,10055,mid,Neutral,,,normcounts
ENSG00000197362_ZNF786,ENSG00000197362,215.345322394876,215.345322394876,221.927179270437,215.345322394876,0.0432365920593734,10056,mid,Neutral,,,normcounts
ENSG00000128298_BAIAP2L2,ENSG00000128298,215.32844731489,215.32844731489,258.720180461036,215.32844731489,0.2637347239039,10057,mid,Neutral,,,normcounts
ENSG00000135596_MICAL1,ENSG00000135596,215.210333788607,215.210333788607,188.729913014797,215.210333788607,-0.188488324956963,10058,mid,Neutral,,,normcounts
ENSG00000124508_BTN2A2,ENSG00000124508,215.208757952158,215.208757952158,157.421917372373,215.208757952158,-0.448653020044058,10059,mid,Down,,,normcounts
ENSG00000111846_GCNT2,ENSG00000111846,215.019100263993,215.019100263993,104.764927309836,215.019100263993,-1.03029758526464,10060,mid,Down,,,normcounts
ENSG00000153234_NR4A2,ENSG00000153234,214.940356576068,214.940356576068,166.734476004741,214.940356576068,-0.364453640659053,10061,mid,Down,,,normcounts
ENSG00000151014_NOCT,ENSG00000151014,214.872864278537,214.872864278537,434.654151783348,214.872864278537,1.01300138746954,10062,mid,Up,,,normcounts
ENSG00000102384_CENPI,ENSG00000102384,214.771621821033,214.771621821033,225.124652883654,214.771621821033,0.0676131534648405,10063,mid,Neutral,,,normcounts
ENSG00000185347_TEDC1,ENSG00000185347,214.664755673936,214.664755673936,278.706880583484,214.664755673936,0.375125315569981,10064,mid,Up,,,normcounts
ENSG00000253716_MINCR,ENSG00000253716,214.524143378074,214.524143378074,219.924845342424,214.524143378074,0.0357061826793919,10065,mid,Neutral,,,normcounts
ENSG00000106330_MOSPD3,ENSG00000106330,214.355408623039,214.355408623039,177.935949530348,214.355408623039,-0.267276292723113,10066,mid,Neutral,,,normcounts
ENSG00000204344_STK19,ENSG00000204344,214.086950127586,214.086950127586,213.229779244774,214.086950127586,-0.00576095800820475,10067,mid,Neutral,,,normcounts
ENSG00000085831_TTC39A,ENSG00000085831,214.017939112969,214.017939112969,147.151017283721,214.017939112969,-0.537388497354161,10068,mid,Down,,,normcounts
ENSG00000115998_C2orf42,ENSG00000115998,213.961694194624,213.961694194624,214.73144076079,213.961694194624,0.00515685366685048,10069,mid,Neutral,,,normcounts
ENSG00000064205_CCN5,ENSG00000064205,213.939195425044,213.939195425044,127.556886963376,213.939195425044,-0.741521691339024,10070,mid,Down,,,normcounts
ENSG00000169246_NPIPB3,ENSG00000169246,213.870745656248,213.870745656248,252.801622094266,213.870745656248,0.240232214470231,10071,mid,Neutral,,,normcounts
ENSG00000196074_SYCP2,ENSG00000196074,213.832329277948,213.832329277948,267.102165656449,213.832329277948,0.319571757864919,10072,mid,Neutral,,,normcounts
ENSG00000196967_ZNF585A,ENSG00000196967,213.2402937111,213.2402937111,184.668131173944,213.2402937111,-0.206503637094157,10073,mid,Neutral,,,normcounts
ENSG00000119866_BCL11A,ENSG00000119866,213.134891488228,213.134891488228,202.735223191587,213.134891488228,-0.0718244647317361,10074,mid,Neutral,,,normcounts
ENSG00000204860_FAM201A,ENSG00000204860,212.949281653207,212.949281653207,223.925600278698,212.949281653207,0.0721790381403942,10075,mid,Neutral,,,normcounts
ENSG00000099377_HSD3B7,ENSG00000099377,212.909911814848,212.909911814848,359.481507074778,212.909911814848,0.752921916869084,10076,mid,Up,,,normcounts
ENSG00000205885_C1RL-AS1,ENSG00000205885,212.831168126923,212.831168126923,218.72116837776,212.831168126923,0.0392017123272987,10077,mid,Neutral,,,normcounts
ENSG00000135205_CCDC146,ENSG00000135205,212.808951344065,212.808951344065,138.330762284556,212.808951344065,-0.617808434313717,10078,mid,Down,,,normcounts
ENSG00000156374_PCGF6,ENSG00000156374,212.746800749406,212.746800749406,327.893649225073,212.746800749406,0.621718324055716,10079,mid,Up,,,normcounts
ENSG00000236901_MIR600HG,ENSG00000236901,212.69258084066,212.69258084066,186.48201881868,212.69258084066,-0.188784585115331,10080,mid,Neutral,,,normcounts
ENSG00000151376_ME3,ENSG00000151376,212.606188453544,212.606188453544,219.925201062402,212.606188453544,0.0486045527052088,10081,mid,Neutral,,,normcounts
ENSG00000273018_FAM106A,ENSG00000273018,212.488299152827,212.488299152827,213.054867173994,212.488299152827,0.00382363895534166,10082,mid,Neutral,,,normcounts
ENSG00000249395_CASC9,ENSG00000249395,212.386832469757,212.386832469757,154.348534393257,212.386832469757,-0.457962523372814,10083,mid,Down,,,normcounts
ENSG00000158483_FAM86C1,ENSG00000158483,212.358710010585,212.358710010585,222.511693533726,212.358710010585,0.0670693039867496,10084,mid,Neutral,,,normcounts
ENSG00000005001_PRSS22,ENSG00000005001,212.111231567624,212.111231567624,149.146236812184,212.111231567624,-0.505238312869485,10085,mid,Down,,,normcounts
ENSG00000168010_ATG16L2,ENSG00000168010,211.886251894245,211.886251894245,205.125146842016,211.886251894245,-0.0465622627234703,10086,mid,Neutral,,,normcounts
ENSG00000100601_ALKBH1,ENSG00000100601,211.71751713921,211.71751713921,246.317520010608,211.71751713921,0.21742560096213,10087,mid,Neutral,,,normcounts
ENSG00000133619_KRBA1,ENSG00000133619,211.498161155423,211.498161155423,230.720943146738,211.498161155423,0.124938085168823,10088,mid,Neutral,,,normcounts
ENSG00000116771_AGMAT,ENSG00000116771,211.35754885956,211.35754885956,222.316191872763,211.35754885956,0.0725924653637895,10089,mid,Neutral,,,normcounts
ENSG00000275126_HIST1H4L,ENSG00000275126,211.194437794119,211.194437794119,245.520997367124,211.194437794119,0.216323693340322,10090,mid,Neutral,,,normcounts
ENSG00000285967_NIPBL-DT,ENSG00000285967,210.890714432814,210.890714432814,185.539909521108,210.890714432814,-0.183836043933382,10091,mid,Neutral,,,normcounts
ENSG00000214941_ZSWIM7,ENSG00000214941,210.806347055297,210.806347055297,164.742457956076,210.806347055297,-0.353802599655626,10092,mid,Down,,,normcounts
ENSG00000111450_STX2,ENSG00000111450,210.671358449028,210.671358449028,314.69019749143,210.671358449028,0.576683394722131,10093,mid,Up,,,normcounts
ENSG00000261578_AP003119.3,ENSG00000261578,210.468877545227,210.468877545227,153.13809874902,210.468877545227,-0.456221852644999,10094,mid,Down,,,normcounts
ENSG00000197020_ZNF100,ENSG00000197020,210.356387708538,210.356387708538,259.90048386037,210.356387708538,0.303821904937769,10095,mid,Neutral,,,normcounts
ENSG00000204152_TIMM23B,ENSG00000204152,209.901929169431,209.901929169431,274.668503528365,209.901929169431,0.386362149954018,10096,mid,Up,,,normcounts
ENSG00000212719_LINC02693,ENSG00000212719,209.782687134694,209.782687134694,393.463201494667,209.782687134694,0.904134346516543,10097,mid,Up,,,normcounts
ENSG00000036672_USP2,ENSG00000036672,209.720818526756,209.720818526756,141.950142582559,209.720818526756,-0.559820795786787,10098,mid,Down,,,normcounts
ENSG00000148200_NR6A1,ENSG00000148200,209.608328690067,209.608328690067,278.307196381831,209.608328690067,0.407290255173739,10099,mid,Up,,,normcounts
ENSG00000007255_TRAPPC6A,ENSG00000007255,209.501462542969,209.501462542969,189.131375816337,209.501462542969,-0.146833629303412,10100,mid,Neutral,,,normcounts
ENSG00000250899_AC125807.2,ENSG00000250899,209.422718855044,209.422718855044,364.280563254424,209.422718855044,0.795714511788651,10101,mid,Up,,,normcounts
ENSG00000135245_HILPDA,ENSG00000135245,209.197739181665,209.197739181665,274.701857007479,209.197739181665,0.391361832519332,10102,mid,Up,,,normcounts
ENSG00000164741_DLC1,ENSG00000164741,209.034628116223,209.034628116223,180.73836330162,209.034628116223,-0.20876421121008,10103,mid,Neutral,,,normcounts
ENSG00000114270_COL7A1,ENSG00000114270,208.837770902016,208.837770902016,238.313875818195,208.837770902016,0.189629662062455,10104,mid,Neutral,,,normcounts
ENSG00000131067_GGT7,ENSG00000131067,208.669036146981,208.669036146981,181.544846104475,208.669036146981,-0.199862883550719,10105,mid,Neutral,,,normcounts
ENSG00000197008_ZNF138,ENSG00000197008,208.556546310291,208.556546310291,183.13113271187,208.556546310291,-0.186606013560704,10106,mid,Neutral,,,normcounts
ENSG00000110002_VWA5A,ENSG00000110002,208.522800161526,208.522800161526,118.757075847457,208.522800161526,-0.806996345663086,10107,mid,Down,,,normcounts
ENSG00000113119_TMCO6,ENSG00000113119,208.022219586014,208.022219586014,273.893239884759,208.022219586014,0.395215116283775,10108,mid,Up,,,normcounts
ENSG00000260772_AC012321.1,ENSG00000260772,207.856128326096,207.856128326096,153.865464974161,207.856128326096,-0.43149401741323,10109,mid,Down,,,normcounts
ENSG00000249471_ZNF324B,ENSG00000249471,207.740935708874,207.740935708874,253.024551733909,207.740935708874,0.283254389816632,10110,mid,Neutral,,,normcounts
ENSG00000105523_FAM83E,ENSG00000105523,207.695997455129,207.695997455129,120.360081293796,207.695997455129,-0.782108974465396,10111,mid,Down,,,normcounts
ENSG00000243749_TMEM35B,ENSG00000243749,207.690373765537,207.690373765537,182.340301588027,207.690373765537,-0.18684010323872,10112,mid,Neutral,,,normcounts
ENSG00000196793_ZNF239,ENSG00000196793,207.634128847192,207.634128847192,373.874051254006,207.634128847192,0.845430789357803,10113,mid,Up,,,normcounts
ENSG00000196159_FAT4,ENSG00000196159,207.392274093826,207.392274093826,315.496680294284,207.392274093826,0.602888575099505,10114,mid,Up,,,normcounts
ENSG00000167578_RAB4B,ENSG00000167578,207.386650404233,207.386650404233,131.152977618312,207.386650404233,-0.657053927554017,10115,mid,Down,,,normcounts
ENSG00000083454_P2RX5,ENSG00000083454,207.364151634653,207.364151634653,286.29839037503,207.364151634653,0.463442821974208,10116,mid,Up,,,normcounts
ENSG00000136098_NEK3,ENSG00000136098,207.364151634653,207.364151634653,207.525030651816,207.364151634653,0.00111348234316555,10117,mid,Neutral,,,normcounts
ENSG00000259959_AC107068.1,ENSG00000259959,207.307906716308,207.307906716308,241.911745073019,207.307906716308,0.221714647081514,10118,mid,Neutral,,,normcounts
ENSG00000159714_ZDHHC1,ENSG00000159714,207.178541799631,207.178541799631,179.932947658698,207.178541799631,-0.202366224336731,10119,mid,Neutral,,,normcounts
ENSG00000140025_EFCAB11,ENSG00000140025,207.082927042928,207.082927042928,164.334947914919,207.082927042928,-0.331766889888439,10120,mid,Down,,,normcounts
ENSG00000185420_SMYD3,ENSG00000185420,207.077303353335,207.077303353335,229.916594663749,207.077303353335,0.150252247702849,10121,mid,Neutral,,,normcounts
ENSG00000278535_DHRS11,ENSG00000278535,207.060428273348,207.060428273348,267.099319896629,207.060428273348,0.365764959511128,10122,mid,Up,,,normcounts
ENSG00000073910_FRY,ENSG00000073910,207.026682124583,207.026682124583,159.134784653711,207.026682124583,-0.377481858920081,10123,mid,Down,,,normcounts
ENSG00000171097_KYAT1,ENSG00000171097,206.953562126252,206.953562126252,189.931099939618,206.953562126252,-0.123209281514536,10124,mid,Neutral,,,normcounts
ENSG00000168734_PKIG,ENSG00000168734,206.919815977485,206.919815977485,157.136719365428,206.919815977485,-0.394854861485986,10125,mid,Down,,,normcounts
ENSG00000141542_RAB40B,ENSG00000141542,206.638591385761,206.638591385761,204.715502480993,206.638591385761,-0.013424087894073,10126,mid,Neutral,,,normcounts
ENSG00000167536_DHRS13,ENSG00000167536,206.503602779492,206.503602779492,311.89738815955,206.503602779492,0.592553230600221,10127,mid,Up,,,normcounts
ENSG00000235823_OLMALINC,ENSG00000235823,206.391112942802,206.391112942802,213.529186676035,206.391112942802,0.04881986603265,10128,mid,Neutral,,,normcounts
ENSG00000116273_PHF13,ENSG00000116273,206.362990483629,206.362990483629,261.500183873724,206.362990483629,0.340160004045279,10129,mid,Up,,,normcounts
ENSG00000112511_PHF1,ENSG00000112511,206.34049171405,206.34049171405,162.344352746164,206.34049171405,-0.344085311406324,10130,mid,Down,,,normcounts
ENSG00000260711_AL121839.2,ENSG00000260711,206.329244334864,206.329244334864,136.751402201262,206.329244334864,-0.589856622352579,10131,mid,Down,,,normcounts
ENSG00000150967_ABCB9,ENSG00000150967,206.087389581497,206.087389581497,179.139626495012,206.087389581497,-0.201124129245059,10132,mid,Neutral,,,normcounts
ENSG00000105497_ZNF175,ENSG00000105497,205.89053236729,205.89053236729,201.525143267327,205.89053236729,-0.0307665986655543,10133,mid,Neutral,,,normcounts
ENSG00000124074_ENKD1,ENSG00000124074,205.66555269391,205.66555269391,251.914877433625,205.66555269391,0.291353966056906,10134,mid,Neutral,,,normcounts
