timepoint	condition	x	density
24h	Tam	4.064516129032258	0.06154603572706815
24h	Tam	4.086021505376344	0.061198530182089234
24h	Tam	4.10752688172043	0.06086000660214941
24h	Tam	4.129032258064516	0.06053262460076633
24h	Tam	4.150537634408603	0.06021994516548318
24h	Tam	4.172043010752689	0.059923081398326805
24h	Tam	4.193548387096775	0.05964156247962929
24h	Tam	4.215053763440861	0.059379236945655146
24h	Tam	4.236559139784947	0.05913518170092547
24h	Tam	4.258064516129033	0.05891001975889047
24h	Tam	4.279569892473119	0.05870235503497447
24h	Tam	4.301075268817205	0.05851288841470622
24h	Tam	4.322580645161291	0.0583392810410977
24h	Tam	4.344086021505377	0.058179549539308685
24h	Tam	4.365591397849463	0.05803264886607408
24h	Tam	4.387096774193549	0.05789612650832535
24h	Tam	4.408602150537635	0.05776644860704788
24h	Tam	4.430107526881721	0.05764168172897404
24h	Tam	4.451612903225807	0.0575193591996904
24h	Tam	4.473118279569893	0.05739587847263679
24h	Tam	4.494623655913979	0.057269550879153565
24h	Tam	4.516129032258065	0.057138414062046214
24h	Tam	4.537634408602151	0.0569994730082702
24h	Tam	4.559139784946237	0.0568522146955095
24h	Tam	4.580645161290323	0.05669555998833728
24h	Tam	4.602150537634409	0.05652842448087043
24h	Tam	4.623655913978495	0.056351050849177325
24h	Tam	4.645161290322581	0.056163486214485206
24h	Tam	4.666666666666667	0.05596689521647553
24h	Tam	4.688172043010753	0.05576365769959619
24h	Tam	4.709677419354839	0.055554277677671265
24h	Tam	4.731182795698925	0.05534073530145557
24h	Tam	4.752688172043011	0.05512565781811603
24h	Tam	4.774193548387097	0.054911133532568546
24h	Tam	4.795698924731183	0.0546992506342416
24h	Tam	4.817204301075269	0.054492870044265215
24h	Tam	4.838709677419355	0.05429438568294781
24h	Tam	4.860215053763441	0.054104705232813355
24h	Tam	4.881720430107527	0.05392603197441158
24h	Tam	4.903225806451613	0.053759422678473834
24h	Tam	4.924731182795699	0.053606751414573266
24h	Tam	4.946236559139785	0.05346771214871583
24h	Tam	4.967741935483871	0.0533427046043611
24h	Tam	4.989247311827957	0.05323156097928836
24h	Tam	5.010752688172043	0.05313370664327352
24h	Tam	5.032258064516129	0.05304764110131597
24h	Tam	5.053763440860216	0.05297270426920146
24h	Tam	5.075268817204302	0.0529071511137471
24h	Tam	5.096774193548388	0.05284983069026379
24h	Tam	5.118279569892474	0.05279761143039725
24h	Tam	5.13978494623656	0.05274957566087171
24h	Tam	5.161290322580646	0.05270344143227151
24h	Tam	5.182795698924732	0.05265694759215163
24h	Tam	5.204301075268818	0.05260919112788417
24h	Tam	5.225806451612904	0.052557842778946665
24h	Tam	5.24731182795699	0.052501331384927415
24h	Tam	5.268817204301076	0.05243880008843526
24h	Tam	5.290322580645162	0.052369145021455656
24h	Tam	5.311827956989248	0.05229194517697703
24h	Tam	5.333333333333334	0.05220674454504849
24h	Tam	5.35483870967742	0.05211362560482354
24h	Tam	5.376344086021506	0.05201274005859048
24h	Tam	5.397849462365592	0.05190491156249275
24h	Tam	5.419354838709678	0.051791531023216174
24h	Tam	5.440860215053764	0.0516736083801264
24h	Tam	5.46236559139785	0.051553019251020946
24h	Tam	5.483870967741936	0.051432474232525296
24h	Tam	5.505376344086022	0.051313164769021556
24h	Tam	5.526881720430108	0.0511979596683692
24h	Tam	5.548387096774194	0.051088594682959995
24h	Tam	5.56989247311828	0.05098828722738469
24h	Tam	5.591397849462366	0.050898259173231555
24h	Tam	5.612903225806452	0.05082092341570897
24h	Tam	5.634408602150538	0.050757517014055384
24h	Tam	5.655913978494624	0.05070990887902149
24h	Tam	5.67741935483871	0.050678672346077994
24h	Tam	5.698924731182796	0.0506639777006886
24h	Tam	5.720430107526882	0.05066603507767613
24h	Tam	5.741935483870968	0.05068403087294329
24h	Tam	5.763440860215054	0.05071644723581547
24h	Tam	5.78494623655914	0.05076152345720329
24h	Tam	5.806451612903226	0.0508171712301206
24h	Tam	5.827956989247312	0.050881319658533805
24h	Tam	5.849462365591398	0.05095102205568687
24h	Tam	5.870967741935484	0.05102395674803496
24h	Tam	5.89247311827957	0.051096974494562554
24h	Tam	5.913978494623656	0.05116745772813786
24h	Tam	5.935483870967742	0.05123343085152429
24h	Tam	5.956989247311828	0.05129300875892333
24h	Tam	5.978494623655915	0.05134481773150898
24h	Tam	6.000000000000001	0.05138844118914384
24h	Tam	6.021505376344087	0.051423846206406706
24h	Tam	6.043010752688173	0.05145190809634734
24h	Tam	6.064516129032259	0.051473639169660065
24h	Tam	6.086021505376345	0.05149072805435136
24h	Tam	6.107526881720431	0.05150605985954363
24h	Tam	6.129032258064517	0.05152167321241844
24h	Tam	6.150537634408603	0.05154149369563804
24h	Tam	6.172043010752689	0.05156777285875828
24h	Tam	6.193548387096775	0.05160471260210871
24h	Tam	6.215053763440861	0.0516542137627377
24h	Tam	6.236559139784947	0.05171969671422794
24h	Tam	6.258064516129033	0.0518019839085658
24h	Tam	6.279569892473119	0.05190398209683453
24h	Tam	6.301075268817205	0.05202589273119455
24h	Tam	6.322580645161291	0.052167945904987224
24h	Tam	6.344086021505377	0.05232973234967676
24h	Tam	6.365591397849463	0.052509631254733034
24h	Tam	6.387096774193549	0.05270550357130198
24h	Tam	6.408602150537635	0.05291503503329142
24h	Tam	6.430107526881721	0.05313505028183302
24h	Tam	6.451612903225807	0.05336207745068856
24h	Tam	6.473118279569893	0.05359313679544842
24h	Tam	6.494623655913979	0.053823905863764065
24h	Tam	6.516129032258065	0.05405073587590498
24h	Tam	6.537634408602151	0.054270823170270044
24h	Tam	6.559139784946237	0.05448066600005506
24h	Tam	6.580645161290323	0.054678190472425094
24h	Tam	6.602150537634409	0.05486125619779257
24h	Tam	6.623655913978495	0.055028986594178715
24h	Tam	6.645161290322581	0.05517976171904548
24h	Tam	6.666666666666667	0.05531374466430074
24h	Tam	6.688172043010753	0.055431411244596
24h	Tam	6.709677419354839	0.055533792271540025
24h	Tam	6.731182795698925	0.05562313315723713
24h	Tam	6.752688172043011	0.05570096385064106
24h	Tam	6.774193548387097	0.05576941527586253
24h	Tam	6.795698924731183	0.05583189282610166
24h	Tam	6.817204301075269	0.05588972673354853
24h	Tam	6.838709677419355	0.05594733700205049
24h	Tam	6.860215053763441	0.05600708649678234
24h	Tam	6.881720430107528	0.05607197225135247
24h	Tam	6.903225806451614	0.056144836251033274
24h	Tam	6.9247311827957	0.05622795376757663
24h	Tam	6.946236559139786	0.05632422144564666
24h	Tam	6.967741935483872	0.05643530250166571
24h	Tam	6.989247311827958	0.056564224873499686
24h	Tam	7.010752688172044	0.056712460387647635
24h	Tam	7.03225806451613	0.056881983668628205
24h	Tam	7.053763440860216	0.057074425656929904
24h	Tam	7.075268817204302	0.057291451595961024
24h	Tam	7.096774193548388	0.057533934687858994
24h	Tam	7.118279569892474	0.057803899576347455
24h	Tam	7.13978494623656	0.05810138474171645
24h	Tam	7.161290322580646	0.05842797656909895
24h	Tam	7.182795698924732	0.058785107797704746
24h	Tam	7.204301075268818	0.059171961095423796
24h	Tam	7.225806451612904	0.059589786736782335
24h	Tam	7.24731182795699	0.0600381045161487
24h	Tam	7.268817204301076	0.06051724720915517
24h	Tam	7.290322580645162	0.06102660702560833
24h	Tam	7.311827956989248	0.06156573909259989
24h	Tam	7.333333333333334	0.06213378512930353
24h	Tam	7.35483870967742	0.0627292404309251
24h	Tam	7.376344086021506	0.0633507906679869
24h	Tam	7.397849462365592	0.06399685561757648
24h	Tam	7.419354838709678	0.06466550167978104
24h	Tam	7.440860215053764	0.06535413061246739
24h	Tam	7.46236559139785	0.06606111633404668
24h	Tam	7.483870967741936	0.06678386247002988
24h	Tam	7.505376344086022	0.06752025454029367
24h	Tam	7.526881720430108	0.06826762197718585
24h	Tam	7.548387096774194	0.06902413473595306
24h	Tam	7.56989247311828	0.06978741230403396
24h	Tam	7.591397849462366	0.07055646288352628
24h	Tam	7.612903225806452	0.07132946584530338
24h	Tam	7.634408602150538	0.0721058809005988
24h	Tam	7.655913978494624	0.07288449484809184
24h	Tam	7.67741935483871	0.07366505306189587
24h	Tam	7.698924731182796	0.07444784154284391
24h	Tam	7.720430107526882	0.07523303668590423
24h	Tam	7.741935483870968	0.07602160614135348
24h	Tam	7.763440860215054	0.07681530114632136
24h	Tam	7.78494623655914	0.07761583592267984
24h	Tam	7.806451612903227	0.07842381809364145
24h	Tam	7.827956989247313	0.07924233325448779
24h	Tam	7.849462365591399	0.08007266892129654
24h	Tam	7.870967741935485	0.08091755376819558
24h	Tam	7.892473118279571	0.08177889364668064
24h	Tam	7.913978494623657	0.08265812352470989
24h	Tam	7.935483870967743	0.08355712921778463
24h	Tam	7.956989247311829	0.08447755978600463
24h	Tam	7.978494623655915	0.0854196712426591
24h	Tam	8.0	0.08638436510130713
24h	Tam	8.021505376344086	0.0873717693301962
24h	Tam	8.043010752688172	0.0883806661933016
24h	Tam	8.064516129032258	0.08941126895644684
24h	Tam	8.086021505376344	0.0904617798852391
24h	Tam	8.10752688172043	0.09153038450338033
24h	Tam	8.129032258064516	0.09261502740003284
24h	Tam	8.150537634408602	0.09371291706079465
24h	Tam	8.172043010752688	0.09482217453151291
24h	Tam	8.193548387096774	0.09593991055413419
24h	Tam	8.21505376344086	0.09706350096805505
24h	Tam	8.236559139784946	0.09818999576061992
24h	Tam	8.258064516129032	0.0993171891416597
24h	Tam	8.27956989247312	0.100442160796336
24h	Tam	8.301075268817206	0.10156311439469823
24h	Tam	8.322580645161292	0.10267853826632617
24h	Tam	8.344086021505378	0.1037863886272288
24h	Tam	8.365591397849464	0.10488637875481041
24h	Tam	8.38709677419355	0.10597690418986233
24h	Tam	8.408602150537636	0.10705795609490638
24h	Tam	8.430107526881722	0.10812900569701794
24h	Tam	8.451612903225808	0.10919003276205078
24h	Tam	8.473118279569894	0.1102418487247601
24h	Tam	8.49462365591398	0.11128433030274053
24h	Tam	8.516129032258066	0.11231826314655602
24h	Tam	8.537634408602152	0.11334390957474583
24h	Tam	8.559139784946238	0.11436230423965861
24h	Tam	8.580645161290324	0.11537323508025067
24h	Tam	8.60215053763441	0.11637721242056558
24h	Tam	8.623655913978496	0.11737481965336687
24h	Tam	8.645161290322582	0.11836633429988856
24h	Tam	8.666666666666668	0.11935196912947237
24h	Tam	8.688172043010754	0.12033087582259501
24h	Tam	8.70967741935484	0.12130324062502866
24h	Tam	8.731182795698926	0.12226827923420372
24h	Tam	8.752688172043012	0.12322568372277379
24h	Tam	8.774193548387098	0.12417484624520493
24h	Tam	8.795698924731184	0.1251147352908497
24h	Tam	8.81720430107527	0.1260453355398544
24h	Tam	8.838709677419356	0.12696512553050426
24h	Tam	8.860215053763442	0.12787311494019934
24h	Tam	8.881720430107528	0.12876833106290655
24h	Tam	8.903225806451614	0.12965012564748257
24h	Tam	8.9247311827957	0.13051821863451693
24h	Tam	8.946236559139786	0.131371364255268
24h	Tam	8.967741935483872	0.13220995188120913
24h	Tam	8.989247311827958	0.1330323941103203
24h	Tam	9.010752688172044	0.13383966455714227
24h	Tam	9.03225806451613	0.134631230279878
24h	Tam	9.053763440860216	0.13540758507867903
24h	Tam	9.075268817204302	0.13616971155770827
24h	Tam	9.096774193548388	0.13691857269513558
24h	Tam	9.118279569892474	0.13765571909136365
24h	Tam	9.13978494623656	0.13838150760621168
24h	Tam	9.161290322580646	0.13909815596718778
24h	Tam	9.182795698924732	0.13980716445523123
24h	Tam	9.204301075268818	0.14051119063406659
24h	Tam	9.225806451612904	0.14121106169056813
24h	Tam	9.24731182795699	0.1419102837390396
24h	Tam	9.268817204301076	0.1426088761017008
24h	Tam	9.290322580645162	0.14330882855988084
24h	Tam	9.311827956989248	0.144011673488909
24h	Tam	9.333333333333334	0.14471726218565642
24h	Tam	9.35483870967742	0.1454264485932206
24h	Tam	9.376344086021506	0.14613907159580622
24h	Tam	9.397849462365592	0.1468544768766463
24h	Tam	9.419354838709678	0.147570740017578
24h	Tam	9.440860215053764	0.14828674661130947
24h	Tam	9.46236559139785	0.14899879611980907
24h	Tam	9.483870967741936	0.14970440969447338
24h	Tam	9.505376344086022	0.15040009699330487
24h	Tam	9.526881720430108	0.15108308653666694
24h	Tam	9.548387096774194	0.15174885208265476
24h	Tam	9.56989247311828	0.1523933501039329
24h	Tam	9.591397849462366	0.1530129813595118
24h	Tam	9.612903225806452	0.1536039162442101
24h	Tam	9.634408602150538	0.15416238201263688
24h	Tam	9.655913978494624	0.1546866264812923
24h	Tam	9.67741935483871	0.15517362748473296
24h	Tam	9.698924731182796	0.1556216185641812
24h	Tam	9.720430107526882	0.15602835725627254
24h	Tam	9.741935483870968	0.1563940601209653
24h	Tam	9.763440860215054	0.15671763427865895
24h	Tam	9.78494623655914	0.15700018310745167
24h	Tam	9.806451612903226	0.1572425973866522
24h	Tam	9.827956989247312	0.15744473194993455
24h	Tam	9.849462365591398	0.1576096391027645
24h	Tam	9.870967741935484	0.1577377794067642
24h	Tam	9.89247311827957	0.1578306792794954
24h	Tam	9.913978494623656	0.15789034808822958
24h	Tam	9.935483870967742	0.15791778912292923
24h	Tam	9.956989247311828	0.15791390807857691
24h	Tam	9.978494623655914	0.1578803585852994
24h	Tam	10.0	0.1578166645869513
24h	Tam	10.021505376344086	0.15772383280356306
24h	Tam	10.043010752688172	0.1576015912355588
24h	Tam	10.064516129032258	0.15744938505601105
24h	Tam	10.086021505376344	0.15726565292721428
24h	Tam	10.107526881720432	0.15705001945633573
24h	Tam	10.129032258064518	0.1568017301445251
24h	Tam	10.150537634408604	0.15651926513770098
24h	Tam	10.17204301075269	0.15620091274853398
24h	Tam	10.193548387096776	0.15584636587944317
24h	Tam	10.215053763440862	0.15545484318105568
24h	Tam	10.236559139784948	0.15502634796499212
24h	Tam	10.258064516129034	0.15456126743659346
24h	Tam	10.27956989247312	0.15406043781434092
24h	Tam	10.301075268817206	0.15352442153708779
24h	Tam	10.322580645161292	0.15295497054308974
24h	Tam	10.344086021505378	0.1523553888093616
24h	Tam	10.365591397849464	0.15172764912865805
24h	Tam	10.38709677419355	0.15107539889002763
24h	Tam	10.408602150537636	0.15040195486998154
24h	Tam	10.430107526881722	0.14971091322186914
24h	Tam	10.451612903225808	0.14900624631108822
24h	Tam	10.473118279569894	0.148290515407705
24h	Tam	10.49462365591398	0.14756864327094754
24h	Tam	10.516129032258066	0.14684289683265292
24h	Tam	10.537634408602152	0.14611615507166037
24h	Tam	10.559139784946238	0.14539005307430358
24h	Tam	10.580645161290324	0.14466657701237368
24h	Tam	10.60215053763441	0.1439458892167257
24h	Tam	10.623655913978496	0.14322841727239435
24h	Tam	10.645161290322582	0.1425126082000674
24h	Tam	10.666666666666668	0.14179717761956728
24h	Tam	10.688172043010754	0.1410799479810407
24h	Tam	10.70967741935484	0.14035794336050236
24h	Tam	10.731182795698926	0.13962748878029543
24h	Tam	10.752688172043012	0.13888464759298055
24h	Tam	10.774193548387098	0.13812584070989464
24h	Tam	10.795698924731184	0.13734567902096867
24h	Tam	10.81720430107527	0.13654085243143016
24h	Tam	10.838709677419356	0.13570611421082843
24h	Tam	10.860215053763442	0.13483798367124764
24h	Tam	10.881720430107528	0.13393217285968215
24h	Tam	10.903225806451614	0.13298556074507012
24h	Tam	10.9247311827957	0.1319947944584579
24h	Tam	10.946236559139786	0.13095775493202236
24h	Tam	10.967741935483872	0.1298725581366511
24h	Tam	10.989247311827958	0.1287378621459494
24h	Tam	11.010752688172044	0.1275530147775
24h	Tam	11.03225806451613	0.1263184351160333
24h	Tam	11.053763440860216	0.1250342335088055
24h	Tam	11.075268817204302	0.12370194922253308
24h	Tam	11.096774193548388	0.12232385016639108
24h	Tam	11.118279569892474	0.12090141009490411
24h	Tam	11.13978494623656	0.11943881160469133
24h	Tam	11.161290322580646	0.11793847253574764
24h	Tam	11.182795698924732	0.11640445331720979
24h	Tam	11.204301075268818	0.11484001173637313
24h	Tam	11.225806451612904	0.11324983660678511
24h	Tam	11.24731182795699	0.11163738155649557
24h	Tam	11.268817204301076	0.11000780078449761
24h	Tam	11.290322580645162	0.10836484069455568
24h	Tam	11.311827956989248	0.10671282846622984
24h	Tam	11.333333333333334	0.10505609841819509
24h	Tam	11.35483870967742	0.10339747570893709
24h	Tam	11.376344086021506	0.1017407549989153
24h	Tam	11.397849462365592	0.10008872575370788
24h	Tam	11.419354838709678	0.09844462231325789
24h	Tam	11.440860215053764	0.09681034996324943
24h	Tam	11.46236559139785	0.09518833113948633
24h	Tam	11.483870967741936	0.09358015614392996
24h	Tam	11.505376344086022	0.09198661838797052
24h	Tam	11.526881720430108	0.09040781155644124
24h	Tam	11.548387096774194	0.08884527340440353
24h	Tam	11.56989247311828	0.0872988754125354
24h	Tam	11.591397849462366	0.08576830255550187
24h	Tam	11.612903225806452	0.08425391666900499
24h	Tam	11.634408602150538	0.08275553289410387
24h	Tam	11.655913978494624	0.08127181476271077
24h	Tam	11.67741935483871	0.07980334733529258
24h	Tam	11.698924731182796	0.07834932492226798
24h	Tam	11.720430107526882	0.07691060637024835
24h	Tam	11.741935483870968	0.07548636968484604
24h	Tam	11.763440860215054	0.07407652403215582
24h	Tam	11.78494623655914	0.07268131188654285
24h	Tam	11.806451612903226	0.07130184153049215
24h	Tam	11.827956989247312	0.06993858903093654
24h	Tam	11.849462365591398	0.06859178713076118
24h	Tam	11.870967741935484	0.0672631900824676
24h	Tam	11.89247311827957	0.06595370977342432
24h	Tam	11.913978494623656	0.06466470345248584
24h	Tam	11.935483870967744	0.06339700923305118
24h	Tam	11.95698924731183	0.06215214885732816
24h	Tam	11.978494623655916	0.06093080596021313
24h	Tam	12.000000000000002	0.05973485055843616
24h	Tam	12.021505376344088	0.05856427158918075
24h	Tam	12.043010752688174	0.057420974267078866
24h	Tam	12.06451612903226	0.05630447963582971
24h	Tam	12.086021505376346	0.05521655963695863
24h	Tam	12.107526881720432	0.05415648877321993
24h	Tam	12.129032258064518	0.05312385843059587
24h	Tam	12.150537634408604	0.05211913420550241
24h	Tam	12.17204301075269	0.05114166342160788
24h	Tam	12.193548387096776	0.05018999585567261
24h	Tam	12.215053763440862	0.04926352047342895
24h	Tam	12.236559139784948	0.04836107634449333
24h	Tam	12.258064516129034	0.04748103556525769
24h	Tam	12.27956989247312	0.046621906159881835
24h	Tam	12.301075268817206	0.04578225520518291
24h	Tam	12.322580645161292	0.0449605780161919
24h	Tam	12.344086021505378	0.044154349839685025
24h	Tam	12.365591397849464	0.043362480467401085
24h	Tam	12.38709677419355	0.042583207764720646
24h	Tam	12.408602150537636	0.041814830749159725
24h	Tam	12.430107526881722	0.04105594384250609
24h	Tam	12.451612903225808	0.04030490705477644
24h	Tam	12.473118279569894	0.03956080861202202
24h	Tam	12.49462365591398	0.03882217551560138
24h	Tam	12.516129032258066	0.03808827997058003
24h	Tam	12.537634408602152	0.03735807059672233
24h	Tam	12.559139784946238	0.036631269295442415
24h	Tam	12.580645161290324	0.035906821645623414
24h	Tam	12.60215053763441	0.03518498116644663
24h	Tam	12.623655913978496	0.034464932308967286
24h	Tam	12.645161290322582	0.03374727517638717
24h	Tam	12.666666666666668	0.0330315534457801
24h	Tam	12.688172043010754	0.032318421565266896
24h	Tam	12.70967741935484	0.03160805963106969
24h	Tam	12.731182795698926	0.030900893731119174
24h	Tam	12.752688172043012	0.030197362928139005
24h	Tam	12.774193548387098	0.02949767645692878
24h	Tam	12.795698924731184	0.028803339107199434
24h	Tam	12.81720430107527	0.028113962339625088
24h	Tam	12.838709677419356	0.027431056622779868
24h	Tam	12.860215053763442	0.026755411483881476
24h	Tam	12.881720430107528	0.02608762260641193
24h	Tam	12.903225806451614	0.025427847070887424
24h	Tam	12.9247311827957	0.024777438297490413
24h	Tam	12.946236559139786	0.024136858941910245
24h	Tam	12.967741935483872	0.023506720785251397
24h	Tam	12.989247311827958	0.02288793245208175
24h	Tam	13.010752688172044	0.02228052016819943
24h	Tam	13.03225806451613	0.021685159101877214
24h	Tam	13.053763440860216	0.02110226063493763
24h	Tam	13.075268817204302	0.020531786079885487
24h	Tam	13.096774193548388	0.01997422774802159
24h	Tam	13.118279569892474	0.01942990096709415
24h	Tam	13.13978494623656	0.018898742727626348
24h	Tam	13.161290322580646	0.01838094599670555
24h	Tam	13.182795698924732	0.017876020357402555
24h	Tam	13.204301075268818	0.01738481462721219
24h	Tam	13.225806451612904	0.01690699469212328
24h	Tam	13.24731182795699	0.016442335996101634
24h	Tam	13.268817204301076	0.015990953406097363
24h	Tam	13.290322580645162	0.015552866783435013
24h	Tam	13.311827956989248	0.015127924645282419
24h	Tam	13.333333333333334	0.01471673256376975
24h	Tam	13.35483870967742	0.014319498354059393
24h	Tam	13.376344086021506	0.013935850412451775
24h	Tam	13.397849462365592	0.013566211192954262
24h	Tam	13.419354838709678	0.013210926925564555
24h	Tam	13.440860215053764	0.012870005922183701
24h	Tam	13.46236559139785	0.012543648831212091
24h	Tam	13.483870967741936	0.012231814992293843
24h	Tam	13.505376344086022	0.011934882103050866
24h	Tam	13.526881720430108	0.011652811780865809
24h	Tam	13.548387096774194	0.011385272071647225
24h	Tam	13.56989247311828	0.011132362618544622
24h	Tam	13.591397849462366	0.010893751569251407
24h	Tam	13.612903225806452	0.010669043184072288
24h	Tam	13.634408602150538	0.010457593178585694
24h	Tam	13.655913978494624	0.010259462624839486
24h	Tam	13.67741935483871	0.010073626485112508
24h	Tam	13.698924731182796	0.009899852923222202
24h	Tam	13.720430107526882	0.009736957059162768
24h	Tam	13.741935483870968	0.009584442599648217
24h	Tam	13.763440860215056	0.009442161251919408
24h	Tam	13.784946236559142	0.009308696846968592
24h	Tam	13.806451612903228	0.00918371560784867
24h	Tam	13.827956989247314	0.00906658638608034
24h	Tam	13.8494623655914	0.0089565592482279
24h	Tam	13.870967741935486	0.00885280708087983
24h	Tam	13.892473118279572	0.008755139358640926
24h	Tam	13.913978494623658	0.008662591243753999
24h	Tam	13.935483870967744	0.008575115129612773
24h	Tam	13.95698924731183	0.008491861822118765
24h	Tam	13.978494623655916	0.008412421979368305
24h	Tam	14.000000000000002	0.008336077512044005
24h	Tam	14.021505376344088	0.008262493147358125
24h	Tam	14.043010752688174	0.008190942270565034
24h	Tam	14.06451612903226	0.008121138184139837
24h	Tam	14.086021505376346	0.008052439381438235
24h	Tam	14.107526881720432	0.007984249603127842
24h	Tam	14.129032258064518	0.00791632922475749
24h	Tam	14.150537634408604	0.007847671223834543
24h	Tam	14.17204301075269	0.007778087923492693
24h	Tam	14.193548387096776	0.007707025402656915
24h	Tam	14.215053763440862	0.007634061374956737
24h	Tam	14.236559139784948	0.0075585321872443725
24h	Tam	14.258064516129034	0.0074806043016400585
24h	Tam	14.27956989247312	0.007399708175620742
24h	Tam	14.301075268817206	0.007315729323321945
24h	Tam	14.322580645161292	0.007228494172444898
24h	Tam	14.344086021505378	0.0071381519745955975
24h	Tam	14.365591397849464	0.007044567233287905
24h	Tam	14.38709677419355	0.006948088830300147
24h	Tam	14.408602150537636	0.006848532068295617
24h	Tam	14.430107526881722	0.006746406771578927
24h	Tam	14.451612903225808	0.006641905616141129
24h	Tam	14.473118279569894	0.0065353285344558615
24h	Tam	14.49462365591398	0.0064269198313604775
24h	Tam	14.516129032258066	0.006317098007957859
24h	Tam	14.537634408602152	0.0062061979404039215
24h	Tam	14.559139784946238	0.0060945299459451594
24h	Tam	14.580645161290324	0.005982488759020598
24h	Tam	14.60215053763441	0.005870358249973871
24h	Tam	14.623655913978496	0.005758256141043108
24h	Tam	14.645161290322582	0.00564653599508832
24h	Tam	14.666666666666668	0.0055352624244946
24h	Tam	14.688172043010754	0.005424629638106634
24h	Tam	14.70967741935484	0.005314741679553864
24h	Tam	14.731182795698926	0.0052056740408381345
24h	Tam	14.752688172043012	0.0050976813585714474
24h	Tam	14.774193548387098	0.0049907213462169805
24h	Tam	14.795698924731184	0.00488462341383752
24h	Tam	14.81720430107527	0.004779518647675649
24h	Tam	14.838709677419356	0.00467527039142922
24h	Tam	14.860215053763442	0.00457198842674377
24h	Tam	14.881720430107528	0.00446936149750841
24h	Tam	14.903225806451614	0.0043673813149172624
24h	Tam	14.9247311827957	0.004265784602398697
24h	Tam	14.946236559139786	0.004164634372198997
24h	Tam	14.967741935483872	0.004063699086020586
24h	Tam	14.989247311827958	0.0039629067094183335
24h	Tam	15.010752688172044	0.003862123078793564
24h	Tam	15.03225806451613	0.003761205583078357
24h	Tam	15.053763440860216	0.003660106561275087
24h	Tam	15.075268817204302	0.003558786482655137
24h	Tam	15.096774193548388	0.0034571501613695236
24h	Tam	15.118279569892474	0.0033552844927766876
24h	Tam	15.13978494623656	0.003253215922975281
24h	Tam	15.161290322580646	0.0031510806936840634
24h	Tam	15.182795698924732	0.003049338371288932
24h	Tam	15.204301075268818	0.002948045258606721
24h	Tam	15.225806451612904	0.002847429536820842
24h	Tam	15.24731182795699	0.002747956952728895
24h	Tam	15.268817204301076	0.0026502680988320475
24h	Tam	15.290322580645162	0.0025546353802840737
24h	Tam	15.311827956989248	0.002461483536780017
24h	Tam	15.333333333333334	0.002371207018211083
24h	Tam	15.35483870967742	0.0022845649580915633
24h	Tam	15.376344086021506	0.0022018880862426917
24h	Tam	15.397849462365592	0.0021234633435576124
24h	Tam	15.419354838709678	0.002049807551492316
24h	Tam	15.440860215053764	0.0019811034201479174
24h	Tam	15.46236559139785	0.0019175742638591184
24h	Tam	15.483870967741936	0.0018593531969170135
24h	Tam	15.505376344086022	0.001806428540002882
24h	Tam	15.526881720430108	0.0017587531099717368
24h	Tam	15.548387096774194	0.0017161028226786977
24h	Tam	15.56989247311828	0.0016781448422413991
24h	Tam	15.591397849462366	0.0016446411829888967
24h	Tam	15.612903225806454	0.0016150344042912632
24h	Tam	15.63440860215054	0.001588946815901554
24h	Tam	15.655913978494626	0.0015657337572617125
24h	Tam	15.677419354838712	0.0015448226265130768
24h	Tam	15.698924731182798	0.0015256723406241151
24h	Tam	15.720430107526884	0.0015076715601174573
24h	Tam	15.74193548387097	0.0014901753984575537
24h	Tam	15.763440860215056	0.0014726913541034479
24h	Tam	15.784946236559142	0.001454660927708257
24h	Tam	15.806451612903228	0.0014356694547836815
24h	Tam	15.827956989247314	0.0014153354028552756
24h	Tam	15.8494623655914	0.0013933031728663393
24h	Tam	15.870967741935486	0.0013695235549483337
24h	Tam	15.892473118279572	0.0013437235131287355
24h	Tam	15.913978494623658	0.001315850203160496
24h	Tam	15.935483870967744	0.0012858908386995313
24h	Tam	15.95698924731183	0.0012540283946403318
24h	Tam	15.978494623655916	0.0012204695507455703
24h	Tam	16.0	0.0011854334140718363
24h	Tam	16.021505376344088	0.0011492414252044702
24h	Tam	16.043010752688172	0.0011121312209390192
24h	Tam	16.06451612903226	0.0010745826576193137
24h	Tam	16.086021505376344	0.0010368180055038087
24h	Tam	16.107526881720432	0.0009993876989098645
24h	Tam	16.129032258064516	0.000962464663060478
24h	Tam	16.150537634408604	0.0009265745248703588
24h	Tam	16.172043010752688	0.0008918617626724217
24h	Tam	16.193548387096776	0.0008586752518873345
24h	Tam	16.21505376344086	0.0008271973947260786
24h	Tam	16.236559139784948	0.0007976247809774206
24h	Tam	16.258064516129032	0.0007699412057857071
24h	Tam	16.27956989247312	0.0007444340836719558
24h	Tam	16.301075268817204	0.0007210482465285003
24h	Tam	16.322580645161292	0.0006996846648835293
24h	Tam	16.344086021505376	0.000680414309548454
24h	Tam	16.365591397849464	0.000663085737069092
24h	Tam	16.387096774193548	0.000647569270178224
24h	Tam	16.408602150537636	0.0006338017223150294
24h	Tam	16.43010752688172	0.0006216114361002553
24h	Tam	16.451612903225808	0.000610855453555026
24h	Tam	16.473118279569892	0.0006013873717310688
24h	Tam	16.49462365591398	0.0005930973954983298
24h	Tam	16.516129032258064	0.0005857935779886199
24h	Tam	16.537634408602152	0.0005793639330670646
