contrast_id	timepoint	numerator	denominator	x	delta_density
D_vs_Ctrl_24h	24h	D	Ctrl	19.46236559139785	-3.433287907222742e-05
D_vs_Ctrl_24h	24h	D	Ctrl	19.483870967741936	-2.8741811517353934e-05
D_vs_Ctrl_24h	24h	D	Ctrl	19.505376344086024	-2.3551759699430234e-05
D_vs_Ctrl_24h	24h	D	Ctrl	19.526881720430108	-1.87758949507073e-05
D_vs_Ctrl_24h	24h	D	Ctrl	19.548387096774196	-1.438270093274474e-05
D_vs_Ctrl_24h	24h	D	Ctrl	19.56989247311828	-1.0335175428935405e-05
D_vs_Ctrl_24h	24h	D	Ctrl	19.591397849462368	-6.593402768031444e-06
D_vs_Ctrl_24h	24h	D	Ctrl	19.612903225806452	-3.117007048278955e-06
D_vs_Ctrl_24h	24h	D	Ctrl	19.63440860215054	1.3257648143536216e-07
D_vs_Ctrl_24h	24h	D	Ctrl	19.655913978494624	3.19006552484355e-06
D_vs_Ctrl_24h	24h	D	Ctrl	19.67741935483871	6.084576360567664e-06
D_vs_Ctrl_24h	24h	D	Ctrl	19.698924731182796	8.812258092270864e-06
D_vs_Ctrl_24h	24h	D	Ctrl	19.720430107526884	1.14466301210797e-05
D_vs_Ctrl_24h	24h	D	Ctrl	19.741935483870968	1.3957053652566865e-05
D_vs_Ctrl_24h	24h	D	Ctrl	19.763440860215056	1.6340184672604207e-05
D_vs_Ctrl_24h	24h	D	Ctrl	19.78494623655914	1.8583566479877903e-05
D_vs_Ctrl_24h	24h	D	Ctrl	19.806451612903228	2.0666222064882933e-05
D_vs_Ctrl_24h	24h	D	Ctrl	19.827956989247312	2.255965737179887e-05
D_vs_Ctrl_24h	24h	D	Ctrl	19.8494623655914	2.4229254847143163e-05
D_vs_Ctrl_24h	24h	D	Ctrl	19.870967741935484	2.5636019899522812e-05
D_vs_Ctrl_24h	24h	D	Ctrl	19.89247311827957	2.673862477191083e-05
D_vs_Ctrl_24h	24h	D	Ctrl	19.913978494623656	2.749567598330163e-05
D_vs_Ctrl_24h	24h	D	Ctrl	19.935483870967744	2.7868114326880372e-05
D_vs_Ctrl_24h	24h	D	Ctrl	19.956989247311828	2.7821641970192565e-05
D_vs_Ctrl_24h	24h	D	Ctrl	19.978494623655916	2.7355010529978756e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.0	2.6390662856560632e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.021505376344088	2.49574890501818e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.043010752688172	2.306036856997791e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.06451612903226	2.0743527764115573e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.086021505376344	1.7979269893734855e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.107526881720432	1.4848524900008906e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.129032258064516	1.1407994814889328e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.150537634408604	7.725097269629415e-06
D_vs_Ctrl_24h	24h	D	Ctrl	20.172043010752688	3.875784948099235e-06
D_vs_Ctrl_24h	24h	D	Ctrl	20.193548387096776	-5.8054431919737914e-08
D_vs_Ctrl_24h	24h	D	Ctrl	20.215053763440864	-3.991493525053842e-06
D_vs_Ctrl_24h	24h	D	Ctrl	20.236559139784948	-7.839613219090243e-06
D_vs_Ctrl_24h	24h	D	Ctrl	20.258064516129036	-1.1520550215200575e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.27956989247312	-1.4958391605966148e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.301075268817208	-1.8085773557105172e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.322580645161292	-2.0846060071006976e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.34408602150538	-2.319500425959548e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.365591397849464	-2.5101826549974273e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.38709677419355	-2.654967937851649e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.408602150537636	-2.753550362167892e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.430107526881724	-2.8069315745500002e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.451612903225808	-2.8172994176137797e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.473118279569896	-2.7878656886601903e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.49462365591398	-2.7226738411992094e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.516129032258068	-2.6263882833267325e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.537634408602152	-2.5040769735032513e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.55913978494624	-2.3609983363398364e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.580645161290324	-2.2024022293912997e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.60215053763441	-2.0333529331889722e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.623655913978496	-1.8585800776633465e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.645161290322584	-1.682361230300794e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.666666666666668	-1.50843771680513e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.688172043010756	-1.3399632640820718e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.70967741935484	-1.1794833582001269e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.731182795698928	-1.0289418715936499e-05
D_vs_Ctrl_24h	24h	D	Ctrl	20.752688172043012	-8.89710572697968e-06
D_vs_Ctrl_24h	24h	D	Ctrl	20.7741935483871	-7.6263659156194586e-06
D_vs_Ctrl_24h	24h	D	Ctrl	20.795698924731184	-6.481027511720862e-06
D_vs_Ctrl_24h	24h	D	Ctrl	20.81720430107527	-5.460958374665612e-06
D_vs_Ctrl_24h	24h	D	Ctrl	20.838709677419356	-4.562783068600236e-06
D_vs_Ctrl_24h	24h	D	Ctrl	20.860215053763444	-3.7805954602520223e-06
D_vs_Ctrl_24h	24h	D	Ctrl	20.881720430107528	-3.1066353114275068e-06
D_vs_Ctrl_24h	24h	D	Ctrl	20.903225806451616	-2.5319051416783503e-06
D_vs_Ctrl_24h	24h	D	Ctrl	20.9247311827957	-2.0467113251103097e-06
D_vs_Ctrl_24h	24h	D	Ctrl	20.946236559139788	-1.641120486785164e-06
D_vs_Ctrl_24h	24h	D	Ctrl	20.967741935483872	-1.305328440764689e-06
D_vs_Ctrl_24h	24h	D	Ctrl	20.98924731182796	-1.029943959130247e-06
D_vs_Ctrl_24h	24h	D	Ctrl	21.010752688172044	-8.06193496514283e-07
D_vs_Ctrl_24h	24h	D	Ctrl	21.03225806451613	-6.26055637355401e-07
D_vs_Ctrl_24h	24h	D	Ctrl	21.053763440860216	-4.823355814708477e-07
D_vs_Ctrl_24h	24h	D	Ctrl	21.075268817204304	-3.68690589629611e-07
D_vs_Ctrl_24h	24h	D	Ctrl	21.096774193548388	-2.7961715666325053e-07
D_vs_Ctrl_24h	24h	D	Ctrl	21.118279569892476	-2.1040995668761578e-07
D_vs_Ctrl_24h	24h	D	Ctrl	21.13978494623656	-1.83034039268398e-07
D_vs_Ctrl_24h	24h	D	Ctrl	21.161290322580648	-1.346373163854355e-07
D_vs_Ctrl_24h	24h	D	Ctrl	21.182795698924732	-9.830721222065668e-08
D_vs_Ctrl_24h	24h	D	Ctrl	21.20430107526882	-7.125111517504348e-08
D_vs_Ctrl_24h	24h	D	Ctrl	21.225806451612904	-5.126067289130737e-08
D_vs_Ctrl_24h	24h	D	Ctrl	21.24731182795699	-3.6606928499498964e-08
D_vs_Ctrl_24h	24h	D	Ctrl	21.268817204301076	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.290322580645164	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.311827956989248	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.333333333333336	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.35483870967742	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.376344086021508	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.397849462365592	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.41935483870968	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.440860215053764	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.46236559139785	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.483870967741936	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.505376344086024	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.526881720430108	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.548387096774196	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.56989247311828	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.591397849462368	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.612903225806452	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.63440860215054	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.655913978494624	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.67741935483871	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.698924731182796	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.720430107526884	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.741935483870968	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.763440860215056	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.78494623655914	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.806451612903228	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.827956989247312	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.8494623655914	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.870967741935484	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.89247311827957	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.913978494623656	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.935483870967744	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.956989247311828	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	21.978494623655916	0.0
D_vs_Ctrl_24h	24h	D	Ctrl	22.0	0.0
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.0	0.0005656262859184986
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.021505376344086023	0.0005811452967191474
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.043010752688172046	0.0005944690598400811
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.06451612903225806	0.0006060083320508416
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.08602150537634409	0.0006159219571660844
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.10752688172043012	0.0006243943437987415
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.12903225806451613	0.0006316251630187932
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.15053763440860216	0.0006379627027861719
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.17204301075268819	0.0006437261070355079
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.19354838709677422	0.0006493219327422094
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.21505376344086025	0.0006552616646091063
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.23655913978494625	0.0006620747708080948
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.25806451612903225	0.0006713187677393501
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.2795698924731183	0.0006833656898338793
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.3010752688172043	0.0006958578422013723
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.32258064516129037	0.0007140376730075202
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.34408602150537637	0.0007377152625568824
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.3655913978494624	0.0007675610992413685
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.38709677419354843	0.0008052223250948638
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.40860215053763443	0.000852012000700772
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.4301075268817205	0.0009091867307753042
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.4516129032258065	0.0009781235474957024
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.4731182795698925	0.0010602477069837496
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.49462365591397855	0.00115668768129586
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.5161290322580645	0.0012690174326652447
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.5376344086021506	0.0013979422348836049
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.5591397849462366	0.0015439674552489534
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.5806451612903226	0.0017039063786445305
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.6021505376344086	0.0018816542706583533
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.6236559139784946	0.0020746914503890594
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.6451612903225807	0.002281846678227454
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.6666666666666667	0.0025012679576806272
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.6881720430107527	0.00273062204916015
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.7096774193548387	0.002967097100130947
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.7311827956989247	0.0032081068397292536
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.7526881720430109	0.003450477673238417
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.7741935483870969	0.0036883335615718396
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.7956989247311829	0.003920467741246578
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.8172043010752689	0.004142505509002029
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.8387096774193549	0.004351383409239542
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.860215053763441	0.004543477507044837
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.881720430107527	0.004716268125386898
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.903225806451613	0.00486791439240428
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.924731182795699	0.004996850122582927
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.946236559139785	0.0051027734728745985
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.967741935483871	0.0051821694744553885
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	0.9892473118279571	0.005236198995456971
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.010752688172043	0.005267695188679221
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.032258064516129	0.005277195157483851
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.0537634408602152	0.005266076987647771
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.0752688172043012	0.005236798257020583
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.0967741935483872	0.005191961702495033
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.1182795698924732	0.005136281418990866
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.1397849462365592	0.005066949624334113
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.1612903225806452	0.004989542702993916
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.1827956989247312	0.004908005617684553
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.2043010752688172	0.004823540059079916
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.2258064516129032	0.0047384124725518215
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.2473118279569892	0.004655097912357652
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.2688172043010755	0.004575357659277406
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.2903225806451615	0.004497465351428906
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.3118279569892475	0.004423629314307044
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.3333333333333335	0.004356015047987487
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.3548387096774195	0.00429429714883936
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.3763440860215055	0.00423849325972786
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.3978494623655915	0.004190022560844317
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.4193548387096775	0.0041450684099131815
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.4408602150537635	0.004104757008878995
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.4623655913978495	0.004070292273902397
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.4838709677419355	0.004040597248893413
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.5053763440860217	0.0040155718846539915
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.5268817204301077	0.0039958050109879795
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.5483870967741937	0.003975964837306049
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.5698924731182797	0.003962966277058617
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.5913978494623657	0.003951207569717632
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.6129032258064517	0.003941937146566675
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.6344086021505377	0.003934838968446992
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.6559139784946237	0.003929581139860229
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.6774193548387097	0.003923209768003776
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.6989247311827957	0.003916226779439806
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.720430107526882	0.003908318343808788
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.741935483870968	0.0038984321872944996
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.763440860215054	0.0038848686079614794
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.78494623655914	0.003863722044097892
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.806451612903226	0.0038363842779121984
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.827956989247312	0.003801263377188051
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.849462365591398	0.0037568377208203677
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.870967741935484	0.0037005164373303187
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.89247311827957	0.0036297634244473118
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.913978494623656	0.0035457710104956144
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.935483870967742	0.0034462255735586977
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.9569892473118282	0.0033311989154880747
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	1.9784946236559142	0.0031966314390281733
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.0	0.0030488675980794647
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.021505376344086	0.0028817309225852156
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.043010752688172	0.0026990788478028355
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.064516129032258	0.002498974259047909
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.0860215053763445	0.0022848469344956823
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.1075268817204305	0.00205851641209219
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.1290322580645165	0.0018224946343866066
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.1505376344086025	0.0015764966089893834
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.1720430107526885	0.0013270127156347622
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.1935483870967745	0.0010775990970889326
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.2150537634408605	0.0008285113495279245
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.2365591397849465	0.0005856445871420674
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.2580645161290325	0.0003533313826471207
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.2795698924731185	0.00013485388734336967
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.3010752688172045	-6.563682176520536e-05
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.3225806451612905	-0.0002453424062353743
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.3440860215053765	-0.0004005504105197011
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.3655913978494625	-0.0005309926622507066
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.3870967741935485	-0.0006317962254502457
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.4086021505376345	-0.0007014277734019025
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.4301075268817205	-0.0007411812308263793
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.4516129032258065	-0.0007495721224696633
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.4731182795698925	-0.0007263585483003876
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.4946236559139785	-0.0006751144389733066
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.5161290322580645	-0.0005961386148951447
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.537634408602151	-0.0004909087362684472
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.559139784946237	-0.00036414414705412956
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.580645161290323	-0.00021445286059654234
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.602150537634409	-4.9886774062868344e-05
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.623655913978495	0.00012689840547257247
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.645161290322581	0.0003158398433496662
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.666666666666667	0.0005109890471649697
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.688172043010753	0.0007101023893778535
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.709677419354839	0.0009110933287081041
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.731182795698925	0.0011096204653674169
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.752688172043011	0.001305259024355715
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.774193548387097	0.001496111971156247
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.795698924731183	0.0016789682761196717
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.817204301075269	0.00185305242462952
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.838709677419355	0.0020151471042851865
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.860215053763441	0.0021672682254520736
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.881720430107527	0.002305780616396705
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.903225806451613	0.00243135619650188
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.924731182795699	0.00254131319864645
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.946236559139785	0.002636253908212982
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.967741935483871	0.002716864091624485
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	2.9892473118279574	0.0027826538427653674
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.0107526881720434	0.0028299826897105057
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.0322580645161294	0.0028621503056441844
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.0537634408602155	0.002878644682068582
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.0752688172043015	0.0028805382152070763
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.0967741935483875	0.002867825115904901
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.1182795698924735	0.002841430098338371
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.1397849462365595	0.002806743706526338
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.1612903225806455	0.002763340528881303
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.1827956989247315	0.0027107246128295626
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.2043010752688175	0.0026534971446556532
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.2258064516129035	0.0025928101761914235
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.2473118279569895	0.002531818831354213
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.2688172043010755	0.0024720320342778157
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.2903225806451615	0.002418155408263095
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.3118279569892475	0.0023700756187886446
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.3333333333333335	0.002327632538281041
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.3548387096774195	0.002293509032716634
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.3763440860215055	0.0022690757322171295
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.3978494623655915	0.002252913169080231
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.4193548387096775	0.0022497691055534674
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.440860215053764	0.002256592723504966
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.46236559139785	0.0022720106108519156
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.483870967741936	0.002295642561995298
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.505376344086022	0.002326818597936889
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.526881720430108	0.002363288100801983
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.548387096774194	0.002406705774675541
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.56989247311828	0.002453123514137817
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.591397849462366	0.0024994681980880784
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.612903225806452	0.002545187106851546
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.634408602150538	0.002589366583063621
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.655913978494624	0.0026294720707794456
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.67741935483871	0.0026649421023133557
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.698924731182796	0.0026922660501658563
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.720430107526882	0.002709788455116699
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.741935483870968	0.0027156892421170975
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.763440860215054	0.0027092045362311495
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.78494623655914	0.002691057452326562
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.806451612903226	0.0026560175667394437
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.827956989247312	0.0026039385836914286
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.849462365591398	0.0025342306548854984
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.870967741935484	0.0024466704132660583
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.89247311827957	0.0023415186461178544
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.9139784946236564	0.002216377966069487
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.9354838709677424	0.0020719645580549936
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.9569892473118284	0.0019106882055947294
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	3.9784946236559144	0.001733287445997496
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	4.0	0.0015400036014862964
Tam_vs_Ctrl_24h	24h	Tam	Ctrl	4.021505376344086	0.0013327863178600602
