gene_id	log_expression	timepoint	condition
ENSG00000130935_NOL11	9.290122196053305	4h	D_H_CPT
ENSG00000130939_UBE4B	10.139400841538082	4h	D_H_CPT
ENSG00000130940_CASZ1	9.421578598392964	4h	D_H_CPT
ENSG00000130956_HABP4	7.328675533095877	4h	D_H_CPT
ENSG00000130958_SLC35D2	8.795057965011543	4h	D_H_CPT
ENSG00000130962_PRRG1	8.590590171414291	4h	D_H_CPT
ENSG00000130985_UBA1	14.132717573679056	4h	D_H_CPT
ENSG00000130997_POLN	5.39950821691986	4h	D_H_CPT
ENSG00000131013_PPIL4	8.849575148511912	4h	D_H_CPT
ENSG00000131015_ULBP2	7.487893449565401	4h	D_H_CPT
ENSG00000131016_AKAP12	4.6154859978547975	4h	D_H_CPT
ENSG00000131018_SYNE1	5.8968247713824535	4h	D_H_CPT
ENSG00000131019_ULBP3	8.649057783407757	4h	D_H_CPT
ENSG00000131023_LATS1	8.719762128627268	4h	D_H_CPT
ENSG00000131037_EPS8L1	10.84206643602018	4h	D_H_CPT
ENSG00000131043_AAR2	10.413659628143597	4h	D_H_CPT
ENSG00000131051_RBM39	12.126330274465767	4h	D_H_CPT
ENSG00000131061_ZNF341	6.176697252647043	4h	D_H_CPT
ENSG00000131067_GGT7	8.730974287476673	4h	D_H_CPT
ENSG00000131069_ACSS2	11.423522177609827	4h	D_H_CPT
ENSG00000131080_EDA2R	7.292241222527041	4h	D_H_CPT
ENSG00000131089_ARHGEF9	9.408742135741223	4h	D_H_CPT
ENSG00000131094_C1QL1	4.1190147325051205	4h	D_H_CPT
ENSG00000131100_ATP6V1E1	11.284997478086595	4h	D_H_CPT
ENSG00000131115_ZNF227	7.0866501748785735	4h	D_H_CPT
ENSG00000131116_ZNF428	8.98767758973024	4h	D_H_CPT
ENSG00000131127_ZNF141	8.13910025206728	4h	D_H_CPT
ENSG00000131143_COX4I1	13.328171802208407	4h	D_H_CPT
ENSG00000131148_EMC8	9.478116094427376	4h	D_H_CPT
ENSG00000131149_GSE1	10.168580436798381	4h	D_H_CPT
ENSG00000131153_GINS2	6.625744977574894	4h	D_H_CPT
ENSG00000131165_CHMP1A	11.27916241104335	4h	D_H_CPT
ENSG00000131171_SH3BGRL	12.14024245994114	4h	D_H_CPT
ENSG00000131174_COX7B	12.038767590149083	4h	D_H_CPT
ENSG00000131187_F12	7.485554414529636	4h	D_H_CPT
ENSG00000131188_PRR7	7.718888672693146	4h	D_H_CPT
ENSG00000131203_IDO1	2.1899665604054395	4h	D_H_CPT
ENSG00000131233_GJA9	2.4011876187993355	4h	D_H_CPT
ENSG00000131236_CAP1	12.889086845759119	4h	D_H_CPT
ENSG00000131238_PPT1	11.565173493213251	4h	D_H_CPT
ENSG00000131242_RAB11FIP4	9.484823774224042	4h	D_H_CPT
ENSG00000131263_RLIM	10.278592434393262	4h	D_H_CPT
ENSG00000131269_ABCB7	10.328546766524575	4h	D_H_CPT
ENSG00000131323_TRAF3	9.960576105911963	4h	D_H_CPT
ENSG00000131351_HAUS8	5.730236995521389	4h	D_H_CPT
ENSG00000131368_MRPS25	10.262614998564507	4h	D_H_CPT
ENSG00000131370_SH3BP5	9.94775518420315	4h	D_H_CPT
ENSG00000131373_HACL1	8.426607408015116	4h	D_H_CPT
ENSG00000131374_TBC1D5	11.863088900099623	4h	D_H_CPT
ENSG00000131375_CAPN7	9.336066548142227	4h	D_H_CPT
ENSG00000131379_C3orf20	2.751171375665056	4h	D_H_CPT
ENSG00000131381_RBSN	9.544262556143313	4h	D_H_CPT
ENSG00000131386_GALNT15	3.3655502765289644	4h	D_H_CPT
ENSG00000131389_SLC6A6	10.4546920434459	4h	D_H_CPT
ENSG00000131400_NAPSA	1.659142523816509	4h	D_H_CPT
ENSG00000131408_NR1H2	10.531234514703396	4h	D_H_CPT
ENSG00000131435_PDLIM4	10.359499776981316	4h	D_H_CPT
ENSG00000131437_KIF3A	8.835579926781781	4h	D_H_CPT
ENSG00000131446_MGAT1	10.944617789118563	4h	D_H_CPT
ENSG00000131459_GFPT2	6.935757245925064	4h	D_H_CPT
ENSG00000131462_TUBG1	9.539987737565164	4h	D_H_CPT
ENSG00000131467_PSME3	11.580009638142489	4h	D_H_CPT
ENSG00000131469_RPL27	13.218691835467592	4h	D_H_CPT
ENSG00000131470_PSMC3IP	6.563177759194373	4h	D_H_CPT
ENSG00000131471_AOC3	7.992713584985853	4h	D_H_CPT
ENSG00000131473_ACLY	13.065583438873873	4h	D_H_CPT
ENSG00000131475_VPS25	9.749857713543674	4h	D_H_CPT
ENSG00000131480_AOC2	8.087701558897397	4h	D_H_CPT
ENSG00000131484_AC091132.1	0.0	4h	D_H_CPT
ENSG00000131495_NDUFA2	10.645540045318098	4h	D_H_CPT
ENSG00000131503_ANKHD1	10.629612058792075	4h	D_H_CPT
ENSG00000131504_DIAPH1	12.602563429322498	4h	D_H_CPT
ENSG00000131507_NDFIP1	12.142943964672115	4h	D_H_CPT
ENSG00000131508_UBE2D2	10.660188583480751	4h	D_H_CPT
ENSG00000131558_EXOC4	11.823374687925776	4h	D_H_CPT
ENSG00000131584_ACAP3	9.911980072119754	4h	D_H_CPT
ENSG00000131591_C1orf159	6.764952356760193	4h	D_H_CPT
ENSG00000131620_ANO1	9.177181530906273	4h	D_H_CPT
ENSG00000131626_PPFIA1	9.752362016391062	4h	D_H_CPT
ENSG00000131650_KREMEN2	4.741535173745905	4h	D_H_CPT
ENSG00000131652_THOC6	10.392340441407995	4h	D_H_CPT
ENSG00000131653_TRAF7	12.992893049231055	4h	D_H_CPT
ENSG00000131669_NINJ1	10.069429602944634	4h	D_H_CPT
ENSG00000131697_NPHP4	7.654521154970482	4h	D_H_CPT
ENSG00000131711_MAP1B	3.5498718439638646	4h	D_H_CPT
ENSG00000131724_IL13RA1	11.747005371146745	4h	D_H_CPT
ENSG00000131725_WDR44	8.531485794998412	4h	D_H_CPT
ENSG00000131732_ZCCHC9	8.201270268577593	4h	D_H_CPT
ENSG00000131737_KRT34	4.695873908163191	4h	D_H_CPT
ENSG00000131746_TNS4	10.021869332382984	4h	D_H_CPT
ENSG00000131747_TOP2A	12.724539789327526	4h	D_H_CPT
ENSG00000131748_STARD3	10.011167940599234	4h	D_H_CPT
ENSG00000131759_RARA	8.70858455287394	4h	D_H_CPT
ENSG00000131771_PPP1R1B	7.49791008099806	4h	D_H_CPT
ENSG00000131773_KHDRBS3	7.116638521469262	4h	D_H_CPT
ENSG00000131778_CHD1L	9.795174389941755	4h	D_H_CPT
ENSG00000131779_PEX11B	8.631623952072859	4h	D_H_CPT
ENSG00000131781_FMO5	5.16814688846491	4h	D_H_CPT
ENSG00000131788_PIAS3	10.804763991190955	4h	D_H_CPT
ENSG00000131791_PRKAB2	9.605077589951007	4h	D_H_CPT
ENSG00000131828_PDHA1	11.60036510976059	4h	D_H_CPT
ENSG00000131844_MCCC2	11.921986485384906	4h	D_H_CPT
ENSG00000131845_ZNF304	8.074014914850446	4h	D_H_CPT
ENSG00000131848_ZSCAN5A	5.500248865616173	4h	D_H_CPT
ENSG00000131849_ZNF132	4.921379891366435	4h	D_H_CPT
ENSG00000131871_SELENOS	9.98464620259805	4h	D_H_CPT
ENSG00000131873_CHSY1	7.620011024545249	4h	D_H_CPT
ENSG00000131876_SNRPA1	9.170734145194155	4h	D_H_CPT
ENSG00000131899_LLGL1	10.181251608389008	4h	D_H_CPT
ENSG00000131931_THAP1	8.082736104763386	4h	D_H_CPT
ENSG00000131941_RHPN2	8.143888992880994	4h	D_H_CPT
ENSG00000131943_C19orf12	8.232718670974382	4h	D_H_CPT
ENSG00000131944_FAAP24	5.807573450953445	4h	D_H_CPT
ENSG00000131966_ACTR10	10.01282794475657	4h	D_H_CPT
ENSG00000131979_GCH1	9.467242163490326	4h	D_H_CPT
ENSG00000131981_LGALS3	14.34071068232169	4h	D_H_CPT
ENSG00000132000_PODNL1	4.738458173929239	4h	D_H_CPT
ENSG00000132002_DNAJB1	12.246935267806924	4h	D_H_CPT
ENSG00000132003_ZSWIM4	8.723549584091453	4h	D_H_CPT
ENSG00000132004_FBXW9	9.150786660112797	4h	D_H_CPT
ENSG00000132005_RFX1	8.235837664402672	4h	D_H_CPT
ENSG00000132010_ZNF20	6.220435514965819	4h	D_H_CPT
ENSG00000132016_C19orf57	4.532486500829557	4h	D_H_CPT
ENSG00000132017_DCAF15	8.019058878934548	4h	D_H_CPT
ENSG00000132024_CC2D1A	10.040983157611985	4h	D_H_CPT
ENSG00000132026_RTBDN	5.2243149597296235	4h	D_H_CPT
ENSG00000132031_MATN3	6.755377122053074	4h	D_H_CPT
ENSG00000132109_TRIM21	7.703953836142511	4h	D_H_CPT
ENSG00000132122_SPATA6	6.706996134917141	4h	D_H_CPT
ENSG00000132128_LRRC41	11.288498758707625	4h	D_H_CPT
ENSG00000132141_CCT6B	4.5317757271903805	4h	D_H_CPT
ENSG00000132153_DHX30	10.540533390776176	4h	D_H_CPT
ENSG00000132155_RAF1	10.603484089486804	4h	D_H_CPT
ENSG00000132164_SLC6A11	10.173455992065868	4h	D_H_CPT
ENSG00000132170_PPARG	8.09194059145509	4h	D_H_CPT
ENSG00000132182_NUP210	11.92693340573772	4h	D_H_CPT
ENSG00000132196_HSD17B7	7.957823581425253	4h	D_H_CPT
ENSG00000132199_ENOSF1	9.940461360949026	4h	D_H_CPT
ENSG00000132207_SLX1A	9.715871170827276	4h	D_H_CPT
ENSG00000132254_ARFIP2	10.412183888864169	4h	D_H_CPT
ENSG00000132256_TRIM5	9.620689439837752	4h	D_H_CPT
ENSG00000132274_TRIM22	10.824013660133868	4h	D_H_CPT
ENSG00000132275_RRP8	9.423953454443229	4h	D_H_CPT
ENSG00000132286_TIMM10B	9.442968077780113	4h	D_H_CPT
ENSG00000132294_EFR3A	11.788744173785426	4h	D_H_CPT
ENSG00000132300_PTCD3	11.01963058490708	4h	D_H_CPT
ENSG00000132305_IMMT	11.640916322977668	4h	D_H_CPT
ENSG00000132313_MRPL35	10.101919186696346	4h	D_H_CPT
ENSG00000132323_ILKAP	8.240636387227848	4h	D_H_CPT
ENSG00000132326_PER2	10.014643217254502	4h	D_H_CPT
ENSG00000132330_SCLY	8.32607841334189	4h	D_H_CPT
ENSG00000132334_PTPRE	7.674819890766298	4h	D_H_CPT
ENSG00000132341_RAN	13.663122584123707	4h	D_H_CPT
ENSG00000132356_PRKAA1	10.798487278475461	4h	D_H_CPT
ENSG00000132357_CARD6	8.945357952924661	4h	D_H_CPT
ENSG00000132359_RAP1GAP2	9.10682018962749	4h	D_H_CPT
ENSG00000132361_CLUH	12.162711297294502	4h	D_H_CPT
ENSG00000132376_INPP5K	9.555100448078495	4h	D_H_CPT
ENSG00000132382_MYBBP1A	11.288523560991143	4h	D_H_CPT
ENSG00000132383_RPA1	11.032052742259504	4h	D_H_CPT
ENSG00000132386_SERPINF1	3.1486291454649	4h	D_H_CPT
ENSG00000132388_UBE2G1	9.391010853122278	4h	D_H_CPT
ENSG00000132394_EEFSEC	7.747843406456544	4h	D_H_CPT
ENSG00000132405_TBC1D14	10.923024718240491	4h	D_H_CPT
ENSG00000132406_TMEM128	9.371247331477361	4h	D_H_CPT
ENSG00000132423_COQ3	7.391447795806191	4h	D_H_CPT
ENSG00000132424_PNISR	11.980042183735806	4h	D_H_CPT
ENSG00000132429_POPDC3	8.444593724188303	4h	D_H_CPT
ENSG00000132432_SEC61G	10.170871300263487	4h	D_H_CPT
ENSG00000132434_LANCL2	8.13348258337734	4h	D_H_CPT
ENSG00000132436_FIGNL1	6.5720396911018275	4h	D_H_CPT
ENSG00000132463_GRSF1	11.569597881706992	4h	D_H_CPT
ENSG00000132466_ANKRD17	10.789653114898783	4h	D_H_CPT
ENSG00000132467_UTP3	10.066034463419104	4h	D_H_CPT
ENSG00000132470_ITGB4	14.19585932426757	4h	D_H_CPT
ENSG00000132471_WBP2	11.841338856518195	4h	D_H_CPT
ENSG00000132475_H3F3B	13.776544230305905	4h	D_H_CPT
ENSG00000132478_UNK	7.791105480399089	4h	D_H_CPT
ENSG00000132481_TRIM47	8.761817309746242	4h	D_H_CPT
ENSG00000132485_ZRANB2	10.959263760404324	4h	D_H_CPT
ENSG00000132507_EIF5A	14.59617537893098	4h	D_H_CPT
ENSG00000132510_KDM6B	11.628470016115665	4h	D_H_CPT
ENSG00000132517_SLC52A1	1.286205973531646	4h	D_H_CPT
ENSG00000132518_GUCY2D	3.2525609507404245	4h	D_H_CPT
ENSG00000132522_GPS2	10.04346655229084	4h	D_H_CPT
ENSG00000132535_DLG4	7.23761569012879	4h	D_H_CPT
ENSG00000132541_RIDA	8.970932670740492	4h	D_H_CPT
ENSG00000132549_VPS13B	10.782534406598694	4h	D_H_CPT
ENSG00000132561_MATN2	7.195413202186703	4h	D_H_CPT
ENSG00000132563_REEP2	3.930907272169469	4h	D_H_CPT
ENSG00000132570_PCBD2	8.558115349993967	4h	D_H_CPT
ENSG00000132581_SDF2	9.27296883854049	4h	D_H_CPT
ENSG00000132589_FLOT2	11.931501392733395	4h	D_H_CPT
ENSG00000132591_ERAL1	9.812175161340965	4h	D_H_CPT
ENSG00000132600_PRMT7	8.500841183681592	4h	D_H_CPT
ENSG00000132603_NIP7	10.331464068845706	4h	D_H_CPT
ENSG00000132604_TERF2	8.344342481468823	4h	D_H_CPT
ENSG00000132612_VPS4A	11.05790899785664	4h	D_H_CPT
ENSG00000132613_MTSS2	11.127878356039448	4h	D_H_CPT
ENSG00000132623_ANKEF1	9.339274837461433	4h	D_H_CPT
ENSG00000132635_PCED1A	9.938598613135282	4h	D_H_CPT
ENSG00000132640_BTBD3	8.366724765794148	4h	D_H_CPT
ENSG00000132646_PCNA	10.670268101273818	4h	D_H_CPT
ENSG00000132661_NXT1	8.882866190257584	4h	D_H_CPT
ENSG00000132664_POLR3F	6.78421269922992	4h	D_H_CPT
ENSG00000132669_RIN2	8.821920097742288	4h	D_H_CPT
ENSG00000132670_PTPRA	10.850146680864727	4h	D_H_CPT
ENSG00000132676_DAP3	11.124605775175414	4h	D_H_CPT
ENSG00000132680_KHDC4	9.984711127446204	4h	D_H_CPT
ENSG00000132688_NES	3.9994610025443214	4h	D_H_CPT
ENSG00000132692_BCAN	1.9509602222939106	4h	D_H_CPT
ENSG00000132694_ARHGEF11	9.86524633808321	4h	D_H_CPT
ENSG00000132698_RAB25	12.07425154206994	4h	D_H_CPT
ENSG00000132716_DCAF8	11.218271318537106	4h	D_H_CPT
ENSG00000132740_IGHMBP2	7.238704959632845	4h	D_H_CPT
ENSG00000132746_ALDH3B2	8.301332165347246	4h	D_H_CPT
ENSG00000132749_TESMIN	7.515843117306234	4h	D_H_CPT
ENSG00000132763_MMACHC	8.377369539986681	4h	D_H_CPT
ENSG00000132768_DPH2	10.654141746846758	4h	D_H_CPT
ENSG00000132773_TOE1	7.125394348946861	4h	D_H_CPT
ENSG00000132780_NASP	9.79138893706958	4h	D_H_CPT
ENSG00000132781_MUTYH	6.613853582204713	4h	D_H_CPT
ENSG00000132792_CTNNBL1	8.114467528778324	4h	D_H_CPT
ENSG00000132793_LPIN3	9.760683317230727	4h	D_H_CPT
ENSG00000132801_ZSWIM3	5.896548739569762	4h	D_H_CPT
ENSG00000132819_RBM38	9.116649960309493	4h	D_H_CPT
ENSG00000132821_VSTM2L	12.982232222527905	4h	D_H_CPT
ENSG00000132823_OSER1	10.451765902325924	4h	D_H_CPT
ENSG00000132824_SERINC3	12.69541866617918	4h	D_H_CPT
ENSG00000132825_PPP1R3D	6.8211063729798616	4h	D_H_CPT
ENSG00000132837_DMGDH	3.018474004382725	4h	D_H_CPT
ENSG00000132842_AP3B1	11.114282414188478	4h	D_H_CPT
ENSG00000132846_ZBED3	7.284760659201627	4h	D_H_CPT
ENSG00000132849_PATJ	11.63996614052225	4h	D_H_CPT
ENSG00000132854_KANK4	7.085439781261604	4h	D_H_CPT
ENSG00000132879_FBXO44	8.40685970563549	4h	D_H_CPT
ENSG00000132881_CPLANE2	4.85176678227923	4h	D_H_CPT
ENSG00000132906_CASP9	7.023346151845171	4h	D_H_CPT
ENSG00000132912_DCTN4	10.11972361261638	4h	D_H_CPT
ENSG00000132932_ATP8A2	3.3607557044579455	4h	D_H_CPT
ENSG00000132938_MTUS2	1.946700491289656	4h	D_H_CPT
ENSG00000132950_ZMYM5	7.89484116455071	4h	D_H_CPT
ENSG00000132952_USPL1	9.171992366605716	4h	D_H_CPT
ENSG00000132953_XPO4	10.252630615316905	4h	D_H_CPT
ENSG00000132963_POMP	10.9196694110065	4h	D_H_CPT
ENSG00000132964_CDK8	8.03038381711776	4h	D_H_CPT
ENSG00000132970_WASF3	6.8570800520881745	4h	D_H_CPT
ENSG00000133019_CHRM3	2.3980710391133746	4h	D_H_CPT
ENSG00000133026_MYH10	11.091072531127335	4h	D_H_CPT
ENSG00000133027_PEMT	8.630296524707926	4h	D_H_CPT
ENSG00000133028_SCO1	10.665333495089433	4h	D_H_CPT
ENSG00000133030_MPRIP	12.70851089736687	4h	D_H_CPT
ENSG00000133048_CHI3L1	1.946700491289656	4h	D_H_CPT
ENSG00000133056_PIK3C2B	8.937250870783238	4h	D_H_CPT
ENSG00000133059_DSTYK	8.16699905228671	4h	D_H_CPT
ENSG00000133065_SLC41A1	10.263554828549328	4h	D_H_CPT
ENSG00000133067_LGR6	0.7723335233342248	4h	D_H_CPT
ENSG00000133069_TMCC2	4.123739173730259	4h	D_H_CPT
ENSG00000133083_DCLK1	6.217565551927344	4h	D_H_CPT
ENSG00000133101_CCNA1	8.603186423821516	4h	D_H_CPT
ENSG00000133103_COG6	9.858325593074373	4h	D_H_CPT
ENSG00000133104_SPART	10.062265707390395	4h	D_H_CPT
ENSG00000133106_EPSTI1	7.9411614638717865	4h	D_H_CPT
ENSG00000133111_RFXAP	5.752100712940506	4h	D_H_CPT
ENSG00000133112_TPT1	16.677120873939614	4h	D_H_CPT
ENSG00000133114_GPALPP1	9.377922975060494	4h	D_H_CPT
ENSG00000133119_RFC3	7.519711929769434	4h	D_H_CPT
ENSG00000133121_STARD13	7.76437659590597	4h	D_H_CPT
ENSG00000133131_MORC4	8.36567816654062	4h	D_H_CPT
ENSG00000133138_TBC1D8B	8.743750514358268	4h	D_H_CPT
ENSG00000133142_TCEAL4	10.0711750775666	4h	D_H_CPT
ENSG00000133193_FAM104A	8.744555903208745	4h	D_H_CPT
ENSG00000133195_SLC39A11	10.402736438363549	4h	D_H_CPT
ENSG00000133216_EPHB2	3.7107798641837064	4h	D_H_CPT
ENSG00000133226_SRRM1	11.819728577686728	4h	D_H_CPT
ENSG00000133243_BTBD2	11.967963262703462	4h	D_H_CPT
ENSG00000133247_KMT5C	7.368099828435857	4h	D_H_CPT
ENSG00000133250_ZNF414	6.162736591737486	4h	D_H_CPT
ENSG00000133265_HSPBP1	10.151128214444093	4h	D_H_CPT
ENSG00000133275_CSNK1G2	10.822914541043186	4h	D_H_CPT
ENSG00000133302_SLF1	7.4574259435880546	4h	D_H_CPT
ENSG00000133313_CNDP2	12.733375607124382	4h	D_H_CPT
ENSG00000133315_MACROD1	10.222928907758075	4h	D_H_CPT
ENSG00000133316_WDR74	12.887712438434047	4h	D_H_CPT
ENSG00000133318_RTN3	13.048215786733666	4h	D_H_CPT
ENSG00000133321_PLAAT4	8.625339937699229	4h	D_H_CPT
ENSG00000133328_PLAAT2	6.802482839652899	4h	D_H_CPT
ENSG00000133393_FOPNL	9.657448629287467	4h	D_H_CPT
ENSG00000133398_MED10	7.016616071227081	4h	D_H_CPT
ENSG00000133401_PDZD2	9.79361842450304	4h	D_H_CPT
ENSG00000133422_MORC2	9.44842649446643	4h	D_H_CPT
ENSG00000133433_GSTT2B	9.3026738906298	4h	D_H_CPT
ENSG00000133460_SLC2A11	8.520938513899655	4h	D_H_CPT
ENSG00000133466_C1QTNF6	10.03700565005973	4h	D_H_CPT
ENSG00000133477_FAM83F	10.915255361979932	4h	D_H_CPT
ENSG00000133597_ADCK2	8.927402431031961	4h	D_H_CPT
ENSG00000133606_MKRN1	11.356407617766472	4h	D_H_CPT
ENSG00000133612_AGAP3	10.25866773076067	4h	D_H_CPT
ENSG00000133619_KRBA1	6.8211063729798616	4h	D_H_CPT
ENSG00000133627_ACTR3B	7.153910464106657	4h	D_H_CPT
ENSG00000133639_BTG1	13.180110109087597	4h	D_H_CPT
ENSG00000133640_LRRIQ1	3.3543380543251837	4h	D_H_CPT
ENSG00000133641_C12orf29	9.657957632356997	4h	D_H_CPT
ENSG00000133657_ATP13A3	11.974588022622154	4h	D_H_CPT
ENSG00000133661_SFTPD	8.790674268457558	4h	D_H_CPT
ENSG00000133678_TMEM254	9.411068479904305	4h	D_H_CPT
ENSG00000133687_TMTC1	12.078793668446561	4h	D_H_CPT
ENSG00000133703_KRAS	10.310185437941744	4h	D_H_CPT
ENSG00000133704_IPO8	10.800808289963184	4h	D_H_CPT
ENSG00000133706_LARS	11.978129365695429	4h	D_H_CPT
ENSG00000133710_SPINK5	5.631331826428374	4h	D_H_CPT
ENSG00000133731_IMPA1	8.51144574685184	4h	D_H_CPT
ENSG00000133739_LRRCC1	8.43928658567963	4h	D_H_CPT
ENSG00000133740_E2F5	6.934682218515217	4h	D_H_CPT
ENSG00000133773_CCDC59	9.120680020887063	4h	D_H_CPT
ENSG00000133789_SWAP70	9.784213533587366	4h	D_H_CPT
ENSG00000133794_ARNTL	6.925631891849113	4h	D_H_CPT
ENSG00000133805_AMPD3	8.04274353124643	4h	D_H_CPT
ENSG00000133812_SBF2	10.853394088903958	4h	D_H_CPT
ENSG00000133816_MICAL2	9.911828374889694	4h	D_H_CPT
ENSG00000133818_RRAS2	10.50776492951646	4h	D_H_CPT
ENSG00000133835_HSD17B4	11.88698827888802	4h	D_H_CPT
ENSG00000133858_ZFC3H1	10.75995693285911	4h	D_H_CPT
ENSG00000133872_SARAF	12.445360017021168	4h	D_H_CPT
ENSG00000133874_RNF122	5.222994627616885	4h	D_H_CPT
ENSG00000133884_DPF2	9.557527445213896	4h	D_H_CPT
ENSG00000133895_MEN1	10.450507619671919	4h	D_H_CPT
ENSG00000133935_ERG28	11.262131160325417	4h	D_H_CPT
ENSG00000133943_DGLUCY	8.71589093278666	4h	D_H_CPT
ENSG00000133958_UNC79	3.0225272906987586	4h	D_H_CPT
ENSG00000133961_NUMB	10.963635977636143	4h	D_H_CPT
ENSG00000133962_CATSPERB	6.312548919071233	4h	D_H_CPT
ENSG00000133983_COX16	10.558508703438932	4h	D_H_CPT
ENSG00000133985_TTC9	10.584875845781783	4h	D_H_CPT
ENSG00000133997_MED6	7.670781091844244	4h	D_H_CPT
ENSG00000134001_EIF2S1	11.72946096099526	4h	D_H_CPT
ENSG00000134007_ADAM20	2.4042974804090536	4h	D_H_CPT
ENSG00000134013_LOXL2	10.339068254505403	4h	D_H_CPT
ENSG00000134014_ELP3	8.653393791923396	4h	D_H_CPT
ENSG00000134030_CTIF	9.814482366539522	4h	D_H_CPT
ENSG00000134046_MBD2	10.440214696462256	4h	D_H_CPT
ENSG00000134049_IER3IP1	10.483149121859798	4h	D_H_CPT
ENSG00000134056_MRPS36	9.543645705127869	4h	D_H_CPT
ENSG00000134057_CCNB1	10.600822573804841	4h	D_H_CPT
ENSG00000134058_CDK7	8.235401188540393	4h	D_H_CPT
ENSG00000134061_CD180	7.69975860739622	4h	D_H_CPT
ENSG00000134070_IRAK2	5.72651473393535	4h	D_H_CPT
ENSG00000134072_CAMK1	6.071860758827104	4h	D_H_CPT
ENSG00000134077_THUMPD3	8.986280243259266	4h	D_H_CPT
ENSG00000134086_VHL	10.397284964801571	4h	D_H_CPT
ENSG00000134107_BHLHE40	12.357938861746415	4h	D_H_CPT
ENSG00000134108_ARL8B	11.055813488877657	4h	D_H_CPT
ENSG00000134109_EDEM1	11.08187420906513	4h	D_H_CPT
ENSG00000134138_MEIS2	6.86515939158569	4h	D_H_CPT
ENSG00000134146_DPH6	7.6337671386157835	4h	D_H_CPT
ENSG00000134152_KATNBL1	8.817836058836338	4h	D_H_CPT
ENSG00000134153_EMC7	10.300381062707729	4h	D_H_CPT
ENSG00000134186_PRPF38B	9.966745025875657	4h	D_H_CPT
ENSG00000134198_TSPAN2	6.551107818425131	4h	D_H_CPT
ENSG00000134215_VAV3	5.3580607172002965	4h	D_H_CPT
ENSG00000134222_PSRC1	6.313896372579631	4h	D_H_CPT
ENSG00000134240_HMGCS2	6.013628326987606	4h	D_H_CPT
ENSG00000134242_PTPN22	5.280071877446334	4h	D_H_CPT
ENSG00000134243_SORT1	11.899310967048287	4h	D_H_CPT
ENSG00000134245_WNT2B	5.732094531105072	4h	D_H_CPT
ENSG00000134247_PTGFRN	12.33697295919498	4h	D_H_CPT
ENSG00000134248_LAMTOR5	11.183205360823855	4h	D_H_CPT
ENSG00000134250_NOTCH2	13.364688257065469	4h	D_H_CPT
ENSG00000134253_TRIM45	6.247793015393087	4h	D_H_CPT
ENSG00000134255_CEPT1	10.648427807618136	4h	D_H_CPT
ENSG00000134256_CD101	5.357258572983245	4h	D_H_CPT
ENSG00000134258_VTCN1	9.480008317924566	4h	D_H_CPT
ENSG00000134262_AP4B1	7.63393273502242	4h	D_H_CPT
ENSG00000134265_NAPG	9.837351680935178	4h	D_H_CPT
ENSG00000134278_SPIRE1	10.855875962794917	4h	D_H_CPT
ENSG00000134283_PPHLN1	9.868811631485372	4h	D_H_CPT
ENSG00000134285_FKBP11	8.924216181359665	4h	D_H_CPT
ENSG00000134287_ARF3	12.81780173576338	4h	D_H_CPT
ENSG00000134291_TMEM106C	10.657687882608107	4h	D_H_CPT
ENSG00000134294_SLC38A2	12.720121389243664	4h	D_H_CPT
ENSG00000134308_YWHAQ	13.488401331389852	4h	D_H_CPT
ENSG00000134313_KIDINS220	11.594302444293453	4h	D_H_CPT
ENSG00000134317_GRHL1	9.453700178112218	4h	D_H_CPT
ENSG00000134318_ROCK2	10.769040218124664	4h	D_H_CPT
ENSG00000134321_RSAD2	1.6539261107800551	4h	D_H_CPT
ENSG00000134324_LPIN1	12.625387728524991	4h	D_H_CPT
ENSG00000134330_IAH1	10.07782334645726	4h	D_H_CPT
ENSG00000134333_LDHA	15.268106019294233	4h	D_H_CPT
ENSG00000134339_SAA2	11.461325490706512	4h	D_H_CPT
ENSG00000134352_IL6ST	12.700277099834477	4h	D_H_CPT
ENSG00000134363_FST	9.012869549221692	4h	D_H_CPT
ENSG00000134369_NAV1	9.544725021383172	4h	D_H_CPT
ENSG00000134371_CDC73	10.194612567742952	4h	D_H_CPT
ENSG00000134375_TIMM17A	10.637453505294742	4h	D_H_CPT
ENSG00000134398_ERN2	4.234665663085203	4h	D_H_CPT
ENSG00000134419_RPS15A	14.683770916801837	4h	D_H_CPT
ENSG00000134440_NARS	12.478096046561747	4h	D_H_CPT
ENSG00000134444_RELCH	9.386365626841794	4h	D_H_CPT
ENSG00000134452_FBH1	10.338951097289584	4h	D_H_CPT
ENSG00000134453_RBM17	9.527439319590222	4h	D_H_CPT
ENSG00000134461_ANKRD16	7.132105720484149	4h	D_H_CPT
ENSG00000134463_ECHDC3	9.955308634526068	4h	D_H_CPT
ENSG00000134470_IL15RA	5.979050984144913	4h	D_H_CPT
ENSG00000134480_CCNH	9.19021253224986	4h	D_H_CPT
ENSG00000134489_HRH4	3.6332308325455336	4h	D_H_CPT
ENSG00000134490_TMEM241	8.762006723012979	4h	D_H_CPT
ENSG00000134504_KCTD1	10.485642773239723	4h	D_H_CPT
ENSG00000134508_CABLES1	8.865098463963516	4h	D_H_CPT
ENSG00000134531_EMP1	14.563607854573874	4h	D_H_CPT
ENSG00000134532_SOX5	0.0	4h	D_H_CPT
ENSG00000134533_RERG	8.684478926655485	4h	D_H_CPT
