contrast_id	timepoint	numerator	denominator	x	ci_low	ci_high
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.3978494623655915	-0.007059494740136329	0.004386883214884741
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.4193548387096775	-0.006957480198381694	0.004483581329439399
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.440860215053764	-0.006929072673543583	0.004562202250434552
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.46236559139785	-0.006856337642795522	0.004635374237777445
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.483870967741936	-0.006693907911537432	0.0047307857237512746
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.505376344086022	-0.0065847415407229845	0.004810150661046693
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.526881720430108	-0.00643653393840074	0.004873045618681826
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.548387096774194	-0.0062719836689130466	0.00494191525981534
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.56989247311828	-0.006153107031847776	0.004932562952440061
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.591397849462366	-0.006038096605946627	0.005062287252199362
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.612903225806452	-0.005972636791800765	0.005156561896786967
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.634408602150538	-0.005906276260383441	0.005229759287483929
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.655913978494624	-0.005737682648388993	0.0053380143684087595
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.67741935483871	-0.00558232544753909	0.005440679533897972
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.698924731182796	-0.005446453809111277	0.0055328297797287
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.720430107526882	-0.005307559913342336	0.005564535977493306
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.741935483870968	-0.005162562777485953	0.005732778748605958
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.763440860215054	-0.004945112623966831	0.0058649883744997305
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.78494623655914	-0.004700073107340448	0.006106157969058125
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.806451612903226	-0.004450289218305551	0.006363812728515239
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.827956989247312	-0.004161188487508799	0.006607731636551633
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.849462365591398	-0.003868755447016787	0.006849931243316656
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.870967741935484	-0.0035510972129130657	0.007156932375599937
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.89247311827957	-0.0032152598211581296	0.007533414637071101
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.9139784946236564	-0.0028918912969696656	0.00789470643123728
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.9354838709677424	-0.0025314883622619207	0.008223679835735655
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.9569892473118284	-0.002196625065830014	0.008640913325350172
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	3.9784946236559144	-0.001892709770629289	0.008983740247429822
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.0	-0.0015432187301668173	0.009239718537104426
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.021505376344086	-0.0011575863550685305	0.009607323946056836
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.043010752688172	-0.000840081927854003	0.009926438380007065
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.064516129032258	-0.0005326021982150431	0.010235970545523458
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.086021505376344	-0.0002274931865310758	0.010492087150421716
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.10752688172043	-3.958267089844409e-06	0.01072134460812696
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.129032258064516	0.00016307431336049543	0.010941626002144515
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.150537634408603	0.00036998968289761724	0.011070732137722748
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.172043010752689	0.00043077565142595424	0.011161187091777745
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.193548387096775	0.00043261556146446885	0.011252067100715465
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.215053763440861	0.0003423302658495494	0.011151437740504987
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.236559139784947	0.0002735036877587841	0.011059111052565337
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.258064516129033	8.104110983028293e-05	0.010853263362225645
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.279569892473119	-0.00011859048517729587	0.01068128779389987
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.301075268817205	-0.0004078037413773714	0.010421119795318524
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.322580645161291	-0.0007249789014830698	0.010013477537127427
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.344086021505377	-0.00115394149289303	0.009683483373955738
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.365591397849463	-0.0015371089174161597	0.009261360781923139
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.387096774193549	-0.001996957488119716	0.008815010165759907
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.408602150537635	-0.0024742977050468706	0.008364657531678022
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.430107526881721	-0.002878863972007636	0.00791244360244661
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.451612903225807	-0.0032927433823010718	0.007493022786691523
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.473118279569893	-0.003795552134087839	0.007034555903877768
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.494623655913979	-0.004240633157323247	0.006605675024507163
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.516129032258065	-0.004710174137730189	0.0061377801306352064
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.537634408602151	-0.0051007112936840154	0.005677979062474393
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.559139784946237	-0.005543825744864984	0.005317746311854211
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.580645161290323	-0.005968550057788397	0.004955660410844206
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.602150537634409	-0.006332893420224876	0.004620663624313049
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.623655913978495	-0.006626834820815664	0.004313405941631174
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.645161290322581	-0.006797769888528424	0.004131756470367744
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.666666666666667	-0.006984800368917412	0.003996354859280599
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.688172043010753	-0.0070769153751471135	0.0037683868311922933
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.709677419354839	-0.007136347829464358	0.0036078714105662163
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.731182795698925	-0.007202021935530851	0.003546204630301754
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.752688172043011	-0.007269133363718878	0.0035236609877670045
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.774193548387097	-0.007261120436433912	0.0035112319904796246
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.795698924731183	-0.007262536678194595	0.0035232493103872745
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.817204301075269	-0.007197832081755145	0.0034646204001434516
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.838709677419355	-0.00719763530727094	0.003543615037711256
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.860215053763441	-0.007185280199692852	0.003600496595873204
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.881720430107527	-0.007129413764244895	0.003697397983624655
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.903225806451613	-0.007033398987963567	0.003727357071489721
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.924731182795699	-0.006945537746674593	0.003863757693343516
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.946236559139785	-0.006826834577357102	0.0038853021751583026
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.967741935483871	-0.006749549569818028	0.0039051015044232608
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	4.989247311827957	-0.006599200476107911	0.003965485888642638
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.010752688172043	-0.006485557323986146	0.00408922351800573
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.032258064516129	-0.006344645101852248	0.004143710011573583
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.053763440860216	-0.006261457451455564	0.004246920998188802
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.075268817204302	-0.0061312851669611335	0.004325294118050687
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.096774193548388	-0.00606687651918122	0.004457621648274429
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.118279569892474	-0.005922924068278157	0.004596079409512604
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.13978494623656	-0.005873447777783028	0.004637749559482829
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.161290322580646	-0.005720556366769425	0.004721556451521337
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.182795698924732	-0.005654051036622037	0.004801810248887493
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.204301075268818	-0.00549253545377587	0.004848416012036318
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.225806451612904	-0.00544079350718344	0.0049278475351971695
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.24731182795699	-0.005310653635260449	0.0050163975470546565
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.268817204301076	-0.0053054269079684906	0.005074109970703421
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.290322580645162	-0.005244766483893005	0.005125080366252145
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.311827956989248	-0.005215167425913207	0.005291467247466282
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.333333333333334	-0.005147261549111892	0.005341690625230676
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.35483870967742	-0.005048854360160069	0.005432770396660199
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.376344086021506	-0.004954887963581311	0.005538091614915197
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.397849462365592	-0.004910922637872257	0.00562299236459199
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.419354838709678	-0.00485066648704055	0.0057104719323502395
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.440860215053764	-0.00476581706202327	0.005725477892951017
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.46236559139785	-0.004653822237748347	0.005811959236290617
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.483870967741936	-0.004628952281863046	0.005888821318320029
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.505376344086022	-0.004564253491630381	0.005963965943637075
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.526881720430108	-0.004507601286196924	0.006025466807637371
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.548387096774194	-0.004434013448308582	0.0061160178098594075
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.56989247311828	-0.004360520657917011	0.006179701648482652
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.591397849462366	-0.004213211643234728	0.006267151872875063
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.612903225806452	-0.004178203622581455	0.006422819421005732
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.634408602150538	-0.004098849355988717	0.006533127161877574
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.655913978494624	-0.003965851088989787	0.006728492805200202
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.67741935483871	-0.003867830055695179	0.006846930342334958
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.698924731182796	-0.003689995886762038	0.006929364391473894
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.720430107526882	-0.0035839205086477125	0.007106034140813402
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.741935483870968	-0.003485581592109822	0.007163634836367081
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.763440860215054	-0.0033538625905396445	0.007200456980869596
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.78494623655914	-0.0032737485041295336	0.007312443806099662
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.806451612903226	-0.0031439447783281602	0.007435724157548989
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.827956989247312	-0.0030874931786658262	0.007559387576643715
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.849462365591398	-0.003025697453938	0.0075512342813620625
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.870967741935484	-0.002953664302413336	0.007654226125503604
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.89247311827957	-0.002946583655848804	0.00767680399265534
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.913978494623656	-0.002864109655572087	0.007678438916870991
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.935483870967742	-0.002830946155400463	0.007664963465678822
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.956989247311828	-0.002847677087819257	0.007608730689443993
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	5.978494623655915	-0.0028522679320339113	0.007580869885495149
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.000000000000001	-0.0029149088794244334	0.007541245719115534
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.021505376344087	-0.0029325347366661344	0.007452770060003604
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.043010752688173	-0.0029687479029886546	0.00736740865869811
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.064516129032259	-0.0030331059466751184	0.007320404547265787
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.086021505376345	-0.003083336836013803	0.007256591671994802
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.107526881720431	-0.003237594765297761	0.0071582071647526705
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.129032258064517	-0.003328010656103137	0.007008092337023493
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.150537634408603	-0.00342543189167207	0.006847810430305126
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.172043010752689	-0.003574080910941872	0.006785646133944343
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.193548387096775	-0.0037429570089327112	0.006689067630790328
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.215053763440861	-0.003887218892856909	0.006559106930730366
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.236559139784947	-0.004004320431176789	0.006415610273670253
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.258064516129033	-0.004038898273791004	0.0062947775850530656
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.279569892473119	-0.004205501842440753	0.006148728200038082
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.301075268817205	-0.004305285592048489	0.00600911889917806
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.322580645161291	-0.004468527595242302	0.005907280992975206
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.344086021505377	-0.004563202029132821	0.005779509594296073
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.365591397849463	-0.004718254293897766	0.00565382069590128
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.387096774193549	-0.004862680194506845	0.0055583487306220805
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.408602150537635	-0.004982852693815003	0.005437921660822377
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.430107526881721	-0.005111619902988651	0.005270440912576246
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.451612903225807	-0.005279350221929127	0.005136006087856246
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.473118279569893	-0.005421942479214761	0.005063518354551266
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.494623655913979	-0.0056006500965118736	0.004868139114818836
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.516129032258065	-0.005692810635087035	0.004746446034699677
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.537634408602151	-0.005765196540946342	0.004568378610880135
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.559139784946237	-0.005844866437740382	0.004415949508827083
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.580645161290323	-0.006002599186387123	0.00424963511786256
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.602150537634409	-0.006056004052192061	0.0041881325501600866
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.623655913978495	-0.006187170688252233	0.004072911620981999
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.645161290322581	-0.006370484542654031	0.003990854652610243
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.666666666666667	-0.006557871181003578	0.003826462518499719
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.688172043010753	-0.006742007065092783	0.003660446719683454
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.709677419354839	-0.006916440351249777	0.0035325527229385753
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.731182795698925	-0.007037157072958821	0.0033933260563561722
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.752688172043011	-0.007156645972218658	0.0032829444598016047
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.774193548387097	-0.0073355503852827065	0.0031851761366957724
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.795698924731183	-0.007540289409567505	0.0031229523988016076
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.817204301075269	-0.007628761897302646	0.0030845375375302174
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.838709677419355	-0.007702775942907727	0.0030591632309427547
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.860215053763441	-0.007778257389128006	0.0030789095870583194
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.881720430107528	-0.007827435875560996	0.0030227309820168823
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.903225806451614	-0.007933785166039035	0.003023361041041799
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.9247311827957	-0.007913039462690164	0.002983634314808624
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.946236559139786	-0.00791873947315409	0.0029984622743747715
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.967741935483872	-0.007979676174334076	0.0029243005957663055
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	6.989247311827958	-0.008020902121576	0.0029145458135389816
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.010752688172044	-0.008067648145823217	0.0029651514097415455
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.03225806451613	-0.008131626168938495	0.0030129980488036163
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.053763440860216	-0.008167158735901814	0.0031073385484907973
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.075268817204302	-0.00810452431194578	0.003144767680102403
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.096774193548388	-0.008053429530977044	0.0031677729868772905
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.118279569892474	-0.008007949424483556	0.003186840566538733
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.13978494623656	-0.007973785323609619	0.0032277491663641124
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.161290322580646	-0.007902431001351969	0.0033050661787466396
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.182795698924732	-0.007850318448311775	0.003371942087814568
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.204301075268818	-0.007809439490905107	0.0034645024224620492
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.225806451612904	-0.007734065257730376	0.0035155492137279726
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.24731182795699	-0.0077461509403727	0.0036372202368153937
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.268817204301076	-0.007646680369870476	0.0037128071929708566
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.290322580645162	-0.007514476307123577	0.003797128721402851
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.311827956989248	-0.0074635085403597645	0.00387763826125424
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.333333333333334	-0.0074485400216562315	0.003909827635433782
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.35483870967742	-0.007343979516274159	0.004003216573389634
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.376344086021506	-0.007355249577078893	0.004014202042299213
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.397849462365592	-0.007333375549233887	0.004080438108525487
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.419354838709678	-0.007319025620616517	0.004114061796392224
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.440860215053764	-0.007346030598651077	0.004212753800995582
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.46236559139785	-0.0073623007840868376	0.004242296934430986
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.483870967741936	-0.007312144082724084	0.004259058070807066
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.505376344086022	-0.007422040147944654	0.004226161432705539
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.526881720430108	-0.00736793357408679	0.0042447015311901475
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.548387096774194	-0.007468746999124793	0.0042008033966729535
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.56989247311828	-0.007568438697345362	0.00429891171160033
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.591397849462366	-0.007655092038086131	0.004329316468500302
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.612903225806452	-0.007774603605352056	0.004342498939041711
DT_L_CPT_vs_D_L_CPT_4h	4h	DT_L_CPT	D_L_CPT	7.634408602150538	-0.00782885979225362	0.004259100707490582
