gene_id	contrast_id	method_raw	method	signed_effect	signed_score_input	baseline_expression	pval	padj	direction_input	method_note	direction_input_norm	q_for_score	has_q	sig_from_q	sig_from_direction_only	sig	direction	neglog10	signed_score	score_for_agreement
ENSG00000237505_PKN2-AS1	DT_vs_D_24h	DESeq2	DESeq2	0.5556617665498546	0.3120950124899005	-1.404444728177178	0.4874218430445677	NA	NA	DESeq2 native; rounded RSEM expected counts	NA	0.4874218430445677	TRUE	FALSE	FALSE	FALSE	NS	0.3120950124899005	0.3120950124899005	0.3360501533780601
ENSG00000155846_PPARGC1B	DT_vs_D_24h	DESeq2	DESeq2	0.45725319292460154	5.452889519100051	5.974476943761971	2.953292505585671e-7	3.524605226608173e-6	NA	DESeq2 native; rounded RSEM expected counts	NA	3.524605226608173e-6	TRUE	FALSE	FALSE	FALSE	NS	5.452889519100051	5.452889519100051	1.7605579385481431
ENSG00000274370_AC130371.2	DT_vs_D_24h	DESeq2	DESeq2	-0.2346229133022404	NA	-1.462370662473174	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	-0.36710610478318195
ENSG00000205213_LGR4	DT_vs_D_24h	DESeq2	DESeq2	-0.29373437250745305	-2.570140745347574	6.493686942786466	6.073760188789196e-4	0.00269066267766213	NA	DESeq2 native; rounded RSEM expected counts	NA	0.00269066267766213	TRUE	FALSE	FALSE	FALSE	NS	2.570140745347576	-2.570140745347574	-1.2952381291284039
ENSG00000067533_RRP15	DT_vs_D_24h	DESeq2	DESeq2	-0.4227155579803091	-2.4098204727447636	4.830839292397327	9.350895224216816e-4	0.0038920600046892	NA	DESeq2 native; rounded RSEM expected counts	NA	0.0038920600046892	TRUE	FALSE	FALSE	FALSE	NS	2.409820472744764	-2.4098204727447636	-1.2578839335943492
ENSG00000146112_PPP1R18	DT_vs_D_24h	DESeq2	DESeq2	-0.07462121001337023	-0.2060662771753481	5.2866444716550856	0.4848645114142845	0.6222053238931701	NA	DESeq2 native; rounded RSEM expected counts	NA	0.6222053238931701	TRUE	FALSE	FALSE	FALSE	NS	0.20606627717534806	-0.2060662771753481	-0.3374960731138072
ENSG00000178057_NDUFAF3	DT_vs_D_24h	DESeq2	DESeq2	-0.06538808789371722	-0.12655100439841635	4.295024175873948	0.6306184920344384	0.7472208739484377	NA	DESeq2 native; rounded RSEM expected counts	NA	0.7472208739484377	TRUE	FALSE	FALSE	FALSE	NS	0.12655100439841635	-0.12655100439841635	-0.25045238655420626
ENSG00000109576_AADAT	DT_vs_D_24h	DESeq2	DESeq2	0.812662426732752	2.513184859328931	1.9230424775627448	7.1060688460774e-4	0.00306771592386302	NA	DESeq2 native; rounded RSEM expected counts	NA	0.00306771592386302	TRUE	TRUE	FALSE	TRUE	Up	2.5131848593289314	2.513184859328931	1.331695060441953
ENSG00000177688_SUMO4	DT_vs_D_24h	DESeq2	DESeq2	0.9519873039429464	0.9648548333844204	-0.14975479733266536	0.04914752042904943	0.10842892863490104	NA	DESeq2 native; rounded RSEM expected counts	NA	0.10842892863490104	TRUE	FALSE	FALSE	FALSE	NS	0.9648548333844205	0.9648548333844204	0.8127679422760309
ENSG00000125812_GZF1	DT_vs_D_24h	DESeq2	DESeq2	-0.07068353401337846	-0.12409322762918784	4.208419536425579	0.6361814190217652	0.7514615645449542	NA	DESeq2 native; rounded RSEM expected counts	NA	0.7514615645449542	TRUE	FALSE	FALSE	FALSE	NS	0.12409322762918783	-0.12409322762918784	-0.24689253446615841
ENSG00000196748_CLPSL2	DT_vs_D_24h	DESeq2	DESeq2	0.7178984129726071	NA	-3.0222117784560245	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.6571680561758024
ENSG00000281501_SEPSECS-AS1	DT_vs_D_24h	DESeq2	DESeq2	-0.26850340303041775	-0.19023717290011	1.009649385699406	0.5107536489235872	0.6453017265587421	NA	DESeq2 native; rounded RSEM expected counts	NA	0.6453017265587421	TRUE	FALSE	FALSE	FALSE	NS	0.19023717290011002	-0.19023717290011	-0.321326096900125
ENSG00000135723_FHOD1	DT_vs_D_24h	DESeq2	DESeq2	0.6910798391246874	9.650958164064434	5.755222372042838	5.0439859888416105e-12	2.23378739499684e-10	NA	DESeq2 native; rounded RSEM expected counts	NA	2.23378739499684e-10	TRUE	TRUE	FALSE	TRUE	Up	9.650958164064434	9.650958164064434	2.2062484402818896
ENSG00000281721_LINC01080	DT_vs_D_24h	DESeq2	DESeq2	0.26031002647307666	NA	-2.677605130502627	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.28998177819060184
ENSG00000134283_PPHLN1	DT_vs_D_24h	DESeq2	DESeq2	-0.07857837883043722	-0.2675134037498941	5.957355261189466	0.3983787647983435	0.5401154447760511	NA	DESeq2 native; rounded RSEM expected counts	NA	0.5401154447760511	TRUE	FALSE	FALSE	FALSE	NS	0.2675134037498941	-0.2675134037498941	-0.39245542028587227
ENSG00000183955_KMT5A	DT_vs_D_24h	DESeq2	DESeq2	-0.0124040531403164	-0.02731442499294633	5.665073995390859	0.8997668906454146	0.9390432062257598	NA	DESeq2 native; rounded RSEM expected counts	NA	0.9390432062257598	TRUE	FALSE	FALSE	FALSE	NS	0.027314424992946337	-0.02731442499294633	-0.11002137017380627
ENSG00000137463_MGARP	DT_vs_D_24h	DESeq2	DESeq2	-0.02891734476798113	NA	-3.3571347326784897	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	-0.11378394642756404
ENSG00000263345_AC006435.2	DT_vs_D_24h	DESeq2	DESeq2	0.28322147608690007	NA	-1.7050317823929202	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.3088577739331311
ENSG00000286881_AL358780.1	DT_vs_D_24h	DESeq2	DESeq2	0.4248853701163098	NA	-2.5166709703292804	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.44124430105580176
ENSG00000137807_KIF23	DT_vs_D_24h	DESeq2	DESeq2	-0.07757701384755783	-0.28792440877372677	6.193262774168614	0.3745751667493305	0.5153183306273288	NA	DESeq2 native; rounded RSEM expected counts	NA	0.5153183306273288	TRUE	FALSE	FALSE	FALSE	NS	0.28792440877372677	-0.28792440877372677	-0.4081922600269926
ENSG00000284657_AL031432.5	DT_vs_D_24h	DESeq2	DESeq2	1.7383285737765066	NA	-2.677605130502627	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	1.145416374970873
ENSG00000131037_EPS8L1	DT_vs_D_24h	DESeq2	DESeq2	0.3995565208606294	3.86862246732127	5.85905516376756	1.976327523735198e-5	1.3532484324034588e-4	NA	DESeq2 native; rounded RSEM expected counts	NA	1.3532484324034588e-4	TRUE	FALSE	FALSE	FALSE	NS	3.86862246732127	3.86862246732127	1.5425131759757533
ENSG00000271204_AC016831.5	DT_vs_D_24h	DESeq2	DESeq2	0.2913770894712614	0.4073651368155801	2.0084843427196644	0.25676280798229273	0.3914126551776219	NA	DESeq2 native; rounded RSEM expected counts	NA	0.3914126551776219	TRUE	FALSE	FALSE	FALSE	NS	0.4073651368155801	0.4073651368155801	0.425840940838296
ENSG00000141577_CEP131	DT_vs_D_24h	DESeq2	DESeq2	0.4280018800577616	2.3792891833853753	4.285878926076077	0.00101220771867217	0.00417552238819683	NA	DESeq2 native; rounded RSEM expected counts	NA	0.00417552238819683	TRUE	FALSE	FALSE	FALSE	NS	2.3792891833853753	2.3792891833853753	1.304948164130073
ENSG00000120519_SLC10A7	DT_vs_D_24h	DESeq2	DESeq2	-0.07287498070312404	-0.11837218662515704	3.683008450534917	0.6481618659707773	0.7614261946553541	NA	DESeq2 native; rounded RSEM expected counts	NA	0.7614261946553541	TRUE	FALSE	FALSE	FALSE	NS	0.11837218662515704	-0.11837218662515704	-0.24037422156933408
ENSG00000135049_AGTPBP1	DT_vs_D_24h	DESeq2	DESeq2	0.01046437374439039	0.01737755685113914	4.363874585622963	0.9365985783016244	0.9607766575113852	NA	DESeq2 native; rounded RSEM expected counts	NA	0.9607766575113852	TRUE	FALSE	FALSE	FALSE	NS	0.017377556851139092	0.01737755685113914	-0.021645267551097573
ENSG00000198393_ZNF26	DT_vs_D_24h	DESeq2	DESeq2	0.6599361021330393	4.779744033187672	4.13735214343153	1.7361568352842706e-6	1.660565331981249e-5	NA	DESeq2 native; rounded RSEM expected counts	NA	1.660565331981249e-5	TRUE	TRUE	FALSE	TRUE	Up	4.779744033187672	4.779744033187672	1.6730363634824497
ENSG00000115520_COQ10B	DT_vs_D_24h	DESeq2	DESeq2	-0.5222621452498752	-2.0010053660366824	3.599097067034361	0.00282469084032679	0.00997687736560086	NA	DESeq2 native; rounded RSEM expected counts	NA	0.00997687736560086	TRUE	FALSE	FALSE	FALSE	NS	2.001005366036683	-2.0010053660366824	-1.1548901861637564
ENSG00000253352_TUG1	DT_vs_D_24h	DESeq2	DESeq2	-0.01312091287979068	-0.0401281353060626	7.71698775004398	0.8575174534751734	0.9117417971388172	NA	DESeq2 native; rounded RSEM expected counts	NA	0.9117417971388172	TRUE	FALSE	FALSE	FALSE	NS	0.04012813530606265	-0.0401281353060626	-0.13204179501472182
ENSG00000132541_RIDA	DT_vs_D_24h	DESeq2	DESeq2	-0.5944391834203663	-3.258933311257419	4.106857552329149	9.705506274831246e-5	5.508922830041812e-4	NA	DESeq2 native; rounded RSEM expected counts	NA	5.508922830041812e-4	TRUE	TRUE	FALSE	TRUE	Down	3.258933311257419	-3.258933311257419	-1.4496359376886492
ENSG00000174516_PELI3	DT_vs_D_24h	DESeq2	DESeq2	0.25763969573902207	0.5920402711090748	3.159805911561654	0.1473098379302442	0.2558348646234682	NA	DESeq2 native; rounded RSEM expected counts	NA	0.2558348646234682	TRUE	FALSE	FALSE	FALSE	NS	0.5920402711090748	0.5920402711090748	0.5650207255539557
ENSG00000188833_ENTPD8	DT_vs_D_24h	DESeq2	DESeq2	-0.04040592263210332	-0.04513802543229515	2.9326877154056312	0.8422343182723521	0.901284650029291	NA	DESeq2 native; rounded RSEM expected counts	NA	0.901284650029291	TRUE	FALSE	FALSE	FALSE	NS	0.04513802543229515	-0.04513802543229515	-0.13886322325791445
ENSG00000197024_ZNF398	DT_vs_D_24h	DESeq2	DESeq2	-0.10235871559573093	-0.2911655861339712	4.9321909281379135	0.37086611844382333	0.5114867806402787	NA	DESeq2 native; rounded RSEM expected counts	NA	0.5114867806402787	TRUE	FALSE	FALSE	FALSE	NS	0.2911655861339712	-0.2911655861339712	-0.41022507402905767
ENSG00000108055_SMC3	DT_vs_D_24h	DESeq2	DESeq2	-0.3007119205235099	-2.539003380419773	6.429978766476331	6.595510903445142e-4	0.00289065738225596	NA	DESeq2 native; rounded RSEM expected counts	NA	0.00289065738225596	TRUE	FALSE	FALSE	FALSE	NS	2.539003380419774	-2.539003380419773	-1.2886120586044665
ENSG00000035928_RFC1	DT_vs_D_24h	DESeq2	DESeq2	-0.2742944571770592	-2.0766324195489045	6.4522613087284695	0.00230511207079152	0.00838238454646347	NA	DESeq2 native; rounded RSEM expected counts	NA	0.00838238454646347	TRUE	FALSE	FALSE	FALSE	NS	2.0766324195489045	-2.0766324195489045	-1.1764507497246623
ENSG00000261766_AC133550.3	DT_vs_D_24h	DESeq2	DESeq2	0.9701537895029312	NA	-3.177455712722721	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.8167763938082658
ENSG00000130669_PAK4	DT_vs_D_24h	DESeq2	DESeq2	0.15747542901184056	0.8518865563005183	6.360148827823809	0.06800345760510534	0.1406414851079688	NA	DESeq2 native; rounded RSEM expected counts	NA	0.1406414851079688	TRUE	FALSE	FALSE	FALSE	NS	0.8518865563005183	0.8518865563005183	0.7441286914072961
ENSG00000105556_MIER2	DT_vs_D_24h	DESeq2	DESeq2	0.40185594475469955	2.0746211409387776	4.262519973333725	0.00231756741508003	0.00842129457340242	NA	DESeq2 native; rounded RSEM expected counts	NA	0.00842129457340242	TRUE	FALSE	FALSE	FALSE	NS	2.0746211409387776	2.0746211409387776	1.2307496204972115
ENSG00000183723_CMTM4	DT_vs_D_24h	DESeq2	DESeq2	-0.29205427704502573	-2.9117283876765745	7.741996641090683	2.442416222876508e-4	0.00122538232662568	NA	DESeq2 native; rounded RSEM expected counts	NA	0.00122538232662568	TRUE	FALSE	FALSE	FALSE	NS	2.911728387676575	-2.9117283876765745	-1.373513857161057
ENSG00000099785_MARCH2	DT_vs_D_24h	DESeq2	DESeq2	0.06504198272801363	0.05643736647391678	1.9733798159962483	0.8084626523961533	0.8781377221294872	NA	DESeq2 native; rounded RSEM expected counts	NA	0.8781377221294872	TRUE	FALSE	FALSE	FALSE	NS	0.05643736647391678	0.05643736647391678	0.044812165570068264
ENSG00000143772_ITPKB	DT_vs_D_24h	DESeq2	DESeq2	-0.01690673322252683	-0.03601298168287706	5.394261035719296	0.8699660727675207	0.920422058610918	NA	DESeq2 native; rounded RSEM expected counts	NA	0.920422058610918	TRUE	FALSE	FALSE	FALSE	NS	0.036012981682877004	-0.03601298168287706	-0.1258062992605797
ENSG00000156831_NSMCE2	DT_vs_D_24h	DESeq2	DESeq2	-0.11770579087710328	-0.3042932095235655	4.539918710621179	0.35592737564249965	0.4962571653223382	NA	DESeq2 native; rounded RSEM expected counts	NA	0.4962571653223382	TRUE	FALSE	FALSE	FALSE	NS	0.3042932095235655	-0.3042932095235655	-0.4201006423704222
ENSG00000085449_WDFY1	DT_vs_D_24h	DESeq2	DESeq2	-0.539021561172931	-6.246890597366452	6.245576323387748	3.600635601696015e-8	5.663819477072213e-7	NA	DESeq2 native; rounded RSEM expected counts	NA	5.663819477072213e-7	TRUE	FALSE	FALSE	FALSE	NS	6.246890597366452	-6.246890597366452	-2.0433153830130926
ENSG00000139163_ETNK1	DT_vs_D_24h	DESeq2	DESeq2	-0.3467443391986216	-3.546108573723643	6.796366272781821	4.615438190621749e-5	2.8437500803775185e-4	NA	DESeq2 native; rounded RSEM expected counts	NA	2.8437500803775185e-4	TRUE	FALSE	FALSE	FALSE	NS	3.546108573723643	-3.546108573723643	-1.5013078289555213
ENSG00000287837_AL590064.1	DT_vs_D_24h	DESeq2	DESeq2	1.0200513424401294	1.4342154389856216	0.22329738397311635	0.01329085907247003	0.03679464024428951	NA	DESeq2 native; rounded RSEM expected counts	NA	0.03679464024428951	TRUE	TRUE	FALSE	TRUE	Up	1.4342154389856219	1.4342154389856216	1.0426047623934347
ENSG00000168653_NDUFS5	DT_vs_D_24h	DESeq2	DESeq2	-0.3659646542532546	-1.7008806512770112	5.444414313770799	0.0063860721878948	0.01991220472278379	NA	DESeq2 native; rounded RSEM expected counts	NA	0.01991220472278379	TRUE	FALSE	FALSE	FALSE	NS	1.7008806512770112	-1.7008806512770112	-1.0720306769977854
ENSG00000108786_HSD17B1	DT_vs_D_24h	DESeq2	DESeq2	0.482835864504763	0.6443252074332912	1.391308794123126	0.1254874178412366	0.2268165772935977	NA	DESeq2 native; rounded RSEM expected counts	NA	0.2268165772935977	TRUE	FALSE	FALSE	FALSE	NS	0.6443252074332911	0.6443252074332912	0.6054723743622813
ENSG00000102172_SMS	DT_vs_D_24h	DESeq2	DESeq2	-0.41076938556641496	-4.9592547132013625	6.918321527703329	1.0828700866342868e-6	1.0983614627855736e-5	NA	DESeq2 native; rounded RSEM expected counts	NA	1.0983614627855736e-5	TRUE	FALSE	FALSE	FALSE	NS	4.9592547132013625	-4.9592547132013625	-1.7890378468455417
ENSG00000115935_WIPF1	DT_vs_D_24h	DESeq2	DESeq2	-0.3389491347408292	-1.704354987198177	5.262147211700981	0.00632832550656901	0.01975354348645582	NA	DESeq2 native; rounded RSEM expected counts	NA	0.01975354348645582	TRUE	FALSE	FALSE	FALSE	NS	1.7043549871981771	-1.704354987198177	-1.0733089293935076
ENSG00000232732_AC097717.1	DT_vs_D_24h	DESeq2	DESeq2	-0.01842061290433636	-0.00573441712828574	-0.6214657231132876	0.9779005482039362	0.9868828067802028	NA	DESeq2 native; rounded RSEM expected counts	NA	0.9868828067802028	TRUE	FALSE	FALSE	FALSE	NS	0.005734417128285797	-0.00573441712828574	-0.07276068394516054
ENSG00000261934_PCDHGA9	DT_vs_D_24h	DESeq2	DESeq2	0.4608939065004452	0.6284462885081766	1.473131330647112	0.13159888593989733	0.23526304376263105	NA	DESeq2 native; rounded RSEM expected counts	NA	0.23526304376263105	TRUE	FALSE	FALSE	FALSE	NS	0.6284462885081765	0.6284462885081766	0.5941103262166925
ENSG00000228288_PCAT6	DT_vs_D_24h	DESeq2	DESeq2	0.4518564770413861	0.25912839992691533	-0.30884665211212453	0.4095500151281727	0.5506448732124979	NA	DESeq2 native; rounded RSEM expected counts	NA	0.5506448732124979	TRUE	FALSE	FALSE	FALSE	NS	0.25912839992691533	0.25912839992691533	0.28848223813754054
ENSG00000163818_LZTFL1	DT_vs_D_24h	DESeq2	DESeq2	-0.40791404712943485	-1.5699401738852925	4.266373244653704	0.00917002234568104	0.02691905601088868	NA	DESeq2 native; rounded RSEM expected counts	NA	0.02691905601088868	TRUE	FALSE	FALSE	FALSE	NS	1.5699401738852925	-1.5699401738852925	-1.0303012396587103
ENSG00000117461_PIK3R3	DT_vs_D_24h	DESeq2	DESeq2	-0.20534659880536477	-1.4066694931486736	6.563524214178721	0.01430552823541675	0.03920401140372304	NA	DESeq2 native; rounded RSEM expected counts	NA	0.03920401140372304	TRUE	FALSE	FALSE	FALSE	NS	1.4066694931486736	-1.4066694931486736	-0.9816414191085634
ENSG00000186260_MRTFB	DT_vs_D_24h	DESeq2	DESeq2	0.04864284294539411	0.16915030888337143	6.742010873021001	0.5465662259522801	0.6774070171472633	NA	DESeq2 native; rounded RSEM expected counts	NA	0.6774070171472633	TRUE	FALSE	FALSE	FALSE	NS	0.16915030888337143	0.16915030888337143	0.19721364171534064
ENSG00000129473_BCL2L2	DT_vs_D_24h	DESeq2	DESeq2	-0.188075633979622	-0.828133353007116	5.484131619189121	0.07285197454675735	0.14854794459147302	NA	DESeq2 native; rounded RSEM expected counts	NA	0.14854794459147302	TRUE	FALSE	FALSE	FALSE	NS	0.828133353007116	-0.828133353007116	-0.7645812446628977
ENSG00000144535_DIS3L2	DT_vs_D_24h	DESeq2	DESeq2	0.6761026107478688	9.760499622264012	5.466915938955727	3.72655496935435e-12	1.7358027726186779e-10	NA	DESeq2 native; rounded RSEM expected counts	NA	1.7358027726186779e-10	TRUE	TRUE	FALSE	TRUE	Up	9.760499622264012	9.760499622264012	2.2195599753857067
ENSG00000285517_AC010198.2	DT_vs_D_24h	DESeq2	DESeq2	0.5071989267532652	1.0922637949269765	2.0945129583321176	0.03422510383004744	0.08086045952492987	NA	DESeq2 native; rounded RSEM expected counts	NA	0.08086045952492987	TRUE	FALSE	FALSE	FALSE	NS	1.0922637949269765	1.0922637949269765	0.8860014372422776
ENSG00000274386_TMEM269	DT_vs_D_24h	DESeq2	DESeq2	0.02332039159248866	NA	-2.3614270360625835	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	-0.010282678139387923
ENSG00000259782_AC008915.1	DT_vs_D_24h	DESeq2	DESeq2	1.5297753287071412	1.1474151613081085	-2.02243591673372	0.07121719079882075	NA	NA	DESeq2 native; rounded RSEM expected counts	NA	0.07121719079882075	TRUE	FALSE	FALSE	FALSE	NS	1.1474151613081085	1.1474151613081085	0.9188470871802236
ENSG00000110955_ATP5F1B	DT_vs_D_24h	DESeq2	DESeq2	-0.36542204751024127	-5.156584083141605	9.550567130655846	6.41434886251767e-7	6.972939817085863e-6	NA	DESeq2 native; rounded RSEM expected counts	NA	6.972939817085863e-6	TRUE	FALSE	FALSE	FALSE	NS	5.156584083141605	-5.156584083141605	-1.8312162439982742
ENSG00000255471_AP001528.1	DT_vs_D_24h	DESeq2	DESeq2	-0.06327562802720843	NA	-2.241408265486654	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	-0.16767523020438724
ENSG00000144681_STAC	DT_vs_D_24h	DESeq2	DESeq2	-0.26957032945216325	-0.8980010500761556	4.284445195126686	0.05943622573511625	0.12647332894818575	NA	DESeq2 native; rounded RSEM expected counts	NA	0.12647332894818575	TRUE	FALSE	FALSE	FALSE	NS	0.8980010500761556	-0.8980010500761556	-0.7956780943265871
ENSG00000277342_AC048344.4	DT_vs_D_24h	DESeq2	DESeq2	0.8690735175678181	NA	-2.03105721145975	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.7554628514595366
ENSG00000272701_MESTIT1	DT_vs_D_24h	DESeq2	DESeq2	0.6728088836379744	0.40928806787208466	-1.3813699166922095	0.3896834236115162	NA	NA	DESeq2 native; rounded RSEM expected counts	NA	0.3896834236115162	TRUE	FALSE	FALSE	FALSE	NS	0.40928806787208466	0.40928806787208466	0.4270221878633138
ENSG00000145284_SCD5	DT_vs_D_24h	DESeq2	DESeq2	-0.08693802945967691	-0.07109824158952366	1.7753575088968363	0.7671850576417842	0.8489884039691078	NA	DESeq2 native; rounded RSEM expected counts	NA	0.8489884039691078	TRUE	FALSE	FALSE	FALSE	NS	0.07109824158952366	-0.07109824158952366	-0.17774734680863805
ENSG00000179456_ZBTB18	DT_vs_D_24h	DESeq2	DESeq2	-0.23773094276319864	-0.7889433747671792	4.580679069581203	0.0814857069669005	0.1625760715795119	NA	DESeq2 native; rounded RSEM expected counts	NA	0.1625760715795119	TRUE	FALSE	FALSE	FALSE	NS	0.7889433747671792	-0.7889433747671792	-0.7477375552789068
ENSG00000156735_BAG4	DT_vs_D_24h	DESeq2	DESeq2	-0.5579342465864258	-6.2307363496263735	5.876979392778242	3.790184063377667e-8	5.87846112329685e-7	NA	DESeq2 native; rounded RSEM expected counts	NA	5.87846112329685e-7	TRUE	FALSE	FALSE	FALSE	NS	6.2307363496263735	-6.2307363496263735	-2.0352627650438264
ENSG00000079246_XRCC5	DT_vs_D_24h	DESeq2	DESeq2	-0.28635735285636305	-3.178255292922308	8.284568680017191	1.200146772618009e-4	6.633530145273043e-4	NA	DESeq2 native; rounded RSEM expected counts	NA	6.633530145273043e-4	TRUE	FALSE	FALSE	FALSE	NS	3.1782552929223082	-3.178255292922308	-1.4345841899596485
ENSG00000037757_MRI1	DT_vs_D_24h	DESeq2	DESeq2	0.4657489078538498	4.625289299805099	5.3241584423423305	2.6277997187457474e-6	2.3697945709215258e-5	NA	DESeq2 native; rounded RSEM expected counts	NA	2.3697945709215258e-5	TRUE	FALSE	FALSE	FALSE	NS	4.625289299805099	4.625289299805099	1.6521286922970029
ENSG00000272690_LINC02018	DT_vs_D_24h	DESeq2	DESeq2	0.6216445910310372	0.321574344453063	-0.8412326660601237	0.33604538567250586	0.4768981695902561	NA	DESeq2 native; rounded RSEM expected counts	NA	0.4768981695902561	TRUE	FALSE	FALSE	FALSE	NS	0.32157434445306293	0.321574344453063	0.34672101876213346
ENSG00000162511_LAPTM5	DT_vs_D_24h	DESeq2	DESeq2	0.7535158735879524	0.48629453634534225	-0.6556763958852958	0.20147054924567653	0.32636641702791475	NA	DESeq2 native; rounded RSEM expected counts	NA	0.32636641702791475	TRUE	FALSE	FALSE	FALSE	NS	0.48629453634534225	0.48629453634534225	0.48802703166607886
ENSG00000069011_PITX1	DT_vs_D_24h	DESeq2	DESeq2	-0.2052730816344169	-1.5283600728581763	6.8641724769407935	0.01026015128360722	0.02962374271313115	NA	DESeq2 native; rounded RSEM expected counts	NA	0.02962374271313115	TRUE	FALSE	FALSE	FALSE	NS	1.5283600728581763	-1.5283600728581763	-1.017668879720102
ENSG00000148082_SHC3	DT_vs_D_24h	DESeq2	DESeq2	1.1894493553041274	0.844783153977109	-1.186507606552338	0.06944915088825991	0.14296075925839888	NA	DESeq2 native; rounded RSEM expected counts	NA	0.14296075925839888	TRUE	FALSE	FALSE	FALSE	NS	0.844783153977109	0.844783153977109	0.7376003955709804
ENSG00000138496_PARP9	DT_vs_D_24h	DESeq2	DESeq2	-0.1924533810734672	-0.6887157218872061	4.782472894605624	0.1099796787151421	0.20477846258047092	NA	DESeq2 native; rounded RSEM expected counts	NA	0.20477846258047092	TRUE	FALSE	FALSE	FALSE	NS	0.6887157218872061	-0.6887157218872061	-0.6908290495941087
ENSG00000162738_VANGL2	DT_vs_D_24h	DESeq2	DESeq2	0.32391597234600444	0.31468493311226503	1.127973820825877	0.3437752033421828	0.4845237467395258	NA	DESeq2 native; rounded RSEM expected counts	NA	0.4845237467395258	TRUE	FALSE	FALSE	FALSE	NS	0.31468493311226503	0.31468493311226503	0.3392473418693505
ENSG00000178999_AURKB	DT_vs_D_24h	DESeq2	DESeq2	0.29603957245001866	1.616262690111557	4.93095151022223	0.00806577732545212	0.02419565090563411	NA	DESeq2 native; rounded RSEM expected counts	NA	0.02419565090563411	TRUE	FALSE	FALSE	FALSE	NS	1.6162626901115573	1.616262690111557	1.1057221129075065
ENSG00000035403_VCL	DT_vs_D_24h	DESeq2	DESeq2	-0.07458125918031665	-0.318250210134127	7.073796873424131	0.33959565016304816	0.4805624022020206	NA	DESeq2 native; rounded RSEM expected counts	NA	0.4805624022020206	TRUE	FALSE	FALSE	FALSE	NS	0.318250210134127	-0.318250210134127	-0.4334902682612329
ENSG00000100401_RANGAP1	DT_vs_D_24h	DESeq2	DESeq2	0.20919681217336625	1.658019523569873	7.036525480163148	0.0071736827007328	0.02197761070916288	NA	DESeq2 native; rounded RSEM expected counts	NA	0.02197761070916288	TRUE	FALSE	FALSE	FALSE	NS	1.658019523569873	1.658019523569873	1.1202828920128003
ENSG00000242759_LINC00882	DT_vs_D_24h	DESeq2	DESeq2	0.58232888840731	1.3679901829689372	2.0143098965228585	0.01594178172566386	0.04285582076531193	NA	DESeq2 native; rounded RSEM expected counts	NA	0.04285582076531193	TRUE	TRUE	FALSE	TRUE	Up	1.3679901829689372	1.3679901829689372	1.0159807484328462
ENSG00000103642_LACTB	DT_vs_D_24h	DESeq2	DESeq2	-0.6354234040917854	-3.568407267032127	4.6823088450871015	4.352533838656211e-5	2.7014238697619167e-4	NA	DESeq2 native; rounded RSEM expected counts	NA	2.7014238697619167e-4	TRUE	TRUE	FALSE	TRUE	Down	3.568407267032127	-3.568407267032127	-1.5062080664252815
ENSG00000274828_AC068473.5	DT_vs_D_24h	DESeq2	DESeq2	0.42046899484538774	0.525735593663957	1.328002615683244	0.1790352778192441	0.2980330356226125	NA	DESeq2 native; rounded RSEM expected counts	NA	0.2980330356226125	TRUE	FALSE	FALSE	FALSE	NS	0.525735593663957	0.525735593663957	0.5148537926579932
ENSG00000274038_AC007014.2	DT_vs_D_24h	DESeq2	DESeq2	0.28818708385525493	NA	-2.118747780874207	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.312177888212226
ENSG00000165264_NDUFB6	DT_vs_D_24h	DESeq2	DESeq2	-0.3994175110028632	-2.223886899859646	4.852280684037894	0.00153560974623774	0.00597190788370707	NA	DESeq2 native; rounded RSEM expected counts	NA	0.00597190788370707	TRUE	FALSE	FALSE	FALSE	NS	2.2238868998596466	-2.223886899859646	-1.2172143754698221
ENSG00000164284_GRPEL2	DT_vs_D_24h	DESeq2	DESeq2	-0.49530057635822	-3.767116075940246	5.313083807470955	2.5929033831525304e-5	1.7095583322819226e-4	NA	DESeq2 native; rounded RSEM expected counts	NA	1.7095583322819226e-4	TRUE	FALSE	FALSE	FALSE	NS	3.767116075940246	-3.767116075940246	-1.5420407835356724
