gene_id	1_4_ctrl_RP1	2_4_Tam_RP1	3_4_ctrl_RP2	4_4_Tam_RP2	5_4D_RP1	6_4DT_RP1	7_4D_RP2	8_4DT_RP2	9_4D_L_CPT_RP1	10_4DT_L_CPT_RP1	11_4D_L_CPT_RP2	12_4DT_L_CPT_RP2	13_4D_H_CPT_RP1	14_4DT_H_CPT_RP1	15_4D_H_CPT_RP2	16_4DT_H_CPT_RP2	17_24_ctrl_RP1	18_24_Tam_RP1	19_24_ctrl_RP2	20_24_Tam_RP2	21_24D_RP1	22_24DT_RP1	23_24D_RP2	24_24DT_RP2	25_24D_L_CPT_RP1	26_24DT_L_CPT_RP1	27_24D_L_CPT_RP2	28_24DT_L_CPT_RP2	29_24D_H_CPT_RP1	30_24DT_H_CPT_RP1	31_24D_H_CPT_RP2	32_24DT_H_CPT_RP2
ENSG00000001497_LAS1L	804.123898525008	971.693497773798	802.470196843222	866.39646520125	735.468461764261	1031.30291796115	816.201228663152	995.213662113698	637.667803341438	810.962139746801	591.375218942386	847.295421759842	709.048734026846	897.921156889704	718.587715007505	892.486543530868	786.45084734949	958.627530635077	798.106447149403	1005.49840144688	996.211265642865	984.450461795409	998.845105818771	1045.82625474762	1009.38324055816	1006.79439425149	1128.62948069257	996.640098419306	588.054647365517	827.733193956108	620.384765882918	829.276885136595
ENSG00000001561_ENPP4	149.004324881963	153.760487943607	142.187410293373	144.918833208123	129.029554695484	95.2095013478489	129.441604545698	91.9273663799802	96.4892070845597	89.9993782773896	77.98354535504	68.5399364882439	149.421800808838	181.722138894345	180.689367410011	176.397340368454	211.270214776405	158.239901223043	250.833454818384	171.266211235457	139.429162939874	68.6066140410518	144.316499527231	81.2818332705405	81.4710347094522	51.0266164727852	84.0721890045061	50.4497570480847	71.9203525554948	46.9725892275706	56.3038274918951	49.3489478865244
ENSG00000001617_SEMA3F	2036.11496458817	1901.53502841502	1981.73703096388	1900.3066354549	2276.29639408617	1516.95138281951	2331.7466818857	1516.40186106802	1986.41911106691	1523.21528396356	1891.10097485972	1438.15694321022	2526.07421744753	1989.44171665378	2932.72742488556	2455.91297096318	1869.08434029461	1577.29449928775	1771.98633801623	1526.66332380854	1457.94407334955	1682.49553481627	1392.43555907485	1882.48725854572	1845.53333362885	1991.01932352464	1787.72371713356	1922.23870221988	2080.40196289203	2401.94969779901	2166.65469496589	2271.12440599505
ENSG00000001629_ANKIB1	2335.78846714407	2298.21889080207	2189.68611851794	2261.04545145146	2284.8983643992	2162.61581632971	2013.53607071086	2273.40373899707	1183.04158251504	1365.47443816556	1156.75592276643	1297.53190110503	2555.67664968325	2522.73086935679	2649.18410987293	2580.8610870575	2255.23372806775	2378.70303128832	2351.56363892235	2408.77639027934	2328.87116359716	2287.97612857539	2382.53421037682	2381.01583593837	1627.70551451095	1900.74146361125	1591.02652021735	1830.6054700305	1857.23733952131	2606.34393741087	2039.44975137309	2250.74114491148
ENSG00000001630_CYP51A1	9333.9971782204	8470.47421748507	9267.95313718489	8545.53635820802	9170.77559998156	10691.4669454731	8393.02959474433	10230.3168254868	8412.39054375276	9452.83792487679	7788.60659233462	8411.50461936758	8680.56084321535	7524.24673134428	9962.93373534583	8226.62596301688	5905.45739102277	6669.55661090411	6077.96064573182	6926.152908135	3904.01656231646	3360.63509413787	4237.6572133905	3228.51441750587	4548.65650630457	3655.27204540625	4715.18078897914	3640.61920249036	2333.18084907973	1850.973921454	2076.98563636769	1876.33282290285
ENSG00000001631_KRIT1	1098.89440960854	978.990297260825	1011.14799487503	1041.37426929738	910.970161075903	925.180327551248	944.024813152029	995.333567374194	387.141967512212	439.661478913803	373.811958449791	448.404808628692	664.419543332433	710.569194868829	584.585700299819	654.077138149552	898.828406089647	1031.15245052466	903.485001974808	1010.47985415002	1169.17415262603	1318.86959045996	1032.36151952716	1405.38457240318	859.810996729997	1218.53522699183	908.106542666031	1182.58348868225	1091.42307959694	1811.74546180178	1344.3060145426	1577.65367983574
ENSG00000002016_RAD52	272.469807934995	279.079834744508	245.655411421231	317.831933497793	283.359654574175	274.795422965817	269.274493456315	266.717261446471	213.964816710011	209.282425228691	232.694234501067	208.231417389542	132.506125245574	185.451599784072	90.6782640756085	131.40551873281	312.356441942149	313.029151696834	308.781683641767	317.247636661637	449.335736480073	713.247427497258	374.444464318804	852.548892808045	451.092255338651	702.351937315309	465.569574958916	765.384589632157	747.844748307931	1162.03838101817	808.418696436406	998.254119519344
ENSG00000002330_BAD	687.584203086601	630.508983106032	693.163625180192	660.705218067141	880.626710796681	736.073455798496	810.807828473748	612.316196930998	954.404113553797	665.801852202624	900.060085972753	700.761764440149	1113.61530791493	903.859788879716	1389.91821084624	996.434976247993	734.89687149496	611.520650532919	747.749730841167	596.669381078368	598.130901886994	485.6912676557	599.132134400927	435.670626330097	554.003036024275	416.063180470403	570.263244285282	474.639551003409	402.965504759464	345.312007294573	427.492023549574	342.224225560898
ENSG00000002549_LAP3	1609.91264984199	1577.63719582375	1600.49703711478	1596.44456582497	1553.73088779146	1652.96495617358	1618.02005682123	1552.37343921671	1640.31652043752	1946.11558834226	1517.42982003349	1780.85662565144	1513.95296291219	1637.87470284511	1616.47487921417	1720.92405276129	1394.98993488727	1400.67835147106	1369.13260755035	1473.2577310577	1356.9084480308	1068.30299006781	1371.44406823453	948.288054822972	1335.26737939597	1041.13923226202	1461.74570127646	971.93001333453	971.982411742644	544.628129152102	751.760363364007	606.133816432311
ENSG00000002586_CD99	2645.45108645184	2263.64552664907	2735.33030551876	2286.75685734323	2934.34712303314	2461.0455978654	2917.82950246761	2487.63447108259	3756.78630192275	3285.46117474987	3680.39009883925	3001.57652896792	5035.2327593318	4198.61281693797	5612.48973539711	4398.38368335389	1905.47538207428	1983.61372952498	1908.80458609899	2036.77881318727	2199.54556318917	1988.50281331683	2294.19501975712	2076.47990061807	1840.38779459457	1582.80639174236	1978.07584318149	1591.741314211	2338.46911029705	1618.65003419331	2096.79624233706	1493.34207517483
ENSG00000002587_HS3ST1	53.2752893432717	36.393014897895	58.6523067460162	35.8401415460949	39.7841126977744	80.0079843259234	52.1362018309062	79.9368403304175	74.4644967717798	102.579936531218	107.22737486318	63.8130443166409	54.9759455806104	40.3826975320767	52.816892012157	35.6994617412347	56.6082872128167	31.6479802446085	57.0076033678145	29.465154621154	49.507456406187	39.2037794520296	38.4843998739281	39.0152799698594	150.078221833201	100.09067077354	161.799307140748	119.432077909752	135.379487163284	33.0077654031577	113.650318455862	46.1305382417511
ENSG00000002726_AOC1	6.65941116790896	9.09825372447376	7.99804182900221	7.01220160684465	7.52672402390326	6.40063874607387	5.39340018940409	4.79621041982505	4.19518291671999	7.7418820023561	8.66483837278222	3.54516912870227	8.45783778163236	11.8772639800225	13.8991821084624	13.649794195178	1.01086227165744	5.10451294267879	5.70076033678145	1.84157216382212	1.01035625318749	2.17798774733498	6.12251816176129	6.50254666164324	6.00312887332806	4.9064054300755	2.37940157559923	4.11834751412937	7.40356570424212	0	1.04266347207213	4.29121285969777
ENSG00000002822_MAD1L1	345.456954335278	363.020323606503	393.681392249775	349.051813318489	404.292604712518	464.846388933615	407.201714300009	461.235568706509	89.1476369802997	81.289761024739	92.0639077108111	105.173350818167	105.722972270405	103.332196626196	109.803538656853	115.498258574583	355.823519623419	309.333484326335	362.948408108419	376.601507501624	450.618888921621	521.628065486727	423.328398613209	599.318050648118	256.419361875013	514.191289071913	269.665511901246	525.089308051494	509.788381349243	787.108251921453	567.208928807239	727.360579718773
ENSG00000002834_LASP1	7724.08452837841	6709.05229642695	7894.95595653952	6549.39630079291	7757.901976066	6841.48273970971	8512.58329894279	6586.7956432264	6956.66207165092	5564.47768919344	6546.28539063697	5393.38396779905	9223.27210087009	7208.31150947568	10274.2754145754	8749.51807910909	6742.45135195514	6519.48393038935	7027.13724180594	6287.12736728873	6833.039340307	5693.25997153363	6942.93559543731	5307.16183367782	7813.50102355599	5708.11207734984	7760.81480574616	5685.37874325559	4462.23481517107	3691.79160739933	4455.30101616422	3785.92254546836
ENSG00000002919_SNX11	281.360121844154	292.963769928055	355.468525733432	282.046331297529	397.841126977744	341.634093071693	313.716111017005	320.546729724974	550.617757819498	563.221915671406	516.64098797714	482.143001503509	218.494142692169	210.227572446399	183.469203831703	195.297055407931	278.997986977454	261.351062665154	249.883328095587	266.107177672297	276.837613373372	289.672370395552	269.390799117497	235.175437596097	368.763630790152	296.346887976561	361.669039491083	323.290279859155	388.15837335098	261.523064348096	354.505580504525	274.637623020658
ENSG00000003056_M6PR	3169.87971592467	3200.76566026987	3063.25002050785	3081.47303945229	3097.78455898076	3317.13103015279	2872.88450088924	3386.92392479979	3914.10566129975	4576.41999864275	3716.13255712697	4339.28701353158	3352.12304078696	3464.59790297258	3567.92004724229	3573.09612663005	2826.37091155421	2730.91442433315	2765.8188900618	2715.39815555572	2481.43495782848	2061.46540285255	2497.11276454693	2009.28691844776	2917.52063243744	2272.64699521097	3074.97996953274	2354.66519120347	2514.03938271193	1627.53674026339	2120.77750219472	1664.99058956274
ENSG00000003137_CYP26B1	89.0696243707824	48.2207447397109	85.3124461760236	47.5271442241693	99.9979048890004	53.6053494983687	79.1032027779266	71.1437878940716	144.73381062684	115.160494785047	134.304994778124	121.717473418778	186.072431195912	117.584913402223	204.317976994397	139.647894458359	72.7820835593358	90.8603303796825	76.0101378237527	79.1876030443513	81.8388565081867	129.590270966431	83.9659633612977	112.710808801816	153.508581189389	137.379352042114	141.177826818888	123.550425423881	235.856450292285	171.386474208703	236.684608160374	168.430104743138
ENSG00000003147_ICA1	889.031390915847	947.128212717718	923.329495592588	913.144475913548	759.1238801251	952.095013478489	809.908928442181	910.480611363456	576.837651048998	676.446939955864	580.544170976409	681.854195753737	1079.7839567884	1178.22458681824	1191.15990669523	1086.73361476994	1069.49228341357	1120.95104221226	1016.63559339269	1118.75508952194	1047.73943455543	1039.98914935245	1081.93642372839	1024.15109920881	608.888785723274	771.286933607869	596.436661616874	741.302552543286	627.187780373654	1075.29143447979	755.931017252295	935.484403414115
ENSG00000003249_DBNDD1	1233.65591885514	1280.12429903346	1335.67298544337	1360.36711172786	1375.24000379604	1555.35521529595	1524.53445353822	1519.59933468124	1654.99966064604	1256.12035488228	1536.92570637225	1168.72408942885	1209.47080277343	1035.69741905797	1391.30812905708	1160.23250659013	1215.05645053224	1220.99949588877	1136.3515604651	1240.2988523342	1263.95567273755	1103.15079402517	1257.74015951611	1046.91001252456	1403.87456651972	1074.50278918654	1345.94815793063	1106.80589442227	1113.70781236671	816.307429008861	980.103663747803	882.917045882817
ENSG00000003393_ALS2	987.257705642504	926.202229151429	954.432991594264	971.57948930392	956.969197324843	1026.5024389016	898.900031567348	1003.20734614674	549.568962090318	600.963590432892	621.702153247124	683.035918796637	597.687203235354	671.065414871274	580.985812133727	541.79183113168	925.949840838216	965.773848754828	870.316078081968	888.558569044174	969.94200305999	984.450461795409	1010.21549669061	1094.59535470994	1065.98416993525	1096.09097307887	1025.52207908327	1026.49811789674	1126.39963928826	1220.01779047825	1154.22846358385	1127.51617888559
ENSG00000003400_CASP10	408.721360430413	325.717483336161	335.917756818093	310.87427123678	443.001471121163	193.619322068735	337.986411869323	199.842100826044	251.710975003199	223.546842818032	219.870273709349	189.075686864121	348.180988677199	304.057957888577	446.163745681642	373.794364114105	400.301459576347	506.367683913736	404.753983911483	539.580643999882	343.521126083747	303.829290753229	311.373780798146	364.142613052021	488.826208256713	369.942969427693	454.465700939453	359.325820607787	349.025240342843	443.065774065463	395.169455915338	366.89869950416
ENSG00000003402_CFLAR	3154.89604079687	2986.95669774474	3073.38087349125	2967.3299799631	2886.95026660833	2581.05757435429	2909.64951218035	2655.50183577647	2884.07288771478	3022.33396019479	3273.68424771678	3208.23625471041	3539.32318368709	3751.2081600745	2977.20480763264	3083.6775058411	4738.92232953009	4664.19765624332	4519.29675951795	4649.09496687304	4941.58170940229	5839.08714115644	4765.68941902434	6387.79838822077	3404.53732613376	5095.79267967642	3118.76095852376	5233.58572508681	5595.93225493923	8195.85354019283	6344.47168130755	7987.11648740183
ENSG00000003436_TFPI	2992.57289357909	2267.28482813886	2802.86932540811	2282.86118978387	2137.58962278853	2031.4027220352	2330.84778185413	2123.92184757919	1911.95461429513	2048.69552487348	1826.11468706385	2053.83464856152	4365.65393495257	4044.20838519768	5028.72408684169	4176.83702372446	3080.09734174022	2929.99042909763	3082.21108875317	3127.91032025187	4387.97720759327	2952.26239151256	4298.00774955643	2495.89416029406	1422.74154297875	1131.41709217541	1287.25625239918	1184.02491031219	1341.10304471129	1645.31015240355	1401.33970646494	1455.79396265247
