gene,baseline_value,baseline_band,baseline_source_matrix
TBC1D22B,496.9649570667973,mid,size_factor_normalized_counts
TBC1D23,1164.6022661755162,mid,size_factor_normalized_counts
TBC1D24,543.6574808720293,mid,size_factor_normalized_counts
TBC1D25,400.83705654975756,mid,size_factor_normalized_counts
TBC1D26,0.4269893157187935,tail,size_factor_normalized_counts
TBC1D2B,2376.133277648839,NA,size_factor_normalized_counts
TBC1D3,0,tail,size_factor_normalized_counts
TBC1D30,725.6135912780805,mid,size_factor_normalized_counts
TBC1D31,377.71134225793713,mid,size_factor_normalized_counts
TBC1D32,114.32051084337904,mid,size_factor_normalized_counts
TBC1D3B,13.257637509296545,NA,size_factor_normalized_counts
TBC1D3C,27.621598308703724,mid,size_factor_normalized_counts
TBC1D3D,0,tail,size_factor_normalized_counts
TBC1D3E,72.9339548987442,mid,size_factor_normalized_counts
TBC1D3F,23.230654665404685,mid,size_factor_normalized_counts
TBC1D3G,21.373828784471815,NA,size_factor_normalized_counts
TBC1D3I,0,tail,size_factor_normalized_counts
TBC1D3L,187.92618683935274,mid,size_factor_normalized_counts
TBC1D4,1852.5042151843318,NA,size_factor_normalized_counts
TBC1D5,2331.5432335154646,NA,size_factor_normalized_counts
TBC1D7,343.7201272500025,mid,size_factor_normalized_counts
TBC1D8,1212.683009458993,mid,size_factor_normalized_counts
TBC1D8-AS1,4.880037771525927,NA,size_factor_normalized_counts
TBC1D8B,280.4910033305293,mid,size_factor_normalized_counts
TBC1D9,998.912948341218,mid,size_factor_normalized_counts
TBC1D9B,4845.661232241302,head,size_factor_normalized_counts
TBCA,1810.5974643822315,NA,size_factor_normalized_counts
TBCB,664.1725834840043,mid,size_factor_normalized_counts
TBCC,359.5935165559506,mid,size_factor_normalized_counts
TBCCD1,302.12084442674666,mid,size_factor_normalized_counts
TBCD,1818.0730240979842,NA,size_factor_normalized_counts
TBCE,518.9626333623896,mid,size_factor_normalized_counts
TBCEL,353.4130306932268,mid,size_factor_normalized_counts
TBCK,696.2120072119642,mid,size_factor_normalized_counts
TBILA,43.15413269934278,mid,size_factor_normalized_counts
TBK1,1092.006469978796,mid,size_factor_normalized_counts
TBKBP1,149.93728596531093,mid,size_factor_normalized_counts
TBL1X,286.1296358219206,mid,size_factor_normalized_counts
TBL1XR1,7152.840101235406,head,size_factor_normalized_counts
TBL2,918.4264707325428,mid,size_factor_normalized_counts
TBL3,1557.5822273632325,NA,size_factor_normalized_counts
TBP,295.66647663509235,mid,size_factor_normalized_counts
TBPL1,374.6270331363334,mid,size_factor_normalized_counts
TBR1,1.6537719257419308,tail,size_factor_normalized_counts
TBRG1,790.7815197148343,mid,size_factor_normalized_counts
TBRG4,2279.888274789829,NA,size_factor_normalized_counts
TBX15,8.777126950128313,NA,size_factor_normalized_counts
TBX19,31.821563236248856,mid,size_factor_normalized_counts
TBX2,58.57344002100543,mid,size_factor_normalized_counts
TBX2-AS1,12.294918768797995,NA,size_factor_normalized_counts
TBX3,172.52114688579894,mid,size_factor_normalized_counts
TBX6,23.444332933272715,mid,size_factor_normalized_counts
TBXAS1,9.468549570166168,NA,size_factor_normalized_counts
TC2N,2525.259802914609,NA,size_factor_normalized_counts
TCAF1,1347.0113394226748,NA,size_factor_normalized_counts
TCAF2,175.7448580475397,mid,size_factor_normalized_counts
TCAF2C,9.931679619841953,NA,size_factor_normalized_counts
TCAIM,1193.0556068418007,mid,size_factor_normalized_counts
TCAP,4.880037771525927,NA,size_factor_normalized_counts
TCEA1,2560.4692877937614,NA,size_factor_normalized_counts
TCEA2,213.1675290279622,mid,size_factor_normalized_counts
TCEA3,12.830278758783274,NA,size_factor_normalized_counts
TCEAL1,295.19828874493464,mid,size_factor_normalized_counts
TCEAL3,71.11219280690302,mid,size_factor_normalized_counts
TCEAL4,879.3937810848606,mid,size_factor_normalized_counts
TCEAL8,474.95877385391157,mid,size_factor_normalized_counts
TCEAL9,159.4058355354771,mid,size_factor_normalized_counts
TCEANC,62.14541717680836,mid,size_factor_normalized_counts
TCEANC2,455.15359017626935,mid,size_factor_normalized_counts
TCERG1,2849.7015937381493,head,size_factor_normalized_counts
TCERG1L-AS1,1.2267826100231374,tail,size_factor_normalized_counts
TCF12,1910.195464762155,NA,size_factor_normalized_counts
TCF19,333.1808576998658,mid,size_factor_normalized_counts
TCF20,3083.9628869154353,head,size_factor_normalized_counts
TCF25,2642.2339697712177,NA,size_factor_normalized_counts
TCF3,2509.566430406644,NA,size_factor_normalized_counts
TCF4,331.20197375132443,mid,size_factor_normalized_counts
TCF7,237.63488998541936,mid,size_factor_normalized_counts
TCF7L1,4.9071304400925495,NA,size_factor_normalized_counts
TCF7L2,886.4022720536334,mid,size_factor_normalized_counts
TCFL5,402.1180244969139,mid,size_factor_normalized_counts
TCHP,469.5769621423142,mid,size_factor_normalized_counts
TCIM,7.0691696872531375,NA,size_factor_normalized_counts
TCIRG1,381.6409853073151,mid,size_factor_normalized_counts
TCN1,1151.6495108365941,mid,size_factor_normalized_counts
TCN2,63.69731180963095,mid,size_factor_normalized_counts
TCOF1,1817.9093489434063,NA,size_factor_normalized_counts
TCP1,6490.158733665745,head,size_factor_normalized_counts
TCP10L,8.268859628709652,NA,size_factor_normalized_counts
TCP11L1,625.4379131905549,mid,size_factor_normalized_counts
TCP11L2,609.7270798960067,mid,size_factor_normalized_counts
TCTA,341.8973059315137,mid,size_factor_normalized_counts
TCTE1,0.3998966471521719,tail,size_factor_normalized_counts
TCTE3,71.56627479118843,mid,size_factor_normalized_counts
TCTEX1D2,195.0096238947147,mid,size_factor_normalized_counts
TCTN1,537.1854690364198,mid,size_factor_normalized_counts
TCTN2,258.808812997265,mid,size_factor_normalized_counts
TCTN3,1107.349873532928,mid,size_factor_normalized_counts
TDG,1299.6956842404106,NA,size_factor_normalized_counts
TDP1,645.54111622243,mid,size_factor_normalized_counts
TDP2,1097.23759329851,mid,size_factor_normalized_counts
TDRD12,5.334119755811342,NA,size_factor_normalized_counts
TDRD3,707.6659341120189,mid,size_factor_normalized_counts
TDRD6,23.044436286120543,mid,size_factor_normalized_counts
TDRD7,453.7978376047603,mid,size_factor_normalized_counts
TDRKH,208.23979930065016,mid,size_factor_normalized_counts
TDRKH-AS1,12.084670801612173,NA,size_factor_normalized_counts
TDRP,633.5507101892119,mid,size_factor_normalized_counts
TEAD1,3482.351752483316,head,size_factor_normalized_counts
TEAD2,338.63745403581595,mid,size_factor_normalized_counts
TEAD3,648.7326768751223,mid,size_factor_normalized_counts
TEAD4,487.76084080095023,mid,size_factor_normalized_counts
TEC,109.81327705043866,mid,size_factor_normalized_counts
TECPR1,298.20781324218564,mid,size_factor_normalized_counts
TECPR2,646.0558769251959,mid,size_factor_normalized_counts
TECR,2931.469039293981,head,size_factor_normalized_counts
TECTA,4.961315777225792,NA,size_factor_normalized_counts
TEDC1,206.2674087334559,mid,size_factor_normalized_counts
TEDC2,103.30656002173743,mid,size_factor_normalized_counts
TEF,190.82100874322663,mid,size_factor_normalized_counts
TEFM,225.6585898580737,mid,size_factor_normalized_counts
TELO2,820.28498107387,mid,size_factor_normalized_counts
TEN1,317.03654170825155,mid,size_factor_normalized_counts
TENM1,26.11463950185196,mid,size_factor_normalized_counts
TENM3,1169.4281186099088,mid,size_factor_normalized_counts
TENM3-AS1,59.16947872947111,mid,size_factor_normalized_counts
TENM4,0,tail,size_factor_normalized_counts
TENT2,1204.9571223447938,mid,size_factor_normalized_counts
TENT4A,968.5414024448723,mid,size_factor_normalized_counts
TENT4B,1013.2821349701294,mid,size_factor_normalized_counts
TENT5A,1052.5738836839616,mid,size_factor_normalized_counts
TENT5B,1233.7951346091802,mid,size_factor_normalized_counts
TENT5C,66.76102164401522,mid,size_factor_normalized_counts
TEP1,909.1811558922568,mid,size_factor_normalized_counts
TEPSIN,327.09463660553615,mid,size_factor_normalized_counts
TERB1,1.2267826100231374,tail,size_factor_normalized_counts
TERC,3290.038408682569,head,size_factor_normalized_counts
TERF1,664.8846053912616,mid,size_factor_normalized_counts
TERF2,718.3417861481668,mid,size_factor_normalized_counts
TERF2IP,797.4378059922409,mid,size_factor_normalized_counts
TERT,42.95037811350411,mid,size_factor_normalized_counts
TES,1819.937043990912,NA,size_factor_normalized_counts
TESK1,524.2933924159781,mid,size_factor_normalized_counts
TESK2,219.68723281935772,mid,size_factor_normalized_counts
TESMIN,211.08676778650147,mid,size_factor_normalized_counts
TET1,235.54763536261146,mid,size_factor_normalized_counts
TET2,1769.2802589072498,NA,size_factor_normalized_counts
TET3,1838.262879373728,NA,size_factor_normalized_counts
TEX10,818.7124871538279,mid,size_factor_normalized_counts
TEX14,3.6261624929361687,tail,size_factor_normalized_counts
TEX19,7.0691696872531375,NA,size_factor_normalized_counts
TEX2,1750.0386470313376,NA,size_factor_normalized_counts
TEX22,5.816485600169426,NA,size_factor_normalized_counts
TEX261,1710.6190474991974,NA,size_factor_normalized_counts
TEX264,997.8956905673235,mid,size_factor_normalized_counts
TEX30,179.61740924161867,mid,size_factor_normalized_counts
TEX41,2.826369198631825,tail,size_factor_normalized_counts
TEX9,384.86178995089017,mid,size_factor_normalized_counts
TF,4.852945102959306,NA,size_factor_normalized_counts
TFAM,2742.086180271141,NA,size_factor_normalized_counts
TFAP2A,2746.5522154896425,NA,size_factor_normalized_counts
TFAP2A-AS1,23.790044243291646,mid,size_factor_normalized_counts
TFAP2A-AS2,16.56481192598593,NA,size_factor_normalized_counts
TFAP2C,838.1383734715374,mid,size_factor_normalized_counts
TFAP2E,6.2422837243821725,NA,size_factor_normalized_counts
TFAP4,809.8475888166525,mid,size_factor_normalized_counts
TFB1M,312.428767302511,mid,size_factor_normalized_counts
TFB2M,599.8380343914688,mid,size_factor_normalized_counts
TFCP2,787.6777304491891,mid,size_factor_normalized_counts
TFCP2L1,34205.232076144195,head,size_factor_normalized_counts
TFDP1,3194.130606943596,head,size_factor_normalized_counts
TFDP2,1304.3124078507954,NA,size_factor_normalized_counts
TFE3,866.7878561991356,mid,size_factor_normalized_counts
TFEB,794.1909408592375,mid,size_factor_normalized_counts
TFG,2661.4902128450217,NA,size_factor_normalized_counts
TFIP11,651.8310919025982,mid,size_factor_normalized_counts
TFPI,2784.3527482891327,NA,size_factor_normalized_counts
TFPT,155.95633495981298,mid,size_factor_normalized_counts
TFRC,9296.849270571909,head,size_factor_normalized_counts
TG,12.37619677449786,NA,size_factor_normalized_counts
TGDS,279.2913133890728,mid,size_factor_normalized_counts
TGFA,968.4883362509172,mid,size_factor_normalized_counts
TGFB1,481.28882896534077,mid,size_factor_normalized_counts
TGFB1I1,111.20261567186154,mid,size_factor_normalized_counts
TGFB2,779.3923982701269,mid,size_factor_normalized_counts
TGFB2-OT1,25.26302751489454,mid,size_factor_normalized_counts
TGFB3,117.91958066774859,mid,size_factor_normalized_counts
TGFBI,1240.6681622351198,mid,size_factor_normalized_counts
TGFBR1,1188.3446184630216,mid,size_factor_normalized_counts
TGFBR2,4012.895041148201,head,size_factor_normalized_counts
TGFBR3,53.80177292374599,mid,size_factor_normalized_counts
TGFBR3L,26.80606212188982,mid,size_factor_normalized_counts
TGFBRAP1,1266.7698149742773,NA,size_factor_normalized_counts
TGIF1,778.5072002332557,mid,size_factor_normalized_counts
TGIF2,908.5591436584026,mid,size_factor_normalized_counts
TGM1,1430.6016062969952,NA,size_factor_normalized_counts
TGM2,936.7675311644095,mid,size_factor_normalized_counts
TGM4,39.155166227821056,mid,size_factor_normalized_counts
TGM5,43.55402934649495,mid,size_factor_normalized_counts
TGOLN2,4249.499290584911,head,size_factor_normalized_counts
TGS1,834.3626417298958,mid,size_factor_normalized_counts
TH,16.9647085731381,NA,size_factor_normalized_counts
THADA,1688.4156030818203,NA,size_factor_normalized_counts
THAP1,336.93599015428794,mid,size_factor_normalized_counts
THAP10,39.046795553554574,mid,size_factor_normalized_counts
THAP11,743.6425264498421,mid,size_factor_normalized_counts
THAP12,1844.1605709312694,NA,size_factor_normalized_counts
THAP2,221.70082196099088,mid,size_factor_normalized_counts
THAP3,138.6253157894365,mid,size_factor_normalized_counts
THAP4,1652.966758209457,NA,size_factor_normalized_counts
THAP5,812.8431574437445,mid,size_factor_normalized_counts
THAP6,317.1514057638651,mid,size_factor_normalized_counts
THAP7,462.243359150742,mid,size_factor_normalized_counts
THAP7-AS1,14.02996870023979,NA,size_factor_normalized_counts
THAP8,49.18616845653913,mid,size_factor_normalized_counts
THAP9,138.73368646370298,mid,size_factor_normalized_counts
THAP9-AS1,654.4263182049526,mid,size_factor_normalized_counts
THBD,6.723458377234209,NA,size_factor_normalized_counts
THBS1,8605.264735446668,head,size_factor_normalized_counts
THBS3,222.05952003370413,mid,size_factor_normalized_counts
THEM4,469.71242548514726,mid,size_factor_normalized_counts
THEM6,2764.0760192917987,NA,size_factor_normalized_counts
THEMIS2,167.030964499935,mid,size_factor_normalized_counts
THG1L,666.2056527696791,mid,size_factor_normalized_counts
THNSL1,562.7777353109808,mid,size_factor_normalized_counts
THNSL2,144.99007609395747,mid,size_factor_normalized_counts
THOC1,700.8070123919515,mid,size_factor_normalized_counts
THOC2,2491.939630168391,NA,size_factor_normalized_counts
THOC3,1665.951980455115,NA,size_factor_normalized_counts
THOC5,852.476551587625,mid,size_factor_normalized_counts
THOC6,361.68838370328365,mid,size_factor_normalized_counts
THOC7,1367.6304223004938,NA,size_factor_normalized_counts
THOP1,1776.9237488725712,NA,size_factor_normalized_counts
THRA,960.4556981147819,mid,size_factor_normalized_counts
THRAP3,5868.2580924379,head,size_factor_normalized_counts
THRB,613.4822123504287,mid,size_factor_normalized_counts
THRB-AS1,5.869479745796622,NA,size_factor_normalized_counts
THRB-IT1,16.856337898871615,NA,size_factor_normalized_counts
THSD1,7.834772476781848,NA,size_factor_normalized_counts
THSD4,633.2721709790206,mid,size_factor_normalized_counts
THSD8,103.28351330014667,mid,size_factor_normalized_counts
THTPA,165.99109880261227,mid,size_factor_normalized_counts
THUMPD1,1649.9236476622923,NA,size_factor_normalized_counts
THUMPD2,377.1618763620795,mid,size_factor_normalized_counts
THUMPD3,930.0440727871753,mid,size_factor_normalized_counts
THUMPD3-AS1,481.66203152346174,mid,size_factor_normalized_counts
THYN1,380.279771533597,mid,size_factor_normalized_counts
TIA1,1662.3540297739235,NA,size_factor_normalized_counts
TIAF1,109.98679987934625,mid,size_factor_normalized_counts
TIAL1,2551.86121023638,NA,size_factor_normalized_counts
TIAM1,531.0168507932124,mid,size_factor_normalized_counts
TIAM2,83.09746254207087,mid,size_factor_normalized_counts
TICAM1,519.2637853957467,mid,size_factor_normalized_counts
TICAM2,185.30373368879611,mid,size_factor_normalized_counts
TICRR,545.9278907934563,mid,size_factor_normalized_counts
TIFA,510.79229032437644,mid,size_factor_normalized_counts
TIGAR,867.3632956203817,mid,size_factor_normalized_counts
TIGD1,144.03422016960053,mid,size_factor_normalized_counts
TIGD2,818.7536857282669,mid,size_factor_normalized_counts
TIGD3,1.1996899414565156,tail,size_factor_normalized_counts
TIGD4,7.8960556501241035,NA,size_factor_normalized_counts
TIGD5,921.0772971570807,mid,size_factor_normalized_counts
TIGD6,118.58391061921981,mid,size_factor_normalized_counts
TIGD7,53.1309495909276,mid,size_factor_normalized_counts
TIMELESS,929.3461567857903,mid,size_factor_normalized_counts
TIMM10,346.6342678356814,mid,size_factor_normalized_counts
TIMM10B,940.976745603117,mid,size_factor_normalized_counts
TIMM13,1728.6587311472972,NA,size_factor_normalized_counts
TIMM17A,1824.261122485233,NA,size_factor_normalized_counts
TIMM17B,536.6295097592151,mid,size_factor_normalized_counts
TIMM21,614.7772862034574,mid,size_factor_normalized_counts
TIMM22,515.5368647530693,mid,size_factor_normalized_counts
TIMM23,1308.674753803749,NA,size_factor_normalized_counts
TIMM23B,201.68813058990042,mid,size_factor_normalized_counts
TIMM23B-AGAP6,97.76690541961423,mid,size_factor_normalized_counts
TIMM29,269.0836492430827,mid,size_factor_normalized_counts
TIMM44,972.4720776733885,mid,size_factor_normalized_counts
TIMM50,1390.9782521790162,NA,size_factor_normalized_counts
TIMM8A,316.23674841394717,mid,size_factor_normalized_counts
TIMM8B,943.7077308901768,mid,size_factor_normalized_counts
TIMM9,1064.9619480779759,mid,size_factor_normalized_counts
TIMMDC1,1114.108037103254,mid,size_factor_normalized_counts
TIMP1,816.9904239850804,mid,size_factor_normalized_counts
TIMP2,3125.031061218371,head,size_factor_normalized_counts
TIMP3,602.8616647945921,mid,size_factor_normalized_counts
TINAGL1,4580.650214950915,head,size_factor_normalized_counts
TINCR,34.27512845629513,mid,size_factor_normalized_counts
TINF2,608.2022779317506,mid,size_factor_normalized_counts
TIPARP,1076.91876806128,mid,size_factor_normalized_counts
TIPARP-AS1,16.883430567438236,NA,size_factor_normalized_counts
TIPIN,183.2706644031215,mid,size_factor_normalized_counts
TIPRL,1240.8860227268308,mid,size_factor_normalized_counts
TIRAP,235.4999434068254,mid,size_factor_normalized_counts
TJAP1,561.6127505626162,mid,size_factor_normalized_counts
TJP1,5687.8420090451555,head,size_factor_normalized_counts
TJP2,3561.7912453510526,head,size_factor_normalized_counts
TJP3,3265.155926028909,head,size_factor_normalized_counts
TK1,656.0185879109083,mid,size_factor_normalized_counts
TK2,637.0078232894014,mid,size_factor_normalized_counts
TKFC,1014.1220076956947,mid,size_factor_normalized_counts
TKT,34062.213947661985,head,size_factor_normalized_counts
TLCD1,400.552023958219,mid,size_factor_normalized_counts
TLCD2,261.8519235444298,mid,size_factor_normalized_counts
TLCD3A,684.2692931345323,mid,size_factor_normalized_counts
TLCD3B,0.3998966471521719,tail,size_factor_normalized_counts
TLCD4,913.6960022097223,mid,size_factor_normalized_counts
TLCD5,78.44579579847522,mid,size_factor_normalized_counts
TLE1,1369.7913424044764,NA,size_factor_normalized_counts
TLE2,533.2395687588534,mid,size_factor_normalized_counts
TLE3,1513.5080630758025,NA,size_factor_normalized_counts
TLE4,334.4694381715473,mid,size_factor_normalized_counts
TLE5,10633.339701445311,head,size_factor_normalized_counts
TLE6,18.537202493180168,NA,size_factor_normalized_counts
TLK1,2192.212389200118,NA,size_factor_normalized_counts
TLK2,1173.047787721498,mid,size_factor_normalized_counts
TLL2,1.253875278589759,tail,size_factor_normalized_counts
TLN1,7168.175892265013,head,size_factor_normalized_counts
TLN2,154.20068574115174,mid,size_factor_normalized_counts
TLNRD1,543.1145083575188,mid,size_factor_normalized_counts
TLR1,809.9881460241315,mid,size_factor_normalized_counts
TLR10,5.788201740096758,NA,size_factor_normalized_counts
TLR2,101.19870611171008,mid,size_factor_normalized_counts
TLR3,453.439139532047,mid,size_factor_normalized_counts
TLR4,210.61208651499658,mid,size_factor_normalized_counts
TLR5,359.9067609592338,mid,size_factor_normalized_counts
TLR6,733.0569644606204,mid,size_factor_normalized_counts
TLR9,4.134429814354826,NA,size_factor_normalized_counts
TLX2,0.8268859628709654,tail,size_factor_normalized_counts
TM2D1,398.96542413230463,mid,size_factor_normalized_counts
TM2D2,590.3229120086946,mid,size_factor_normalized_counts
TM2D3,486.06049606260024,mid,size_factor_normalized_counts
TM4SF1,3941.3189155461314,head,size_factor_normalized_counts
TM4SF1-AS1,9.041560254447376,NA,size_factor_normalized_counts
TM4SF19-AS1,0.3998966471521719,tail,size_factor_normalized_counts
TM7SF2,186.44923829311938,mid,size_factor_normalized_counts
TM7SF3,2646.815394337352,NA,size_factor_normalized_counts
TM9SF1,1199.344463378791,mid,size_factor_normalized_counts
TM9SF2,5990.50618865933,head,size_factor_normalized_counts
TM9SF3,7767.015974492229,head,size_factor_normalized_counts
TM9SF4,2216.034900350146,NA,size_factor_normalized_counts
TMA16,581.8773904627128,mid,size_factor_normalized_counts
TMA7,1946.3498381604281,NA,size_factor_normalized_counts
TMBIM1,3767.125635733727,head,size_factor_normalized_counts
TMBIM4,639.0343991937289,mid,size_factor_normalized_counts
TMBIM6,15198.425516398569,head,size_factor_normalized_counts
TMC1,1.6808645943085523,tail,size_factor_normalized_counts
TMC4,837.2225969784415,mid,size_factor_normalized_counts
TMC5,514.1811121815601,mid,size_factor_normalized_counts
TMC6,968.1464769092538,mid,size_factor_normalized_counts
TMC7,226.96015709244952,mid,size_factor_normalized_counts
TMC8,15.31093664739617,NA,size_factor_normalized_counts
TMCC1,903.0548553666663,mid,size_factor_normalized_counts
TMCC1-AS1,30.45931728339261,mid,size_factor_normalized_counts
TMCC2,15.283843978829548,NA,size_factor_normalized_counts
TMCC3,98.52839954313083,mid,size_factor_normalized_counts
TMCO1,2152.826375717892,NA,size_factor_normalized_counts
TMCO1-AS1,15.33802931596279,NA,size_factor_normalized_counts
TMCO3,1400.1693816821692,NA,size_factor_normalized_counts
TMCO4,274.9802216574459,mid,size_factor_normalized_counts
TMCO6,199.8831682848935,mid,size_factor_normalized_counts
TMED1,456.8279613892307,mid,size_factor_normalized_counts
TMED10,9515.265386254992,head,size_factor_normalized_counts
TMED2,7876.978820791373,head,size_factor_normalized_counts
TMED2-DT,45.878624605055265,mid,size_factor_normalized_counts
TMED3,3135.81600451102,head,size_factor_normalized_counts
TMED4,1661.5130379051802,NA,size_factor_normalized_counts
TMED5,3109.8672784501014,head,size_factor_normalized_counts
TMED6,1.6266792571753093,tail,size_factor_normalized_counts
TMED7,3711.0263602199875,head,size_factor_normalized_counts
TMED8,1206.5838016019688,mid,size_factor_normalized_counts
TMED9,2304.77501253848,NA,size_factor_normalized_counts
TMEFF1,43.689492689328056,mid,size_factor_normalized_counts
TMEM100,4.880037771525927,NA,size_factor_normalized_counts
TMEM101,487.73374813238365,mid,size_factor_normalized_counts
TMEM102,386.86776656799816,mid,size_factor_normalized_counts
TMEM104,606.954896034508,mid,size_factor_normalized_counts
TMEM106A,30.140698641940304,mid,size_factor_normalized_counts
TMEM106B,2578.5577825408254,NA,size_factor_normalized_counts
TMEM106C,914.3950373542855,mid,size_factor_normalized_counts
TMEM107,275.1427776688456,mid,size_factor_normalized_counts
TMEM109,1982.6233307093062,NA,size_factor_normalized_counts
TMEM11,543.3594615177964,mid,size_factor_normalized_counts
TMEM115,1077.5007008638736,mid,size_factor_normalized_counts
TMEM116,79.40814510417928,mid,size_factor_normalized_counts
TMEM117,167.5804303957926,mid,size_factor_normalized_counts
TMEM120A,318.19503307526907,mid,size_factor_normalized_counts
TMEM120B,832.8302272411147,mid,size_factor_normalized_counts
TMEM121B,1.2267826100231374,tail,size_factor_normalized_counts
TMEM123,13026.337150995267,head,size_factor_normalized_counts
TMEM125,590.688103462755,mid,size_factor_normalized_counts
TMEM126A,242.4065570826788,mid,size_factor_normalized_counts
TMEM126B,1026.253251309915,mid,size_factor_normalized_counts
TMEM127,2440.0061322325637,NA,size_factor_normalized_counts
TMEM128,305.33116826657204,mid,size_factor_normalized_counts
TMEM129,1112.66339400152,mid,size_factor_normalized_counts
TMEM131,1856.3612249316732,NA,size_factor_normalized_counts
TMEM131L,771.0923192359837,mid,size_factor_normalized_counts
TMEM132A,1604.4914925169974,NA,size_factor_normalized_counts
TMEM134,553.2214143537676,mid,size_factor_normalized_counts
TMEM135,872.345210684827,mid,size_factor_normalized_counts
TMEM138,353.5343881301876,mid,size_factor_normalized_counts
TMEM139,799.883758687762,mid,size_factor_normalized_counts
TMEM140,6.987891681553274,NA,size_factor_normalized_counts
TMEM141,805.1907857750068,mid,size_factor_normalized_counts
TMEM143,93.14009445018624,mid,size_factor_normalized_counts
TMEM144,546.4296647335278,mid,size_factor_normalized_counts
TMEM145,33.475335161990785,mid,size_factor_normalized_counts
TMEM147,1579.3880134198137,NA,size_factor_normalized_counts
TMEM147-AS1,291.1722296048463,mid,size_factor_normalized_counts
TMEM14A,561.8695713424099,mid,size_factor_normalized_counts
TMEM14B,1096.3359227112865,mid,size_factor_normalized_counts
TMEM14C,1884.420043188975,NA,size_factor_normalized_counts
TMEM150A,232.85672950681277,mid,size_factor_normalized_counts
TMEM151A,0.3998966471521719,tail,size_factor_normalized_counts
TMEM154,807.7527216693195,mid,size_factor_normalized_counts
TMEM156,21.580313040344965,NA,size_factor_normalized_counts
TMEM158,18.991284477465584,NA,size_factor_normalized_counts
TMEM159,1015.5449323670314,mid,size_factor_normalized_counts
TMEM160,179.75936596579896,mid,size_factor_normalized_counts
TMEM161A,509.16561106720116,mid,size_factor_normalized_counts
TMEM161B,836.199568954257,mid,size_factor_normalized_counts
TMEM161B-AS1,1356.7996267774715,NA,size_factor_normalized_counts
TMEM164,2044.4978212004482,NA,size_factor_normalized_counts
TMEM165,4078.7456605372895,head,size_factor_normalized_counts
TMEM167A,2454.5325006347057,NA,size_factor_normalized_counts
TMEM167B,610.6970417262359,mid,size_factor_normalized_counts
TMEM168,969.57316213676,mid,size_factor_normalized_counts
TMEM169,8.614570938728583,NA,size_factor_normalized_counts
TMEM17,88.21236472287423,mid,size_factor_normalized_counts
TMEM170A,720.0551176492111,mid,size_factor_normalized_counts
TMEM170B,102.85247803745202,mid,size_factor_normalized_counts
TMEM171,7.868962981557481,NA,size_factor_normalized_counts
TMEM173,227.15629915376303,mid,size_factor_normalized_counts
TMEM175,189.2279155359651,mid,size_factor_normalized_counts
TMEM177,317.144912382518,mid,size_factor_normalized_counts
TMEM178A,10.349620870170378,NA,size_factor_normalized_counts
TMEM178B,28.27667874901255,mid,size_factor_normalized_counts
TMEM179B,498.2405507757845,mid,size_factor_normalized_counts
TMEM18,776.7038590588083,mid,size_factor_normalized_counts
TMEM181,1915.775656821422,NA,size_factor_normalized_counts
TMEM182,129.25864351218965,mid,size_factor_normalized_counts
TMEM183A,2525.5687896740783,NA,size_factor_normalized_counts
TMEM184A,737.6505701239066,mid,size_factor_normalized_counts
TMEM184B,2279.056014588789,NA,size_factor_normalized_counts
TMEM184C,1450.9421499646228,NA,size_factor_normalized_counts
TMEM185A,355.4460999789015,mid,size_factor_normalized_counts
TMEM185B,1622.7047021305561,NA,size_factor_normalized_counts
TMEM186,230.0509595954004,mid,size_factor_normalized_counts
TMEM187,134.11808199649613,mid,size_factor_normalized_counts
TMEM189,2154.026065659348,NA,size_factor_normalized_counts
TMEM19,1088.5764495471735,mid,size_factor_normalized_counts
TMEM191B,8.477582876213232,NA,size_factor_normalized_counts
TMEM191C,23.981217642940237,mid,size_factor_normalized_counts
TMEM192,1304.64513239812,NA,size_factor_normalized_counts
TMEM198,34.09197315767593,mid,size_factor_normalized_counts
TMEM199,455.16008355761653,mid,size_factor_normalized_counts
TMEM200B,4.107337145788206,NA,size_factor_normalized_counts
TMEM201,310.9427080893968,mid,size_factor_normalized_counts
TMEM202-AS1,47.18668522077827,mid,size_factor_normalized_counts
TMEM203,603.2875349671328,mid,size_factor_normalized_counts
TMEM205,888.6658509886199,mid,size_factor_normalized_counts
TMEM208,389.70712252932424,mid,size_factor_normalized_counts
TMEM209,949.0765558390799,mid,size_factor_normalized_counts
TMEM214,1794.2547680429477,NA,size_factor_normalized_counts
TMEM216,140.38096500809775,mid,size_factor_normalized_counts
TMEM217,45.081952563351976,mid,size_factor_normalized_counts
TMEM218,229.684648998162,mid,size_factor_normalized_counts
TMEM219,905.5549933993207,mid,size_factor_normalized_counts
TMEM220,14.456958015958584,NA,size_factor_normalized_counts
TMEM222,686.221084414507,mid,size_factor_normalized_counts
TMEM223,233.25662615396493,mid,size_factor_normalized_counts
TMEM225B,2.9076472043316897,tail,size_factor_normalized_counts
TMEM229B,2.8534618671984466,tail,size_factor_normalized_counts
TMEM230,1677.150205718554,NA,size_factor_normalized_counts
TMEM231,391.5852483281243,mid,size_factor_normalized_counts
TMEM232,2.9076472043316897,tail,size_factor_normalized_counts
TMEM234,174.41875282864044,mid,size_factor_normalized_counts
TMEM236,4.134429814354826,NA,size_factor_normalized_counts
TMEM237,451.37136505328056,mid,size_factor_normalized_counts
TMEM238,316.88047907819896,mid,size_factor_normalized_counts
