x,time,contrast,delta_density,lo,hi
12.7397260273973,24 h,Dox-only,0.000601297764465589,-0.000206175928280382,0.00144693865913434
12.7397260273973,24 h,Tam-only,0.00214908837078585,0.00141886554612965,0.00286174571367272
12.7397260273973,4 h,Dox-only,-0.000130490283099978,-0.000569193112233413,0.000303345158515325
12.7397260273973,4 h,Tam-only,-0.00062339850889663,-0.00104688109332362,-0.000201887126984586
12.7808219178082,24 h,Dox-only,0.000660767856481389,-0.000128996370161099,0.00149234462125585
12.7808219178082,24 h,Tam-only,0.0021601001744868,0.00144487039416668,0.00286908815402711
12.7808219178082,4 h,Dox-only,-0.000109686784833557,-0.00053763901136697,0.000315161053662764
12.7808219178082,4 h,Tam-only,-0.000579911812454301,-0.000988745077841455,-0.000165880918585091
12.8219178082192,24 h,Dox-only,0.000724876805432501,-5.34055627317735e-05,0.00153160038553935
12.8219178082192,24 h,Tam-only,0.00217356359133722,0.00146513004311209,0.0028682779827185
12.8219178082192,4 h,Dox-only,-9.24569508124369e-05,-0.000507966487022445,0.000327022187052063
12.8219178082192,4 h,Tam-only,-0.000538967978225179,-0.000944259429830298,-0.000129111460701858
12.8630136986301,24 h,Dox-only,0.000791391650587937,1.99466291319452e-05,0.0015917055905621
12.8630136986301,24 h,Tam-only,0.0021749693385042,0.0014758750838663,0.00285803259599753
12.8630136986301,4 h,Dox-only,-7.77453680331844e-05,-0.00048555441540027,0.000335549047396306
12.8630136986301,4 h,Tam-only,-0.000500770841816711,-0.000903872104610924,-9.93229183858293e-05
12.9041095890411,24 h,Dox-only,0.000857887690684303,9.6460239287514e-05,0.00164412447454289
12.9041095890411,24 h,Tam-only,0.00217016254010559,0.00148531521962721,0.00283936013881686
12.9041095890411,4 h,Dox-only,-6.53890407746223e-05,-0.000472295638828693,0.000338148257756885
12.9041095890411,4 h,Tam-only,-0.000466038807401689,-0.000864684778628257,-7.39909672606295e-05
12.9452054794521,24 h,Dox-only,0.00092257743172014,0.000178256008156092,0.00169749926648511
12.9452054794521,24 h,Tam-only,0.00215829194057137,0.00148769129917711,0.00282434771980418
12.9452054794521,4 h,Dox-only,-5.51493983894542e-05,-0.000459585503187067,0.000335594361910512
12.9452054794521,4 h,Tam-only,-0.000435393165565394,-0.000826073422267264,-4.94339153559646e-05
12.986301369863,24 h,Dox-only,0.000983743090457012,0.000238071025581747,0.00175717566072506
12.986301369863,24 h,Tam-only,0.00213864325169509,0.00148621131753261,0.00279634508459582
12.986301369863,4 h,Dox-only,-4.67230994679081e-05,-0.000444634802029154,0.000339157947292137
12.986301369863,4 h,Tam-only,-0.000409350439535036,-0.000793941181948593,-2.81808535795714e-05
13.027397260274,24 h,Dox-only,0.00103977325528278,0.000303301805548759,0.00179919852729442
13.027397260274,24 h,Tam-only,0.00211065823694901,0.00145913461986506,0.0027632778745039
13.027397260274,4 h,Dox-only,-3.9754098282524e-05,-0.000433700766186441,0.00034184699353601
13.027397260274,4 h,Tam-only,-0.000388315722267257,-0.000773258543787577,-1.11796741959538e-05
13.0684931506849,24 h,Dox-only,0.00108919698832733,0.00036054625124314,0.00183682899405702
13.0684931506849,24 h,Tam-only,0.0020739509188151,0.00143288079461108,0.00272289669525599
13.0684931506849,4 h,Dox-only,-3.31723567553732e-05,-0.00042589041019095,0.000344748555182512
13.0684931506849,4 h,Tam-only,-0.000372672173172092,-0.000756685140256279,1.37170693862387e-06
13.1095890410959,24 h,Dox-only,0.0011307498739305,0.000411384107194795,0.00186592465549975
13.1095890410959,24 h,Tam-only,0.00203577611153789,0.0013993147772534,0.0026718465746157
13.1095890410959,4 h,Dox-only,-2.78276568461411e-05,-0.000414408807789536,0.000349010521534079
13.1095890410959,4 h,Tam-only,-0.000363471489944599,-0.000743622279264523,2.23506893584249e-06
13.1506849315068,24 h,Dox-only,0.00116152638864464,0.000457568721899178,0.00188206862693876
13.1506849315068,24 h,Tam-only,0.0019801328787388,0.00136530926005008,0.00260831682701805
13.1506849315068,4 h,Dox-only,-2.25259506011384e-05,-0.000405609444144204,0.000349287425303419
13.1506849315068,4 h,Tam-only,-0.000359633563146434,-0.000732169569719915,-7.24298801188989e-07
13.1917808219178,24 h,Dox-only,0.00118198862895133,0.000492780788143331,0.00188968729158003
13.1917808219178,24 h,Tam-only,0.00191574996101918,0.00130452589437833,0.00253441122470426
13.1917808219178,4 h,Dox-only,-1.69108844640629e-05,-0.000395244384296996,0.000352651383966568
13.1917808219178,4 h,Tam-only,-0.000360956091364911,-0.000728463976548393,-1.09282899741295e-05
13.2328767123288,24 h,Dox-only,0.00119199949048605,0.000497840044082985,0.00188375113450053
13.2328767123288,24 h,Tam-only,0.0018434186186352,0.0012426249326321,0.00245006192733296
13.2328767123288,4 h,Dox-only,-1.06738688594801e-05,-0.000377302502912011,0.000351332103080715
13.2328767123288,4 h,Tam-only,-0.000367122323087696,-0.000726529452176638,-2.01405121460157e-05
13.2739726027397,24 h,Dox-only,0.00119142483342419,0.000499551004525174,0.00187892934807978
13.2739726027397,24 h,Tam-only,0.00176385726195088,0.00117145399330877,0.00236162375573593
13.2739726027397,4 h,Dox-only,-3.56384810337035e-06,-0.000367484890854084,0.000357946663009016
13.2739726027397,4 h,Tam-only,-0.000377707257304349,-0.000737725967257169,-4.09898404165218e-05
13.3150684931507,24 h,Dox-only,0.0011803718500135,0.000492014530497734,0.00186658695310927
13.3150684931507,24 h,Tam-only,0.00167794070134063,0.00109188099889771,0.00225901927002392
13.3150684931507,4 h,Dox-only,4.60438452454942e-06,-0.000352734288744776,0.000359496890220671
13.3150684931507,4 h,Tam-only,-0.000392185068890522,-0.000744543328145856,-6.3049727047359e-05
13.3561643835616,24 h,Dox-only,0.00115917819858557,0.000477842361388051,0.00183614388107596
13.3561643835616,24 h,Tam-only,0.00158692531242993,0.00101202094820667,0.00215895886423372
13.3561643835616,4 h,Dox-only,1.48954207717482e-05,-0.000332983159261434,0.00036430222068101
13.3561643835616,4 h,Tam-only,-0.000409674540161172,-0.000747015429305722,-8.69272982405871e-05
13.3972602739726,24 h,Dox-only,0.00112839755757314,0.000451101225993112,0.00179191000739486
13.3972602739726,24 h,Tam-only,0.00149941079925507,0.000939830055797848,0.00206452047751505
13.3972602739726,4 h,Dox-only,2.5623117515354e-05,-0.000314642281332637,0.000369051678767573
13.3972602739726,4 h,Tam-only,-0.000430118622912364,-0.000758584826079406,-0.00011411001478215
13.4383561643836,24 h,Dox-only,0.00108767735146449,0.000431336588378687,0.00174134468505576
