x,time,contrast,delta_density,lo,hi,view
1.69667318982387,24 h,Tam-only,-0.00113326312544967,-0.00242271648181239,0.000856391657473786,Full distribution
1.69667318982387,4 h,Dox-only,0.000909852582699412,-0.000486973466275748,0.00218398670203607,Full distribution
1.69667318982387,4 h,Tam-only,0.000719252046075425,-0.00103777812780185,0.00214656055276769,Full distribution
1.72994129158513,24 h,Dox-only,-0.0016938311427095,-0.00321758147805837,0.000260602375379914,Full distribution
1.72994129158513,24 h,Tam-only,-0.00119181922419458,-0.00246372060513917,0.00073787865741026,Full distribution
1.72994129158513,4 h,Dox-only,0.0010038568830525,-0.000353391791937073,0.0022431703876753,Full distribution
1.72994129158513,4 h,Tam-only,0.000760018109739337,-0.000925528554902186,0.00209763341218879,Full distribution
1.76320939334638,24 h,Dox-only,-0.00200658941663547,-0.00345610453802078,-0.000185080007988871,Full distribution
1.76320939334638,24 h,Tam-only,-0.00123929262532446,-0.00268579304010518,0.000444886750304251,Full distribution
1.76320939334638,4 h,Dox-only,0.00105631385816726,-0.000327922857087204,0.00227920661162877,Full distribution
1.76320939334638,4 h,Tam-only,0.000775836500758013,-0.000789517549079175,0.00208495671367616,Full distribution
1.79647749510763,24 h,Dox-only,-0.00227138598931856,-0.00382688422393041,-0.000552326094493536,Full distribution
