gene,ensg,baseline_expr,baseline_tpm,A_expr,B_expr,lfc,rank,band,updown,p_value,fdr,expr_scale
ENSG00000282885_AL627171.2,ENSG00000282885,1347922.75932976,1347922.75932976,1229758.846836,1347922.75932976,-0.132362290804316,1,head,Neutral,,,normcounts
ENSG00000198804_MT-CO1,ENSG00000198804,536543.481339681,536543.481339681,485697.050282871,536543.481339681,-0.143638085180964,2,head,Neutral,,,normcounts
ENSG00000156508_EEF1A1,ENSG00000156508,384311.018098613,384311.018098613,338399.02462909,384311.018098613,-0.183548419205835,3,head,Neutral,,,normcounts
ENSG00000251562_MALAT1,ENSG00000251562,279874.711269722,279874.711269722,312083.299216236,279874.711269722,0.157149488400403,4,head,Neutral,,,normcounts
ENSG00000198938_MT-CO3,ENSG00000198938,217987.172637724,217987.172637724,198383.786227771,217987.172637724,-0.135948468685882,5,head,Neutral,,,normcounts
ENSG00000259001_AL355075.4,ENSG00000259001,217259.680554859,217259.680554859,193747.901149402,217259.680554859,-0.165238973665165,6,head,Neutral,,,normcounts
ENSG00000198712_MT-CO2,ENSG00000198712,191498.174482094,191498.174482094,170669.922014087,191498.174482094,-0.166120892222452,7,head,Neutral,,,normcounts
ENSG00000198886_MT-ND4,ENSG00000198886,170812.533500091,170812.533500091,145389.808445033,170812.533500091,-0.23248621826513,8,head,Neutral,,,normcounts
ENSG00000167996_FTH1,ENSG00000167996,169200.582120985,169200.582120985,149340.005260363,169200.582120985,-0.180132711043807,9,head,Neutral,,,normcounts
ENSG00000269900_RMRP,ENSG00000269900,164760.07407336,164760.07407336,144893.429573164,164760.07407336,-0.185373304299191,10,head,Neutral,,,normcounts
ENSG00000171346_KRT15,ENSG00000171346,150337.068400374,150337.068400374,124831.285139522,150337.068400374,-0.26821926881475,11,head,Neutral,,,normcounts
ENSG00000167658_EEF2,ENSG00000167658,133343.997211526,133343.997211526,116091.127085841,133343.997211526,-0.199893561819348,12,head,Neutral,,,normcounts
ENSG00000198727_MT-CYB,ENSG00000198727,127854.762563414,127854.762563414,113804.241708262,127854.762563414,-0.167950177820899,13,head,Neutral,,,normcounts
ENSG00000124942_AHNAK,ENSG00000124942,115149.431497049,115149.431497049,126982.774684294,115149.431497049,0.141124351549966,14,head,Neutral,,,normcounts
ENSG00000198899_MT-ATP6,ENSG00000198899,92039.6995575083,92039.6995575083,81355.894640598,92039.6995575083,-0.178007335674835,15,head,Neutral,,,normcounts
ENSG00000198763_MT-ND2,ENSG00000198763,90787.1316994606,90787.1316994606,85815.9470380875,90787.1316994606,-0.0812411354638059,16,head,Neutral,,,normcounts
ENSG00000135480_KRT7,ENSG00000135480,86512.5820856036,86512.5820856036,96683.40997023,86512.5820856036,0.160356634290668,17,head,Neutral,,,normcounts
ENSG00000198786_MT-ND5,ENSG00000198786,81040.2395970259,81040.2395970259,69845.9604169739,81040.2395970259,-0.21445890744808,18,head,Neutral,,,normcounts
ENSG00000140988_RPS2,ENSG00000140988,80290.0394589486,80290.0394589486,71083.9230577601,80290.0394589486,-0.175695390741577,19,head,Neutral,,,normcounts
ENSG00000125730_C3,ENSG00000125730,76869.7057663857,76869.7057663857,68445.7765302047,76869.7057663857,-0.167451314199727,20,head,Neutral,,,normcounts
ENSG00000142541_RPL13A,ENSG00000142541,71621.1320707479,71621.1320707479,59127.8594633229,71621.1320707479,-0.276543016685681,21,head,Neutral,,,normcounts
ENSG00000178209_PLEC,ENSG00000178209,67986.588743495,67986.588743495,101315.065317966,67986.588743495,0.57551964621539,22,head,Up,,,normcounts
ENSG00000109971_HSPA8,ENSG00000109971,67961.5407377179,67961.5407377179,80393.2483579245,67961.5407377179,0.242352502634432,23,head,Neutral,,,normcounts
ENSG00000205426_KRT81,ENSG00000205426,67518.9133309967,67518.9133309967,75220.0259357744,67518.9133309967,0.15582293116374,24,head,Neutral,,,normcounts
ENSG00000111640_GAPDH,ENSG00000111640,67086.5268349543,67086.5268349543,65760.3071272507,67086.5268349543,-0.0288055845462267,25,head,Neutral,,,normcounts
ENSG00000133112_TPT1,ENSG00000133112,67004.0525115341,67004.0525115341,61451.9144562835,67004.0525115341,-0.124788452746659,26,head,Neutral,,,normcounts
ENSG00000099194_SCD,ENSG00000099194,65407.2114347745,65407.2114347745,74433.7535568669,65407.2114347745,0.186504607406418,27,head,Neutral,,,normcounts
ENSG00000174444_RPL4,ENSG00000174444,64445.3798054434,64445.3798054434,57881.6920653293,64445.3798054434,-0.154967297564719,28,head,Neutral,,,normcounts
ENSG00000100316_RPL3,ENSG00000100316,63460.3671174227,63460.3671174227,56570.8892357272,63460.3671174227,-0.165793249836181,29,head,Neutral,,,normcounts
ENSG00000089157_RPLP0,ENSG00000089157,62610.4687477815,62610.4687477815,55236.2405932312,62610.4687477815,-0.180785693768339,30,head,Neutral,,,normcounts
ENSG00000198888_MT-ND1,ENSG00000198888,61133.2205159483,61133.2205159483,56414.4209659878,61133.2205159483,-0.115890597328281,31,head,Neutral,,,normcounts
ENSG00000070756_PABPC1,ENSG00000070756,58988.9591517208,58988.9591517208,54716.6261641623,58988.9591517208,-0.108463767568846,32,head,Neutral,,,normcounts
ENSG00000161016_RPL8,ENSG00000161016,55509.1755398125,55509.1755398125,51720.5884611958,55509.1755398125,-0.101985671803281,33,head,Neutral,,,normcounts
ENSG00000186081_KRT5,ENSG00000186081,55382.0728042752,55382.0728042752,58108.3737321407,55382.0728042752,0.0693258056570709,34,head,Neutral,,,normcounts
ENSG00000148303_RPL7A,ENSG00000148303,48066.2724281005,48066.2724281005,45504.7789237789,48066.2724281005,-0.0790051708494666,35,head,Neutral,,,normcounts
ENSG00000254772_EEF1G,ENSG00000254772,47607.9720573929,47607.9720573929,44592.5622025245,47607.9720573929,-0.0943980305179899,36,head,Neutral,,,normcounts
ENSG00000117984_CTSD,ENSG00000117984,44543.8598178132,44543.8598178132,41725.3916330765,44543.8598178132,-0.0942987976141474,37,head,Neutral,,,normcounts
ENSG00000075624_ACTB,ENSG00000075624,43841.1174453437,43841.1174453437,52249.5077896906,43841.1174453437,0.253127579994757,38,head,Neutral,,,normcounts
ENSG00000181143_MUC16,ENSG00000181143,42866.6205509075,42866.6205509075,51844.3006748538,42866.6205509075,0.274324887383495,39,head,Neutral,,,normcounts
ENSG00000137154_RPS6,ENSG00000137154,42813.3895211988,42813.3895211988,38503.847602607,42813.3895211988,-0.153055667976616,40,head,Neutral,,,normcounts
ENSG00000167526_RPL13,ENSG00000167526,42706.7184771945,42706.7184771945,38970.960625412,42706.7184771945,-0.132060315361944,41,head,Neutral,,,normcounts
ENSG00000174748_RPL15,ENSG00000174748,42116.7533780182,42116.7533780182,37826.5152086383,42116.7533780182,-0.154992470368182,42,head,Neutral,,,normcounts
ENSG00000067225_PKM,ENSG00000067225,42075.0343786526,42075.0343786526,44263.2773320266,42075.0343786526,0.0731441293692186,43,head,Neutral,,,normcounts
ENSG00000272398_CD24,ENSG00000272398,42069.2514385117,42069.2514385117,41152.2539472937,42069.2514385117,-0.0317939329590988,44,head,Neutral,,,normcounts
ENSG00000145425_RPS3A,ENSG00000145425,41983.8542264688,41983.8542264688,37721.4302784019,41983.8542264688,-0.154446353481321,45,head,Neutral,,,normcounts
ENSG00000170421_KRT8,ENSG00000170421,40667.1096461483,40667.1096461483,52921.3345039119,40667.1096461483,0.379978770675937,46,head,Up,,,normcounts
ENSG00000149273_RPS3,ENSG00000149273,40186.2941426062,40186.2941426062,36874.2550754766,40186.2941426062,-0.12408641344344,47,head,Neutral,,,normcounts
ENSG00000204628_RACK1,ENSG00000204628,39941.3518720429,39941.3518720429,37296.7692988198,39941.3518720429,-0.0988299350611239,48,head,Neutral,,,normcounts
ENSG00000169710_FASN,ENSG00000169710,39068.6167351441,39068.6167351441,44981.4705025309,39068.6167351441,0.203315795144883,49,head,Neutral,,,normcounts
ENSG00000229117_RPL41,ENSG00000229117,38263.9899055929,38263.9899055929,32734.335916045,38263.9899055929,-0.22517623575164,50,head,Neutral,,,normcounts
ENSG00000198034_RPS4X,ENSG00000198034,38208.2186730105,38208.2186730105,34120.749281648,38208.2186730105,-0.163229147240173,51,head,Neutral,,,normcounts
ENSG00000181163_NPM1,ENSG00000181163,37933.371949031,37933.371949031,36006.5234920307,37933.371949031,-0.0752072743382115,52,head,Neutral,,,normcounts
ENSG00000182718_ANXA2,ENSG00000182718,37573.7277905905,37573.7277905905,45507.428523013,37573.7277905905,0.276371116054856,53,head,Neutral,,,normcounts
ENSG00000231500_RPS18,ENSG00000231500,37441.2492433843,37441.2492433843,31962.4878853515,37441.2492433843,-0.228242258513403,54,head,Neutral,,,normcounts
ENSG00000063046_EIF4B,ENSG00000063046,37154.8634784536,37154.8634784536,33582.1992920738,37154.8634784536,-0.145850222328232,55,head,Neutral,,,normcounts
ENSG00000168028_RPSA,ENSG00000168028,36665.1871434129,36665.1871434129,32541.0775393772,36665.1871434129,-0.172143892403115,56,head,Neutral,,,normcounts
ENSG00000103257_SLC7A5,ENSG00000103257,36442.1524693416,36442.1524693416,35932.2462877803,36442.1524693416,-0.0203284856268624,57,head,Neutral,,,normcounts
ENSG00000187514_PTMA,ENSG00000187514,35996.0992325534,35996.0992325534,36942.4077729581,35996.0992325534,0.0374362970474689,58,head,Neutral,,,normcounts
ENSG00000163931_TKT,ENSG00000163931,35985.2365222514,35985.2365222514,30856.8617025489,35985.2365222514,-0.221807137886131,59,head,Neutral,,,normcounts
ENSG00000147604_RPL7,ENSG00000147604,35939.2385872789,35939.2385872789,32489.0699699018,35939.2385872789,-0.145601135503465,60,head,Neutral,,,normcounts
ENSG00000096384_HSP90AB1,ENSG00000096384,35825.0898113799,35825.0898113799,39275.409147491,35825.0898113799,0.132652445835413,61,head,Neutral,,,normcounts
ENSG00000080824_HSP90AA1,ENSG00000080824,35122.4000077923,35122.4000077923,44262.0083476391,35122.4000077923,0.333669000552431,62,head,Up,,,normcounts
ENSG00000142937_RPS8,ENSG00000142937,35086.9602835233,35086.9602835233,32011.4518282341,35086.9602835233,-0.13234290723887,63,head,Neutral,,,normcounts
ENSG00000135486_HNRNPA1,ENSG00000135486,34243.9147015223,34243.9147015223,31349.9264084426,34243.9147015223,-0.127381692001483,64,head,Neutral,,,normcounts
ENSG00000147403_RPL10,ENSG00000147403,33664.4390403288,33664.4390403288,29709.8075287249,33664.4390403288,-0.180280461915553,65,head,Neutral,,,normcounts
ENSG00000115112_TFCP2L1,ENSG00000115112,33564.53100896,33564.53100896,31130.5235137814,33564.53100896,-0.10860428501541,66,head,Neutral,,,normcounts
ENSG00000096696_DSP,ENSG00000096696,33526.6957153234,33526.6957153234,31869.226358389,33526.6957153234,-0.0731440673879362,67,head,Neutral,,,normcounts
ENSG00000197958_RPL12,ENSG00000197958,33174.4775866139,33174.4775866139,27737.5675448136,33174.4775866139,-0.258223947490112,68,head,Neutral,,,normcounts
ENSG00000162244_RPL29,ENSG00000162244,32079.2281949316,32079.2281949316,27570.0383873115,32079.2281949316,-0.218530800579899,69,head,Neutral,,,normcounts
ENSG00000105640_RPL18A,ENSG00000105640,31934.2235958078,31934.2235958078,28684.0866722277,31934.2235958078,-0.154847674525058,70,head,Neutral,,,normcounts
ENSG00000134333_LDHA,ENSG00000134333,31885.1960040128,31885.1960040128,37221.110885675,31885.1960040128,0.223227878151079,71,head,Neutral,,,normcounts
ENSG00000089009_RPL6,ENSG00000089009,31589.1988406675,31589.1988406675,28160.8018735514,31589.1988406675,-0.165737373251377,72,head,Neutral,,,normcounts
ENSG00000122406_RPL5,ENSG00000122406,29621.5666416277,29621.5666416277,27378.4559040086,29621.5666416277,-0.113602871036845,73,head,Neutral,,,normcounts
ENSG00000163399_ATP1A1,ENSG00000163399,29527.2228167172,29527.2228167172,31366.16588078,29527.2228167172,0.0871606540125409,74,head,Neutral,,,normcounts
ENSG00000184009_ACTG1,ENSG00000184009,29315.3263314912,29315.3263314912,35278.9678360415,29315.3263314912,0.267144916892248,75,head,Neutral,,,normcounts
ENSG00000197756_RPL37A,ENSG00000197756,29192.8504963512,29192.8504963512,25214.2861059756,29192.8504963512,-0.211365911370507,76,head,Neutral,,,normcounts
ENSG00000198242_RPL23A,ENSG00000198242,29007.3558099485,29007.3558099485,25679.2116754111,29007.3558099485,-0.175811431800012,77,head,Neutral,,,normcounts
ENSG00000196262_PPIA,ENSG00000196262,28047.0014664576,28047.0014664576,27503.4186898566,28047.0014664576,-0.0282345649171365,78,head,Neutral,,,normcounts
ENSG00000186468_RPS23,ENSG00000186468,27953.9658412096,27953.9658412096,24589.7894285271,27953.9658412096,-0.184986532153385,79,head,Neutral,,,normcounts
ENSG00000127022_CANX,ENSG00000127022,27941.0592629897,27941.0592629897,28021.2829181366,27941.0592629897,0.00413614613187896,80,head,Neutral,,,normcounts
ENSG00000182774_RPS17,ENSG00000182774,27716.8759328021,27716.8759328021,25010.7897870852,27716.8759328021,-0.148208408371108,81,head,Neutral,,,normcounts
ENSG00000144713_RPL32,ENSG00000144713,27563.0263548989,27563.0263548989,24093.019882858,27563.0263548989,-0.19411152687076,82,head,Neutral,,,normcounts
ENSG00000106211_HSPB1,ENSG00000106211,27443.1046741621,27443.1046741621,21914.7626033335,27443.1046741621,-0.324527392925086,83,head,Down,,,normcounts
ENSG00000167653_PSCA,ENSG00000167653,27337.6785268772,27337.6785268772,24133.1229758416,27337.6785268772,-0.179869108111383,84,head,Neutral,,,normcounts
ENSG00000197956_S100A6,ENSG00000197956,27293.2086365592,27293.2086365592,26890.4324557388,27293.2086365592,-0.021448261553271,85,head,Neutral,,,normcounts
ENSG00000149925_ALDOA,ENSG00000149925,27270.4023541993,27270.4023541993,27359.5913252409,27270.4023541993,0.00471052187079657,86,head,Neutral,,,normcounts
ENSG00000196136_SERPINA3,ENSG00000196136,27170.5872362354,27170.5872362354,23882.3578509892,27170.5872362354,-0.18609315869791,87,head,Neutral,,,normcounts
ENSG00000138326_RPS24,ENSG00000138326,26842.2740597668,26842.2740597668,23570.6506279645,26842.2740597668,-0.187507858750607,88,head,Neutral,,,normcounts
ENSG00000125691_RPL23,ENSG00000125691,26532.8297560593,26532.8297560593,23897.5899599292,26532.8297560593,-0.150907421447471,89,head,Neutral,,,normcounts
ENSG00000137818_RPLP1,ENSG00000137818,26281.3987500897,26281.3987500897,23860.6539593076,26281.3987500897,-0.139402907779706,90,head,Neutral,,,normcounts
ENSG00000115053_NCL,ENSG00000115053,26170.7672748944,26170.7672748944,29640.4823781973,26170.7672748944,0.179606251891737,91,head,Neutral,,,normcounts
ENSG00000108298_RPL19,ENSG00000108298,26111.6727250799,26111.6727250799,23351.8413633245,26111.6727250799,-0.161152035437144,92,head,Neutral,,,normcounts
ENSG00000143947_RPS27A,ENSG00000143947,25867.7533228779,25867.7533228779,23651.553323007,25867.7533228779,-0.129214596048362,93,head,Neutral,,,normcounts
ENSG00000185567_AHNAK2,ENSG00000185567,25544.4037937895,25544.4037937895,25857.8854537887,25544.4037937895,0.0175963542935662,94,head,Neutral,,,normcounts
ENSG00000212907_MT-ND4L,ENSG00000212907,25390.1814489808,25390.1814489808,22201.0359482569,25390.1814489808,-0.193635545816633,95,head,Neutral,,,normcounts
ENSG00000163682_RPL9,ENSG00000163682,25298.7696422103,25298.7696422103,22996.8766385812,25298.7696422103,-0.137623583721831,96,head,Neutral,,,normcounts
ENSG00000166825_ANPEP,ENSG00000166825,25049.4657353569,25049.4657353569,23812.8759730046,25049.4657353569,-0.0730349717158383,97,head,Neutral,,,normcounts
ENSG00000096060_FKBP5,ENSG00000096060,24979.4800110992,24979.4800110992,21472.3778552474,24979.4800110992,-0.218252048022649,98,head,Neutral,,,normcounts
ENSG00000110321_EIF4G2,ENSG00000110321,24511.0399020879,24511.0399020879,26391.0863784843,24511.0399020879,0.106614853932047,99,head,Neutral,,,normcounts
ENSG00000105193_RPS16,ENSG00000105193,24312.1876311213,24312.1876311213,21506.270053286,24312.1876311213,-0.176914640146094,100,head,Neutral,,,normcounts
ENSG00000122026_RPL21,ENSG00000122026,24304.7385444477,24304.7385444477,22062.7819986961,24304.7385444477,-0.139616864467184,101,head,Neutral,,,normcounts
ENSG00000142534_RPS11,ENSG00000142534,24034.7866937438,24034.7866937438,20596.3259332625,24034.7866937438,-0.22272697344582,102,head,Neutral,,,normcounts
ENSG00000013588_GPRC5A,ENSG00000013588,23765.9474174627,23765.9474174627,50418.5777619232,23765.9474174627,1.08502741830657,103,head,Up,,,normcounts
ENSG00000164587_RPS14,ENSG00000164587,23689.5628096883,23689.5628096883,20395.4302693022,23689.5628096883,-0.215995795145066,104,head,Neutral,,,normcounts
ENSG00000074800_ENO1,ENSG00000074800,23484.7925452139,23484.7925452139,25047.728842411,23484.7925452139,0.0929491130570348,105,head,Neutral,,,normcounts
ENSG00000142192_APP,ENSG00000142192,23307.9307413204,23307.9307413204,21670.4274969322,23307.9307413204,-0.105088637849686,106,head,Neutral,,,normcounts
ENSG00000164924_YWHAZ,ENSG00000164924,23289.6385491123,23289.6385491123,27259.1810449269,23289.6385491123,0.227044949823968,107,head,Neutral,,,normcounts
ENSG00000136068_FLNB,ENSG00000136068,23265.0406493209,23265.0406493209,34827.8797094181,23265.0406493209,0.582058350805161,108,head,Up,,,normcounts
ENSG00000168209_DDIT4,ENSG00000168209,22761.6603052926,22761.6603052926,22042.5645813614,22761.6603052926,-0.0463116418447473,109,head,Neutral,,,normcounts
ENSG00000115306_SPTBN1,ENSG00000115306,22650.7850081567,22650.7850081567,25476.7032565121,22650.7850081567,0.169610486398959,110,head,Neutral,,,normcounts
ENSG00000144381_HSPD1,ENSG00000144381,22629.617944395,22629.617944395,23724.0907329744,22629.617944395,0.0681376257123691,111,head,Neutral,,,normcounts
ENSG00000166598_HSP90B1,ENSG00000166598,22628.2680263716,22628.2680263716,27368.6532526622,22628.2680263716,0.274387237773137,112,head,Neutral,,,normcounts
ENSG00000265681_RPL17,ENSG00000265681,22444.7050094845,22444.7050094845,20230.1954948973,22444.7050094845,-0.149857837708618,113,head,Neutral,,,normcounts
ENSG00000110955_ATP5F1B,ENSG00000110955,22248.4658769712,22248.4658769712,21012.5533482524,22248.4658769712,-0.0824505636288251,114,head,Neutral,,,normcounts
ENSG00000161970_RPL26,ENSG00000161970,22232.2501674164,22232.2501674164,20161.0035286944,22232.2501674164,-0.141079855396214,115,head,Neutral,,,normcounts
ENSG00000198755_RPL10A,ENSG00000198755,22166.8000942142,22166.8000942142,19805.4411060142,22166.8000942142,-0.162495931212735,116,head,Neutral,,,normcounts
ENSG00000198840_MT-ND3,ENSG00000198840,21875.7972844933,21875.7972844933,18177.3145526994,21875.7972844933,-0.267183103474006,117,head,Neutral,,,normcounts
MYCER-ER,,21761.2265722228,21761.2265722228,16893.8958517767,21761.2265722228,-0.36523871442845,118,head,Down,,,normcounts
ENSG00000161960_EIF4A1,ENSG00000161960,21707.3057828528,21707.3057828528,21860.2178768138,21707.3057828528,0.0101266393059269,119,head,Neutral,,,normcounts
ENSG00000119335_SET,ENSG00000119335,21677.9305268987,21677.9305268987,22286.0083722035,21677.9305268987,0.0399093870004617,120,head,Neutral,,,normcounts
ENSG00000197746_PSAP,ENSG00000197746,21654.5753537052,21654.5753537052,19799.5054588925,21654.5753537052,-0.129201243713599,121,head,Neutral,,,normcounts
ENSG00000116133_DHCR24,ENSG00000116133,21582.7922087555,21582.7922087555,23352.5479115746,21582.7922087555,0.113693378954705,122,head,Neutral,,,normcounts
ENSG00000137309_HMGA1,ENSG00000137309,21101.883687648,21101.883687648,22641.8982286648,21101.883687648,0.101618475766937,123,head,Neutral,,,normcounts
ENSG00000118849_RARRES1,ENSG00000118849,21071.0226138521,21071.0226138521,20425.7559670579,21071.0226138521,-0.044868695326393,124,head,Neutral,,,normcounts
ENSG00000065978_YBX1,ENSG00000065978,20944.2127121097,20944.2127121097,21133.563395559,20944.2127121097,0.0129837732546871,125,head,Neutral,,,normcounts
ENSG00000205420_KRT6A,ENSG00000205420,20918.5098432734,20918.5098432734,41880.9218238913,20918.5098432734,1.00147859556024,126,head,Up,,,normcounts
ENSG00000142676_RPL11,ENSG00000142676,20458.2203348672,20458.2203348672,17757.4079536328,20458.2203348672,-0.204248918082998,127,head,Neutral,,,normcounts
ENSG00000114867_EIF4G1,ENSG00000114867,20289.054604559,20289.054604559,22115.5349775146,20289.054604559,0.124352626939102,128,head,Neutral,,,normcounts
ENSG00000188846_RPL14,ENSG00000188846,20280.7236389758,20280.7236389758,17859.945877042,20280.7236389758,-0.183371780264615,129,head,Neutral,,,normcounts
ENSG00000083845_RPS5,ENSG00000083845,20272.1223656774,20272.1223656774,17975.7480803009,20272.1223656774,-0.173436235783957,130,head,Neutral,,,normcounts
ENSG00000105372_RPS19,ENSG00000105372,20148.0221023654,20148.0221023654,17619.4978402372,20148.0221023654,-0.193455135787827,131,head,Neutral,,,normcounts
ENSG00000132507_EIF5A,ENSG00000132507,20114.4794788031,20114.4794788031,20564.6220914987,20114.4794788031,0.0319285858211487,132,head,Neutral,,,normcounts
ENSG00000044574_HSPA5,ENSG00000044574,20044.3214982142,20044.3214982142,29256.8307210485,20044.3214982142,0.54555725049954,133,head,Up,,,normcounts
ENSG00000151726_ACSL1,ENSG00000151726,19820.5546331079,19820.5546331079,15856.3285390008,19820.5546331079,-0.32192037682975,134,head,Down,,,normcounts
ENSG00000175061_SNHG29,ENSG00000175061,19819.3406575162,19819.3406575162,17541.0991192641,19819.3406575162,-0.176160365117777,135,head,Neutral,,,normcounts
ENSG00000100994_PYGB,ENSG00000100994,19818.1214313534,19818.1214313534,21620.3397690268,19818.1214313534,0.125562912403828,136,head,Neutral,,,normcounts
ENSG00000063177_RPL18,ENSG00000063177,19801.6519810145,19801.6519810145,18072.3133617107,19801.6519810145,-0.131832631452969,137,head,Neutral,,,normcounts
ENSG00000171863_RPS7,ENSG00000171863,19785.9817347938,19785.9817347938,18185.8834359361,19785.9817347938,-0.121653224244637,138,head,Neutral,,,normcounts
ENSG00000253729_PRKDC,ENSG00000253729,19718.1362086837,19718.1362086837,20577.4472214307,19718.1362086837,0.0615377693106201,139,head,Neutral,,,normcounts
ENSG00000108107_RPL28,ENSG00000108107,19560.2533271818,19560.2533271818,17724.1804511791,19560.2533271818,-0.142198494607161,140,head,Neutral,,,normcounts
ENSG00000134419_RPS15A,ENSG00000134419,19521.807923039,19521.807923039,17635.7638026595,19521.807923039,-0.146574704704049,141,head,Neutral,,,normcounts
ENSG00000150991_UBC,ENSG00000150991,19373.3956496161,19373.3956496161,17404.1162884106,19373.3956496161,-0.154639855600804,142,head,Neutral,,,normcounts
ENSG00000112306_RPS12,ENSG00000112306,19215.2949661092,19215.2949661092,16409.0286167827,19215.2949661092,-0.227752446682201,143,head,Neutral,,,normcounts
ENSG00000034510_TMSB10,ENSG00000034510,19195.4686634575,19195.4686634575,19858.1745202338,19195.4686634575,0.0489647154640718,144,head,Neutral,,,normcounts
ENSG00000166441_RPL27A,ENSG00000166441,19161.5219767417,19161.5219767417,17122.824193909,19161.5219767417,-0.162282517526737,145,head,Neutral,,,normcounts
ENSG00000167978_SRRM2,ENSG00000167978,19126.4952770505,19126.4952770505,21590.6929162158,19126.4952770505,0.17482839676684,146,head,Neutral,,,normcounts
ENSG00000100201_DDX17,ENSG00000100201,19109.6360270363,19109.6360270363,19454.4983115918,19109.6360270363,0.025802138479488,147,head,Neutral,,,normcounts
ENSG00000112378_PERP,ENSG00000112378,19090.2230904387,19090.2230904387,17684.5443091809,19090.2230904387,-0.110338911165256,148,head,Neutral,,,normcounts
ENSG00000170889_RPS9,ENSG00000170889,18836.8845695526,18836.8845695526,16619.2334828666,18836.8845695526,-0.180696314905033,149,head,Neutral,,,normcounts
ENSG00000153187_HNRNPU,ENSG00000153187,18718.6698753196,18718.6698753196,22342.7754389991,18718.6698753196,0.255317986362945,150,head,Neutral,,,normcounts
ENSG00000100345_MYH9,ENSG00000100345,18468.6662115938,18468.6662115938,20747.6148683407,18468.6662115938,0.167857234730663,151,head,Neutral,,,normcounts
ENSG00000124614_RPS10,ENSG00000124614,18234.4408411794,18234.4408411794,16143.6470527277,18234.4408411794,-0.175689175477201,152,head,Neutral,,,normcounts
ENSG00000130707_ASS1,ENSG00000130707,17955.0087618103,17955.0087618103,16755.5990739454,17955.0087618103,-0.0997373365586949,153,head,Neutral,,,normcounts
ENSG00000009307_CSDE1,ENSG00000009307,17915.4590716522,17915.4590716522,16735.5853391046,17915.4590716522,-0.0982803239525829,154,head,Neutral,,,normcounts
ENSG00000196531_NACA,ENSG00000196531,17694.9149045263,17694.9149045263,15883.7295762622,17694.9149045263,-0.155775823493132,155,head,Neutral,,,normcounts
ENSG00000151208_DLG5,ENSG00000151208,17606.0375802963,17606.0375802963,14264.6879349222,17606.0375802963,-0.303602873480967,156,head,Neutral,,,normcounts
ENSG00000197102_DYNC1H1,ENSG00000197102,17589.1507331983,17589.1507331983,17772.7595844853,17589.1507331983,0.014981033323215,157,head,Neutral,,,normcounts
ENSG00000111057_KRT18,ENSG00000111057,17525.8703185828,17525.8703185828,25543.5136256771,17525.8703185828,0.543445062103082,158,head,Up,,,normcounts
ENSG00000137699_TRIM29,ENSG00000137699,17514.667752202,17514.667752202,20548.618735235,17514.667752202,0.230465638045255,159,head,Neutral,,,normcounts
ENSG00000165119_HNRNPK,ENSG00000165119,17359.4596184888,17359.4596184888,18497.853746691,17359.4596184888,0.0916307354434309,160,head,Neutral,,,normcounts
ENSG00000086758_HUWE1,ENSG00000086758,17356.6774570299,17356.6774570299,15982.3827335515,17356.6774570299,-0.119001147473654,161,head,Neutral,,,normcounts
ENSG00000130741_EIF2S3,ENSG00000130741,17286.9290663297,17286.9290663297,15956.4060149259,17286.9290663297,-0.115538907125343,162,head,Neutral,,,normcounts
ENSG00000086062_B4GALT1,ENSG00000086062,17119.7381946294,17119.7381946294,18419.9827691115,17119.7381946294,0.105605124279036,163,head,Neutral,,,normcounts
ENSG00000142864_SERBP1,ENSG00000142864,17076.4662952708,17076.4662952708,18119.1322613405,17076.4662952708,0.0854995410109805,164,head,Neutral,,,normcounts
ENSG00000145592_RPL37,ENSG00000145592,17052.9170214884,17052.9170214884,14570.3335203393,17052.9170214884,-0.226970227959148,165,head,Neutral,,,normcounts
ENSG00000111319_SCNN1A,ENSG00000111319,16969.9939143429,16969.9939143429,15786.914748585,16969.9939143429,-0.104250425361876,166,head,Neutral,,,normcounts
ENSG00000130402_ACTN4,ENSG00000130402,16779.361487281,16779.361487281,20969.8042132346,16779.361487281,0.321608393617263,167,head,Up,,,normcounts
ENSG00000110700_RPS13,ENSG00000110700,16741.4319409872,16741.4319409872,14779.4142456804,16741.4319409872,-0.179822399440589,168,head,Neutral,,,normcounts
ENSG00000182899_RPL35A,ENSG00000182899,16725.648331767,16725.648331767,14995.349007686,16725.648331767,-0.157537081872514,169,head,Neutral,,,normcounts
ENSG00000229807_XIST,ENSG00000229807,16625.7653886562,16625.7653886562,17610.1086011185,16625.7653886562,0.0829781976690178,170,head,Neutral,,,normcounts
ENSG00000092199_HNRNPC,ENSG00000092199,16622.3976226505,16622.3976226505,16632.3430245261,16622.3976226505,0.000862873637897721,171,head,Neutral,,,normcounts
ENSG00000115677_HDLBP,ENSG00000115677,16616.1393498379,16616.1393498379,16651.5339134451,16616.1393498379,0.00306967731551389,172,head,Neutral,,,normcounts
ENSG00000136942_RPL35,ENSG00000136942,16564.4304154544,16564.4304154544,15235.3099982277,16564.4304154544,-0.12066214268115,173,head,Neutral,,,normcounts
ENSG00000131981_LGALS3,ENSG00000131981,16533.7023094255,16533.7023094255,14696.715754323,16533.7023094255,-0.169905115483893,174,head,Neutral,,,normcounts
